,general_male,general_female,tuple,electric_male,electric_female,co_male,co_female,average_male,average_female,male-female
57,-0.8442683,-0.93260497,"('unimaginative', 'imaginative')",-0.5285854,-0.54636663,-3.310189,-3.3302627,-1.5610142,-1.603078,0.0420638
84,0.8296333,0.691846,"('inferior', 'superior')",0.64866304,0.62572867,0.65917397,0.59144807,0.7124901,0.6363409,0.0761492
26,0.7838183,1.0521529,"('hardhearted', 'benevolent')",2.018019,2.368021,1.8679097,1.9957337,1.5565823,1.8053026,-0.2487203
17,-0.78057975,-0.5215441,"('nasty', 'nice')",-0.6017532,-0.46181807,-0.29054785,-0.14689326,-0.5576269,-0.3767518,-0.1808751
10,-0.75985676,-0.67427176,"('unsympathetic', 'sympathetic')",-2.2685127,-2.4569786,6.6414475e-05,0.16629875,-1.0094343,-0.9883172,-0.0211171
31,-0.73988396,-0.64009935,"('evil', 'good')",0.8539028,1.2309635,-1.4477648,-1.2515416,-0.444582,-0.2202258,-0.2243562
22,-0.72818416,-0.78033984,"('untrustworthy', 'trustworthy')",-1.5713811,-1.6674111,-0.90616524,-0.9057895,-1.0685768,-1.1178468,0.04927
34,-0.7239803,-0.846474,"('mean', 'honorable')",-0.450944,-0.5269494,5.3482523,5.143149,1.3911093,1.2565752,0.1345341
41,-0.7236104,-0.50867915,"('unforgiving', 'forgiving')",-0.8232413,-0.79762596,0.2830942,0.21107286,-0.4212525,-0.3650774,-0.0561751
82,-0.71252364,-0.69858074,"('poor', 'rich')",-0.68375933,-0.69182247,5.8671703,5.852685,1.4902957,1.4874272,0.0028685
27,-0.67559445,-0.45256162,"('hardhearted', 'softhearted')",-0.56824964,-0.4418648,0.622575,0.78480285,-0.2070897,-0.0365412,-0.1705485
54,-0.6716585,-0.8757968,"('incapable', 'capable')",-0.9577172,-0.93040216,0.48700857,0.36602497,-0.380789,-0.480058,0.099269
32,0.6341408,0.765883,"('unkind', 'kind')",-1.0662585,-1.0474641,0.887374,0.8730155,0.1517521,0.1971448,-0.0453927
18,-0.6331777,-0.42419475,"('disagreeable', 'welcoming')",-0.7587092,-0.4276103,-1.2760061,-1.2562933,-0.8892976,-0.7026995,-0.1865981
81,-0.6207007,-0.5778332,"('submissive', 'aggressive')",-0.625558,-0.82498246,-0.37353015,-0.38322204,-0.5399296,-0.5953459,0.0554163
74,0.5927785,0.44562304,"('undedicated', 'dedicated')",-0.4776398,-0.54523313,0.094190955,-0.009095275,0.0697766,-0.0362351,0.1060117
30,-0.5718022,-0.66882807,"('intolerant', 'tolerant')",-0.84561014,-0.79198587,0.40458184,0.22707866,-0.3376102,-0.4112451,0.0736349
14,-0.56210697,-0.29589835,"('antisocial', 'social')",-0.5239932,-0.43715966,0.075497165,0.17933394,-0.3368677,-0.1845747,-0.152293
70,-0.5559161,-0.82927746,"('lethargic', 'energetic')",-1.207299,-1.5450574,0.34258902,0.19053024,-0.473542,-0.7279348,0.2543928
47,-0.5394109,-0.6245779,"('stupid', 'smart')",-0.6658155,-0.7960337,5.0931478,5.0515056,1.2959738,1.210298,0.0856758
78,-0.52666473,-0.49640796,"('nonresilient', 'resilient')",-0.39551947,-0.43771952,0.10610027,0.27266634,-0.272028,-0.220487,-0.051541
28,-0.5208044,-0.5441183,"('disloyal', 'loyal')",-0.7181527,-0.74931026,0.77856755,0.71524626,-0.1534632,-0.1927274,0.0392642
58,0.5190494,0.53614134,"('undiscriminating', 'discriminating')",0.2275693,0.20063178,0.17402244,0.11374003,0.3068804,0.2835044,0.023376
63,-0.5143626,-0.56387216,"('unperceptive', 'insightful')",-0.8082559,-0.9505039,0.54463476,0.47252452,-0.2593279,-0.3472838,0.0879559
25,-0.49665323,-0.25888476,"('egoistic', 'altruistic')",0.86974645,1.1151011,1.1503949,1.2641469,0.5078294,0.7067877,-0.1989583
69,0.4960661,0.41567406,"('lazy', 'industrious')",1.3532004,1.4380397,-0.7388744,-0.63127375,0.3701307,0.40748,-0.0373493
6,-0.49550948,-0.36941555,"('distant', 'open')",0.65795463,0.98897517,-0.7373014,-0.5223312,-0.1916188,0.0324095,-0.2240283
8,-0.48556376,-0.4658344,"('unaffectionate', 'affectionate')",0.03581532,0.22876108,-0.120003015,0.08146821,-0.1899171,-0.0518684,-0.1380487
66,0.47318202,0.53204674,"('inactive', 'active')",-0.08647825,-0.122085325,0.5929245,0.6030093,0.3265428,0.3376569,-0.0111141
24,0.4669192,0.55864143,"('dishonest', 'honest')",-0.73023367,-0.6384729,0.53617644,0.62005305,0.090954,0.1800739,-0.0891199
20,-0.4589924,-0.2875077,"('rough', 'thoughtful')",-0.12307154,-0.119129494,0.51614296,0.5581588,-0.0219736,0.0505072,-0.0724808
12,0.44313204,0.3754207,"('unsupportive', 'supportive')",-0.1425623,-0.2787414,-1.7973459,-1.883157,-0.4989254,-0.5954926,0.0965672
35,0.4316517,0.53491277,"('corrupt', 'incorrupt')",0.71490777,0.9405342,-1.0492578,-0.8116251,0.0324339,0.2212739,-0.18884
85,0.43023494,0.27278537,"('insignificant', 'prestigious')",0.6829612,0.82625616,-0.65493435,-0.5997581,0.1527539,0.1664278,-0.0136739
9,0.39907458,0.35922262,"('unaffectionate', 'caring')",-0.101812616,-0.0462821,0.6707845,0.7279272,0.3226821,0.3469559,-0.0242738
19,0.38554668,0.45400915,"('inhospitable', 'hospitable')",0.23505299,0.32554013,-0.26367795,-0.16805151,0.1189739,0.2038326,-0.0848587
65,-0.376785,-0.36172298,"('insecure', 'secure')",-1.5137898,-1.5248669,0.120625935,0.06907907,-0.5899829,-0.6058369,0.015854
40,0.33656466,0.502415,"('stingy', 'generous')",0.23849028,0.28241193,-2.256959,-2.1639066,-0.5606347,-0.4596932,-0.1009415
59,0.3111484,0.16282295,"('foolish', 'wise')",0.8142203,0.8129298,-0.40138024,-0.4788699,0.2413295,0.1656276,0.0757019
44,-0.29873678,-0.43950623,"('prejudiced', 'unprejudiced')",-0.85367244,-1.000596,-1.5299749,-1.6586279,-0.894128,-1.03291,0.138782
5,-0.29177547,-0.2920678,"('distant', 'outgoing')",0.6408427,0.97803533,-0.9343226,-0.7065298,-0.1950851,-0.0068541,-0.188231
16,-0.28511328,-0.24625757,"('unpopular', 'popular')",0.07450035,0.102142416,-0.029669762,0.036520407,-0.0800942,-0.0358649,-0.0442293
50,0.2818563,0.120650396,"('clumsy', 'skillful')",-0.3454602,-0.5214477,-0.12231251,-0.20265454,-0.0619721,-0.2011506,0.1391785
23,-0.27635694,-0.36115634,"('insincere', 'sincere')",-1.5279293,-1.7463368,5.834538,5.574902,1.3434172,1.155803,0.1876142
80,0.2588206,0.0950802,"('dominated', 'dominating')",-0.27213788,-0.66969764,0.16605806,0.16118199,0.0509136,-0.1378118,0.1887254
64,-0.25094908,-0.19145401,"('shy', 'confident')",-0.44340098,-0.44297197,-6.049903,-5.9836183,-2.2480844,-2.2060148,-0.0420696
56,0.24540508,0.1291421,"('impractical', 'practical')",0.19806358,0.14523117,0.038617358,0.052517503,0.1606953,0.1089636,0.0517317
13,0.19039601,0.13175407,"('impolite', 'polite')",-0.9329246,-1.0454596,0.3512841,0.38533783,-0.1304148,-0.1761226,0.0457078
51,-0.18118265,-0.06426357,"('uneducated', 'educated')",-0.018610783,-0.07685453,0.99360687,0.8788962,0.2646045,0.245926,0.0186785
72,-0.17737773,-0.08023352,"('unambitious', 'ambitious')",0.40435153,0.29582107,-0.80947345,-1.065805,-0.1941665,-0.2834058,0.0892393
29,0.1615968,0.13474211,"('unfair', 'fair')",-0.15742853,-0.070232525,-0.7528187,-0.7546675,-0.2495501,-0.2300526,-0.0194975
53,0.15614708,0.35662884,"('uncreative', 'creative')",-0.21536781,-0.10449745,0.3840148,0.47364742,0.1082647,0.2419263,-0.1336616
61,0.12936091,0.18101975,"('illogical', 'logical')",-0.20183733,-0.14364329,-0.3024732,-0.24007022,-0.1249832,-0.0675646,-0.0574186
38,-0.12624387,-0.24151707,"('untruthful', 'truthful')",-0.033770297,-0.11603683,0.28068402,0.1608958,0.0402233,-0.0655527,0.105776
48,-0.11952781,-0.10749533,"('unintelligent', 'intelligent')",0.2681559,0.40160543,0.00029749377,0.14239699,0.0496419,0.1455024,-0.0958605
42,-0.11342439,-0.18980956,"('unreliable', 'reliable')",-1.3362936,-1.500113,-2.9234626,-2.8590868,-1.4577268,-1.5163364,0.0586096
88,0.106472366,0.11369341,"('low', 'eminent')",-0.10381408,0.0593115,-0.386873,-0.2742069,-0.1280716,-0.033734,-0.0943376
21,-0.093086414,-0.061180938,"('immoral', 'moral')",-1.2362206,-1.3354824,-0.6019741,-0.61604583,-0.6437604,-0.670903,0.0271426
86,0.092669666,0.116017304,"('uninfluential', 'influential')",0.17952949,0.115201995,-0.14071712,-0.15257831,0.0438273,0.0262137,0.0176136
15,-0.08267132,-0.163563,"('boring', 'funny')",0.53796554,0.6655783,0.2568927,0.28101426,0.2373956,0.2610099,-0.0236143
68,0.079708084,0.19272992,"('dependent', 'independent')",-1.19963,-1.1290019,-1.429032,-1.3058485,-0.8496513,-0.7473734,-0.1022779
11,0.06945382,-0.07864164,"('unhelpful', 'helpful')",-0.882479,-1.1893758,2.3439405,2.1458528,0.5103051,0.2926118,0.2176933
2,0.06420869,0.1261357,"('unlikable', 'likable')",0.24948709,0.2706317,0.6775881,0.6736266,0.330428,0.356798,-0.02637
87,-0.063094795,-0.33397856,"('unsuccessful', 'successful')",-0.43106163,-0.731792,0.35792089,0.49790922,-0.0454118,-0.1892871,0.1438753
75,-0.052498516,-0.13933924,"('meek', 'impulsive')",0.5944309,0.51050115,-0.34149492,-0.40381485,0.0668125,-0.0108843,0.0776968
1,-0.04465435,0.18472047,"('unfriendly', 'friendly')",0.18050416,0.52787644,1.1711665,1.4821736,0.4356721,0.7315901,-0.295918
83,0.04407368,-0.053236414,"('powerless', 'powerful')",0.60937095,0.499555,-1.0472784,-1.3145794,-0.1312779,-0.2894203,0.1581424
52,0.043125324,-0.13621631,"('irrational', 'rational')",0.07991801,0.22386177,-0.9246024,-1.0028005,-0.2671863,-0.3050517,0.0378654
79,0.030516654,-0.06745379,"('wavering', 'unwavering')",0.5442184,0.6606283,-0.6979132,-0.7167236,-0.0410594,-0.041183,0.0001236
43,-0.01865273,-0.16377738,"('irresponsible', 'responsible')",-1.2590709,-1.4149456,0.35425022,0.31012115,-0.3078245,-0.4228673,0.1150428
46,-0.00082961656,-0.111491084,"('uncompetitive', 'competitive')",-1.1864365,-1.5578506,-0.5053425,-0.4626566,-0.5642029,-0.7106661,0.1464632
7,0.00027005374,0.056602713,"('insensitive', 'sensitive')",-1.0853366,-1.1044623,0.25429028,0.2706062,-0.2769254,-0.2590845,-0.0178409
