,donnelley_male,donnelley_female,tuple,rr_male,rr_female,&_male,&_female,sons_male,sons_female,co_male,co_female,average_male,average_female,male-female
54,-0.5768984,-0.5051882,"('incapable', 'capable')",-0.02975364,-0.039123848,-0.05180967,0.09410033,-0.6763258,-0.48015046,0.4534117,0.5220897,-0.1762752,-0.0816545,-0.0946207
43,-0.57017577,-0.34677106,"('irresponsible', 'responsible')",0.4289112,0.41087064,-0.7314476,-0.34540063,0.13130912,-0.090883,0.42798412,0.7066176,-0.0626838,0.0668867,-0.1295705
55,0.5604906,0.05609428,"('incompetent', 'clever')",0.6397229,0.31416774,-0.6509929,-0.6623823,-0.015039211,-0.364595,0.20955557,0.22343439,0.1487474,-0.0866562,0.2354036
42,0.5521527,0.51657045,"('unreliable', 'reliable')",0.5623321,0.5698299,1.0161378,1.0143303,0.23570102,0.19046374,-2.5014064,-2.3790197,-0.0270165,-0.0175651,-0.0094514
64,0.5404154,0.44073346,"('shy', 'confident')",0.72227234,0.63919127,0.576455,0.46641812,0.87434626,0.82835513,-5.5376205,-5.5398407,-0.5648263,-0.6330286,0.0682023
48,-0.5266626,-0.89264643,"('unintelligent', 'intelligent')",-0.71941614,-1.008842,-1.1903073,-1.0629752,-1.2310859,-1.4801983,-0.39719245,-0.35002425,-0.8129329,-0.9589373,0.1460044
56,0.51640356,0.72367126,"('impractical', 'practical')",1.0818478,1.1776972,-0.44355735,0.040340975,1.2364612,1.3352462,-0.14988297,0.44220072,0.4482544,0.7438313,-0.2955769
8,-0.489395,-0.2913496,"('unaffectionate', 'affectionate')",-0.0032387748,-0.15386406,0.099637926,0.25487134,-0.27957177,-0.2201092,0.54753673,0.4875367,-0.0250062,0.015417,-0.0404232
15,-0.48315364,-0.1695184,"('boring', 'funny')",0.42976233,0.6744587,0.33611804,0.6173815,-0.6582752,-0.16341735,0.21169028,0.5446336,-0.0327716,0.3007076,-0.3334792
14,0.4490405,0.45960796,"('antisocial', 'social')",1.015054,1.0055966,0.81737053,0.8588164,1.1960309,1.0303202,-0.010195967,0.16101602,0.69346,0.7030714,-0.0096114
76,0.44341767,0.2658757,"('anxious', 'daring')",-0.33528882,-0.068957716,0.8862479,1.0596097,0.31317794,0.17510414,-0.05835476,0.22452834,0.24984,0.331232,-0.081392
86,-0.44259953,-0.72900856,"('uninfluential', 'influential')",0.3132482,0.0046920814,-0.14436546,-0.19715537,0.09467515,-0.35517976,-0.3321594,-0.49072033,-0.1022402,-0.3534744,0.2512342
59,-0.42649207,-0.10456778,"('foolish', 'wise')",0.07036042,0.08421764,1.3895342,1.3393424,-0.28125662,-0.013865579,-0.03458416,0.0036863834,0.1435124,0.2617626,-0.1182502
65,0.39980248,0.21500161,"('insecure', 'secure')",-0.35109732,-0.45713925,-0.5168071,-0.4998908,0.15425564,-0.033385996,0.14942089,0.18329765,-0.0328851,-0.1184234,0.0855383
60,0.39823908,0.23661396,"('inefficient', 'efficient')",1.1625243,0.9468076,-0.8981185,-0.7330985,1.3184437,0.9790395,0.26733547,0.4575308,0.4496848,0.3773787,0.0723061
0,-0.39043227,-0.46063697,"('unsociable', 'sociable')",0.26759154,-0.06350638,-0.2917419,-0.2957646,1.3948854,1.0594916,0.25915965,0.26677692,0.2478925,0.1012721,0.1466204
20,-0.376364,-0.40925217,"('rough', 'thoughtful')",-0.7897228,-0.8454555,0.1400299,0.09899749,-0.47153407,-0.5499041,0.4793712,0.5777526,-0.203644,-0.2255723,0.0219283
51,0.335011,0.06522165,"('uneducated', 'educated')",-0.07297468,-0.19773865,1.0354236,1.0350974,0.8829708,0.5636996,0.25694177,0.34944504,0.4874745,0.363145,0.1243295
84,0.3026917,0.120606005,"('inferior', 'superior')",0.55356383,0.47766092,0.5873593,0.5341223,0.17033426,0.25346243,0.41789705,0.27984226,0.4063692,0.3331388,0.0732304
58,-0.3017853,-0.12231131,"('undiscriminating', 'discriminating')",-0.33807525,-0.43450725,-0.84738445,-0.43017784,-0.53069425,-0.71593964,0.17228737,0.15106207,-0.3691303,-0.3103748,-0.0587555
33,0.28113797,0.28375542,"('wrong', 'right')",0.14778236,0.112375446,0.5950785,0.55135703,0.7698324,0.8060166,-0.8231962,-1.067232,0.194127,0.1372545,0.0568725
13,0.27899632,0.47848445,"('impolite', 'polite')",0.30926937,0.25651738,-0.40743873,-0.21661901,1.4553641,1.1789922,0.36970332,0.4506225,0.4011789,0.4295995,-0.0284206
21,-0.27411988,-0.034069136,"('immoral', 'moral')",0.3698511,0.2943232,0.021557882,0.25467765,-0.09006751,-0.22641464,-0.7321131,-0.5669649,-0.1409783,-0.0556896,-0.0852887
71,-0.26260534,0.0020294264,"('diffident', 'self-confident')",1.1622127,1.152088,-0.37329462,-0.23025578,0.2663744,0.4507584,0.0844684,0.10560253,0.1754311,0.2960445,-0.1206134
37,0.2312232,0.13981205,"('fake', 'genuine')",0.47210404,0.4558803,-0.24614942,-0.13020381,0.032464836,0.02742497,0.16192418,0.1293117,0.1303134,0.124445,0.0058684
66,0.18226305,0.2941572,"('inactive', 'active')",0.10221909,0.12167533,1.3620898,1.172957,0.92504233,0.6079344,0.8447367,0.47649506,0.6832702,0.5346438,0.1486264
10,-0.18126039,-0.3747998,"('unsympathetic', 'sympathetic')",0.67297,0.3772973,-1.0892228,-0.99384725,0.51720864,-0.17940411,0.22739798,0.28165862,0.0294187,-0.177819,0.2072377
83,-0.16804907,-0.25030538,"('powerless', 'powerful')",0.10448265,0.028302345,-0.63021046,-0.4355559,-0.14904246,-0.03538535,-1.2256263,-1.172704,-0.4136891,-0.3731297,-0.0405594
77,-0.16322023,-0.487503,"('unmotivated', 'motivated')",1.01757,0.6751847,0.12388399,0.04391157,0.64639324,0.23891926,-0.8579096,-1.0012614,0.1533435,-0.1061498,0.2594933
30,-0.16217017,-0.038436733,"('intolerant', 'tolerant')",1.2323985,1.2444366,0.0003952682,0.3413489,0.8113361,0.82018095,0.49020576,0.9492574,0.4744331,0.6633574,-0.1889243
38,-0.15906352,0.1532143,"('untruthful', 'truthful')",-0.3041188,-0.40138206,-0.7465971,-0.34599456,0.34307745,0.33271366,0.167499,0.40887555,-0.1398406,0.0294854,-0.169326
2,-0.15442553,0.28939688,"('unlikable', 'likable')",0.1685715,0.36766422,1.1241105,1.5076059,0.75010544,1.0711609,0.82540137,1.0922153,0.5427526,0.8656086,-0.322856
74,-0.14968422,0.010722525,"('undedicated', 'dedicated')",0.44095355,0.3842018,0.47061962,0.67366993,0.2650141,0.07718116,-0.022626195,0.15245257,0.2008554,0.2596456,-0.0587902
62,0.14221895,0.32483894,"('incompetent', 'brilliant')",0.45525962,0.5893745,-1.2965145,-0.83726776,0.463163,0.48597082,-0.0032199658,0.48957634,-0.0478186,0.2104986,-0.2583172
22,-0.124113545,0.19352104,"('untrustworthy', 'trustworthy')",-0.06784404,-0.13778329,-0.2729866,-0.044253856,-0.48766413,-0.393233,-0.70213276,-0.6139765,-0.3309482,-0.1991451,-0.1318031
82,-0.1147155,0.14939845,"('poor', 'rich')",-0.69719607,-0.7069842,-0.30272776,0.075225025,-0.49065182,-0.46326935,5.5717573,5.9252987,0.7932932,0.9959337,-0.2026405
70,0.1082672,0.18096022,"('lethargic', 'energetic')",0.5632856,0.46832824,0.17344278,0.59843975,0.5220924,0.3089193,0.32835525,0.46812135,0.3390886,0.4049538,-0.0658652
72,-0.07372241,0.20265046,"('unambitious', 'ambitious')",-1.0436975,-1.0472282,-1.5087522,-1.245732,0.059480097,0.2747357,-0.862548,-0.62771106,-0.6858479,-0.488657,-0.1971909
44,0.07261019,-0.013176297,"('prejudiced', 'unprejudiced')",-1.1607653,-0.8803461,-0.5721731,-0.5938144,-0.65172637,-0.4401085,-1.3198532,-1.1887333,-0.7263816,-0.6232358,-0.1031458
17,0.062104233,-0.013864881,"('nasty', 'nice')",-0.65117586,-0.6245477,0.07526245,-0.07663625,-0.163945,-0.17971206,-0.29324293,-0.035892777,-0.1941994,-0.1861307,-0.0080687
7,0.05725258,0.17899546,"('insensitive', 'sensitive')",1.2261196,0.9610961,-0.49354336,-0.17698511,0.08090584,-0.19035053,-0.056187894,-0.050768115,0.1629094,0.1443975,0.0185119
12,0.050546817,0.08333988,"('unsupportive', 'supportive')",0.95031077,0.7481001,0.40902346,0.50629497,0.66803324,0.43551773,-1.9045857,-1.781387,0.0346657,-0.0016268,0.0362925
45,0.044173956,0.22939473,"('incompetent', 'competent')",0.8969835,0.8736603,-0.09155964,0.1586067,0.91539276,0.60580915,-0.15870748,-0.0097493045,0.3212566,0.3715443,-0.0502877
35,0.023900457,0.5775412,"('corrupt', 'incorrupt')",-0.98678285,-0.5642511,0.15915357,0.21033722,-1.0618144,-0.6887213,-0.5928506,-0.5953525,-0.4916788,-0.2120893,-0.2795895
63,-0.017223297,0.17956877,"('unperceptive', 'insightful')",-0.10582357,-0.3405938,0.6357494,0.98059505,0.3194618,0.077299416,0.33384943,0.48925728,0.2332027,0.2772254,-0.0440227
11,-0.015130438,-0.110767186,"('unhelpful', 'helpful')",0.14743732,0.035389416,-0.43226975,-0.13913731,0.47363693,0.15084335,2.2533255,2.5837848,0.4853999,0.5040226,-0.0186227
78,-0.0035094023,-0.39008284,"('nonresilient', 'resilient')",0.43251103,0.15394351,0.28048852,0.16532329,-0.0033394098,-0.34327582,0.06704797,0.015642859,0.1546397,-0.0796898,0.2343295
