,robert_male,robert_female,tuple,half_male,half_female,international_male,international_female,inc_male,inc_female,average_male,average_female,male-female
8,-1.3024975,-1.0711143,"('unaffectionate', 'affectionate')",-1.4505816,-1.4217362,-0.99787724,-0.7890379,-0.41876018,-0.09707816,-1.0424291,-0.8447416,-0.1976875
2,1.2084827,1.387606,"('unlikable', 'likable')",0.33874053,0.50506413,0.9119901,0.89465725,0.5042831,0.53254944,0.7408742,0.8299692,-0.089095
19,-1.2029465,-0.791225,"('inhospitable', 'hospitable')",-1.0081873,-0.9216189,-1.4517047,-1.1333077,-0.74235773,-0.42727602,-1.101299,-0.8183569,-0.2829421
48,1.1709468,1.2144717,"('unintelligent', 'intelligent')",1.0674638,1.1483548,0.160626,0.14724182,0.52095443,0.48163638,0.7299977,0.7479261,-0.0179284
67,1.1408727,1.063393,"('doubtful', 'determined')",0.5977805,0.5711562,0.7043712,0.6364215,-0.08506104,-0.13247754,0.5894908,0.5346233,0.0548675
16,-1.140455,-1.0010372,"('unpopular', 'popular')",-2.35596,-2.3229856,0.10881297,0.07845582,0.5855648,0.6241548,-0.7005093,-0.655353,-0.0451563
0,1.0728856,1.1824721,"('unsociable', 'sociable')",2.0765448,2.1932821,0.07988518,0.06854724,-0.29646626,-0.3914098,0.7332123,0.7632229,-0.0300106
54,-1.060011,-0.72746,"('incapable', 'capable')",-0.34358084,-0.05338943,-0.04327875,0.275903,0.8145894,1.0703535,-0.1580703,0.1413518,-0.2994221
32,1.0560409,1.3950436,"('unkind', 'kind')",0.9036805,0.93241054,-0.507139,-0.30475685,0.91060495,0.9814115,0.5907968,0.7510272,-0.1602304
63,1.0504938,1.2442068,"('unperceptive', 'insightful')",0.45665705,0.65963525,0.4025592,0.50707936,1.4834334,1.3640099,0.8482859,0.9437328,-0.0954469
64,1.0473576,1.3331755,"('shy', 'confident')",-0.24255101,-0.052748017,0.07652439,-0.036794588,-4.8523464,-5.462868,-0.9927539,-1.0548089,0.062055
49,-1.0403204,-1.0949763,"('unable', 'able')",-0.3196993,-0.28729314,-0.36680096,-0.2507386,-0.27852285,-0.25557068,-0.5013359,-0.4721447,-0.0291912
39,1.0248381,1.3016965,"('exploitative', 'cooperative')",1.6629477,1.7352309,0.6946621,0.9414863,-0.05359397,0.099326044,0.8322135,1.0194349,-0.1872214
30,1.0187074,1.1589205,"('intolerant', 'tolerant')",2.450523,2.541341,0.5798342,0.65895784,1.4027848,1.4558862,1.3629624,1.4537765,-0.0908141
47,1.0091977,1.1957792,"('stupid', 'smart')",0.43155986,0.52070624,-0.17701736,-0.0027589053,4.390568,4.753939,1.413577,1.6169164,-0.2033394
12,0.98041296,1.1499455,"('unsupportive', 'supportive')",0.30885965,0.52203804,-0.42296654,-0.32502723,-1.2758031,-1.3869177,-0.1023743,-0.0099904,-0.0923839
18,-0.97856975,-0.8003023,"('disagreeable', 'welcoming')",-0.68328637,-0.53022414,0.89109826,1.0074679,-0.509641,-0.37716675,-0.3200997,-0.1750563,-0.1450434
28,0.90872884,0.6525668,"('disloyal', 'loyal')",0.76853687,0.6440222,-0.30753434,-0.40827852,0.73555326,0.652949,0.5263212,0.3853149,0.1410063
22,0.896472,1.079708,"('untrustworthy', 'trustworthy')",1.4338423,1.7519363,-0.15635379,-0.1469823,-0.9418486,-1.0147755,0.308028,0.4174716,-0.1094436
83,0.8774111,0.69855595,"('powerless', 'powerful')",-0.51758474,-0.5211982,0.30458987,0.16312452,-0.2111288,-0.4181512,0.1133219,-0.0194172,0.1327391
44,-0.8671115,-0.7268163,"('prejudiced', 'unprejudiced')",-1.4357238,-1.3590264,0.055994824,0.121404305,-1.3922238,-1.2622164,-0.9097661,-0.8066637,-0.1031024
77,0.8580008,1.0479238,"('unmotivated', 'motivated')",0.87638545,1.0798677,0.035106644,0.0035730004,-0.43222275,-0.5545212,0.3343175,0.3942108,-0.0598933
11,0.82844007,0.8068753,"('unhelpful', 'helpful')",0.87623936,0.9957644,-0.21063259,-0.13834754,2.1868904,2.2426825,0.9202343,0.9767437,-0.0565094
25,-0.7891782,-0.48423293,"('egoistic', 'altruistic')",-0.9027949,-0.7177534,-0.019796431,-0.016743943,0.88896793,1.0004864,-0.2057004,-0.054561,-0.1511394
74,0.76781213,0.7605914,"('undedicated', 'dedicated')",0.6406732,0.6486515,-0.12035788,-0.036562286,-0.2432556,-0.25328782,0.261218,0.2798482,-0.0186302
42,0.70963097,0.8922402,"('unreliable', 'reliable')",0.49053118,0.80607575,-0.27186713,-0.16313261,-2.578452,-2.6552508,-0.4125393,-0.2800168,-0.1325225
82,0.6538837,0.69293535,"('poor', 'rich')",0.3421855,0.42287946,-0.5005227,-0.46982718,5.4276214,5.644057,1.4807919,1.5725111,-0.0917192
73,-0.5934051,-0.2967239,"('helpless', 'self-reliant')",0.4828584,0.45558807,0.38470402,0.3724494,-2.8429687,-2.9496477,-0.6422029,-0.6045835,-0.0376194
72,0.56277835,0.6986764,"('unambitious', 'ambitious')",1.1687458,1.247307,-0.16680689,-0.25007436,-0.63213384,-0.8219436,0.2331458,0.2184914,0.0146544
66,-0.5563116,-0.6918874,"('inactive', 'active')",-1.0830901,-0.9288068,0.77766925,0.9252981,0.95294684,1.1765242,0.0228036,0.120282,-0.0974784
57,0.55232835,0.46928883,"('unimaginative', 'imaginative')",1.217412,1.2298945,-1.1194775,-1.1622043,-2.0902154,-2.2295613,-0.3599882,-0.4231456,0.0631574
58,0.5253958,0.32235435,"('undiscriminating', 'discriminating')",0.46049276,0.3527052,-0.29058662,-0.3003439,0.16523273,0.08810996,0.2151337,0.1157064,0.0994273
3,0.5050252,0.50118667,"('repellent', 'pleasant')",1.1018077,1.2303908,-0.617292,-0.58207875,-0.03314139,-0.032426294,0.2390999,0.2792681,-0.0401682
87,0.48963386,0.43935356,"('unsuccessful', 'successful')",-0.459974,-0.49975076,1.496057,1.4908096,1.1827235,1.1248634,0.6771101,0.6388189,0.0382912
29,-0.48620868,-0.468304,"('unfair', 'fair')",-0.30432296,-0.30041912,-1.0004272,-1.07388,-0.88496983,-0.9128533,-0.6689821,-0.6888641,0.019882
40,0.47399038,0.50169605,"('stingy', 'generous')",0.19681703,0.21536134,0.09286332,-0.09625627,-0.9150059,-1.2786067,-0.0378338,-0.1644514,0.1266176
68,0.46018276,0.4553105,"('dependent', 'independent')",0.5089282,0.670351,-0.30954608,-0.28691408,-0.47934797,-0.5956413,0.0450542,0.0607765,-0.0157223
84,0.39880025,0.27092904,"('inferior', 'superior')",0.46522373,0.36238295,0.7360837,0.67336154,1.1973743,1.1484665,0.6993705,0.613785,0.0855855
78,-0.37350002,-0.30069643,"('nonresilient', 'resilient')",-0.24940579,-0.030085873,0.4012206,0.38076523,1.2363915,1.1208647,0.2536766,0.2927119,-0.0390353
20,0.34999117,0.28311476,"('rough', 'thoughtful')",0.99006724,1.0718769,-0.055193886,0.017418966,1.0042922,1.194719,0.5722892,0.6417824,-0.0694932
38,0.316422,0.45608202,"('untruthful', 'truthful')",0.47955576,0.42004687,-0.37982407,-0.38781065,0.3440529,0.38179958,0.1900516,0.2175295,-0.0274779
15,-0.28808495,-0.31108832,"('boring', 'funny')",-0.5387029,-0.57049143,0.32129803,0.38541642,0.2579537,0.26325652,-0.061884,-0.0582267,-0.0036573
41,-0.2792304,-0.14896865,"('unforgiving', 'forgiving')",0.75016916,0.64231604,-0.08799936,-0.2033714,0.06721348,0.021539407,0.1125382,0.0778789,0.0346593
33,-0.27206707,-0.19444129,"('wrong', 'right')",-0.84154207,-0.81648684,0.64971066,0.6858822,-0.65497285,-0.5384934,-0.2797178,-0.2158848,-0.063833
88,-0.24283157,-0.2405977,"('low', 'eminent')",-1.292031,-1.1995909,0.20720349,0.31413448,0.32602066,0.3753586,-0.2504096,-0.1876739,-0.0627357
9,-0.2129747,-0.053544275,"('unaffectionate', 'caring')",-0.29009444,-0.182998,-0.3359933,-0.108385794,0.6941357,0.8832145,-0.0362317,0.1345716,-0.1708033
34,-0.07852356,0.12879166,"('mean', 'honorable')",-0.65320504,-0.46726692,0.51158494,0.63590384,5.619237,5.8822327,1.3497733,1.5449153,-0.195142
71,0.055060558,0.4983769,"('diffident', 'self-confident')",-1.173583,-1.0113934,0.93406147,1.0399815,0.4564187,0.53715855,0.0679894,0.2660309,-0.1980415
53,0.052822504,0.0944331,"('uncreative', 'creative')",-0.6448746,-0.5607586,-0.8699408,-0.7565103,0.8940095,0.9573596,-0.1419958,-0.066369,-0.0756268
