,coventry_male,coventry_female,tuple,health_male,health_female,care_male,care_female,inc_male,inc_female,average_male,average_female,male-female
46,1.0632172,1.1414813,"('uncompetitive', 'competitive')",-0.38976118,-0.46681818,0.24867699,0.14357266,-0.63478255,-0.50137216,0.0718376,0.0792159,-0.0073783
45,1.0356475,1.3518965,"('incompetent', 'competent')",-0.49180204,-0.35165107,0.03281445,0.09883788,-0.41580826,-0.15397345,0.0402129,0.2362775,-0.1960646
80,1.004377,1.1289785,"('dominated', 'dominating')",-0.6621244,-0.562235,0.35721645,0.30236006,-1.0366855,-0.90150607,-0.0843041,-0.0081006,-0.0762035
10,0.9855184,0.8638994,"('unsympathetic', 'sympathetic')",-1.0183923,-1.275485,-0.459386,-0.59193844,-0.074444555,0.34928682,-0.1416761,-0.1635593,0.0218832
27,0.92823625,0.73810434,"('hardhearted', 'softhearted')",0.52110136,0.8297741,1.1696397,1.1125047,2.007039,2.0685277,1.1565042,1.1872277,-0.0307235
72,0.9143202,0.8735502,"('unambitious', 'ambitious')",0.17083588,-0.14208668,-0.78594613,-0.9307017,-0.8246721,-0.6432431,-0.1313655,-0.2106203,0.0792548
4,0.88553846,1.1626806,"('disliked', 'liked')",1.6991184,2.0803645,1.369587,1.4554949,-6.2857466,-6.4125805,-0.5828757,-0.4285102,-0.1543655
47,0.856544,0.8325193,"('stupid', 'smart')",0.7424972,0.685383,0.81334454,0.7758567,5.7409716,6.0650916,2.0383394,2.0897126,-0.0513732
62,0.8396871,0.99068546,"('incompetent', 'brilliant')",-0.5447339,-0.3220782,0.070710085,0.17172073,-0.023025015,0.3934968,0.0856596,0.3084562,-0.2227966
44,-0.82856166,-0.79211,"('prejudiced', 'unprejudiced')",-0.60370487,-0.6745788,-0.1838252,-0.11287178,-1.4838899,-1.5312401,-0.7749954,-0.7777002,0.0027048
26,0.8141683,0.7405429,"('hardhearted', 'benevolent')",1.7140045,1.4452162,1.2584815,1.1117644,1.7319497,1.6322873,1.379651,1.2324526,0.1471984
5,0.7992363,0.8007357,"('distant', 'outgoing')",1.2284956,1.4529158,0.5637468,0.6076976,0.20047784,0.12676111,0.6979892,0.7470276,-0.0490384
73,0.78654575,0.784288,"('helpless', 'self-reliant')",1.2400959,0.877317,-0.33304158,-0.49320534,-3.1349082,-3.403374,-0.360327,-0.5587436,0.1984166
9,0.76943713,0.5881822,"('unaffectionate', 'caring')",1.4980152,1.4112995,1.9337999,1.7870046,1.6591959,1.8146871,1.465112,1.4002934,0.0648186
77,-0.7370854,-0.70449775,"('unmotivated', 'motivated')",-0.9164151,-1.0126957,-0.5262163,-0.6545607,-1.4927732,-1.5727999,-0.9181225,-0.9861385,0.068016
60,0.7177868,0.6440306,"('inefficient', 'efficient')",-1.5539708,-1.5984861,0.02043176,0.051842894,-0.39747083,0.014004188,-0.3033058,-0.2221521,-0.0811537
1,0.71264994,0.6348462,"('unfriendly', 'friendly')",1.1785877,1.2315018,0.5688414,0.44359326,2.2136889,2.1637769,1.168442,1.1184295,0.0500125
40,0.70146877,0.72261703,"('stingy', 'generous')",0.84755695,0.74305445,0.5522806,0.37243146,-1.5924686,-1.724093,0.1272095,0.0285025,0.098707
30,0.65586317,0.5089751,"('intolerant', 'tolerant')",-0.56882656,-0.9489964,0.2094847,0.053166144,0.67718935,0.8332261,0.2434277,0.1115927,0.131835
64,0.6524371,0.58102167,"('shy', 'confident')",-0.12303689,-0.20624126,0.1871064,0.10260843,-6.793101,-6.927446,-1.5191486,-1.6125143,0.0933657
16,-0.62618977,-0.7236002,"('unpopular', 'popular')",0.92878664,1.0469085,0.43509847,0.5029974,0.31561637,0.38996136,0.2633279,0.3040668,-0.0407389
14,0.62556875,0.58534396,"('antisocial', 'social')",-0.5012156,-0.32549572,0.28504404,0.48107368,-0.88595873,-0.6263383,-0.1191404,0.0286459,-0.1477863
33,0.61657715,0.5470533,"('wrong', 'right')",1.3851956,1.1922355,1.1594218,0.8960015,-0.32971096,-0.8119869,0.707871,0.4558259,0.2520451
11,0.6161167,0.7476687,"('unhelpful', 'helpful')",-0.15869935,-0.17450915,0.90836114,0.8685136,2.3583624,2.625531,0.9310352,1.016801,-0.0857658
32,0.5829394,0.421958,"('unkind', 'kind')",1.6832072,1.5745492,1.8909056,1.8445365,1.7036022,2.155585,1.4651636,1.4991572,-0.0339936
53,0.5828583,0.47466123,"('uncreative', 'creative')",-0.7663398,-0.68468285,-1.0444072,-1.1790749,0.8026491,0.9537701,-0.1063099,-0.1088316,0.0025217
6,0.54709756,0.52168,"('distant', 'open')",1.4420761,1.661586,0.53216696,0.5403054,0.8035436,0.73056376,0.831221,0.8635339,-0.0323129
41,0.51731026,0.5872372,"('unforgiving', 'forgiving')",0.07463534,0.022224532,0.6393002,0.60139126,-0.27929568,-0.17321815,0.2379875,0.2594087,-0.0214212
28,0.4770636,0.42769054,"('disloyal', 'loyal')",-0.17197186,-0.38321286,-0.5387691,-0.6707557,1.2989284,1.4754891,0.2663127,0.2123028,0.0540099
23,0.47109348,0.35810727,"('insincere', 'sincere')",-0.65814245,-0.6571666,0.19571385,0.17217207,6.2379074,6.66526,1.5616431,1.6345931,-0.07295
49,0.45900452,0.5430242,"('unable', 'able')",0.72704464,1.1515349,0.99114853,1.1603614,0.15431614,0.5629568,0.5828785,0.8544693,-0.2715908
29,0.45804423,0.5247067,"('unfair', 'fair')",0.1028831,0.5750625,-0.17715636,0.029258627,-0.16245046,-0.13107142,0.0553301,0.2494891,-0.194159
54,0.45692146,0.4584898,"('incapable', 'capable')",0.32417074,0.08388684,0.51941663,0.41955227,1.1780548,1.3840603,0.6196409,0.5864973,0.0331436
78,-0.41024426,-0.2615679,"('nonresilient', 'resilient')",2.045798,2.4660919,2.7469413,3.0301518,0.42449617,0.5466716,1.2017478,1.4453368,-0.243589
36,-0.40906426,-0.3560472,"('hostile', 'amicable')",0.6481673,0.8463336,-0.25375214,-0.27367097,0.123576365,-0.2335214,0.0272318,-0.0042265,0.0314583
85,0.4083731,0.39957842,"('insignificant', 'prestigious')",2.7266953,2.6306612,0.95108557,0.6984212,0.63774997,0.20337912,1.180976,0.98301,0.197966
7,0.3837124,0.34020224,"('insensitive', 'sensitive')",-0.6153307,-0.6566963,-0.3409454,-0.40107176,0.9753925,1.1974963,0.1007072,0.1199826,-0.0192754
37,0.37997267,0.3198552,"('fake', 'genuine')",0.3175547,-0.13709842,-0.5144485,-0.74815947,0.73219925,0.85189843,0.2288195,0.0716239,0.1571956
15,-0.3785131,-0.4122837,"('boring', 'funny')",-0.11368388,-0.40567112,-0.23110683,-0.3565378,0.3329707,0.29244632,-0.0975833,-0.2205116,0.1229283
34,-0.35975954,-0.34568456,"('mean', 'honorable')",0.8954951,0.563268,0.47097412,0.4253212,6.289105,6.4752827,1.8239536,1.7795469,0.0444067
35,0.35941327,0.4687967,"('corrupt', 'incorrupt')",0.2157861,0.427783,-0.16018587,-0.14196879,0.31498975,0.0735967,0.1825008,0.2070519,-0.0245511
67,-0.35854203,-0.37561256,"('doubtful', 'determined')",0.36604318,0.2762439,0.11718001,0.13080776,-0.5134365,-0.429226,-0.0971888,-0.0994467,0.0022579
42,0.35733956,0.41248208,"('unreliable', 'reliable')",1.311572,1.1867646,1.2449704,1.1435978,-2.6392195,-2.452413,0.0686656,0.0726079,-0.0039423
25,-0.3522156,-0.3775518,"('egoistic', 'altruistic')",-0.024746906,-0.053000428,-0.021045282,-0.12531301,1.4694521,1.1628342,0.2678611,0.1517422,0.1161189
75,0.33546284,0.396118,"('meek', 'impulsive')",0.73375374,0.7772774,0.009279579,0.08680753,-0.2267314,-0.1977843,0.2129412,0.2656046,-0.0526634
79,-0.30544055,-0.14409,"('wavering', 'unwavering')",1.0031334,1.2399312,0.04231631,0.14373876,0.3995265,0.40598342,0.2848839,0.4113908,-0.1265069
50,-0.28923824,-0.19231053,"('clumsy', 'skillful')",1.567538,1.632487,1.151143,1.1817051,0.51951766,0.59453595,0.7372401,0.8041043,-0.0668642
65,-0.27829796,-0.5459847,"('insecure', 'secure')",-1.8927217,-2.3473668,-0.5771529,-0.76902264,-0.49058205,-0.30958605,-0.8096886,-0.9929901,0.1833015
84,0.26840258,0.37920293,"('inferior', 'superior')",0.609069,0.43948334,-0.41601384,-0.47416666,0.6316603,0.57795817,0.2732795,0.2306194,0.0426601
51,0.26217166,0.4023115,"('uneducated', 'educated')",-0.035392083,-0.015519673,-0.03217049,-0.012824632,0.05690828,0.14055532,0.0628793,0.1286306,-0.0657513
0,0.23404726,0.12683484,"('unsociable', 'sociable')",-0.1824277,-0.4792916,0.5138977,0.45195067,-0.47902778,-0.31431788,0.0216224,-0.053706,0.0753284
52,-0.23159508,-0.28488922,"('irrational', 'rational')",0.14533839,0.09921201,0.010355204,-0.13120127,-0.43005592,-0.8161014,-0.1264894,-0.283245,0.1567556
61,0.19422583,0.17883179,"('illogical', 'logical')",-0.49232823,-0.34249467,0.3090304,0.33308008,0.30394053,0.3083805,0.0787171,0.1194494,-0.0407323
13,0.17857927,0.16238129,"('impolite', 'polite')",-0.029804993,-0.40586284,0.5258676,0.37128422,-0.032653116,0.060356706,0.1604972,0.0470398,0.1134574
2,-0.16495198,-0.3252221,"('unlikable', 'likable')",0.80896306,0.50296855,0.9298714,0.74391794,0.4115166,0.5090758,0.4963498,0.357685,0.1386648
81,-0.16414139,-0.24612671,"('submissive', 'aggressive')",-0.84918684,-1.2729896,0.10003407,0.05006431,-1.0640897,-0.7949702,-0.494346,-0.5660056,0.0716596
17,-0.12593803,0.022889443,"('nasty', 'nice')",0.0077413097,0.19665286,0.18451338,0.177442,-0.2501161,-0.39526427,-0.0459499,0.00043,-0.0463799
8,-0.114941776,-0.21001488,"('unaffectionate', 'affectionate')",0.07390769,-0.017766453,-0.28668582,-0.45689636,0.8376864,0.8817149,0.1274916,0.0492593,0.0782323
82,0.107534565,0.1310933,"('poor', 'rich')",-0.37672517,-0.4274313,-0.6511375,-0.57787156,6.220519,6.755648,1.3250477,1.4703597,-0.145312
20,0.105003044,0.23194996,"('rough', 'thoughtful')",-0.3659721,-0.14798544,-0.82281137,-0.6465371,0.85223526,0.8204835,-0.0578863,0.0644777,-0.122364
69,-0.08408388,-0.08992755,"('lazy', 'industrious')",1.4759963,1.804383,1.0975252,1.2940499,-0.30401152,-0.6515386,0.5463565,0.5892417,-0.0428852
19,0.08402378,0.21552153,"('inhospitable', 'hospitable')",1.1156782,1.0717496,0.3380824,0.20100576,0.383833,0.32959434,0.4804044,0.4544678,0.0259366
3,-0.07368,-0.24595651,"('repellent', 'pleasant')",-1.2472413,-0.8715187,-0.72442406,-0.5470773,0.080916554,0.10573831,-0.4911072,-0.3897035,-0.1014037
21,-0.07349797,-0.20335959,"('immoral', 'moral')",0.1935077,-0.18739244,0.64855886,0.46447483,-0.88350177,-0.79825366,-0.0287333,-0.1811327,0.1523994
58,-0.07105348,0.14630485,"('undiscriminating', 'discriminating')",-1.5356244,-1.4810416,-0.64444166,-0.68720347,-0.17304826,-0.08622983,-0.606042,-0.5270425,-0.0789995
68,0.06855363,-0.109286904,"('dependent', 'independent')",-1.2643782,-1.0039945,-0.74352115,-0.6613591,-0.46251142,-0.5753277,-0.6004643,-0.587492,-0.0129723
18,-0.059723176,-0.26311272,"('disagreeable', 'welcoming')",-0.32920837,-0.38615778,-0.26516795,-0.3277235,-0.12952986,-0.11316781,-0.1959073,-0.2725405,0.0766332
76,-0.05573248,-0.10784973,"('anxious', 'daring')",-1.3144345,-1.3956139,-0.36976984,-0.3561655,0.07992971,0.4602483,-0.4150018,-0.3498452,-0.0651566
55,0.03986188,0.09657724,"('incompetent', 'clever')",-2.331864,-2.2909577,-1.2282029,-1.1694914,-0.3769637,-0.20022792,-0.9742922,-0.891025,-0.0832672
66,-0.03513395,-0.08506085,"('inactive', 'active')",0.66141325,1.0171273,0.2532083,0.32632917,1.4610606,1.3149467,0.5851371,0.6433356,-0.0581985
83,0.022284169,0.008323133,"('powerless', 'powerful')",0.5568245,0.7255487,0.042322643,0.19701646,-1.1444727,-1.1569872,-0.1307604,-0.0565247,-0.0742357
48,-0.022155132,-0.0094288625,"('unintelligent', 'intelligent')",0.015872948,-0.15457362,-0.017319318,-0.063248664,0.20297839,0.3477987,0.0448442,0.0301369,0.0147073
88,0.018403096,-0.0039056242,"('low', 'eminent')",-0.35413757,-0.43395308,-0.8037894,-0.8553625,0.14519222,0.31186268,-0.2485829,-0.2453396,-0.0032433
