,marsh_male,marsh_female,tuple,&_male,&_female,mclennan_male,mclennan_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,male-female
0,-0.38767052,-0.27883354,"('unsociable', 'sociable')",0.7054942,0.64556456,-2.977799,-2.9110193,-0.26956,-0.53139955,-0.692716,-0.7408012,-0.7244503,-0.7632978,0.0388475
50,-0.37537587,-0.5509021,"('clumsy', 'skillful')",1.8074368,1.8916953,1.3315815,1.0140674,0.85050315,0.76237077,0.8235545,0.70367223,0.8875401,0.7641807,0.1233594
6,0.3731972,0.39323944,"('distant', 'open')",-0.8517486,-0.8278369,1.7216618,1.6354027,-1.1226115,-1.1022569,0.9278881,0.7608347,0.2096774,0.1718766,0.0378008
72,-0.37200645,-0.120159954,"('unambitious', 'ambitious')",-0.86673343,-0.75175565,-1.0912088,-1.0265219,-0.84152013,-0.82080024,-1.1328076,-0.88267887,-0.8608553,-0.7203834,-0.1404719
57,-0.36675185,-0.021112699,"('unimaginative', 'imaginative')",-0.563499,-0.5491172,-3.1118155,-2.9496343,-0.7669327,-0.9666454,-2.2252944,-2.3724997,-1.4068586,-1.3718018,-0.0350568
17,0.33103538,-0.093519695,"('nasty', 'nice')",0.38319096,0.33254808,-0.055949174,-0.3486305,-0.82327735,-0.8352875,-0.75488967,-0.77660674,-0.183978,-0.3442993,0.1603213
8,0.32904002,0.34561503,"('unaffectionate', 'affectionate')",-0.46781832,-0.58408546,-0.12990803,-0.19575348,-1.2313207,-1.2255027,0.66949296,0.64695364,-0.1661028,-0.2025546,0.0364518
27,0.32594433,0.7307149,"('hardhearted', 'softhearted')",-0.9902438,-0.9064667,-1.5542581,-1.3878505,-0.15455337,-0.0629785,1.5280004,1.5316607,-0.1690221,-0.018984,-0.1500381
64,-0.32101196,-0.4243357,"('shy', 'confident')",0.91793656,0.8208439,-0.22953175,-0.48289698,0.2910038,0.17946738,-5.857493,-5.810908,-1.0398192,-1.1435658,0.1037466
12,0.3093858,1.0200148,"('unsupportive', 'supportive')",0.81407416,1.0423315,-1.1707637,-0.79682404,-0.5940537,-0.5671568,-1.4987031,-1.2931193,-0.4280121,-0.1189508,-0.3090613
15,0.30912167,-0.035979353,"('boring', 'funny')",0.3320306,0.2385027,-0.04326845,-0.56032073,0.39977106,0.3790552,0.36318538,0.33096412,0.2721681,0.0704444,0.2017237
84,0.2675331,0.24276412,"('inferior', 'superior')",1.3460103,1.2019925,0.2688965,-0.03422175,0.57887286,0.3965649,0.96381116,0.9016535,0.6850248,0.5417507,0.1432741
29,0.25154427,0.1910726,"('unfair', 'fair')",-0.2754931,-0.27039647,0.34678224,0.2870221,-1.2308116,-1.2955267,-0.5455724,-0.7265451,-0.2907101,-0.3628747,0.0721646
13,0.24060729,0.31131408,"('impolite', 'polite')",0.5501489,0.55108565,-1.694647,-1.6574076,0.5512339,0.5462887,-0.27965587,-0.12399143,-0.1264625,-0.0745421,-0.0519204
79,-0.22723162,-0.3562247,"('wavering', 'unwavering')",-0.40058655,-0.27227908,1.8016005,1.5036138,-0.86654097,-0.79961365,0.31266817,0.26663613,0.1239819,0.0684265,0.0555554
30,-0.2058118,0.2550293,"('intolerant', 'tolerant')",-0.33270216,-0.40044284,-2.4566064,-2.0900908,0.08088161,-0.11313209,0.88372636,0.9262668,-0.4061025,-0.2844739,-0.1216286
59,-0.19256681,-0.5367598,"('foolish', 'wise')",0.29590404,0.34189895,1.4554186,1.1518971,0.15042014,0.0788306,0.5509032,0.40459567,0.4520159,0.2880925,0.1639234
80,0.1881104,0.030488856,"('dominated', 'dominating')",0.772296,0.91598904,-1.2093476,-1.2811307,0.2614954,0.3040979,-1.4140931,-1.3645337,-0.2803078,-0.2790177,-0.0012901
21,-0.1594199,0.28227305,"('immoral', 'moral')",1.0366247,0.97946787,-3.16319,-2.816353,-0.4487376,-0.75318575,-1.1530498,-1.1524377,-0.7775545,-0.6920471,-0.0855074
24,0.15459377,0.5987426,"('dishonest', 'honest')",-0.21700954,-0.4040656,-1.8196733,-1.5772642,-0.6635002,-0.81068426,0.91658527,0.82729095,-0.3258008,-0.2731961,-0.0526047
85,-0.15424363,-0.4701844,"('insignificant', 'prestigious')",-0.6655282,-0.65130466,2.1568475,1.8234091,-0.7671333,-0.8026099,1.2856008,1.0132235,0.3711086,0.1825067,0.1886019
78,0.14935657,0.83380944,"('nonresilient', 'resilient')",0.26631573,0.64906335,-1.4728644,-1.1680034,0.38874024,0.42909598,0.52664775,0.8018857,-0.0283608,0.3091702,-0.337531
11,-0.13928212,0.09123073,"('unhelpful', 'helpful')",-0.60106117,-0.54819614,-2.150101,-1.9861344,0.14585006,0.023548968,1.837449,1.9528021,-0.181429,-0.0933497,-0.0880793
87,0.11467476,-0.37070805,"('unsuccessful', 'successful')",2.4806666,2.4987578,-0.087092325,-0.67407423,1.1965044,1.1152534,0.7288771,0.7861063,0.8867261,0.6710671,0.215659
38,0.08807391,0.6662475,"('untruthful', 'truthful')",-1.3312384,-1.2490371,-0.28853527,-0.04175491,-0.6533238,-0.71756655,0.33988762,0.48957658,-0.3690272,-0.1705069,-0.1985203
45,-0.08659478,0.28393388,"('incompetent', 'competent')",0.45861483,0.5711017,-2.4867368,-2.1285748,-0.0319051,-0.2667185,-0.34115887,-0.37920046,-0.4975562,-0.3838917,-0.1136645
19,-0.08430453,-0.02539402,"('inhospitable', 'hospitable')",-1.0293738,-0.96336734,0.53807026,0.83434075,-0.8695539,-0.7913052,-0.050923586,-0.07910146,-0.2992171,-0.2049654,-0.0942517
14,-0.08275412,-0.20739385,"('antisocial', 'social')",1.0538219,1.0056256,-2.0807443,-2.0548291,0.20181301,0.118093744,-1.1318151,-0.974857,-0.4079357,-0.4226721,0.0147364
25,-0.07790155,-0.2986153,"('egoistic', 'altruistic')",-0.4343655,-0.48202842,0.79220396,0.44573545,0.18230338,0.08654167,1.3263197,1.1325082,0.357712,0.1768283,0.1808837
42,-0.076285824,0.30718952,"('unreliable', 'reliable')",1.3000064,1.472461,0.086830705,0.19328925,0.080095544,0.13847928,-2.40777,-2.2780457,-0.2034246,-0.0333253,-0.1700993
66,0.0683105,-0.42729032,"('inactive', 'active')",1.348707,1.4366676,1.4582932,1.1559479,0.5035144,0.49531657,1.2419184,1.189507,0.9241488,0.7700297,0.1541191
28,0.05284515,-0.01973109,"('disloyal', 'loyal')",0.13188662,0.0041659623,-1.3620358,-1.352031,-0.47171888,-0.80296296,0.89364916,0.62990636,-0.1510748,-0.3081306,0.1570558
5,0.0268091,-0.15056044,"('distant', 'outgoing')",-0.93996006,-0.9034425,1.7850218,1.5781909,-1.2013023,-1.11185,-0.06745433,-0.04647319,-0.0793772,-0.1268271,0.0474499
75,-0.005429263,0.122137725,"('meek', 'impulsive')",-1.2145144,-1.0243118,1.7231324,1.8938224,-1.0105671,-0.8369934,-0.16725813,-0.087144345,-0.1349273,0.0135021,-0.1484294
