,express_male,express_female,tuple,scripts_male,scripts_female,holding_male,holding_female,co_male,co_female,average_male,average_female,male-female
10,0.30726612,0.04682466,"('unsympathetic', 'sympathetic')",0.44762474,0.43051562,-0.6810676,-0.6483499,-0.21922842,0.0245629,-0.0363513,-0.0366117,0.0002604
48,0.28995797,-0.40440303,"('unintelligent', 'intelligent')",0.85776174,0.3923815,-0.75567555,-1.0205414,-0.06922714,-0.34130618,0.0807043,-0.3434673,0.4241716
71,-0.28329855,-0.019237557,"('diffident', 'self-confident')",0.57255596,0.6965939,-0.3268864,-0.14576218,0.36308286,0.12261852,0.0813635,0.1635532,-0.0821897
40,-0.27671683,-0.16314466,"('stingy', 'generous')",-0.55278355,-0.4948749,-0.14855808,-0.058324877,-2.3177915,-2.2884262,-0.8239625,-0.7511926,-0.0727699
37,0.2571685,0.04766781,"('fake', 'genuine')",0.033633616,0.0009901049,-1.0343627,-0.8531951,-0.14056113,-0.45744836,-0.2210304,-0.3154964,0.094466
84,0.2494643,0.25887412,"('inferior', 'superior')",-0.46218234,-0.53498507,0.37558874,0.24311557,0.2840829,0.35727412,0.1117384,0.0810697,0.0306687
44,-0.23515478,-0.031191973,"('prejudiced', 'unprejudiced')",-0.91155404,-0.9643788,-0.19378862,-0.13556395,-1.3514783,-1.2327268,-0.672994,-0.5909654,-0.0820286
83,0.22936176,0.154755,"('powerless', 'powerful')",0.47794533,0.31165272,0.41531736,0.62714505,-0.86959964,-0.7853436,0.0632562,0.0770523,-0.0137961
8,-0.18470992,-0.3124964,"('unaffectionate', 'affectionate')",-0.43350697,-0.5062115,0.49266052,0.41568506,0.3980754,-0.17073394,0.0681298,-0.1434392,0.211569
88,0.18396635,1.0908483,"('low', 'eminent')",0.27758625,0.80986434,0.92429876,1.6541413,-0.25778928,0.26425788,0.2820155,0.954778,-0.6727625
41,-0.1731303,0.07875581,"('unforgiving', 'forgiving')",0.44207257,0.6080343,0.70131487,0.9906993,0.57952714,0.75058347,0.3874461,0.6070182,-0.2195721
73,-0.16073489,0.25122732,"('helpless', 'self-reliant')",-0.17161542,0.025969923,-0.99805814,-0.8551513,-3.3379948,-3.2210019,-1.1671008,-0.949739,-0.2173618
21,-0.14172104,-0.19672313,"('immoral', 'moral')",1.6875342,1.7705742,-0.30106577,-0.27610943,-0.78634083,-0.36031574,0.1146016,0.2343565,-0.1197549
38,-0.13437642,-0.03334222,"('untruthful', 'truthful')",0.46425122,0.538796,-0.29216665,-0.38825157,0.103009544,0.18671125,0.0351794,0.0759784,-0.040799
0,0.12789506,-0.12641662,"('unsociable', 'sociable')",1.1281974,1.1054136,0.23406428,0.204072,0.36924258,0.76479554,0.4648499,0.4869661,-0.0221162
47,-0.07910688,-0.21916687,"('stupid', 'smart')",1.0439209,0.98982483,1.3926425,1.223678,5.6053147,5.0177627,1.9906929,1.7530246,0.2376683
58,0.078923695,0.023704778,"('undiscriminating', 'discriminating')",0.45296568,0.5251445,0.3640715,0.33219588,0.13709599,0.2998879,0.2582642,0.2952332,-0.036969
66,-0.05745598,-0.086443536,"('inactive', 'active')",-1.2607049,-1.2062746,0.356013,0.48779148,0.67297405,0.8685055,-0.0722935,0.0158947,-0.0881882
9,-0.02488299,-0.26738176,"('unaffectionate', 'caring')",0.8609016,0.7962502,0.81544334,0.66746545,1.0373443,0.4159414,0.6722016,0.4030688,0.2691328
33,0.0113318395,0.05983077,"('wrong', 'right')",0.6557706,0.74280125,0.6173982,0.49318084,-0.54506946,-0.8511266,0.1848578,0.1111716,0.0736862
12,-0.00070789456,0.06826721,"('unsupportive', 'supportive')",0.70065856,0.8042994,-0.058633536,0.19511378,-1.9106141,-1.573595,-0.3173243,-0.1264787,-0.1908456
