,coca_male,coca_female,tuple,cola_male,cola_female,europacific_male,europacific_female,partners_male,partners_female,average_male,average_female,male-female
9,0.48649096,0.64866877,"('unaffectionate', 'caring')",-0.20150079,-0.24101238,-2.344987,-2.016673,1.4956383,1.5056955,-0.1410896,-0.0258303,-0.1152593
22,-0.47300664,-0.5710483,"('untrustworthy', 'trustworthy')",-0.15457085,-0.20806032,0.3194214,0.38072124,-0.24407166,-0.46132618,-0.1380569,-0.2149284,0.0768715
59,0.446686,0.427535,"('foolish', 'wise')",0.037074924,0.03820917,0.5746597,0.44919524,0.047008533,-0.03196821,0.2763573,0.2207428,0.0556145
15,0.44586074,0.41844758,"('boring', 'funny')",0.6550501,0.5716404,0.24328461,0.30984455,-0.36341995,-0.30230147,0.2451939,0.2494078,-0.0042139
57,-0.4389002,-0.7605237,"('unimaginative', 'imaginative')",-0.6110837,-0.78855103,-1.3802863,-1.2112745,-2.4593194,-2.4649434,-1.2223973,-1.3063232,0.0839259
16,-0.43662667,-0.12219049,"('unpopular', 'popular')",-0.85133326,-0.5396764,-0.63942826,-0.3481876,0.19520105,0.5349946,-0.4330468,-0.118765,-0.3142818
25,-0.4264803,-0.3484635,"('egoistic', 'altruistic')",-0.5506673,-0.44668978,-0.57308745,-0.45317483,0.9083484,1.1490135,-0.1604717,-0.0248286,-0.1356431
38,0.42403093,0.6586188,"('untruthful', 'truthful')",0.30743548,0.40940833,-0.76891255,-0.49952444,0.73880553,0.8346399,0.1753398,0.3507856,-0.1754458
48,-0.4184559,-0.2529804,"('unintelligent', 'intelligent')",0.27143973,0.04336659,-1.1962337,-1.0582999,-0.13046621,-0.1327061,-0.368429,-0.3501549,-0.0182741
32,0.4008386,0.9290704,"('unkind', 'kind')",0.66510034,0.68503535,-0.23816249,0.043208465,1.2310183,1.4355354,0.5146987,0.7732124,-0.2585137
55,-0.36281624,-0.20135799,"('incompetent', 'clever')",0.4513774,0.37202445,-0.55601025,-0.34370667,0.6484046,0.64672685,0.0452389,0.1184217,-0.0731828
1,0.35978004,0.44878322,"('unfriendly', 'friendly')",-0.11987831,-0.2371719,-1.8188885,-1.4528781,1.7891701,1.7714287,0.0525458,0.1325405,-0.0799947
68,-0.3266473,-0.4082955,"('dependent', 'independent')",-0.66352165,-0.66002154,-0.18629922,-0.48456183,-1.020332,-1.2014663,-0.5492001,-0.6885863,0.1393862
86,-0.30154485,-0.27603185,"('uninfluential', 'influential')",-0.412781,-0.43430507,-2.6560078,-2.4030252,-0.34276122,-0.50706846,-0.9282737,-0.9051076,-0.0231661
76,-0.28337988,-0.15722159,"('anxious', 'daring')",-0.22758213,-0.31090164,0.5551509,0.5271098,0.43503827,0.46075094,0.1198068,0.1299344,-0.0101276
47,0.28269827,0.43956015,"('stupid', 'smart')",0.8492561,0.77986133,0.668514,0.5632716,5.755201,5.600296,1.8889173,1.8457472,0.0431701
11,-0.2800253,0.13082962,"('unhelpful', 'helpful')",0.6526978,0.77747315,-0.3331247,0.090397775,3.020818,3.0909054,0.7650914,1.0224015,-0.2573101
72,0.26543692,0.07175468,"('unambitious', 'ambitious')",-0.35606012,-0.61624014,-0.61208695,-0.5450377,-0.24847525,-0.18379912,-0.2377964,-0.3183306,0.0805342
63,0.2535111,0.46759057,"('unperceptive', 'insightful')",0.24790516,0.44115368,-0.5602002,-0.35270023,1.2563044,1.1033783,0.2993801,0.4148556,-0.1154755
43,0.22931679,0.33269614,"('irresponsible', 'responsible')",0.47291726,0.20530182,-0.41116044,-0.33431184,1.3916918,1.1508732,0.4206913,0.3386398,0.0820515
60,-0.22894597,0.086259,"('inefficient', 'efficient')",1.4982196,1.2420697,-0.033501443,0.09781268,1.3372259,1.305698,0.6432495,0.6829599,-0.0397104
24,-0.20608672,-0.23417415,"('dishonest', 'honest')",-0.29955995,-0.68283236,-0.48419198,-0.41868535,1.2273791,0.927077,0.0593851,-0.1021537,0.1615388
46,-0.19842964,-0.07563206,"('uncompetitive', 'competitive')",0.7304616,0.74299914,-1.2168672,-0.9671459,0.33447006,0.2652821,-0.0875913,-0.0086242,-0.0789671
2,-0.18506123,0.1563056,"('unlikable', 'likable')",-0.17791222,-0.007732764,1.1270734,1.2986661,1.1772504,1.3191633,0.4853376,0.6916006,-0.206263
30,0.17845434,0.6940125,"('intolerant', 'tolerant')",0.4431863,0.3579909,0.106850825,0.4346623,1.4116439,1.5095465,0.5350338,0.7490531,-0.2140193
4,-0.1547739,-0.36041972,"('disliked', 'liked')",-0.8936305,-0.75519294,-0.59275347,-0.5323677,-6.8301134,-6.5926023,-2.1178179,-2.0601456,-0.0576723
79,0.14454068,-0.09994207,"('wavering', 'unwavering')",-0.6568137,-0.55901474,-0.761343,-0.6654104,-0.5678864,-0.5276691,-0.4603756,-0.4630091,0.0026335
52,-0.14139332,-0.20057102,"('irrational', 'rational')",-0.030497096,-0.008980721,-0.9455095,-0.80189365,-0.28744557,-0.14721051,-0.3512114,-0.289664,-0.0615474
23,-0.14074571,0.32085925,"('insincere', 'sincere')",1.0942572,0.99330544,-0.78649306,-0.47729987,6.970874,6.783757,1.7844731,1.9051555,-0.1206824
19,-0.12499672,-0.032836314,"('inhospitable', 'hospitable')",-1.0301363,-0.7997901,-1.7414539,-1.5411513,-0.9040024,-0.76507556,-0.9501473,-0.7847133,-0.165434
20,0.1092404,-0.054818496,"('rough', 'thoughtful')",0.11865408,-0.10366939,0.66059935,0.35464656,0.92545056,0.872,0.4534861,0.2670397,0.1864464
31,-0.10100518,-0.4747946,"('evil', 'good')",-1.2923869,-1.303635,-0.9997677,-1.068124,-1.742558,-1.8152674,-1.0339295,-1.1654553,0.1315258
50,-0.096903674,-0.02949901,"('clumsy', 'skillful')",0.0151146,0.1605742,0.7967082,0.6619513,-0.06327132,0.08314901,0.162912,0.2190439,-0.0561319
44,-0.08971317,-0.41234338,"('prejudiced', 'unprejudiced')",-0.10811543,-0.37233865,1.6393293,1.3001455,-0.83481556,-0.8651365,0.1516713,-0.0874183,0.2390896
75,0.08763218,0.026729237,"('meek', 'impulsive')",-0.56871486,-0.2714733,0.37534428,0.5033383,-1.2795408,-1.1398404,-0.3463198,-0.2203115,-0.1260083
62,-0.08500196,0.08702298,"('incompetent', 'brilliant')",-0.1878178,-0.24580333,0.1069703,0.28793478,0.69935066,0.65169656,0.1333753,0.1952128,-0.0618375
35,-0.07743889,-0.5087972,"('corrupt', 'incorrupt')",-1.441483,-1.4461082,0.40046108,0.08075662,-0.8914822,-0.8876178,-0.5024858,-0.6904417,0.1879559
8,-0.061844774,0.09898095,"('unaffectionate', 'affectionate')",-0.86374295,-0.75628674,-2.7309608,-2.442708,0.06453553,0.13385406,-0.8980032,-0.7415399,-0.1564633
12,0.036844477,0.11501895,"('unsupportive', 'supportive')",0.1906991,0.17110789,-0.69611764,-0.4837913,-0.8807024,-1.0203737,-0.3373191,-0.3045095,-0.0328096
61,0.03608173,-0.064441204,"('illogical', 'logical')",-0.17007618,-0.2203094,-0.42038986,-0.4419089,0.50419307,0.2528893,-0.0125478,-0.1184426,0.1058948
29,0.010293074,-0.34887394,"('unfair', 'fair')",-0.11607915,-0.26026967,0.06013547,-0.31230754,-0.6382167,-0.86873156,-0.1709668,-0.4475457,0.2765789
66,0.0063248463,-0.4961934,"('inactive', 'active')",-0.9590537,-1.0003592,0.4187019,0.083443515,0.93331325,0.68604136,0.0998216,-0.1817669,0.2815885
