,mbia_male,mbia_female,tuple,inc_male,inc_female,average_male,average_female,male-female
46,0.4242635,0.13750197,"('uncompetitive', 'competitive')",-0.6224246,-0.7837632,-0.0990805,-0.3231306,0.2240501
82,-0.40822294,-0.49806362,"('poor', 'rich')",6.0558343,6.0379133,2.8238056,2.7699249,0.0538807
18,-0.3807789,-0.4549087,"('disagreeable', 'welcoming')",-0.2832343,-0.37955162,-0.3320066,-0.4172302,0.0852236
69,-0.37278786,-0.4460104,"('lazy', 'industrious')",-0.5036586,-0.33833337,-0.4382232,-0.3921719,-0.0460513
12,0.36890063,0.23153606,"('unsupportive', 'supportive')",-1.7147201,-1.8031268,-0.6729097,-0.7857954,0.1128857
83,0.36575395,0.29741523,"('powerless', 'powerful')",-0.9033985,-0.8211819,-0.2688223,-0.2618833,-0.006939
45,0.36454025,0.3232,"('incompetent', 'competent')",-0.12804922,-0.1799063,0.1182455,0.0716468,0.0465987
78,-0.3316848,-0.2801205,"('nonresilient', 'resilient')",0.17591304,0.2741618,-0.0778859,-0.0029794,-0.0749065
54,-0.30676633,-0.46620712,"('incapable', 'capable')",1.0613242,1.1334028,0.377279,0.3335978,0.0436812
23,0.30617416,0.12900192,"('insincere', 'sincere')",5.6478763,5.616809,2.9770253,2.8729055,0.1041198
80,0.30185178,0.44733602,"('dominated', 'dominating')",-1.5677564,-1.5234437,-0.6329523,-0.5380539,-0.0948984
2,0.3014827,0.18118174,"('unlikable', 'likable')",0.48456818,0.38945314,0.3930255,0.2853175,0.107708
17,-0.29944426,-0.2907693,"('nasty', 'nice')",-0.51809186,-0.34424242,-0.4087681,-0.3175059,-0.0912622
84,0.28964788,0.44970506,"('inferior', 'superior')",0.91943634,1.0219675,0.6045421,0.7358363,-0.1312942
15,-0.26696604,-0.18915176,"('boring', 'funny')",0.46590248,0.6659064,0.0994682,0.2383773,-0.1389091
33,-0.25964564,-0.58321345,"('wrong', 'right')",-0.63252413,-0.594229,-0.4460849,-0.5887212,0.1426363
11,0.22344026,0.22821161,"('unhelpful', 'helpful')",1.8358662,1.8620607,1.0296532,1.0451361,-0.0154829
51,0.219441,0.22906461,"('uneducated', 'educated')",0.670331,0.47921497,0.444886,0.3541398,0.0907462
28,0.2123232,0.0404659,"('disloyal', 'loyal')",0.9680331,0.871299,0.5901781,0.4558825,0.1342956
87,0.21063831,0.20867142,"('unsuccessful', 'successful')",0.5662183,0.726686,0.3884283,0.4676787,-0.0792504
44,-0.19725884,0.03818248,"('prejudiced', 'unprejudiced')",-1.367783,-1.3400177,-0.7825209,-0.6509176,-0.1316033
41,0.1930113,0.15087236,"('unforgiving', 'forgiving')",0.11315387,-0.0079839025,0.1530826,0.0714442,0.0816384
40,0.18564798,0.11258708,"('stingy', 'generous')",-1.420887,-1.4660982,-0.6176195,-0.6767555,0.059136
29,0.14712128,0.31825122,"('unfair', 'fair')",-0.40817994,-0.5756279,-0.1305293,-0.1286884,-0.0018409
3,0.12034228,-0.023348385,"('repellent', 'pleasant')",0.03626974,-0.09758914,0.078306,-0.0604688,0.1387748
22,0.11233096,0.20898226,"('untrustworthy', 'trustworthy')",-0.9166792,-0.803533,-0.4021741,-0.2972754,-0.1048987
88,0.109329276,-0.07068898,"('low', 'eminent')",0.36130917,0.40104246,0.2353192,0.1651767,0.0701425
68,-0.10449842,-0.09465204,"('dependent', 'independent')",-0.36424565,-0.4204887,-0.234372,-0.2575704,0.0231984
37,-0.09577629,-0.022971831,"('fake', 'genuine')",0.40399864,0.50362873,0.1541112,0.2403284,-0.0862172
77,0.08066566,-0.15320018,"('unmotivated', 'motivated')",-1.0648508,-1.0598432,-0.4920926,-0.6065217,0.1144291
38,0.07641341,-0.17283633,"('untruthful', 'truthful')",-0.050105646,-0.043701336,0.0131539,-0.1082688,0.1214227
34,-0.058610708,-0.23100774,"('mean', 'honorable')",5.8946533,5.961559,2.9180212,2.8652756,0.0527456
50,0.00045393966,0.12742062,"('clumsy', 'skillful')",0.31229985,0.28237915,0.1563769,0.2048999,-0.048523
