,united_male,united_female,tuple,states_male,states_female,steel_male,steel_female,corp_male,corp_female,average_male,average_female,male-female
28,0.72451437,0.6788387,"('disloyal', 'loyal')",0.18036036,0.18953359,-0.32539818,-0.3341483,0.7647071,0.80055064,0.3360459,0.3336937,0.0023522
86,-0.7186963,-1.0712397,"('uninfluential', 'influential')",-0.18201739,-0.29616392,0.3826247,0.33748016,0.22889395,0.027948964,-0.0722988,-0.2504936,0.1781948
67,0.71788764,0.88081807,"('doubtful', 'determined')",0.1450123,0.32101378,0.2509395,0.22113432,-0.63167155,-0.649452,0.120542,0.1933785,-0.0728365
69,0.71374583,0.8804672,"('lazy', 'industrious')",0.95810497,0.99867886,1.2017019,1.1919551,-1.3411136,-0.8429554,0.3831098,0.5570365,-0.1739267
79,0.71055764,0.81829953,"('wavering', 'unwavering')",0.7590808,0.6512878,-0.16094893,-0.17587353,-0.3579196,-0.23837283,0.2376925,0.2638353,-0.0261428
22,-0.68849826,-0.7148487,"('untrustworthy', 'trustworthy')",-0.59335166,-0.42400786,-1.2101673,-1.0948836,-0.9440304,-1.0277778,-0.8590119,-0.8153795,-0.0436324
66,0.67923766,0.6415413,"('inactive', 'active')",0.31840304,0.30489695,-0.22495744,-0.23101324,0.42189214,0.46050522,0.2986439,0.2939826,0.0046613
37,-0.678258,-0.5179213,"('fake', 'genuine')",-0.3914453,-0.1611007,0.038013726,0.05688812,-0.28071734,-0.2640477,-0.3281018,-0.2215454,-0.1065564
0,-0.67659587,-0.85804075,"('unsociable', 'sociable')",-1.4749132,-1.5697315,-0.4874416,-0.598402,-0.10385718,-0.42194256,-0.685702,-0.8620292,0.1763272
33,0.66994005,0.80886436,"('wrong', 'right')",0.2711641,0.3507712,1.3358759,1.4303033,-1.2256596,-0.9068682,0.2628301,0.4207677,-0.1579376
13,-0.6687627,-0.70814174,"('impolite', 'polite')",-1.4160844,-1.3533621,-0.8220768,-0.8216634,-0.70771813,-0.89665425,-0.9036605,-0.9449553,0.0412948
75,-0.6635798,-0.850486,"('meek', 'impulsive')",0.055022374,-0.25186127,-1.0536225,-1.2614181,-0.43681988,-0.5275336,-0.5247499,-0.7228247,0.1980748
54,-0.6593617,-0.46634603,"('incapable', 'capable')",-0.5405372,-0.42515695,-0.037459362,0.17146038,0.27281982,0.6015198,-0.2411346,-0.0296307,-0.2115039
15,-0.5910724,-0.5883808,"('boring', 'funny')",0.14667168,0.16474189,-0.0520932,-0.15471783,-0.5738477,-0.47120526,-0.2675854,-0.2623905,-0.0051949
51,0.57705796,0.10335925,"('uneducated', 'educated')",0.9374862,0.8496813,0.124143094,-0.07870384,1.1291816,0.7608455,0.6919672,0.4087956,0.2831716
88,0.5669752,0.5273779,"('low', 'eminent')",0.37769556,0.32898122,-0.39650464,-0.42944905,-0.23562445,-0.388391,0.0781354,0.0096298,0.0685056
30,-0.561382,-0.7045302,"('intolerant', 'tolerant')",-0.5357704,-0.60939324,-0.98649985,-1.0697167,-0.5781231,-0.6202167,-0.6654438,-0.7509642,0.0855204
87,0.5555953,0.5721819,"('unsuccessful', 'successful')",0.6934774,0.84175134,0.9896115,1.0621053,1.79071,1.721396,1.0073485,1.0493586,-0.0420101
41,-0.5241117,-0.7673932,"('unforgiving', 'forgiving')",-0.7297691,-0.9044241,-0.587306,-0.7049097,-0.4155122,-0.50858814,-0.5641748,-0.7213288,0.157154
2,0.50650615,0.44581145,"('unlikable', 'likable')",0.5063604,0.43820962,0.5698689,0.67042774,0.12507308,0.1624763,0.4269521,0.4292313,-0.0022792
18,-0.48909646,-0.3640322,"('disagreeable', 'welcoming')",-0.14906682,-0.10431866,-1.5637105,-1.504082,-1.7151109,-1.5195447,-0.9792461,-0.8729944,-0.1062517
6,0.4828556,0.5637129,"('distant', 'open')",-0.14818199,-0.26807013,-0.069629125,-0.07420378,-1.4956224,-1.1226308,-0.3076445,-0.225298,-0.0823465
53,-0.47951615,-0.4859767,"('uncreative', 'creative')",-0.8837718,-0.88664067,0.9658526,1.0981907,-0.098241776,-0.07565307,-0.1239193,-0.0875199,-0.0363994
73,0.46912345,0.55109835,"('helpless', 'self-reliant')",1.504704,1.4579282,0.6586841,0.5508454,-3.6457796,-3.4261909,-0.253317,-0.2165797,-0.0367373
48,-0.46609408,-0.5570793,"('unintelligent', 'intelligent')",-0.23178649,-0.17749737,-0.006227892,0.0017988384,0.7692511,0.64216864,0.0162857,-0.0226523,0.038938
77,-0.46580756,-0.2183651,"('unmotivated', 'motivated')",-0.7794725,-0.47998875,-0.6764037,-0.4699821,-1.0749335,-0.97325736,-0.7491543,-0.5353983,-0.213756
40,0.46526387,0.45999724,"('stingy', 'generous')",1.3339345,1.493718,0.4570096,0.46483916,-2.1193054,-2.129767,0.0342256,0.0721969,-0.0379713
76,-0.45509034,-0.38258737,"('anxious', 'daring')",-0.4114462,-0.075568244,-0.13220966,0.061043404,0.5252972,0.4770767,-0.1183622,0.0199911,-0.1383533
1,-0.447052,-0.55990016,"('unfriendly', 'friendly')",-0.92028934,-1.2078463,1.3872364,1.4423041,0.5236198,0.69766533,0.1358787,0.0930558,0.0428229
44,-0.44686097,-0.04112122,"('prejudiced', 'unprejudiced')",-0.4884302,-0.212235,-1.6000545,-1.385064,-1.8939084,-1.731629,-1.1073135,-0.8425123,-0.2648012
52,0.4005158,0.50332826,"('irrational', 'rational')",0.25937745,0.18460037,1.2212496,1.210441,-0.80140835,-0.3958537,0.2699336,0.3756289,-0.1056953
81,0.39347324,0.21035983,"('submissive', 'aggressive')",-0.2392111,-0.22191876,-0.6439619,-0.6622344,-0.08973093,-0.33906904,-0.1448577,-0.2532156,0.1083579
62,-0.3924054,-0.6024129,"('incompetent', 'brilliant')",-0.6880507,-0.66820073,-0.7135343,-0.8048804,0.40274584,0.1768029,-0.3478111,-0.4746728,0.1268617
59,0.38123298,0.54551506,"('foolish', 'wise')",0.5419298,0.55406445,0.92646813,1.0696743,-1.1841687,-0.70973796,0.1663655,0.364879,-0.1985135
23,0.37653977,0.2722583,"('insincere', 'sincere')",-0.83845764,-0.80265284,-0.2782677,-0.23189086,5.6531415,5.461307,1.2282389,1.1747555,0.0534834
21,-0.36808175,-0.32997614,"('immoral', 'moral')",-0.6016103,-0.45543936,0.4712217,0.5288122,-0.17157763,-0.35875392,-0.167512,-0.1538393,-0.0136727
27,-0.3530704,-0.24769597,"('hardhearted', 'softhearted')",0.1078555,0.17193563,-1.2824578,-1.2295295,-0.07142125,0.00035030395,-0.3997735,-0.3262349,-0.0735386
20,-0.35022864,-0.35627896,"('rough', 'thoughtful')",-4.6593137e-05,0.1926612,-0.5867976,-0.4853451,0.17711478,0.30075163,-0.1899895,-0.0870528,-0.1029367
61,-0.33397204,-0.38053054,"('illogical', 'logical')",-0.7433814,-0.68139446,0.067751035,0.084131695,0.63122827,0.592054,-0.0945935,-0.0964348,0.0018413
10,-0.32304895,-0.19092298,"('unsympathetic', 'sympathetic')",-1.1443722,-0.91519487,-1.1730554,-1.0310614,-0.16518778,-0.36304286,-0.7014161,-0.6250556,-0.0763605
50,0.31343666,0.34602606,"('clumsy', 'skillful')",0.7311418,0.7707365,0.08720456,0.25880405,0.1354329,0.2369284,0.316804,0.4031238,-0.0863198
85,0.30662483,0.521723,"('insignificant', 'prestigious')",0.30495045,0.33472693,1.4615823,1.5627952,-0.87660664,-0.45037714,0.2991377,0.492217,-0.1930793
68,-0.29741037,-0.41589576,"('dependent', 'independent')",-0.39142135,-0.40530074,-1.5065589,-1.4850466,-0.686022,-0.7935278,-0.7203532,-0.7749428,0.0545896
14,-0.2800964,-0.5152632,"('antisocial', 'social')",-0.22750312,-0.2654725,0.653351,0.5341219,0.38824445,0.08697402,0.133499,-0.03991,0.173409
9,-0.27519575,-0.2266957,"('unaffectionate', 'caring')",-0.6649972,-0.7497011,1.198094,1.2077267,0.36497262,0.63091034,0.1557184,0.2155601,-0.0598417
38,0.2632068,0.14327249,"('untruthful', 'truthful')",-0.03537233,-0.11424659,0.167634,0.10296811,-0.1835045,-0.2338368,0.052991,-0.0254607,0.0784517
84,-0.24955358,-0.0010757782,"('inferior', 'superior')",-0.32793736,-0.17558706,0.41053507,0.46167147,0.8109065,0.93639976,0.1609877,0.3053521,-0.1443644
4,-0.22460495,-0.4800268,"('disliked', 'liked')",0.8810433,0.6308133,0.15615988,-0.072633006,-6.3226094,-6.4251266,-1.3775028,-1.5867432,0.2092404
24,-0.21953058,-0.1161011,"('dishonest', 'honest')",-0.6751773,-0.7018382,0.7519535,0.9092447,0.1360644,0.0690266,-0.0016725,0.040083,-0.0417555
78,0.2165258,0.16747864,"('nonresilient', 'resilient')",-0.6682005,-0.52351886,-0.06680749,0.057199933,0.82300663,0.7683903,0.0761311,0.1173875,-0.0412564
31,-0.21625835,-0.24995375,"('evil', 'good')",0.8619775,0.6066389,0.5710412,0.43835413,-1.5452657,-1.4029007,-0.0821263,-0.1519653,0.069839
3,-0.20828715,-0.21035536,"('repellent', 'pleasant')",-0.17373528,-0.09530253,-0.6109767,-0.61299825,1.289107,1.2581116,0.074027,0.0848639,-0.0108369
32,0.19770756,0.21817054,"('unkind', 'kind')",-0.54767436,-0.5844948,0.25688693,0.4057283,0.7948276,0.6550724,0.1754369,0.1736191,0.0018178
58,0.19294736,0.09535937,"('undiscriminating', 'discriminating')",-0.01866869,-0.029360933,0.70913506,0.69801784,0.26675212,0.22443411,0.2875414,0.2471126,0.0404288
64,-0.18641697,-0.029956952,"('shy', 'confident')",0.23923145,0.38320386,-0.521448,-0.40297735,-5.7619076,-5.669993,-1.5576353,-1.4299308,-0.1277045
25,-0.17852402,-0.24321292,"('egoistic', 'altruistic')",0.32473695,0.17360052,1.8381886,1.8728858,0.95692027,1.1494849,0.7353305,0.7381896,-0.0028591
57,-0.1738205,-0.37267917,"('unimaginative', 'imaginative')",-0.639919,-0.59572875,-0.3623912,-0.22337732,-3.08244,-3.0565834,-1.0646427,-1.0620922,-0.0025505
83,-0.16880037,-0.37196702,"('powerless', 'powerful')",-0.39070863,-0.34028795,0.19597173,0.034921516,-0.5171527,-0.8465666,-0.2201725,-0.380975,0.1608025
16,0.14898914,0.16167867,"('unpopular', 'popular')",0.23082201,0.1858892,-0.13725223,-0.17735025,0.44483423,0.5432104,0.1718483,0.178357,-0.0065087
7,-0.12907045,-0.10137911,"('insensitive', 'sensitive')",-0.58454394,-0.4593811,0.2819851,0.36020216,0.47249278,0.35874704,0.0102159,0.0395472,-0.0293313
5,0.12702654,0.2236833,"('distant', 'outgoing')",-0.38602364,-0.48844126,-0.066136986,-0.12176106,-1.2668254,-0.90631825,-0.3979899,-0.3232093,-0.0747806
19,-0.10669554,-0.107034475,"('inhospitable', 'hospitable')",0.5142622,0.44159344,-0.4404505,-0.435458,-0.62994134,-0.55920243,-0.1657063,-0.1650254,-0.0006809
56,-0.10364525,-0.20221227,"('impractical', 'practical')",-0.8309083,-0.75072044,0.81658375,0.7376989,-0.5635442,-0.88688934,-0.1703785,-0.2755308,0.1051523
70,-0.080010325,-0.1672458,"('lethargic', 'energetic')",-0.22131914,-0.033370253,-0.6683061,-0.56984836,0.2461164,0.14318483,-0.1808798,-0.1568199,-0.0240599
72,-0.06966767,-0.15849009,"('unambitious', 'ambitious')",-0.20639442,-0.19078474,0.51116365,0.66259617,-0.5147217,-0.56483096,-0.069905,-0.0628774,-0.0070276
71,0.06921665,0.18265206,"('diffident', 'self-confident')",0.357246,0.42780498,1.6971389,1.6731257,0.044882767,0.04814168,0.5421211,0.5829311,-0.04081
26,0.06552026,-0.1850782,"('hardhearted', 'benevolent')",0.32051945,0.023549385,1.330008,1.2965146,1.1137369,1.2812157,0.7074462,0.6040504,0.1033958
47,0.043084078,0.08243103,"('stupid', 'smart')",-0.39463928,-0.16043834,0.45359203,0.5627392,4.311529,4.3596897,1.1033915,1.2111053,-0.1077138
65,0.028485008,0.1658275,"('insecure', 'secure')",-0.57494056,-0.38117278,-0.70221597,-0.4561662,0.34411985,0.3236735,-0.2261379,-0.0869595,-0.1391784
46,-0.027158067,-0.114557475,"('uncompetitive', 'competitive')",-0.5964005,-0.28354287,-0.5496333,-0.47111607,0.02165094,-0.27801803,-0.2878852,-0.2868086,-0.0010766
39,-0.014009636,0.45159218,"('exploitative', 'cooperative')",0.30048704,0.71363014,0.17435662,0.5392567,-0.3486067,-0.117186606,0.0280568,0.3968231,-0.3687663
63,0.0071124416,-0.22304547,"('unperceptive', 'insightful')",0.3195276,0.3481745,0.16467217,0.15322281,0.94592,0.7923594,0.3593081,0.2676778,0.0916303
17,-0.0016638674,0.07888949,"('nasty', 'nice')",0.16175291,0.19991527,-0.6117918,-0.6798066,-0.5334797,-0.4082804,-0.2462956,-0.2023205,-0.0439751
34,0.0014250055,0.044516604,"('mean', 'honorable')",-0.61068803,-0.49497724,0.115968876,0.13344446,5.121297,4.9149942,1.1570007,1.1494945,0.0075062
