,robert_male,robert_female,tuple,half_male,half_female,international_male,international_female,inc_male,inc_female,average_male,average_female,male-female
52,-2.1898594,-2.6410224,"('irrational', 'rational')",-2.9773147,-3.3591816,-1.0476694,-1.1322391,0.113574006,-0.29449955,-1.5253174,-1.8567357,0.3314183
45,2.0979927,2.1586657,"('incompetent', 'competent')",1.7752078,1.7010531,0.18085992,-0.055760127,-0.25757483,-0.08394027,0.9491214,0.9300046,0.0191168
79,-2.0941353,-2.3822222,"('wavering', 'unwavering')",-1.9426842,-2.3548863,-0.72858715,-0.7886168,-0.04894869,-0.21858692,-1.2035888,-1.436078,0.2324892
75,-2.0716481,-1.8087456,"('meek', 'impulsive')",-1.9379405,-1.7974193,-0.53441256,-0.17765513,-0.6458807,-0.45593804,-1.2974705,-1.0599395,-0.237531
26,-2.0432618,-1.8691373,"('hardhearted', 'benevolent')",-0.58306,-0.5158627,1.9596167,1.8531867,1.8614454,1.7582684,0.2986851,0.3066138,-0.0079287
0,2.0025725,1.9069666,"('unsociable', 'sociable')",2.246128,2.2704573,0.5135097,0.17987615,-0.33354917,-0.41851777,1.1071653,0.9846956,0.1224697
1,-1.9904395,-2.0482512,"('unfriendly', 'friendly')",-1.7988476,-1.6614783,0.59279275,0.26854858,1.6905259,1.3752543,-0.3764921,-0.5164816,0.1399895
37,1.9601333,1.7536151,"('fake', 'genuine')",0.7367405,0.98489046,-0.21305725,-0.38424772,0.6080081,0.66337156,0.7729562,0.7544073,0.0185489
61,1.9480562,2.0113482,"('illogical', 'logical')",-0.08920692,0.1212739,-0.4615537,-0.75840473,0.074655846,-0.14489949,0.3679879,0.3073295,0.0606584
23,1.8685187,1.935122,"('insincere', 'sincere')",2.163632,2.9635732,0.400225,0.21501908,5.0685987,5.2321653,2.3752437,2.5864699,-0.2112262
51,1.8483533,1.8379054,"('uneducated', 'educated')",0.5801207,0.79684705,-0.16584685,-0.20051013,0.050060604,-0.05089565,0.5781719,0.5958367,-0.0176648
7,1.733841,1.551367,"('insensitive', 'sensitive')",1.4794834,1.8848921,0.112346746,-0.12886369,1.0320001,0.962603,1.0894177,1.0674996,0.0219181
22,1.6613781,1.6507066,"('untrustworthy', 'trustworthy')",1.6587442,1.8540624,0.36667725,0.21565713,-0.7906712,-0.7008532,0.724032,0.7548933,-0.0308613
64,1.5885097,1.3510412,"('shy', 'confident')",-0.4723504,-0.12875599,-0.0040657446,-0.119920924,-5.8991394,-5.8547416,-1.1967615,-1.1880944,-0.0086671
48,1.5319686,1.5625329,"('unintelligent', 'intelligent')",1.1081661,0.98581564,0.37389892,0.09328034,0.20448002,0.1181983,0.8046284,0.6899568,0.1146716
30,1.5224874,1.6576703,"('intolerant', 'tolerant')",2.2452495,2.6859717,0.7147674,0.76351994,1.0818563,1.4233192,1.3910902,1.6326203,-0.2415301
59,-1.4982444,-1.8770673,"('foolish', 'wise')",-3.1127033,-3.2971034,0.058339536,0.05955988,0.5491251,0.29263377,-1.0008707,-1.2054942,0.2046235
32,1.4868289,1.4434304,"('unkind', 'kind')",0.6940106,0.9613328,-0.20092598,-0.29141536,0.8064172,1.0498029,0.6965827,0.7907877,-0.094205
16,-1.387093,-1.6222374,"('unpopular', 'popular')",-2.2013078,-2.5226605,-0.22210214,-0.26564878,0.5816958,0.3787125,-0.8072018,-1.0079585,0.2007567
39,1.3618319,1.3090249,"('exploitative', 'cooperative')",1.5123785,1.9543163,1.3231968,1.074744,0.23583676,0.33296674,1.1083111,1.167763,-0.0594519
17,-1.3609766,-1.4594038,"('nasty', 'nice')",0.23412167,-0.33445325,-1.4285169,-1.2433189,-0.84853894,-0.8467369,-0.8509777,-0.9709782,0.1200005
57,1.3566284,1.15903,"('unimaginative', 'imaginative')",1.3802831,1.3662742,-0.45727444,-0.89949524,-1.8843993,-2.0552204,0.0988095,-0.1073528,0.2061623
63,1.3413422,1.4563297,"('unperceptive', 'insightful')",-0.4346417,0.45362133,0.5423096,0.403269,1.0757841,1.079862,0.6311985,0.8482705,-0.217072
27,-1.3081291,-1.4761816,"('hardhearted', 'softhearted')",-0.47826958,-0.36095825,-0.60372746,-0.6711193,1.0870229,0.80341107,-0.3257758,-0.426212,0.1004362
12,1.2924744,1.2783822,"('unsupportive', 'supportive')",0.32187608,0.42628434,-0.09303421,-0.27439576,-1.4565295,-1.6042576,0.0161967,-0.0434967,0.0596934
8,-1.2789061,-1.552666,"('unaffectionate', 'affectionate')",-1.2178116,-1.7543511,-0.49473166,-0.6421675,0.4704289,0.28671443,-0.6302551,-0.9156176,0.2853625
19,-1.2770195,-1.2516717,"('inhospitable', 'hospitable')",-0.88633955,-0.96630013,-1.1768568,-1.0887393,-0.34779847,-0.45700783,-0.9220036,-0.9409298,0.0189262
47,1.2219167,1.5332184,"('stupid', 'smart')",0.35457003,0.637188,0.18107301,0.26670575,4.8367777,5.0630403,1.6485844,1.8750381,-0.2264537
50,-1.2123213,-1.6296858,"('clumsy', 'skillful')",-2.1052437,-2.8148477,-0.62983805,-0.6295205,0.28661776,0.22103271,-0.9151963,-1.2132553,0.298059
42,1.2082298,0.9094209,"('unreliable', 'reliable')",0.6248953,0.5508736,0.069667295,0.0039083287,-2.4820106,-2.2968066,-0.1448045,-0.208151,0.0633465
77,1.1700416,0.9659323,"('unmotivated', 'motivated')",0.22586796,0.57853544,-0.13798036,-0.43186167,-0.9623691,-1.0112154,0.07389,0.0253477,0.0485423
2,1.1568452,1.2515726,"('unlikable', 'likable')",-0.032470256,0.21174937,0.73393106,0.837489,0.5042314,0.6644588,0.5906343,0.7413174,-0.1506831
67,1.1514943,1.2039785,"('doubtful', 'determined')",0.09365711,0.6188133,0.504339,0.6604941,-0.5517242,-0.3121787,0.2994415,0.5427768,-0.2433353
66,-1.1295018,-1.4129509,"('inactive', 'active')",-0.7603331,-1.265481,0.6425446,0.47614467,1.3562136,0.94818676,0.0272308,-0.3135251,0.3407559
28,1.1067966,0.88049895,"('disloyal', 'loyal')",0.48228753,0.62056816,-0.049404584,-0.18944097,0.94071954,0.87289655,0.6200998,0.5461307,0.0739691
74,1.059891,1.1514721,"('undedicated', 'dedicated')",0.36836955,0.77592826,0.4750794,0.38275552,0.25650716,0.30506444,0.5399618,0.6538051,-0.1138433
11,1.056782,1.0713924,"('unhelpful', 'helpful')",0.576469,0.91652036,-0.14444658,-0.23042761,1.7136918,1.8529844,0.800624,0.9026174,-0.1019934
25,-0.9625219,-1.1990323,"('egoistic', 'altruistic')",-1.0888586,-1.3392186,0.1828871,0.03497242,1.451433,1.2660611,-0.1042652,-0.3093044,0.2050392
44,-0.95382535,-1.0542748,"('prejudiced', 'unprejudiced')",-1.0873556,-1.3713683,-0.047359727,0.14497223,-1.3503091,-1.1169301,-0.8597125,-0.8494002,-0.0103123
54,-0.9409107,-1.0406255,"('incapable', 'capable')",0.026786886,-0.37019366,-0.014622603,-0.10911187,0.8950933,0.9186183,-0.0084133,-0.1503282,0.1419149
49,-0.9228391,-0.71553934,"('unable', 'able')",-0.035844788,-0.31231743,-0.30248633,-0.2959585,-0.56245977,-0.27849504,-0.4559075,-0.4005776,-0.0553299
83,0.7499971,0.7912913,"('powerless', 'powerful')",-0.7761642,-0.6462106,-0.22649495,-0.09535957,-0.81960773,-0.6792786,-0.2680674,-0.1573894,-0.110678
82,0.7293878,0.9971868,"('poor', 'rich')",0.10592157,0.24238881,-0.45928395,-0.52532524,5.479504,5.838954,1.4638824,1.6383011,-0.1744187
87,0.6730513,0.50298655,"('unsuccessful', 'successful')",-0.41500524,-0.5465777,1.4792578,1.1866231,1.0366554,0.97573817,0.6934898,0.5296925,0.1637973
18,-0.6375657,-0.9363064,"('disagreeable', 'welcoming')",-0.3458979,-0.7478505,0.8512169,0.9738418,-0.29525432,-0.35912794,-0.1068752,-0.2673607,0.1604855
78,-0.6213888,-0.5907628,"('nonresilient', 'resilient')",-0.5720243,-0.38568398,0.16813456,-0.06894366,0.77839833,0.5594922,-0.06172,-0.1214745,0.0597545
29,-0.6079591,-0.64878845,"('unfair', 'fair')",-0.4192676,-0.46987617,-0.8648861,-0.826108,-0.61802405,-0.7312222,-0.6275342,-0.6689987,0.0414645
72,0.59009403,0.67359406,"('unambitious', 'ambitious')",1.0944555,0.977961,-0.5627595,-0.39924142,-1.1846168,-0.66237235,-0.0157067,0.1474853,-0.163192
40,0.5814232,0.38653776,"('stingy', 'generous')",0.019950526,0.060633443,-0.042310886,0.018435102,-1.1783029,-1.3001782,-0.15481,-0.208643,0.053833
3,0.5430521,0.6403579,"('repellent', 'pleasant')",1.1297706,1.3182169,-0.5350487,-0.76105076,0.1805752,0.22688383,0.3295873,0.356102,-0.0265147
9,-0.5050828,-0.6962511,"('unaffectionate', 'caring')",-0.5564325,-0.5044364,-0.10112344,-0.25939375,1.0330685,0.80415934,-0.0323926,-0.1639804,0.1315878
58,0.49850592,0.32227287,"('undiscriminating', 'discriminating')",0.10759787,0.4908479,0.08758952,-0.15156156,0.19335157,0.04588016,0.2217612,0.1768598,0.0449014
73,-0.47451004,-0.42554852,"('helpless', 'self-reliant')",0.2998311,0.5202358,0.30433255,0.5750174,-2.840872,-2.7095914,-0.6778046,-0.5099717,-0.1678329
20,0.47207567,0.7758702,"('rough', 'thoughtful')",0.31328103,1.0920899,0.124901146,0.27789015,1.1773987,1.2403471,0.5219141,0.8465493,-0.3246352
33,-0.39556974,-0.7300978,"('wrong', 'right')",-0.68600565,-1.0855762,0.76545507,0.48421982,-0.4284466,-0.776928,-0.1861417,-0.5270956,0.3409539
84,0.29533136,0.43548656,"('inferior', 'superior')",0.31894404,0.35933235,0.6791177,0.7004876,0.997595,0.9765357,0.5727471,0.6179606,-0.0452135
68,0.21151377,0.081134744,"('dependent', 'independent')",0.25277734,0.27924165,-0.5670554,-0.73578954,-0.8950896,-1.149759,-0.2494635,-0.3812931,0.1318296
38,0.20229542,0.2543932,"('untruthful', 'truthful')",-0.0021430217,0.40914014,-0.62487334,-0.51916856,-0.069747716,-0.03637895,-0.1236172,0.0269965,-0.1506137
15,-0.16468035,-0.32265252,"('boring', 'funny')",-0.21379164,-0.25253022,0.4604911,0.5643867,0.23665759,0.34041375,0.0796692,0.0824044,-0.0027352
41,0.088414855,0.22280064,"('unforgiving', 'forgiving')",0.19313177,0.65510947,-0.020266104,0.03523123,0.13282903,0.11330077,0.0985274,0.2566105,-0.1580831
71,0.0448255,-0.16995102,"('diffident', 'self-confident')",-0.95734966,-1.1385431,1.0291764,0.96058345,0.5762801,0.419927,0.1732331,0.0180041,0.155229
53,0.04446623,-0.21061108,"('uncreative', 'creative')",-1.2482674,-0.8687185,-0.50705975,-0.8235781,1.1585225,1.014807,-0.1380846,-0.2220252,0.0839406
34,0.031916797,0.17480408,"('mean', 'honorable')",-0.52579457,-0.43877712,0.537698,0.43740767,5.6110663,5.5972686,1.4137217,1.4426758,-0.0289541
88,0.0018100217,-0.104508534,"('low', 'eminent')",-1.3785251,-1.314909,0.43752244,0.37076053,0.20667157,0.29741934,-0.1831303,-0.1878094,0.0046791
