,harley_male,harley_female,tuple,davidson_male,davidson_female,inc_male,inc_female,average_male,average_female,male-female
14,-0.40241224,-0.50854176,"('antisocial', 'social')",0.32739067,-0.0029220572,-0.3382825,-0.45603013,-0.137768,-0.322498,0.18473
88,-0.37894422,-0.34922096,"('low', 'eminent')",-0.6943187,-0.433777,0.31815866,0.5385027,-0.2517014,-0.0814984,-0.170203
63,-0.37580255,-0.7374365,"('unperceptive', 'insightful')",0.77438754,0.34600806,1.1877496,0.9653629,0.5287782,0.1913115,0.3374667
54,-0.34901452,-0.024747767,"('incapable', 'capable')",-0.08556059,0.25553226,1.0498463,1.2298741,0.2050904,0.4868862,-0.2817958
30,-0.34640688,-0.33779803,"('intolerant', 'tolerant')",-0.90297145,-0.9915381,0.8756482,0.87741405,-0.1245767,-0.1506407,0.026064
72,0.34051767,0.32410514,"('unambitious', 'ambitious')",-0.6086335,-0.26873377,-0.4707257,-0.122144446,-0.2462805,-0.0222577,-0.2240228
34,0.32696533,0.16221695,"('mean', 'honorable')",0.4790917,0.34021816,6.2779922,5.9819045,2.3613497,2.1614466,0.1999031
43,0.3209098,0.14124767,"('irresponsible', 'responsible')",0.39903003,0.20772672,0.87966883,1.001575,0.5332029,0.4501832,0.0830197
11,-0.29102677,-0.6881241,"('unhelpful', 'helpful')",0.22342604,-0.12873995,2.1814702,2.1872785,0.7046231,0.4568048,0.2478183
6,0.28969592,0.75143653,"('distant', 'open')",-0.7111169,-0.14683768,0.014090888,0.09715387,-0.1357767,0.2339176,-0.3696943
39,-0.2861888,-0.13632074,"('exploitative', 'cooperative')",-0.39976206,-0.24783763,-0.057150833,0.09895935,-0.2477006,-0.0950663,-0.1526343
23,-0.28056052,-0.39029074,"('insincere', 'sincere')",0.1598327,0.063449346,6.3112073,6.0415096,2.0634931,1.9048894,0.1586037
32,-0.2777465,-0.273716,"('unkind', 'kind')",0.17909335,0.28815407,0.8878409,0.9399133,0.2630626,0.3181171,-0.0550545
48,-0.27660492,-0.41001534,"('unintelligent', 'intelligent')",0.4082693,0.4326918,0.738071,0.8977131,0.2899118,0.3067965,-0.0168847
7,-0.2712242,-0.35242873,"('insensitive', 'sensitive')",-0.53145856,-0.72329223,0.9449127,0.6468345,0.04741,-0.1429622,0.1903722
37,-0.2510927,-0.3454678,"('fake', 'genuine')",-0.20130272,-0.44197273,0.5699391,0.42425597,0.0391812,-0.1210615,0.1602427
87,0.2476438,-0.0371444,"('unsuccessful', 'successful')",0.8983289,0.6806335,0.7708364,0.75704813,0.6389364,0.4668458,0.1720906
8,-0.23327555,0.08810536,"('unaffectionate', 'affectionate')",-0.49166566,-0.07513064,0.515377,0.6363675,-0.0698547,0.2164474,-0.2863021
25,-0.21946752,0.44065076,"('egoistic', 'altruistic')",-0.71378547,-0.2498046,1.0881168,1.2531359,0.0516213,0.4813274,-0.4297061
61,-0.20362124,-0.41869783,"('illogical', 'logical')",-0.09474179,-0.24320948,0.38980132,0.32665852,0.0304794,-0.1117496,0.142229
9,0.19627057,0.5012255,"('unaffectionate', 'caring')",-0.05415221,0.28132814,0.9279177,1.0159434,0.3566787,0.599499,-0.2428203
36,-0.190563,0.169916,"('hostile', 'amicable')",-0.5875648,-0.15891531,-0.13252251,-0.20983738,-0.3035501,-0.0662789,-0.2372712
66,-0.17844559,-0.3467373,"('inactive', 'active')",0.0907091,-0.06567945,0.52724135,0.24613592,0.1465016,-0.0554269,0.2019285
80,-0.15780108,-0.7152077,"('dominated', 'dominating')",-0.16409454,-0.8739494,-1.0131382,-1.5122943,-0.4450113,-1.0338171,0.5888058
52,0.15578932,0.24549392,"('irrational', 'rational')",-0.87256545,-0.58495295,-0.51169896,-0.32244787,-0.4094917,-0.2206356,-0.1888561
26,0.15240824,0.43449742,"('hardhearted', 'benevolent')",-0.13175252,0.035745375,1.3118023,1.5833257,0.4441527,0.6845229,-0.2403702
64,-0.12816465,-0.00060610473,"('shy', 'confident')",-0.05764301,0.066160604,-6.9268494,-6.429767,-2.3708857,-2.1214042,-0.2494815
47,0.1217044,-0.08605973,"('stupid', 'smart')",0.6136548,0.5637665,5.6078844,5.571264,2.1144145,2.0163236,0.0980909
58,-0.11600754,-0.41024935,"('undiscriminating', 'discriminating')",0.029546287,-0.29236743,0.14648184,-0.061576013,0.0200069,-0.2547309,0.2747378
46,-0.112627596,-0.9127499,"('uncompetitive', 'competitive')",0.29956084,-0.32831848,0.0055072457,-0.19326483,0.0641468,-0.4781111,0.5422579
40,-0.10298965,-0.016579032,"('stingy', 'generous')",-0.60477734,-0.57132083,-1.8113137,-1.9130629,-0.8396935,-0.8336542,-0.0060393
4,0.07251201,0.09249128,"('disliked', 'liked')",0.24552618,0.32432184,-7.004443,-6.9733105,-2.2288017,-2.1854992,-0.0433025
69,0.058344074,0.45372188,"('lazy', 'industrious')",0.24871777,0.5661338,-1.2781817,-1.0751762,-0.3237066,-0.0184402,-0.3052664
24,-0.05732996,0.03847006,"('dishonest', 'honest')",-0.52700865,-0.36826447,0.81149846,0.9216307,0.07572,0.1972788,-0.1215588
16,0.040581986,0.15144527,"('unpopular', 'popular')",-0.27239692,0.010818556,0.34891933,0.17056713,0.0390348,0.1109437,-0.0719089
38,-0.031702653,-0.1261691,"('untruthful', 'truthful')",0.080868274,0.09758814,0.055506077,0.17248577,0.0348906,0.0479683,-0.0130777
2,-0.024720319,0.2564615,"('unlikable', 'likable')",-0.28007472,0.14005499,0.115971014,0.6526364,-0.0629413,0.3497176,-0.4126589
20,-0.021150537,-0.35526446,"('rough', 'thoughtful')",0.30230263,0.0484019,1.3842756,1.3502485,0.5551426,0.3477953,0.2073473
53,-0.019739902,0.18071327,"('uncreative', 'creative')",-0.39704108,-0.07180861,0.77393585,0.8205102,0.1190516,0.309805,-0.1907534
77,0.017843561,0.16039133,"('unmotivated', 'motivated')",0.5340414,0.6759482,-0.89184386,-0.7498084,-0.1133196,0.0288437,-0.1421633
12,-0.014595605,0.16533425,"('unsupportive', 'supportive')",0.3437648,0.34752542,-1.7601631,-1.570962,-0.4769979,-0.3527008,-0.1242971
60,-0.013003547,0.006766716,"('inefficient', 'efficient')",0.4786117,0.47567207,0.73233134,0.927812,0.3993132,0.4700836,-0.0707704
76,-0.011684665,-0.21159354,"('anxious', 'daring')",0.4438613,0.28185537,0.71198535,0.56205606,0.3813873,0.2107726,0.1706147
86,-0.010366071,-0.018451761,"('uninfluential', 'influential')",0.3326651,0.26585248,0.012997888,-0.13291056,0.1117656,0.0381634,0.0736022
79,0.00785623,0.15174533,"('wavering', 'unwavering')",0.1559141,0.36624244,0.120289005,-0.11266607,0.0946864,0.1351072,-0.0404208
19,0.0062515605,0.2114553,"('inhospitable', 'hospitable')",0.30842653,0.63013184,-0.2355534,-0.13375863,0.0263749,0.2359428,-0.2095679
