,international_male,international_female,tuple,business_male,business_female,machs_male,machs_female,cor_male,cor_female,average_male,average_female,male-female
83,0.4621297,0.7073797,"('powerless', 'powerful')",1.2073641,1.4102243,-0.19608958,-0.0018170103,-0.89661604,-0.6691878,0.144197,0.3616498,-0.2174528
68,-0.4311832,-0.35068458,"('dependent', 'independent')",-1.2773532,-1.3561572,-0.16390342,-0.23673578,-0.8040625,-0.7303646,-0.6691256,-0.6684855,-0.0006401
64,0.4173326,-0.05765369,"('shy', 'confident')",1.2300493,0.9942868,0.77045804,0.29107475,-2.1667924,-2.345037,0.0627618,-0.2793323,0.3420941
65,0.3933056,0.4998526,"('insecure', 'secure')",1.270196,1.1447157,1.5710886,1.842319,1.4872214,1.7536606,1.1804528,1.3101369,-0.1296841
9,0.39050496,0.18584453,"('unaffectionate', 'caring')",0.4277876,0.3721891,-1.123491,-1.266438,-0.8592701,-1.1774875,-0.2911171,-0.471473,0.1803559
49,-0.36445218,-0.0051618367,"('unable', 'able')",-0.17854409,0.00037914515,0.066199444,0.383858,-0.4178685,-0.23145983,-0.2236663,0.0369039,-0.2605702
75,0.34729728,0.5103544,"('meek', 'impulsive')",-0.41957915,-0.2625747,-1.4758885,-1.427308,-1.212693,-1.198773,-0.6902158,-0.5945753,-0.0956405
48,0.34353706,0.4062771,"('unintelligent', 'intelligent')",0.049706616,-0.104626,0.32683563,0.39105427,0.14433378,0.28423113,0.2161033,0.2442341,-0.0281308
25,0.33922476,0.15877888,"('egoistic', 'altruistic')",-0.40661913,-0.34706315,-0.34244907,-0.42268547,0.69965583,0.6168089,0.0724531,0.0014598,0.0709933
7,0.31793085,0.28849903,"('insensitive', 'sensitive')",0.6677942,0.52910095,0.3287263,0.11337395,0.2649866,0.25810122,0.3948595,0.2972688,0.0975907
44,0.3143546,0.26314738,"('prejudiced', 'unprejudiced')",0.84897184,0.83923244,-0.0624482,-0.22227567,-0.43472564,-0.3902981,0.1665382,0.1224515,0.0440867
85,-0.3107656,-0.5203687,"('insignificant', 'prestigious')",-1.5560502,-1.523718,-2.0087268,-1.9886347,-2.0400581,-2.2755673,-1.4789002,-1.5770721,0.0981719
32,0.283529,0.44057634,"('unkind', 'kind')",1.1568563,1.189366,0.70565295,1.0743623,1.1111976,1.2374935,0.814309,0.9854496,-0.1711406
72,0.27114087,0.27777487,"('unambitious', 'ambitious')",0.5780009,0.632993,0.08606464,0.05646033,-0.50566316,-0.4734326,0.1073858,0.1234489,-0.0160631
50,0.21871054,0.35026726,"('clumsy', 'skillful')",0.029766858,0.00035192072,0.24788772,0.21713445,0.21611279,0.14090067,0.1781195,0.1771636,0.0009559
77,-0.21793844,-0.4341053,"('unmotivated', 'motivated')",1.5064793,1.2304122,0.72924095,0.41532737,-0.1973747,-0.12241605,0.4551018,0.2723046,0.1827972
61,-0.208643,-0.2971071,"('illogical', 'logical')",0.88355404,0.87346536,0.89167535,0.8524272,-0.12169258,-0.15741988,0.3612235,0.3178414,0.0433821
79,-0.20693716,-0.1806322,"('wavering', 'unwavering')",-1.6014513,-1.4697217,-2.0117147,-2.103805,-1.888232,-2.0406828,-1.4270837,-1.4487104,0.0216267
28,0.20653725,0.20416653,"('disloyal', 'loyal')",0.3545977,0.25839776,-0.7829157,-0.54849803,0.6196707,0.6770651,0.0994725,0.1477828,-0.0483103
82,-0.20168157,-0.033209182,"('poor', 'rich')",0.43158022,0.3299886,-0.2696919,-0.07802334,2.7466695,2.8965528,0.6767191,0.7788272,-0.1021081
16,-0.19671556,-0.17202523,"('unpopular', 'popular')",-0.9785681,-0.8889305,-1.2373844,-1.1020468,-0.37745997,-0.34416083,-0.6975321,-0.6267908,-0.0707413
38,0.1953862,0.36256647,"('untruthful', 'truthful')",0.266765,0.49066964,-0.58925587,-0.45155302,-0.7971095,-0.7244225,-0.2310535,-0.0806849,-0.1503686
86,0.18063617,0.0040126704,"('uninfluential', 'influential')",0.76642424,0.49348176,-0.41467667,-0.55349123,-1.1000234,-1.2029321,-0.1419099,-0.3147322,0.1728223
73,0.17610039,0.21009922,"('helpless', 'self-reliant')",1.031534,1.0048361,0.14984664,0.13274199,-1.5174994,-1.4103842,-0.0400046,-0.0156767,-0.0243279
1,-0.15861231,-0.4868313,"('unfriendly', 'friendly')",-0.756565,-0.8716387,-1.6670381,-1.6968207,-1.0683168,-1.327255,-0.9126331,-1.0956364,0.1830033
34,0.15115047,0.27525017,"('mean', 'honorable')",0.36725128,0.48045462,-0.24344985,-0.1938546,2.392584,2.4331741,0.666884,0.7487561,-0.0818721
40,0.13387887,-0.4041579,"('stingy', 'generous')",-0.03672827,-0.4564476,-0.70189697,-1.1982198,-1.4710791,-1.8430896,-0.5189564,-0.9754787,0.4565223
41,0.11409961,0.11010244,"('unforgiving', 'forgiving')",0.02521608,0.0033110715,0.014860904,0.31408042,0.069618896,0.05357859,0.0559489,0.1202681,-0.0643192
57,0.108238585,0.06683867,"('unimaginative', 'imaginative')",0.27976716,0.099488005,-0.19286978,-0.28417408,-1.566351,-1.4759856,-0.3428038,-0.3984583,0.0556545
36,0.10778828,0.052424073,"('hostile', 'amicable')",-1.8929768,-1.8190411,-2.0387409,-2.1256618,-1.0066504,-1.2495059,-1.2076449,-1.2854462,0.0778013
20,0.07534948,0.20847718,"('rough', 'thoughtful')",0.2809111,0.38771528,0.18422142,0.2728325,0.3084271,0.38858375,0.2122273,0.3144022,-0.1021749
47,0.041336767,0.17550118,"('stupid', 'smart')",1.1113434,1.178307,0.9536298,1.1038098,2.5480034,2.4796088,1.1635783,1.2343068,-0.0707285
24,-0.04049482,-0.0487035,"('dishonest', 'honest')",0.22289102,0.19778274,-0.2232612,-0.22686243,0.08123212,0.060479697,0.0100918,-0.0043259,0.0144177
0,0.039435834,0.10114734,"('unsociable', 'sociable')",1.2822015,1.2654548,0.5918927,0.7593973,0.36013913,0.5042459,0.5684173,0.6575613,-0.089144
4,-0.026593106,-0.05185718,"('disliked', 'liked')",-0.6435772,-0.5912681,-1.0331608,-1.083692,-3.764205,-3.8721912,-1.366884,-1.3997521,0.0328681
53,-0.023335032,-0.48943636,"('uncreative', 'creative')",0.38985997,0.06138951,-0.3712733,-0.53868604,-0.1030389,-0.34315714,-0.0269468,-0.3274725,0.3005257
22,0.020457648,0.09167733,"('untrustworthy', 'trustworthy')",0.988912,0.9419987,0.6794775,0.788365,0.0044955947,0.24924065,0.4233357,0.5178204,-0.0944847
