,rockwell_male,rockwell_female,tuple,collins_male,collins_female,inc_male,inc_female,average_male,average_female,male-female
53,0.7551691,0.894372,"('uncreative', 'creative')",-0.22183682,0.035345465,0.8052574,0.89703864,0.4461966,0.6089187,-0.1627221
84,0.7190576,0.5666036,"('inferior', 'superior')",0.38966128,0.27430302,1.2412641,1.1793505,0.7833277,0.673419,0.1099087
51,-0.714227,-0.9300753,"('uneducated', 'educated')",0.21441466,0.07846749,0.9530959,0.48646128,0.1510945,-0.1217155,0.27281
28,-0.71240294,-0.46660236,"('disloyal', 'loyal')",-0.5709992,-0.34733894,0.6700469,0.75521016,-0.2044518,-0.019577,-0.1848748
21,-0.69118255,-0.65974796,"('immoral', 'moral')",0.6444653,0.43980688,-0.53709877,-0.9148357,-0.1946053,-0.3782589,0.1836536
72,-0.6610307,-0.53796905,"('unambitious', 'ambitious')",-0.42542422,-0.39558613,-1.0457371,-0.9544684,-0.7107307,-0.6293412,-0.0813895
43,-0.63355666,-0.15539163,"('irresponsible', 'responsible')",-0.39515907,0.08323622,0.35954896,0.6265856,-0.2230556,0.1848101,-0.4078657
18,-0.61709905,-0.46736994,"('disagreeable', 'welcoming')",-1.3116457,-1.258393,-1.0953189,-0.8710826,-1.0080212,-0.8656152,-0.142406
61,0.60808533,0.5705407,"('illogical', 'logical')",0.82115793,0.7424155,0.029774847,0.10743796,0.4863394,0.4734647,0.0128747
50,-0.59564763,-0.6956693,"('clumsy', 'skillful')",-0.07475953,0.0070696473,0.3460148,0.19297142,-0.1081308,-0.1652094,0.0570786
12,0.55144954,0.6288469,"('unsupportive', 'supportive')",0.67198336,0.78094834,-1.6718363,-1.7407721,-0.1494678,-0.1103256,-0.0391422
36,0.5183358,0.48478583,"('hostile', 'amicable')",0.1668959,0.3957239,-0.40148303,-0.08415441,0.0945829,0.2654518,-0.1708689
29,0.513403,0.52340716,"('unfair', 'fair')",0.34547213,0.49816626,-0.79929215,-0.63785064,0.019861,0.1279076,-0.1080466
27,-0.50249475,-0.5101129,"('hardhearted', 'softhearted')",-0.8005547,-0.6647057,1.2824167,1.2129427,-0.0068776,0.0127081,-0.0195857
22,-0.50213885,-0.5867556,"('untrustworthy', 'trustworthy')",0.32930896,0.34237,-0.9596486,-1.0770866,-0.3774928,-0.4404907,0.0629979
60,-0.49911252,-0.5059294,"('inefficient', 'efficient')",0.94127727,0.7186606,0.46185076,0.19701646,0.3013385,0.1365826,0.1647559
0,-0.48886096,-0.58191407,"('unsociable', 'sociable')",0.38403213,0.1744603,-0.3717607,-0.61610776,-0.1588632,-0.3411872,0.182324
68,-0.4848651,-0.78822404,"('dependent', 'independent')",-0.5930536,-0.87215275,-0.28261992,-0.53545016,-0.4535129,-0.7319423,0.2784294
13,-0.4709954,-0.57607293,"('impolite', 'polite')",-0.106456675,-0.22650604,-0.09210646,-0.34207046,-0.2231862,-0.3815498,0.1583636
4,-0.46500438,-0.49962416,"('disliked', 'liked')",0.4723642,0.7440932,-6.6053643,-6.5241323,-2.1993348,-2.093221,-0.1061138
31,0.45935565,0.33975673,"('evil', 'good')",-0.026949447,0.06395993,-1.325675,-1.1906637,-0.2977563,-0.2623157,-0.0354406
88,0.45725048,0.3100517,"('low', 'eminent')",0.024297893,-0.048539184,0.0094164945,-0.032663517,0.163655,0.076283,0.087372
67,0.45105362,0.3527528,"('doubtful', 'determined')",0.4976686,0.20050897,-0.38422108,-0.3995262,0.1881671,0.0512452,0.1369219
44,-0.45068738,-0.24579751,"('prejudiced', 'unprejudiced')",-0.11166652,-0.06620476,-1.5429565,-1.1745784,-0.7017701,-0.4955269,-0.2062432
23,-0.44352427,-0.40100518,"('insincere', 'sincere')",-0.0775266,-0.17440753,5.6720266,5.451549,1.7169919,1.6253788,0.0916131
78,0.42434114,0.2956557,"('nonresilient', 'resilient')",1.1345053,0.8766173,1.301881,0.9591329,0.9535758,0.7104686,0.2431072
83,0.41730425,0.51662475,"('powerless', 'powerful')",0.58359367,0.6864058,-0.4126378,-0.49499708,0.1960867,0.2360112,-0.0399245
73,0.41577125,0.61023325,"('helpless', 'self-reliant')",-0.41217235,0.110957764,-3.2492385,-3.0954783,-1.0818799,-0.7914291,-0.2904508
74,0.40159512,0.5912018,"('undedicated', 'dedicated')",1.2624961,1.2845011,0.32135728,0.33060557,0.6618162,0.7354361,-0.0736199
11,-0.38732332,-0.40497118,"('unhelpful', 'helpful')",0.20726117,0.21643701,2.0640187,2.0035632,0.6279855,0.6050097,0.0229758
5,0.37935078,0.625995,"('distant', 'outgoing')",0.10662417,0.3758631,-0.6048614,-0.052015543,-0.0396288,0.3166142,-0.356243
38,-0.37679034,-0.37958494,"('untruthful', 'truthful')",-0.06578654,0.022757012,-0.030644558,0.057356942,-0.1577405,-0.0998237,-0.0579168
7,-0.3753598,-0.3093326,"('insensitive', 'sensitive')",-0.39487556,-0.37791747,0.8142611,0.6351072,0.0146752,-0.017381,0.0320562
54,0.3731038,0.5396959,"('incapable', 'capable')",0.9127681,0.88599974,1.2500285,1.3580772,0.8453002,0.9279243,-0.0826241
8,0.37227255,0.38524824,"('unaffectionate', 'affectionate')",-0.23027644,0.038930185,0.19042586,0.435158,0.1108073,0.2864455,-0.1756382
24,0.31952852,0.2678607,"('dishonest', 'honest')",-0.4299885,-0.37389368,0.594379,0.6271671,0.1613063,0.1737114,-0.0124051
2,0.27639154,0.53039354,"('unlikable', 'likable')",0.76623034,0.8697353,0.26386458,0.49415335,0.4354955,0.6314274,-0.1959319
62,-0.27360046,-0.11174737,"('incompetent', 'brilliant')",0.3784569,0.5519068,0.63771194,0.47127804,0.2475228,0.3038125,-0.0562897
76,-0.24837726,0.08416054,"('anxious', 'daring')",1.0737188,0.9767101,1.0293996,0.8709857,0.618247,0.6439521,-0.0257051
15,0.23960316,0.24142917,"('boring', 'funny')",-0.31219834,-0.28789347,0.16054353,0.19113189,0.0293161,0.0482225,-0.0189064
20,0.23831467,0.36025316,"('rough', 'thoughtful')",1.1308707,1.2614129,1.4821488,1.3528477,0.9504447,0.9915045,-0.0410598
63,0.23727171,0.19393891,"('unperceptive', 'insightful')",1.1288174,1.065125,1.4931849,1.2578375,0.9530913,0.8389672,0.1141241
41,-0.22664061,-0.3018322,"('unforgiving', 'forgiving')",0.9881985,1.0042425,-0.425901,-0.4351242,0.1118856,0.0890954,0.0227902
86,-0.22139964,-0.36375242,"('uninfluential', 'influential')",0.2728822,0.14132768,0.12933868,-0.23665844,0.0602737,-0.1530277,0.2133014
6,-0.2162077,-0.056658305,"('distant', 'open')",-0.25971112,-0.030635439,0.007962819,0.52797925,-0.1559853,0.1468952,-0.3028805
79,-0.20548385,-0.2193713,"('wavering', 'unwavering')",0.13827282,0.08635752,0.048575968,0.10770498,-0.0062117,-0.0084363,0.0022246
19,0.20540658,0.11632895,"('inhospitable', 'hospitable')",-0.23758896,-0.22497004,0.055507444,-0.028913097,0.007775,-0.0458514,0.0536264
40,-0.2002064,-0.032542303,"('stingy', 'generous')",-0.6480811,-0.37056446,-1.5644033,-1.6270735,-0.8042303,-0.6767267,-0.1275036
32,-0.1971428,-0.22612625,"('unkind', 'kind')",-0.006290965,-0.2591339,0.6332138,0.4725641,0.14326,-0.004232,0.147492
37,-0.16548066,-0.29940906,"('fake', 'genuine')",0.057097502,0.06682339,0.44879445,0.3830031,0.1134704,0.0501391,0.0633313
56,0.13362911,0.29317868,"('impractical', 'practical')",1.1194649,1.0613123,-0.0017779134,-0.09242183,0.4171054,0.4206897,-0.0035843
66,-0.13123952,0.027262017,"('inactive', 'active')",-0.046160378,0.14727545,1.1093277,1.2279676,0.3106426,0.4675017,-0.1568591
59,-0.09680649,-0.22110346,"('foolish', 'wise')",-0.53933406,-0.42491832,-0.16479576,0.15227012,-0.2669788,-0.1645839,-0.1023949
80,0.07430195,0.209298,"('dominated', 'dominating')",0.7811395,0.7023476,-0.5388688,-0.8849197,0.1055242,0.0089086,0.0966156
47,-0.06198178,0.03633424,"('stupid', 'smart')",0.12623584,0.37076396,5.354193,5.436892,1.8061492,1.9479968,-0.1418476
52,0.047095686,-0.11048484,"('irrational', 'rational')",-0.9868237,-0.9923703,-0.844747,-0.6480291,-0.594825,-0.5836281,-0.0111969
48,0.04627923,-0.23704223,"('unintelligent', 'intelligent')",0.07678573,-0.07379982,0.66655654,0.3335332,0.2632072,0.0075637,0.2556435
34,-0.028191477,-0.023141272,"('mean', 'honorable')",0.15872267,0.22541237,6.2527313,6.1193604,2.1277542,2.1072105,0.0205437
49,-0.022524863,-0.13886803,"('unable', 'able')",0.41685358,0.31028798,0.024343397,-0.008461446,0.1395574,0.0543195,0.0852379
