,dr_male,dr_female,tuple,horton_male,horton_female,inc_male,inc_female,average_male,average_female,male-female
21,1.8876833,1.5231235,"('immoral', 'moral')",1.4654703,0.9877589,-0.09562653,-0.46369502,1.0858424,0.6823958,0.4034466
63,1.8784351,1.7292,"('unperceptive', 'insightful')",1.5950606,1.4765184,1.8163849,1.8013078,1.7632936,1.6690087,0.0942849
66,-1.8324881,-1.7487407,"('inactive', 'active')",-0.84677106,-0.89894134,0.3622907,0.49036852,-0.7723228,-0.7191044,-0.0532184
69,-1.7793218,-1.5305779,"('lazy', 'industrious')",-1.1017368,-0.82643354,-0.8487912,-0.61910206,-1.2432833,-0.9920378,-0.2512455
79,-1.7603763,-1.6435063,"('wavering', 'unwavering')",-2.2382574,-2.0026317,-0.11457293,0.035620734,-1.371069,-1.2035058,-0.1675632
14,1.678344,1.5498039,"('antisocial', 'social')",1.3526447,1.316982,-0.13522016,-0.22327486,0.9652562,0.8811704,0.0840858
8,-1.6476772,-1.5055022,"('unaffectionate', 'affectionate')",-1.4776604,-1.441581,-0.16165213,0.13157324,-1.0956632,-0.9385033,-0.1571599
44,-1.6126596,-1.52561,"('prejudiced', 'unprejudiced')",-1.0451998,-1.332729,-1.6886252,-1.5554386,-1.4488282,-1.4712591,0.0224309
43,1.5635027,1.521028,"('irresponsible', 'responsible')",2.6133814,2.3184016,1.1416484,1.0552069,1.7728442,1.6315455,0.1412987
65,1.5086937,1.2046354,"('insecure', 'secure')",2.4441288,2.1475322,0.02635248,-0.018542528,1.3263916,1.1112084,0.2151832
70,1.4730198,1.5182083,"('lethargic', 'energetic')",1.4056941,1.4397987,1.6602566,1.6277565,1.5129903,1.5285878,-0.0155975
10,1.4140449,1.2881597,"('unsympathetic', 'sympathetic')",0.65037686,0.64212376,0.6028991,0.53435445,0.8891069,0.821546,0.0675609
48,1.4116791,1.2579062,"('unintelligent', 'intelligent')",1.004984,0.9739481,0.86195284,0.8676051,1.092872,1.0331532,0.0597188
27,-1.410464,-1.1266514,"('hardhearted', 'softhearted')",-0.53157663,-0.61303806,0.54573596,0.76816344,-0.4654349,-0.323842,-0.1415929
80,1.3849133,1.2708764,"('dominated', 'dominating')",2.2889113,1.9491163,-1.0039593,-1.0038856,0.8899552,0.7387023,0.1512529
33,-1.3081226,-1.1720712,"('wrong', 'right')",0.5912086,0.57072645,-1.2178698,-1.0136238,-0.6449279,-0.5383228,-0.1066051
47,1.2849194,1.0040594,"('stupid', 'smart')",0.6057761,0.21539721,5.314454,5.1852946,2.4017166,2.1349171,0.2667995
72,1.272785,1.0124363,"('unambitious', 'ambitious')",0.5419987,0.48613545,-1.034689,-0.9898076,0.2600315,0.169588,0.0904435
53,-1.238003,-1.1371866,"('uncreative', 'creative')",-0.5066502,-0.56845504,0.47432348,0.4930021,-0.4234432,-0.4042132,-0.01923
16,-1.1674017,-1.1854271,"('unpopular', 'popular')",-1.4544256,-1.5953512,0.45389897,0.39208937,-0.7226427,-0.7962297,0.073587
22,1.1402551,1.1089728,"('untrustworthy', 'trustworthy')",1.4543971,1.2403753,-0.46185067,-0.5272951,0.7109338,0.607351,0.1035828
82,1.1346304,0.84942305,"('poor', 'rich')",0.67052394,0.32400498,6.3036985,6.1529202,2.7029508,2.4421161,0.2608347
41,1.1107779,1.3313041,"('unforgiving', 'forgiving')",1.378546,1.5723593,0.22562203,0.062410936,0.9049819,0.9886914,-0.0837095
86,1.099281,1.004853,"('uninfluential', 'influential')",0.20410337,0.3478525,-0.082206205,-0.19178689,0.4070594,0.3869729,0.0200865
59,-1.0918795,-0.9640137,"('foolish', 'wise')",-0.9005044,-0.9568139,-0.0072578676,0.18546851,-0.6665473,-0.578453,-0.0880943
26,-1.082682,-0.7883041,"('hardhearted', 'benevolent')",0.96812516,1.0701973,0.9731407,1.189871,0.2861946,0.4905881,-0.2043935
74,1.0758599,1.1692365,"('undedicated', 'dedicated')",1.0181817,1.2650437,0.21614555,0.33740094,0.7700624,0.9238938,-0.1538314
78,1.0472007,0.87235963,"('nonresilient', 'resilient')",0.9420363,0.90277404,1.2095912,1.1796981,1.0662761,0.9849439,0.0813322
1,-1.0357695,-0.6455103,"('unfriendly', 'friendly')",-0.80291945,-0.4614185,0.8002547,1.131098,-0.3461447,0.0080564,-0.3542011
54,-0.9822529,-1.0405364,"('incapable', 'capable')",-0.49801055,-0.75567925,0.83024335,1.0316093,-0.2166734,-0.2548688,0.0381954
28,-0.9479537,-0.73641026,"('disloyal', 'loyal')",-0.3969698,-0.13883509,0.6599204,0.8020678,-0.2283344,-0.0243925,-0.2039419
76,0.8907206,0.6912227,"('anxious', 'daring')",1.6249232,1.4222989,1.0252962,0.95848346,1.1803133,1.0240017,0.1563116
57,0.88448095,1.1017915,"('unimaginative', 'imaginative')",-0.8854156,-0.74839467,-2.2075815,-2.0462613,-0.736172,-0.5642881,-0.1718839
17,-0.8815102,-0.8192374,"('nasty', 'nice')",-1.0256468,-0.85406107,-0.71027875,-0.6244726,-0.8724786,-0.7659237,-0.1065549
87,0.85045445,0.70212555,"('unsuccessful', 'successful')",1.820002,1.7617172,0.96641505,1.3459747,1.2122904,1.2699392,-0.0576488
29,-0.82175183,-0.4802364,"('unfair', 'fair')",-0.18444718,-0.2085368,-0.81206864,-0.9878367,-0.6060892,-0.55887,-0.0472192
34,0.81440884,0.4536596,"('mean', 'honorable')",-1.1873144,-1.3308226,6.25718,6.1232657,1.9614248,1.7487009,0.2127239
4,-0.79517996,-0.11276884,"('disliked', 'liked')",-1.156722,-0.6970212,-5.9368005,-5.897236,-2.6295675,-2.2356753,-0.3938922
19,-0.6917814,-0.7507542,"('inhospitable', 'hospitable')",-1.1427861,-1.1930876,-0.2101281,-0.22527307,-0.6815652,-0.7230383,0.0414731
68,0.67858636,0.6025325,"('dependent', 'independent')",0.044493854,0.15492234,-0.52293855,-0.5079441,0.0667139,0.0831703,-0.0164564
15,-0.6756997,-0.44139785,"('boring', 'funny')",0.0133316405,-0.07866131,0.14370897,0.21903162,-0.1728864,-0.1003425,-0.0725439
64,0.6368191,0.77212083,"('shy', 'confident')",0.4666373,0.65539944,-5.5233436,-5.606967,-1.4732957,-1.3931489,-0.0801468
2,0.6363088,0.5906927,"('unlikable', 'likable')",1.1510495,0.7185265,0.5607723,0.4711644,0.7827102,0.5934612,0.189249
18,-0.61391115,-0.644069,"('disagreeable', 'welcoming')",-0.65147305,-0.77360725,-0.55066544,-0.63575727,-0.6053499,-0.6844778,0.0791279
75,-0.5898737,-0.5061622,"('meek', 'impulsive')",-1.9451259,-1.8999672,-0.48660183,-0.40211803,-1.0072005,-0.9360824,-0.0711181
88,0.5188945,0.33171257,"('low', 'eminent')",-0.8047874,-0.9123611,0.5842831,0.55865574,0.0994634,-0.0073309,0.1067943
37,0.50497144,0.43126795,"('fake', 'genuine')",0.7959259,0.6835473,0.47867295,0.45735937,0.5931901,0.5240582,0.0691319
49,0.4987906,0.46814027,"('unable', 'able')",-0.28784934,-0.2523937,0.09217421,0.3482449,0.1010385,0.1879972,-0.0869587
71,0.49424902,0.52637184,"('diffident', 'self-confident')",1.3669144,1.2963345,0.5314267,0.6579641,0.79753,0.8268902,-0.0293602
77,0.4802993,0.40531904,"('unmotivated', 'motivated')",-0.06513773,-0.15885967,-0.4442429,-0.58849746,-0.0096938,-0.1140127,0.1043189
84,0.45189446,0.52317995,"('inferior', 'superior')",1.2698225,1.309532,1.1908039,1.3169563,0.9708403,1.0498894,-0.0790491
50,-0.45013726,-0.68120456,"('clumsy', 'skillful')",-0.120246515,-0.19978204,0.45180458,0.498735,-0.0395264,-0.1274172,0.0878908
38,0.4227969,0.41323394,"('untruthful', 'truthful')",0.29806733,0.067498356,0.41913694,0.3937412,0.3800004,0.2914912,0.0885092
40,-0.39820647,-0.10873795,"('stingy', 'generous')",-0.7464511,-0.35418844,-1.7892773,-1.6639836,-0.9779783,-0.70897,-0.2690083
67,0.36406818,0.38187703,"('doubtful', 'determined')",0.63182217,0.46542436,-0.15043509,-0.30974558,0.2818184,0.1791853,0.1026331
7,0.27757987,0.27966318,"('insensitive', 'sensitive')",1.0742533,1.1044167,0.9105029,0.91988516,0.7541121,0.7679884,-0.0138763
73,-0.27577093,0.028700154,"('helpless', 'self-reliant')",-0.54097366,-0.30772656,-3.0628276,-2.83721,-1.2931907,-1.0387455,-0.2544452
58,-0.2355487,0.143756,"('undiscriminating', 'discriminating')",0.35839668,0.7881834,0.15906554,0.3456317,0.0939712,0.425857,-0.3318858
83,-0.21789318,-0.2241763,"('powerless', 'powerful')",-0.4146441,-0.6975823,-0.55328226,-0.69702303,-0.3952732,-0.5395939,0.1443207
24,0.14045128,0.25012922,"('dishonest', 'honest')",0.8568372,0.882314,0.6998857,0.79908246,0.5657247,0.6438419,-0.0781172
20,0.13287345,-0.016875535,"('rough', 'thoughtful')",0.5388693,0.40606412,1.2021526,1.0788623,0.6246318,0.4893503,0.1352815
9,-0.08948135,0.24154,"('unaffectionate', 'caring')",-0.3374907,-0.10535832,0.83724654,1.1538525,0.1367582,0.4300114,-0.2932532
39,-0.086115345,0.09679799,"('exploitative', 'cooperative')",2.0093634,2.0744643,-0.13757466,-0.050766937,0.5952245,0.7068318,-0.1116073
3,-0.081236415,-0.11190106,"('repellent', 'pleasant')",-0.5564463,-0.5198689,0.37942111,-0.015104537,-0.0860872,-0.2156248,0.1295376
61,0.056743003,0.23309939,"('illogical', 'logical')",1.0918746,1.1972979,-0.009853121,0.055725317,0.3795882,0.4953742,-0.115786
42,0.031061644,0.3514459,"('unreliable', 'reliable')",0.5378237,0.40982103,-2.773843,-2.6407406,-0.7349859,-0.6264912,-0.1084947
