,dr_male,dr_female,tuple,horton_male,horton_female,inc_male,inc_female,average_male,average_female,male-female
32,2.0427473,1.9514619,"('unkind', 'kind')",0.12596689,0.036982313,0.89258873,0.92605853,1.0204342,0.9715009,0.0489333
43,2.0319424,1.7488911,"('irresponsible', 'responsible')",2.3476439,2.180735,1.0447782,0.8940348,1.8081215,1.607887,0.2002345
66,-1.9940132,-1.9928039,"('inactive', 'active')",-0.68449104,-0.89994407,0.7170944,0.56927955,-0.6538033,-0.7744894,0.1206861
11,1.9914258,2.1185317,"('unhelpful', 'helpful')",0.5214574,0.60139275,2.1472301,2.2144582,1.5533711,1.6447941,-0.091423
79,-1.954551,-2.152886,"('wavering', 'unwavering')",-1.8211453,-2.2526395,-0.22603787,-0.17530946,-1.3339114,-1.526945,0.1930336
25,-1.9273638,-2.1420135,"('egoistic', 'altruistic')",0.20423116,-0.42364568,1.0828402,0.86841804,-0.2134308,-0.5657471,0.3523163
69,-1.8964502,-1.955545,"('lazy', 'industrious')",-0.6309407,-0.8292073,-0.2845881,-0.6047994,-0.9373264,-1.1298505,0.1925241
21,1.8870108,1.9959601,"('immoral', 'moral')",0.9262159,0.8853646,-0.33608022,-0.57937205,0.8257155,0.7673176,0.0583979
63,1.8430444,1.9759281,"('unperceptive', 'insightful')",1.1712159,1.3126844,1.6706579,1.6154261,1.5616395,1.6346795,-0.07304
70,1.8025506,1.854396,"('lethargic', 'energetic')",1.3847705,1.4520315,1.5620044,1.6324781,1.5831086,1.6463019,-0.0631933
14,1.7704754,1.9840703,"('antisocial', 'social')",1.1709377,1.3112829,-0.13533835,-0.12730898,0.9353582,1.0560147,-0.1206565
23,1.7067959,1.6838174,"('insincere', 'sincere')",0.7104712,0.7278717,4.894101,5.257415,2.4371227,2.5563679,-0.1192452
22,1.6313367,1.432371,"('untrustworthy', 'trustworthy')",1.4779578,1.3139389,-0.3219409,-0.5590265,0.9291178,0.7290944,0.2000234
65,1.5910256,1.546264,"('insecure', 'secure')",1.975415,2.102818,-0.4186787,-0.42422953,1.0492539,1.0749509,-0.025697
16,-1.5727259,-1.3130302,"('unpopular', 'popular')",-1.5432323,-1.5310277,0.3186973,0.33546838,-0.9324203,-0.8361966,-0.0962237
80,1.4604235,1.676425,"('dominated', 'dominating')",2.085078,2.1623738,-0.91546917,-1.0685456,0.8766774,0.9234177,-0.0467403
44,-1.3875451,-1.3249048,"('prejudiced', 'unprejudiced')",-1.1675155,-0.93975705,-1.5637462,-1.5531093,-1.3729356,-1.2725903,-0.1003453
57,1.3317767,1.30999,"('unimaginative', 'imaginative')",-0.6462483,-0.88984984,-1.502795,-1.8021685,-0.2724222,-0.4606761,0.1882539
86,1.276213,1.053284,"('uninfluential', 'influential')",0.49504197,-0.11782263,0.050684616,-0.23837799,0.6073132,0.2323611,0.3749521
53,-1.2100675,-1.3624445,"('uncreative', 'creative')",-0.49515042,-0.78132284,0.55080396,0.57732934,-0.3848046,-0.522146,0.1373414
8,-1.2096556,-1.6749482,"('unaffectionate', 'affectionate')",-0.9334804,-1.3080693,0.49136665,0.41694844,-0.5505898,-0.8553564,0.3047666
48,1.1708361,1.3467246,"('unintelligent', 'intelligent')",0.8825402,0.84032315,0.6519617,0.67552996,0.9017793,0.9541926,-0.0524133
47,1.1460494,1.2529976,"('stupid', 'smart')",0.11081429,0.25324073,4.5267878,5.025109,1.9278838,2.1771158,-0.249232
37,1.1394072,0.89063084,"('fake', 'genuine')",1.0387911,1.18675,0.5919369,0.6079602,0.9233784,0.8951137,0.0282647
41,1.1182302,0.9407243,"('unforgiving', 'forgiving')",1.4401814,1.1175925,0.15644401,0.09488168,0.9049519,0.7177328,0.1872191
59,-1.0665874,-1.1154817,"('foolish', 'wise')",-0.66149706,-0.889306,0.27441257,0.24585083,-0.4845573,-0.5863123,0.101755
74,1.0582762,1.114073,"('undedicated', 'dedicated')",1.1987356,0.9726285,0.46355146,0.3780656,0.9068545,0.821589,0.0852655
54,-1.0175414,-1.0122887,"('incapable', 'capable')",-0.7227017,-0.566112,0.70516384,1.0111506,-0.3450265,-0.1890833,-0.1559432
72,0.9734348,1.1989632,"('unambitious', 'ambitious')",0.2631329,0.28946036,-1.0916337,-0.9389281,0.0483114,0.1831652,-0.1348538
19,-0.9271496,-0.99637353,"('inhospitable', 'hospitable')",-1.0970142,-1.3248982,-0.36090335,-0.2782626,-0.7950223,-0.8665115,0.0714892
75,-0.91787845,-0.7497997,"('meek', 'impulsive')",-1.8378824,-1.9195637,-0.40864336,-0.35578507,-1.0548015,-1.0083829,-0.0464186
1,-0.91696405,-1.3289974,"('unfriendly', 'friendly')",-0.40820822,-0.9360307,1.1775929,1.0465229,-0.0491931,-0.4061684,0.3569753
17,-0.9083544,-0.73075837,"('nasty', 'nice')",-0.78138334,-0.74975055,-0.66883206,-0.61809963,-0.78619,-0.6995362,-0.0866538
4,-0.8986459,-0.9313204,"('disliked', 'liked')",-0.6185566,-0.8918033,-5.289946,-5.6448226,-2.2690495,-2.4893154,0.2202659
64,0.8779136,0.60477275,"('shy', 'confident')",0.66142607,0.44916004,-5.0924015,-5.882518,-1.184354,-1.6095284,0.4251744
27,-0.8448803,-1.2212745,"('hardhearted', 'softhearted')",-0.2633051,-0.62704664,0.9439392,0.76379925,-0.0547487,-0.3615073,0.3067586
33,-0.82160217,-1.3043807,"('wrong', 'right')",0.8982176,0.49589983,-0.6085583,-0.83962977,-0.1773143,-0.5493702,0.3720559
39,0.8211936,0.45486945,"('exploitative', 'cooperative')",2.3459628,2.021324,0.25496265,0.11034773,1.1407063,0.8621804,0.2785259
42,0.8208118,0.5346959,"('unreliable', 'reliable')",0.52091926,0.44585207,-2.2028794,-2.2536943,-0.2870495,-0.4243821,0.1373326
26,-0.8040588,-1.0998834,"('hardhearted', 'benevolent')",1.7579627,1.1144296,1.7839086,1.5942048,0.9126042,0.5362503,0.3763539
76,0.7976809,1.2080796,"('anxious', 'daring')",1.2141109,1.659808,0.4605002,0.75348485,0.8240973,1.2071241,-0.3830268
18,-0.76722944,-0.8169085,"('disagreeable', 'welcoming')",-0.6974799,-0.7517544,-0.67022395,-0.6957725,-0.7116444,-0.7548118,0.0431674
24,0.75874376,0.16947734,"('dishonest', 'honest')",1.1004235,0.45286542,0.47741583,0.3745376,0.778861,0.3322935,0.4465675
50,-0.7061566,-0.48924726,"('clumsy', 'skillful')",-0.09064327,0.020771347,0.39548433,0.46867347,-0.1337719,6.59e-05,-0.1338378
28,-0.60844356,-0.9401314,"('disloyal', 'loyal')",-0.048320644,-0.50514776,0.62523264,0.8608965,-0.0105105,-0.1947942,0.1842837
7,0.5874176,0.52862203,"('insensitive', 'sensitive')",1.1540945,1.0381682,0.91405064,0.9039432,0.8851875,0.8235778,0.0616097
78,0.5623621,0.8305531,"('nonresilient', 'resilient')",0.6966904,0.592108,1.0899692,1.0240239,0.7830072,0.8155616,-0.0325544
29,-0.54196155,-0.69379157,"('unfair', 'fair')",-0.23472612,-0.16062,-0.8996496,-1.0403879,-0.5587791,-0.6315998,0.0728207
87,0.5177161,0.86511993,"('unsuccessful', 'successful')",1.746147,1.765414,1.2451063,1.0618166,1.1696564,1.2307835,-0.0611271
68,0.5116409,0.88719255,"('dependent', 'independent')",-0.06449287,0.18385118,-0.83049816,-0.80769837,-0.1277834,0.0877818,-0.2155652
15,-0.48242223,-0.6138172,"('boring', 'funny')",0.108937494,-0.12263778,0.19731978,0.094424024,-0.0587217,-0.2140103,0.1552886
77,0.42446217,0.5846507,"('unmotivated', 'motivated')",-0.23609573,-0.42016858,-0.4376026,-0.61704916,-0.0830787,-0.1508557,0.067777
67,0.42402935,0.43534476,"('doubtful', 'determined')",0.3979478,0.50475794,-0.25714388,-0.10683954,0.1882778,0.2777544,-0.0894766
84,0.3972457,0.5164504,"('inferior', 'superior')",1.1562613,1.1166432,1.2192583,1.3302617,0.9242551,0.9877851,-0.06353
71,0.39047182,0.23248649,"('diffident', 'self-confident')",1.2637067,1.0619732,0.7248604,0.68908316,0.7930129,0.661181,0.1318319
9,0.3506598,-0.12857026,"('unaffectionate', 'caring')",0.080905974,-0.34816882,1.1265923,1.1180174,0.519386,0.2137595,0.3056265
2,0.34404403,0.3247675,"('unlikable', 'likable')",0.4892033,0.64121664,0.25949776,0.26643485,0.3642484,0.4108063,-0.0465579
61,0.2457238,0.13899723,"('illogical', 'logical')",1.0547217,0.9666367,-0.023762211,-0.21284336,0.4255611,0.2975969,0.1279642
82,0.2366113,0.5661084,"('poor', 'rich')",-0.06737384,0.06855057,4.98893,5.590375,1.7193893,2.0750113,-0.355622
38,0.21485321,0.25844687,"('untruthful', 'truthful')",-0.15826666,-0.07036947,-0.10274123,0.006639896,-0.0153849,0.0649058,-0.0802907
34,0.2003953,0.43856493,"('mean', 'honorable')",-1.4119264,-1.5564355,5.204142,5.6838264,1.3308703,1.5219854,-0.1911151
83,-0.16483338,-0.015331972,"('powerless', 'powerful')",-0.4687714,-0.5251524,-0.58872277,-0.36347046,-0.4074425,-0.3013183,-0.1061242
20,0.16076995,0.46525237,"('rough', 'thoughtful')",0.41266257,0.593527,1.2386211,1.0642381,0.6040179,0.7076724,-0.1036545
3,0.13224193,0.0012359675,"('repellent', 'pleasant')",-0.7182272,-0.72776395,0.18560816,0.18261927,-0.1334591,-0.1813029,0.0478438
40,0.07227059,-0.290351,"('stingy', 'generous')",-0.14973429,-0.6996683,-1.2329023,-1.5850114,-0.4367887,-0.8583436,0.4215549
49,0.04972314,0.62770885,"('unable', 'able')",-0.3429361,-0.17393811,-0.2074993,0.1811457,-0.1669041,0.2116388,-0.3785429
58,0.047599137,0.23751901,"('undiscriminating', 'discriminating')",0.7591015,0.9221393,0.2565037,0.48139,0.3544014,0.5470161,-0.1926147
73,0.028051302,-0.01736644,"('helpless', 'self-reliant')",-0.28097045,-0.19766752,-2.4358866,-2.5335698,-0.8962686,-0.9162013,0.0199327
88,0.006802408,0.28698,"('low', 'eminent')",-0.9771085,-1.1327729,0.25142846,0.38224468,-0.2396259,-0.1545161,-0.0851098
