,pepsi_male,pepsi_female,tuple,bottling_male,bottling_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
61,0.6915756,0.59374416,"('illogical', 'logical')",-0.8100916,-0.88571227,0.52949554,0.33874327,0.15037,0.08994019,0.1403374,0.0341788,0.1061586
85,0.68197536,0.9201013,"('insignificant', 'prestigious')",0.98787314,1.2477441,-1.6124156,-1.4644918,-0.014684007,0.34490442,0.0106872,0.2620645,-0.2513773
24,0.6788207,0.72241455,"('dishonest', 'honest')",-1.1350354,-1.0784072,-0.018003136,0.07654316,0.7819131,0.9390738,0.0769238,0.1649061,-0.0879823
48,0.6646329,0.55788875,"('unintelligent', 'intelligent')",-1.1499641,-1.1690481,0.46736166,0.26288995,0.40724215,0.412107,0.0973182,0.0159594,0.0813588
16,-0.6523837,-0.5243603,"('unpopular', 'popular')",-0.16167182,-0.04005865,-0.45690328,-0.5016432,0.27459803,0.36910573,-0.2490902,-0.1742391,-0.0748511
18,-0.64179903,-0.6384737,"('disagreeable', 'welcoming')",-0.4024795,-0.42084205,-0.43384886,-0.31609464,-0.39902854,-0.27664444,-0.469289,-0.4130137,-0.0562753
10,0.62473273,0.574503,"('unsympathetic', 'sympathetic')",-1.3551152,-1.5844473,0.9694706,0.5829819,0.01197399,-0.19368385,0.0627655,-0.1551615,0.217927
8,-0.5981061,-0.4158148,"('unaffectionate', 'affectionate')",-1.1261221,-0.8681545,-0.9497624,-0.78817254,0.17742321,0.6195167,-0.6241418,-0.3631563,-0.2609855
64,-0.55650294,-0.7345271,"('shy', 'confident')",0.09441385,-0.1032445,1.708511,1.5159687,-6.559708,-6.709506,-1.3283216,-1.5078273,0.1795057
4,-0.5421586,-0.60502434,"('disliked', 'liked')",0.23760197,0.28245667,-0.6808509,-0.68005216,-6.7300777,-6.5627284,-1.9288714,-1.891337,-0.0375344
28,0.54016876,0.5912265,"('disloyal', 'loyal')",-0.5270982,-0.5381736,0.53729904,0.42170092,1.2923579,1.3478036,0.4606819,0.4556394,0.0050425
5,0.5167771,0.69014907,"('distant', 'outgoing')",-0.02991534,0.33424765,-2.4590719,-2.1597748,-0.7825068,-0.39270377,-0.6886792,-0.3820205,-0.3066587
29,-0.51422125,-0.52934325,"('unfair', 'fair')",-0.37794214,-0.3791508,-0.70766544,-0.8116443,-0.69150907,-0.72572404,-0.5728345,-0.6114656,0.0386311
26,0.51059395,0.49611357,"('hardhearted', 'benevolent')",0.18612391,0.17189519,0.3928258,0.3568039,1.2649703,1.3584002,0.5886285,0.5958033,-0.0071748
7,0.5057271,0.414215,"('insensitive', 'sensitive')",-0.87156343,-0.97350323,0.81631297,0.5743948,0.89815366,0.7104306,0.3371576,0.1813843,0.1557733
17,-0.48905253,-0.50044507,"('nasty', 'nice')",-0.7166245,-0.7498905,-1.3638742,-1.4482257,-0.79676217,-0.790506,-0.8415784,-0.8722668,0.0306884
15,0.48236194,0.31545407,"('boring', 'funny')",0.4754886,0.452664,-1.6110704,-1.5235538,0.0017752685,0.09302051,-0.1628611,-0.1656038,0.0027427
50,-0.4661391,-0.32136336,"('clumsy', 'skillful')",0.3243757,0.37616992,0.19360879,0.13610159,0.017388389,0.15897614,0.0173084,0.0874711,-0.0701627
47,0.46347702,0.5128414,"('stupid', 'smart')",0.02029628,0.024534795,0.80099726,0.87699646,5.508553,5.4695864,1.6983309,1.7209897,-0.0226588
20,-0.42819992,-0.50124794,"('rough', 'thoughtful')",-0.8523742,-0.83972234,0.78127646,0.80395466,0.93053526,0.93445843,0.1078094,0.0993607,0.0084487
22,-0.3777814,-0.5862257,"('untrustworthy', 'trustworthy')",-0.80929357,-0.9893944,1.5910559,1.3253256,-0.96862864,-0.99885947,-0.1411619,-0.3122885,0.1711266
40,-0.36395225,-0.36836737,"('stingy', 'generous')",-0.912078,-0.9484396,0.32271692,0.16693437,-2.035218,-1.9708729,-0.7471328,-0.7801864,0.0330536
79,-0.35726416,-0.16862729,"('wavering', 'unwavering')",-0.29599375,-0.025646247,-2.2155094,-2.0464392,-0.22553952,0.023737751,-0.7735767,-0.5542437,-0.219333
41,-0.33268476,-0.5062679,"('unforgiving', 'forgiving')",-0.44239795,-0.50892615,0.94923514,0.7491758,0.082148835,0.015399395,0.0640753,-0.0626547,0.12673
6,-0.32539892,-0.06405071,"('distant', 'open')",-0.39027947,-0.0034130663,-2.7051713,-2.4651146,-0.26043627,0.15389319,-0.9203215,-0.5946713,-0.3256502
1,0.29411873,0.59482676,"('unfriendly', 'friendly')",-0.68753034,-0.39729843,-1.0811175,-1.0758933,1.3072356,1.7840873,-0.0418234,0.2264306,-0.268254
37,0.293355,0.22604033,"('fake', 'genuine')",-0.4964928,-0.46614355,0.21488006,0.17693312,0.20290428,0.24114156,0.0536616,0.0444929,0.0091687
52,-0.28724343,-0.20778352,"('irrational', 'rational')",0.27535152,0.40442002,-2.4382136,-2.348081,-0.7937382,-0.55208224,-0.8109609,-0.6758817,-0.1350792
82,-0.26364937,-0.10192806,"('poor', 'rich')",-1.0739539,-0.94408154,0.060082946,0.26682493,6.214593,6.398018,1.2342682,1.4047083,-0.1704401
88,0.20927739,0.14846522,"('low', 'eminent')",-0.48638994,-0.5076665,-1.1640198,-1.0842749,0.20465857,0.27191114,-0.3091184,-0.2928913,-0.0162271
80,0.2014789,-0.011409178,"('dominated', 'dominating')",-0.092240505,-0.40936387,1.9651164,1.5302048,-0.991205,-1.3312864,0.2707875,-0.0554637,0.3262512
27,-0.19521923,-0.21044795,"('hardhearted', 'softhearted')",-0.7128708,-0.66782844,-0.47787628,-0.43569455,1.1185836,1.2284675,-0.0668457,-0.0213759,-0.0454698
58,-0.1909691,-0.13405453,"('undiscriminating', 'discriminating')",-0.058568947,-0.099677235,1.0280201,0.7805396,0.064728476,0.015453782,0.2108026,0.1405654,0.0702372
76,-0.18407653,-0.22029994,"('anxious', 'daring')",-0.8728845,-1.041859,1.132552,0.95444196,0.37387213,0.31913382,0.1123658,0.0028542,0.1095116
72,0.17096037,0.22903775,"('unambitious', 'ambitious')",-1.5154525,-1.4595299,0.6995025,0.64360666,-0.7865866,-0.61919063,-0.3578941,-0.301519,-0.0563751
70,0.15178543,0.008132894,"('lethargic', 'energetic')",-0.9995377,-1.1662846,1.1148957,0.9760837,0.86684763,0.59731454,0.2834978,0.1038117,0.1796861
51,0.14274411,-0.042509735,"('uneducated', 'educated')",-1.3626064,-1.4984349,1.6086218,1.4408269,1.0233512,0.7238821,0.3530277,0.1559411,0.1970866
34,-0.09845461,0.062113807,"('mean', 'honorable')",-0.46313012,-0.37401384,-0.15499857,0.07314646,6.327812,6.404018,1.4028072,1.541316,-0.1385088
38,0.09410781,0.24177402,"('untruthful', 'truthful')",0.14156133,0.2919688,-0.50562507,-0.3437627,0.12435806,0.31081778,-0.0363995,0.1251995,-0.161599
19,-0.08289063,0.08942817,"('inhospitable', 'hospitable')",-0.85849226,-0.57999665,-1.735235,-1.5512328,-0.3576291,-0.08122127,-0.7585617,-0.5307556,-0.2278061
59,-0.07674902,0.08379351,"('foolish', 'wise')",0.27122265,0.39409834,-1.853002,-1.797048,-0.290961,-0.12789795,-0.4873723,-0.3617635,-0.1256088
14,0.06728809,-0.2927283,"('antisocial', 'social')",-0.8140335,-1.0891507,2.1441243,1.9595231,-0.6645083,-0.9434659,0.1832177,-0.0914554,0.2746731
65,-0.06434937,-0.25213274,"('insecure', 'secure')",-0.9187721,-1.2596792,1.6134439,1.4313823,0.009691754,-0.122572616,0.1600035,-0.0507506,0.2107541
81,-0.051912613,-0.34920952,"('submissive', 'aggressive')",-0.7646458,-1.0862383,2.5329466,2.2278066,-0.48954841,-0.7647322,0.3067099,0.0069066,0.2998033
68,-0.04790417,-0.11225654,"('dependent', 'independent')",-0.45720905,-0.4569405,0.4791863,0.48869,-0.32341692,-0.35567808,-0.087336,-0.1090463,0.0217103
77,0.04689444,0.060539365,"('unmotivated', 'motivated')",-0.28832823,-0.3524784,0.7198826,0.63823044,-1.3053972,-1.3127965,-0.2067371,-0.2416263,0.0348892
2,-0.035986416,0.07059045,"('unlikable', 'likable')",-0.115030736,0.035094604,1.868876,2.0568182,0.5255495,0.8200404,0.5608521,0.7456359,-0.1847838
78,0.03271133,0.11493608,"('nonresilient', 'resilient')",-0.43397132,-0.4115025,1.4114547,1.1372973,0.26272622,0.20749006,0.3182302,0.2620552,0.056175
83,-0.01813823,-0.01037183,"('powerless', 'powerful')",-0.2841096,-0.23660052,-0.61963725,-0.5553744,-1.3369876,-1.3121436,-0.5647182,-0.5286226,-0.0360956
