,ust_male,ust_female,tuple,inc_male,inc_female,average_male,average_female,male-female
25,-0.5965439,-0.5533381,"('egoistic', 'altruistic')",1.4279393,1.576795,0.4156977,0.5117284,-0.0960307
42,0.5693069,0.34708095,"('unreliable', 'reliable')",-3.0328522,-3.2903042,-1.2317727,-1.4716116,0.2398389
45,0.5655833,0.40132838,"('incompetent', 'competent')",0.24273296,-0.023234088,0.4041581,0.1890471,0.215111
65,0.56179035,0.49075893,"('insecure', 'secure')",-0.4777105,-0.6229151,0.0420399,-0.0660781,0.108118
83,-0.55976164,-0.509483,"('powerless', 'powerful')",-0.87692165,-0.9008489,-0.7183416,-0.705166,-0.0131756
57,-0.55034626,-0.6782197,"('unimaginative', 'imaginative')",-2.22834,-2.4714913,-1.389343,-1.5748556,0.1855126
73,0.5451224,0.64443475,"('helpless', 'self-reliant')",-2.8816943,-3.0734541,-1.168286,-1.2145097,0.0462237
21,0.52812517,0.62106043,"('immoral', 'moral')",-0.6051106,-0.816869,-0.0384927,-0.0979043,0.0594116
14,0.52256924,0.53348637,"('antisocial', 'social')",-0.21198252,-0.3671299,0.1552934,0.0831782,0.0721152
78,-0.51730204,-0.6514043,"('nonresilient', 'resilient')",-0.09169575,-0.16623192,-0.3044989,-0.4088181,0.1043192
16,-0.51667076,-0.69093424,"('unpopular', 'popular')",0.115698576,0.12699538,-0.2004861,-0.2819694,0.0814833
77,-0.4976242,-0.43505928,"('unmotivated', 'motivated')",-1.1795473,-1.2995024,-0.8385857,-0.8672808,0.0286951
39,0.47196567,0.62674814,"('exploitative', 'cooperative')",-0.15105554,-0.094166696,0.1604551,0.2662907,-0.1058356
0,-0.46555766,-0.35022107,"('unsociable', 'sociable')",-0.3858274,-0.41134682,-0.4256925,-0.3807839,-0.0449086
79,-0.45133647,-0.7248559,"('wavering', 'unwavering')",-0.09681858,-0.0703669,-0.2740775,-0.3976114,0.1235339
37,0.45123708,0.4799788,"('fake', 'genuine')",0.60339904,0.6465005,0.5273181,0.5632397,-0.0359216
28,-0.4503595,-0.41252348,"('disloyal', 'loyal')",0.80920374,0.8793774,0.1794221,0.233427,-0.0540049
58,-0.42187703,-0.33097085,"('undiscriminating', 'discriminating')",0.40641576,0.34462744,-0.0077306,0.0068283,-0.0145589
32,0.40984172,0.16088602,"('unkind', 'kind')",0.98107815,0.9252695,0.69546,0.5430778,0.1523822
2,0.39616966,0.32460102,"('unlikable', 'likable')",0.2616908,0.2521334,0.3289302,0.2883672,0.040563
74,0.38807383,0.2898894,"('undedicated', 'dedicated')",0.1368126,-0.015807714,0.2624432,0.1370408,0.1254024
4,-0.3604011,-0.46386588,"('disliked', 'liked')",-6.6284494,-7.0128317,-3.4944253,-3.7383487,0.2439234
10,0.35990018,0.27870038,"('unsympathetic', 'sympathetic')",-0.14105214,-0.23028667,0.109424,0.0242069,0.0852171
63,0.35698658,0.20935936,"('unperceptive', 'insightful')",1.126407,1.0227473,0.7416968,0.6160533,0.1256435
50,0.35637802,0.025493296,"('clumsy', 'skillful')",0.25837392,0.16647124,0.307376,0.0959823,0.2113937
38,-0.31681684,-0.3744996,"('untruthful', 'truthful')",-0.309722,-0.2996398,-0.3132694,-0.3370697,0.0238003
88,-0.30725425,-0.2771906,"('low', 'eminent')",0.19047153,0.164461,-0.0583914,-0.0563648,-0.0020266
17,-0.30338892,-0.27104667,"('nasty', 'nice')",-0.85669804,-0.8128816,-0.5800435,-0.5419641,-0.0380794
75,-0.28072315,-0.2796158,"('meek', 'impulsive')",-0.22694013,-0.23568165,-0.2538316,-0.2576487,0.0038171
84,-0.2711677,-0.22607253,"('inferior', 'superior')",0.66298896,0.6578369,0.1959106,0.2158822,-0.0199716
69,-0.26117498,-0.24367283,"('lazy', 'industrious')",-0.73816425,-0.67228615,-0.4996696,-0.4579795,-0.0416901
3,0.26018658,0.16407719,"('repellent', 'pleasant')",0.62550986,0.4960131,0.4428482,0.3300452,0.112803
44,0.25272375,0.38408196,"('prejudiced', 'unprejudiced')",-1.6049043,-1.5630357,-0.6760902,-0.5894769,-0.0866133
20,0.23907077,0.4230011,"('rough', 'thoughtful')",1.0120784,1.048069,0.6255746,0.735535,-0.1099604
49,-0.23729098,-0.32014212,"('unable', 'able')",-0.36368278,-0.40365413,-0.3004869,-0.3618981,0.0614112
13,0.2304837,0.32297185,"('impolite', 'polite')",-0.423797,-0.45400184,-0.0966567,-0.065515,-0.0311417
33,-0.22412659,-0.17684326,"('wrong', 'right')",-0.8285192,-0.6840652,-0.5263229,-0.4304543,-0.0958686
27,-0.22033718,-0.16267611,"('hardhearted', 'softhearted')",1.2883924,1.4158146,0.5340276,0.6265693,-0.0925417
47,0.21880461,0.1943788,"('stupid', 'smart')",5.1072087,5.4650064,2.6630068,2.8296926,-0.1666858
7,0.20449436,0.18930748,"('insensitive', 'sensitive')",1.094383,1.0167375,0.6494387,0.6030225,0.0464162
54,-0.195167,-0.32207438,"('incapable', 'capable')",1.1478695,1.3203672,0.4763512,0.4991464,-0.0227952
12,-0.17817643,-0.26033357,"('unsupportive', 'supportive')",-1.6901518,-1.8232014,-0.9341641,-1.0417675,0.1076034
72,0.17664975,0.06484876,"('unambitious', 'ambitious')",-0.25156322,-0.3000599,-0.0374567,-0.1176056,0.0801489
46,-0.14085092,-0.21927486,"('uncompetitive', 'competitive')",-0.46563694,-0.69094354,-0.3032439,-0.4551092,0.1518653
11,0.13882099,0.056355227,"('unhelpful', 'helpful')",1.5241287,1.4768727,0.8314748,0.766614,0.0648608
64,-0.1302959,-0.050941408,"('shy', 'confident')",-6.8793583,-7.3020988,-3.504827,-3.6765201,0.1716931
26,0.12183571,-0.02582939,"('hardhearted', 'benevolent')",1.9104569,1.9067808,1.0161463,0.9404757,0.0756706
61,0.11054133,0.24321398,"('illogical', 'logical')",0.20678127,0.24213228,0.1586613,0.2426731,-0.0840118
82,0.10662491,-0.19559221,"('poor', 'rich')",6.4923134,6.630393,3.2994692,3.2174003,0.0820689
40,-0.095120415,0.0002786517,"('stingy', 'generous')",-1.3212733,-1.3637044,-0.7081969,-0.6817129,-0.026484
59,0.084075436,0.0036255093,"('foolish', 'wise')",-0.058180064,0.13670552,0.0129477,0.0701655,-0.0572178
23,0.08108484,-0.07101307,"('insincere', 'sincere')",5.827962,6.0085115,2.9545233,2.9687493,-0.014226
48,-0.059822313,0.021067917,"('unintelligent', 'intelligent')",0.53821623,0.53398234,0.239197,0.2775251,-0.0383281
15,-0.05806912,-0.11782661,"('boring', 'funny')",0.43196625,0.44598484,0.1869486,0.1640791,0.0228695
55,0.05457012,0.07777561,"('incompetent', 'clever')",0.36552656,0.16247642,0.2100483,0.120126,0.0899223
43,0.032720298,-0.020102333,"('irresponsible', 'responsible')",0.7851619,0.7831304,0.4089411,0.381514,0.0274271
22,-0.018062124,0.011032105,"('untrustworthy', 'trustworthy')",-0.9938916,-1.0748785,-0.5059769,-0.5319232,0.0259463
24,-0.008734781,0.014146887,"('dishonest', 'honest')",0.67833394,0.7509197,0.3347996,0.3825333,-0.0477337
34,-0.004021313,-0.060498655,"('mean', 'honorable')",5.9081283,6.0747323,2.9520535,3.0071168,-0.0550633
41,0.0015042871,0.009831222,"('unforgiving', 'forgiving')",0.26538163,0.19512421,0.133443,0.1024777,0.0309653
