,family_male,family_female,tuple,dollar_male,dollar_female,stores_male,stores_female,inc_male,inc_female,average_male,average_female,male-female
41,0.9399439,0.7726069,"('unforgiving', 'forgiving')",1.1978735,1.3212229,0.41035756,0.5261235,0.037389487,0.032507136,0.6463911,0.6631151,-0.016724
9,0.9319099,0.8099669,"('unaffectionate', 'caring')",1.0470518,0.881282,0.27857432,0.2103382,1.3166498,1.3233609,0.8935465,0.806237,0.0873095
44,-0.9315589,-1.0601017,"('prejudiced', 'unprejudiced')",-0.8753489,-0.9444932,-0.4568203,-0.43664056,-1.2041881,-1.2368958,-0.8669791,-0.9195328,0.0525537
48,0.8561579,0.82156533,"('unintelligent', 'intelligent')",-0.864296,-0.88801104,-0.13174886,-0.21093933,0.16694704,0.12319899,0.006765,-0.0385465,0.0453115
68,-0.84899926,-0.80178326,"('dependent', 'independent')",-1.7841238,-1.7919258,-1.0176806,-1.0229754,-0.58556706,-0.6333689,-1.0590926,-1.0625134,0.0034208
2,0.84511983,0.7733811,"('unlikable', 'likable')",0.9860475,1.0165104,0.44828266,0.5579475,0.49746794,0.63891774,0.6942295,0.7466891,-0.0524596
33,-0.841172,-0.9248593,"('wrong', 'right')",1.0517652,0.78378475,-0.45522663,-0.6019902,-0.81481516,-0.95767236,-0.2648621,-0.4251843,0.1603222
19,-0.83416986,-0.9207997,"('inhospitable', 'hospitable')",0.13692516,0.022180075,-0.69767725,-0.60982877,0.0076549985,-0.03526582,-0.3468167,-0.3859285,0.0391118
64,0.811408,0.9614031,"('shy', 'confident')",0.3542496,0.6674759,-0.15374854,-0.15810663,-6.701717,-6.6241975,-1.422452,-1.2883563,-0.1340957
72,0.7625108,0.8310002,"('unambitious', 'ambitious')",0.32562605,0.47345597,-0.73869914,-0.72458833,-1.0621454,-0.8745359,-0.1781769,-0.073667,-0.1045099
53,-0.6517919,-0.663104,"('uncreative', 'creative')",-0.38548192,-0.3928673,0.22729993,0.31492227,0.70555,0.6952757,-0.026106,-0.0114433,-0.0146627
27,-0.6414214,-0.7299611,"('hardhearted', 'softhearted')",0.36759844,0.11813579,0.75345075,0.67060554,1.6179522,1.386909,0.524395,0.3614223,0.1629727
58,-0.5428523,-0.6514629,"('undiscriminating', 'discriminating')",-0.16878076,-0.24835454,0.410768,0.34258425,0.13475205,0.18148105,-0.0415282,-0.093938,0.0524098
8,-0.5132415,-0.633659,"('unaffectionate', 'affectionate')",0.36299378,0.24116114,-0.36085063,-0.28408778,0.74039185,0.7789973,0.0573234,0.0256029,0.0317205
61,0.51130337,0.5325584,"('illogical', 'logical')",0.04290629,0.06379422,0.0015089698,-0.03470327,0.22428197,0.2146152,0.1950001,0.1940661,0.000934
71,-0.5080159,-0.41960257,"('diffident', 'self-confident')",0.8159206,0.7643992,1.4195914,1.3804592,0.5113546,0.46347013,0.5597127,0.5471815,0.0125312
40,0.4980939,0.38828182,"('stingy', 'generous')",0.51071984,0.5742483,0.4131726,0.5252152,-1.444501,-1.5080115,-0.0056287,-0.0050665,-0.0005622
66,-0.4626829,-0.6481825,"('inactive', 'active')",-0.6062685,-0.7653883,-0.71967447,-0.8041624,0.9170079,0.728744,-0.2179045,-0.3722473,0.1543428
47,0.45224428,0.40671623,"('stupid', 'smart')",0.2567527,0.37554193,0.7573889,0.8395178,5.471665,5.64102,1.7345127,1.8156989,-0.0811862
67,0.43854746,0.4692645,"('doubtful', 'determined')",0.95404756,1.0814068,-0.20265539,-0.20995145,-0.83650917,-0.77158356,0.0883576,0.1422841,-0.0539265
77,0.37170097,0.5252958,"('unmotivated', 'motivated')",-0.16301283,-0.15160891,-0.29484373,-0.409125,-1.1369061,-1.2183572,-0.3057655,-0.3134488,0.0076833
38,0.34626576,0.3695929,"('untruthful', 'truthful')",0.7497008,0.8355067,0.03854648,0.118483804,0.15138704,0.21410231,0.321475,0.3844214,-0.0629464
20,0.3292847,0.2237826,"('rough', 'thoughtful')",0.37533417,0.2822415,-0.050249875,-0.08267842,1.0506899,0.9334979,0.4262647,0.3392109,0.0870538
26,-0.25975358,-0.48436368,"('hardhearted', 'benevolent')",1.0787044,0.94417685,0.88902605,0.8251477,1.2600329,1.189645,0.7420024,0.6186515,0.1233509
54,-0.24342634,-0.19951558,"('incapable', 'capable')",0.7684206,0.7453666,-0.2887318,-0.24853565,0.9722283,1.038069,0.3021227,0.3338461,-0.0317234
50,-0.23416638,-0.31079674,"('clumsy', 'skillful')",0.21363296,0.13516614,0.08296931,0.056048453,0.2246845,0.12789826,0.0717801,0.002079,0.0697011
15,-0.21411078,-0.28611946,"('boring', 'funny')",0.6590202,0.6580625,0.21052238,0.17753209,0.12704915,0.1529226,0.1956202,0.1755994,0.0200208
73,0.2139872,0.15938415,"('helpless', 'self-reliant')",1.2847223,1.192443,0.4518406,0.42622715,-3.5200157,-3.5267138,-0.3923664,-0.4371649,0.0447985
18,-0.17177625,-0.16047932,"('disagreeable', 'welcoming')",-0.5700463,-0.4166197,-0.6223886,-0.36494154,-0.6479728,-0.5888339,-0.503046,-0.3827186,-0.1203274
84,0.15759932,0.1478659,"('inferior', 'superior')",0.79334444,0.75656945,-0.7614877,-0.80492926,0.2236355,0.13978267,0.1032729,0.0598222,0.0434507
49,0.13210578,0.18267334,"('unable', 'able')",-0.2901862,-0.20510677,-0.41841882,-0.35123,-0.49839133,-0.38201976,-0.2687227,-0.1889208,-0.0798019
34,-0.06680926,-0.15323098,"('mean', 'honorable')",-0.7302469,-0.7492602,0.1948998,0.29899228,6.242095,6.305612,1.4099847,1.4255283,-0.0155436
