,plum_male,plum_female,tuple,creek_male,creek_female,timber_male,timber_female,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
40,0.3515957,0.28215754,"('stingy', 'generous')",0.6189208,0.56022537,0.6397776,0.56141216,0.38134837,0.3241271,-1.4135947,-1.5911012,0.1156096,0.0273642,0.0882454
61,0.35027418,0.32874832,"('illogical', 'logical')",-0.635433,-0.6998424,0.3117893,0.2954917,-0.24102622,-0.22436374,0.2009834,0.27239043,-0.0026825,-0.0055151,0.0028326
28,-0.34315738,-0.29520264,"('disloyal', 'loyal')",0.06745306,0.08844915,0.7368282,0.7199828,-0.23727106,-0.29720372,1.1904912,1.3265294,0.2828688,0.308511,-0.0256422
87,-0.32821873,-0.30765057,"('unsuccessful', 'successful')",-0.32431075,-0.25017047,0.82509524,0.8251865,1.0516753,1.0700604,0.669315,0.67906314,0.3787112,0.4032978,-0.0245866
66,-0.30630076,-0.36336893,"('inactive', 'active')",-0.41451234,-0.33226526,0.21255308,0.21500951,0.23215944,0.20991488,1.5049857,1.4095724,0.245777,0.2277725,0.0180045
64,-0.30604073,-0.31035256,"('shy', 'confident')",-0.37647521,-0.36132702,-0.19789018,-0.19939831,0.7978275,0.7754102,-7.2323246,-7.1266165,-1.4629807,-1.4444569,-0.0185238
8,0.2559293,0.17807595,"('unaffectionate', 'affectionate')",-0.09232901,-0.1533325,0.78097785,0.7627364,-1.0635134,-1.1613288,1.2560868,1.056871,0.2274303,0.1366044,0.0908259
27,0.23597066,0.050445672,"('hardhearted', 'softhearted')",-0.18728931,-0.36270916,-0.6830407,-0.6951688,-0.5725658,-0.6707264,1.6274006,1.5145016,0.0840951,-0.0327314,0.1168265
41,-0.22258621,-0.25274804,"('unforgiving', 'forgiving')",-0.15273593,-0.16435649,0.06279406,0.15578863,0.1653589,0.1471766,0.030830553,-0.035821497,-0.0232677,-0.0299922,0.0067245
37,-0.2157527,-0.34164312,"('fake', 'genuine')",-0.3345336,-0.31614298,-0.52868575,-0.4840682,-0.8604888,-0.88479394,0.30672225,0.20498234,-0.3265477,-0.3643332,0.0377855
67,-0.20178548,-0.36232087,"('doubtful', 'determined')",0.032328203,-0.2124653,0.4891173,0.3835824,0.5146273,0.31253263,-0.44621947,-0.47762758,0.0776136,-0.0712597,0.1488733
80,-0.17594877,-0.12348275,"('dominated', 'dominating')",-0.08951652,-0.10303649,-0.041142017,-0.06834221,0.5656245,0.51228726,-1.8044525,-1.6377382,-0.3090871,-0.2840625,-0.0250246
16,-0.16955297,-0.18173862,"('unpopular', 'popular')",0.1792109,0.12723413,0.27879572,0.25753134,0.21217789,0.13763921,0.947923,0.87584203,0.2897109,0.2433016,0.0464093
53,-0.118633874,-0.1381534,"('uncreative', 'creative')",-0.4287676,-0.5005399,2.1308563,2.1241577,0.6419851,0.6082165,1.4337319,1.3730555,0.7318344,0.6933473,0.0384871
42,0.11371189,0.19613403,"('unreliable', 'reliable')",0.2323372,0.34399748,0.69000393,0.7290025,0.8097938,0.8691571,-3.0919745,-3.0473404,-0.2492255,-0.1818099,-0.0674156
54,-0.10797747,-0.1277015,"('incapable', 'capable')",-0.09995587,-0.06035965,0.43879572,0.41126594,-0.6873188,-0.806595,1.2951518,1.2264876,0.1677391,0.1286195,0.0391196
71,0.076716974,0.02926553,"('diffident', 'self-confident')",1.0287684,1.0683787,1.7655408,1.7867185,-0.3675775,-0.4161448,0.699966,0.55495864,0.6406829,0.6046353,0.0360476
12,-0.07500926,-0.041193146,"('unsupportive', 'supportive')",0.339405,0.43011242,0.9805571,1.0238955,-0.52996767,-0.633474,-1.80572,-1.8531344,-0.218147,-0.2147587,-0.0033883
24,-0.06297697,-0.106239155,"('dishonest', 'honest')",-0.26466176,-0.4060882,-0.084239796,-0.113836445,-0.5735904,-0.7392542,0.76455796,0.73332226,-0.0441822,-0.1264191,0.0822369
15,0.054928083,0.07315964,"('boring', 'funny')",-0.29935914,-0.2977219,-0.1270237,-0.09869847,-0.0062780343,-0.055432938,0.47134224,0.30673867,0.0187219,-0.014391,0.0331129
