,jacobs_male,jacobs_female,tuple,engineering_male,engineering_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
80,0.31901848,0.5591374,"('dominated', 'dominating')",-0.4366932,-0.25836182,1.7115637,1.6132716,-1.0916042,-1.0553603,0.1255712,0.2146717,-0.0891005
3,0.31392485,0.76647955,"('repellent', 'pleasant')",-0.14950135,-0.07448344,1.2136152,1.2630315,0.43632692,0.52683824,0.4535914,0.6204665,-0.1668751
68,0.29157424,0.50782835,"('dependent', 'independent')",-1.114015,-1.1465137,-0.414951,-0.3503279,-0.8363943,-0.7696709,-0.5184465,-0.439671,-0.0787755
13,0.2661674,0.7126834,"('impolite', 'polite')",0.3707235,0.5627817,0.65092015,0.6745994,-0.15123262,0.021662273,0.2841446,0.4929317,-0.2087871
57,0.2643491,-0.0076414896,"('unimaginative', 'imaginative')",-0.44121614,-0.43363523,-0.2831567,-0.37983504,-2.265302,-2.482486,-0.6813314,-0.8258995,0.1445681
41,0.25753742,0.051903322,"('unforgiving', 'forgiving')",-1.2354074,-1.192938,0.4469359,0.51982754,0.2729355,0.20190871,-0.0644996,-0.1048246,0.040325
11,0.23960958,0.34665838,"('unhelpful', 'helpful')",-0.030149655,0.16366334,-0.12433268,-0.06502743,2.2783651,2.101508,0.5908731,0.6367006,-0.0458275
61,-0.2308655,-0.23046954,"('illogical', 'logical')",0.083685026,0.06855655,0.2875867,0.14698407,0.19834587,0.2206952,0.084688,0.0514416,0.0332464
49,-0.22083373,-0.2477541,"('unable', 'able')",-0.5679482,-0.45748365,-0.795756,-0.72175914,-0.4266461,-0.18863523,-0.5027961,-0.403908,-0.0988881
75,-0.21830371,-0.454985,"('meek', 'impulsive')",-0.083815984,-0.13067526,-1.1617022,-1.1158915,-0.5515165,-0.6071808,-0.5038346,-0.5771831,0.0733485
34,0.21749781,0.33984387,"('mean', 'honorable')",0.48242027,0.5891574,-0.12761518,-0.0003715828,6.3019404,6.304273,1.7185608,1.8082258,-0.089665
22,0.20664032,0.23412485,"('untrustworthy', 'trustworthy')",-0.6489133,-0.7362537,0.9885849,0.95833325,-1.0665879,-1.0598241,-0.130069,-0.1509049,0.0208359
17,-0.20300338,-0.6083965,"('nasty', 'nice')",-0.17718399,-0.22233322,-1.2884467,-1.3429931,-0.76688975,-0.7770733,-0.6088809,-0.737699,0.1288181
1,0.18994361,-0.05791861,"('unfriendly', 'friendly')",0.42701694,0.12063023,-0.53806007,-0.69376403,1.7630664,1.5450735,0.4604917,0.2285053,0.2319864
81,0.18667756,0.5627112,"('submissive', 'aggressive')",-0.52039033,-0.42932492,1.4216723,1.3832688,-0.6000197,-0.61311847,0.121985,0.2258842,-0.1038992
87,0.16146606,0.13623896,"('unsuccessful', 'successful')",0.32089064,0.24953571,2.1326072,2.0592272,0.8685681,0.96970737,0.870883,0.8536773,0.0172057
47,-0.15962376,-0.06354963,"('stupid', 'smart')",0.15243602,0.35735807,0.79247856,0.83123446,5.510525,5.5206037,1.573954,1.6614116,-0.0874576
85,-0.15883395,-0.6896193,"('insignificant', 'prestigious')",0.4767276,0.095284596,-0.9708041,-1.0325607,0.3371868,0.18660922,-0.0789309,-0.3600715,0.2811406
29,-0.1564005,-0.3484065,"('unfair', 'fair')",-0.37098652,-0.47868386,-0.5465562,-0.57923615,-0.7006974,-0.7975518,-0.4436601,-0.5509696,0.1073095
33,0.15102303,-0.0029926077,"('wrong', 'right')",0.94614124,0.7511389,-0.018457472,-0.15413615,-0.60929483,-0.7446236,0.117353,-0.0376534,0.1550064
40,0.11515673,-0.016385823,"('stingy', 'generous')",0.5277631,0.2091984,0.4783428,0.43136042,-1.3410255,-1.5522621,-0.0549407,-0.2320223,0.1770816
79,-0.11047086,-0.3741907,"('wavering', 'unwavering')",-0.6549619,-0.6880677,-1.6516368,-1.6121929,-0.116651796,-0.11126701,-0.6334303,-0.6964296,0.0629993
38,-0.10997692,-0.25056663,"('untruthful', 'truthful')",-0.11399242,-0.12753096,-0.9918206,-1.0716298,-0.006108679,-0.03228417,-0.3054746,-0.3705029,0.0650283
66,0.08270405,-0.31459695,"('inactive', 'active')",-0.063426286,-0.25322118,0.92604786,0.79194003,0.9347534,0.7634592,0.4700198,0.2468953,0.2231245
69,-0.08089936,-0.25237143,"('lazy', 'industrious')",1.0130718,0.9318652,0.4213916,0.3691267,-1.0463637,-0.92846596,0.0768001,0.0300386,0.0467615
18,-0.06664596,0.10432146,"('disagreeable', 'welcoming')",-0.6615964,-0.7069534,-0.78036034,-0.5235866,-0.48542818,-0.37812904,-0.4985077,-0.3760869,-0.1224208
64,0.06364213,0.27613357,"('shy', 'confident')",0.576799,0.5934909,1.0775976,1.0898297,-6.616309,-6.445005,-1.2245677,-1.1213877,-0.10318
48,-0.04984521,0.212832,"('unintelligent', 'intelligent')",0.03932208,0.062200066,-0.36557353,-0.34504724,0.43072,0.3463745,0.0136558,0.0690898,-0.055434
25,-0.03254399,-0.0453959,"('egoistic', 'altruistic')",0.7588281,0.73439574,-0.46108836,-0.38444924,1.2219362,1.1690841,0.371783,0.3684087,0.0033743
63,0.032199893,0.24446087,"('unperceptive', 'insightful')",0.33142078,0.41046044,1.2322319,1.3583826,1.2026519,1.1579958,0.6996261,0.7928249,-0.0931988
32,0.017729443,0.14239945,"('unkind', 'kind')",-0.12778655,-0.070059225,0.4308148,0.3971816,1.1403133,1.1229808,0.3652678,0.3981256,-0.0328578
83,-0.012929678,-0.1224971,"('powerless', 'powerful')",-0.09339995,-0.15373464,-0.61387837,-0.61388344,-1.0028641,-1.2511001,-0.430768,-0.5353038,0.1045358
58,-0.009379681,-0.34051082,"('undiscriminating', 'discriminating')",0.6441337,0.3485655,0.6341153,0.49960423,0.13296771,-0.06920533,0.3504592,0.1096134,0.2408458
