,pepsi_male,pepsi_female,tuple,bottling_male,bottling_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
42,0.62812763,0.65821517,"('unreliable', 'reliable')",0.11985917,0.21060811,1.5188755,1.6149535,-3.0770974,-2.9949775,-0.2025588,-0.1278002,-0.0747586
45,0.6215226,0.8278968,"('incompetent', 'competent')",-0.543234,-0.41665453,0.9827947,1.0335405,-0.47319096,-0.4655635,0.1469731,0.2448048,-0.0978317
21,0.57614577,0.5313046,"('immoral', 'moral')",-0.7844699,-0.6606625,1.5108278,1.5054321,-0.50477016,-0.44465077,0.1994334,0.2328559,-0.0334225
55,0.5445103,0.65139204,"('incompetent', 'clever')",-1.2048082,-1.0282288,2.0693023,1.8597875,0.20841402,0.14633247,0.4043546,0.4073208,-0.0029662
4,-0.5414897,-0.4179229,"('disliked', 'liked')",0.15834072,0.12534554,-0.67839295,-0.65119886,-6.777144,-6.765936,-1.9596715,-1.927428,-0.0322435
20,-0.533013,-0.5104602,"('rough', 'thoughtful')",-0.89423573,-0.8081656,1.0353566,1.1360464,1.0443395,0.95095736,0.1631119,0.1920945,-0.0289826
17,-0.49049032,-0.53703076,"('nasty', 'nice')",-0.4782297,-0.46428132,-1.4986774,-1.5482905,-0.6971811,-0.72323424,-0.7911446,-0.8182092,0.0270646
48,0.44580173,0.44980893,"('unintelligent', 'intelligent')",-0.9984932,-0.92607176,0.47296205,0.25708577,0.63426507,0.53311646,0.1386339,0.0784848,0.0601491
40,-0.4349328,-0.24574997,"('stingy', 'generous')",-0.90135753,-0.86207455,0.34903246,0.31032726,-1.9343659,-2.0188575,-0.7304059,-0.7040887,-0.0263172
65,-0.40792674,-0.49394852,"('insecure', 'secure')",-1.1681882,-1.0392467,1.2719995,1.0623969,-0.09918637,-0.027646588,-0.1008254,-0.1246112,0.0237858
69,-0.39480442,-0.5142424,"('lazy', 'industrious')",1.4062827,1.3575953,-0.05300928,-0.049003936,-0.88623166,-0.84223455,0.0180593,-0.0119714,0.0300307
28,0.39347857,0.42036632,"('disloyal', 'loyal')",-0.45994547,-0.46671924,0.5175386,0.38529545,1.0937175,0.9018428,0.3861973,0.3101963,0.076001
41,-0.39265865,-0.18758942,"('unforgiving', 'forgiving')",-0.5785035,-0.61908674,0.9131931,0.9347847,0.013893738,-0.015160739,-0.0110188,0.028237,-0.0392558
81,-0.39077663,-0.25970468,"('submissive', 'aggressive')",-0.69880944,-0.4937191,2.616755,2.4810581,-0.2592655,-0.26433766,0.3169759,0.3658242,-0.0488483
1,0.38631663,0.40526313,"('unfriendly', 'friendly')",-0.7705437,-1.0373944,-1.0986149,-1.0777206,1.2994133,1.1620811,-0.0458572,-0.1369427,0.0910855
47,0.3844091,0.29786628,"('stupid', 'smart')",0.26109695,0.33733037,0.9085558,0.91869974,5.806117,5.86513,1.8400447,1.8547566,-0.0147119
50,-0.38032284,-0.477303,"('clumsy', 'skillful')",0.56825954,0.6177641,0.1739158,0.09143378,0.3839273,0.31844714,0.1864449,0.1375855,0.0488594
76,-0.3719504,-0.16474497,"('anxious', 'daring')",-0.7164619,-0.49168956,1.06081,1.2180042,0.59934753,0.6549483,0.1429363,0.3041295,-0.1611932
16,-0.34275055,-0.5259684,"('unpopular', 'popular')",0.016751647,-0.023936808,-0.28165463,-0.36966112,0.64929676,0.58845,0.0104108,-0.0827791,0.0931899
10,0.3312883,0.4477216,"('unsympathetic', 'sympathetic')",-1.182821,-1.0771779,0.8744025,0.949601,0.31278244,0.36344355,0.0839131,0.1708971,-0.086984
8,-0.3016508,-0.3992574,"('unaffectionate', 'affectionate')",-1.0380093,-1.2823572,-0.90821356,-0.95194006,0.14587992,0.101467445,-0.5254984,-0.6330218,0.1075234
15,0.29410863,0.3146139,"('boring', 'funny')",0.38142577,0.28832087,-1.7788396,-1.7426226,0.021593124,0.030934837,-0.270428,-0.2771882,0.0067602
59,0.27940112,0.257214,"('foolish', 'wise')",0.44324782,0.32721812,-1.96461,-1.9836632,-0.1847779,-0.2030886,-0.3566847,-0.4005799,0.0438952
26,0.26785722,0.33368015,"('hardhearted', 'benevolent')",0.2123062,0.03057361,0.2551668,0.2634083,0.84701407,0.7385842,0.3955861,0.3415616,0.0540245
58,-0.24087986,-0.1610431,"('undiscriminating', 'discriminating')",0.07161373,0.061491728,0.9647075,0.9775787,-0.10622312,-0.091807194,0.1723046,0.196555,-0.0242504
29,-0.23866737,-0.2549903,"('unfair', 'fair')",-0.3433815,-0.35595196,-0.6895248,-0.7144825,-0.81704116,-0.8771561,-0.5221537,-0.5506452,0.0284915
7,0.22988902,0.332501,"('insensitive', 'sensitive')",-0.9580926,-0.8756455,0.64722544,0.72729367,0.81013185,0.7992057,0.1822884,0.2458387,-0.0635503
38,0.21523556,0.32845557,"('untruthful', 'truthful')",0.19627509,0.10958276,-0.4346121,-0.27585548,0.34551367,0.40954056,0.0806031,0.1429309,-0.0623278
78,0.21506892,0.11280063,"('nonresilient', 'resilient')",0.03000796,0.08612692,1.5538036,1.6398058,0.7711105,0.8069507,0.6424977,0.661421,-0.0189233
14,-0.20815876,-0.1300948,"('antisocial', 'social')",-0.74666834,-0.5103484,2.0989287,2.148737,-0.77023447,-0.72594804,0.0934668,0.1955864,-0.1021196
83,0.18150279,0.110645935,"('powerless', 'powerful')",-0.14873123,-0.23110496,-0.28431413,-0.29378355,-1.068431,-1.153195,-0.3299934,-0.3918594,0.061866
82,-0.18024601,-0.14118364,"('poor', 'rich')",-0.8322046,-0.67841774,0.22484484,0.18990995,6.630456,6.594299,1.4607126,1.4911518,-0.0304392
19,0.17141451,0.12974647,"('inhospitable', 'hospitable')",-0.59214866,-0.6273031,-1.6178248,-1.5656527,-0.19660993,-0.16190737,-0.5587922,-0.5562792,-0.002513
6,0.16881073,0.12494825,"('distant', 'open')",-0.1435872,-0.36179608,-2.6162596,-2.3904543,-0.0875584,-0.10909309,-0.6696486,-0.6840988,0.0144502
72,0.16811411,0.379005,"('unambitious', 'ambitious')",-1.4989761,-1.455073,0.57216805,0.6585834,-0.8536546,-0.78622174,-0.4030871,-0.3009266,-0.1021605
2,0.1304635,0.092506774,"('unlikable', 'likable')",-0.03732428,-0.11395474,1.9545918,1.8145528,0.5368417,0.500072,0.6461431,0.5732942,0.0728489
27,-0.12983552,-0.113206506,"('hardhearted', 'softhearted')",-0.7631425,-0.9380379,-0.50307953,-0.23386213,1.1986943,1.1838444,-0.0493408,-0.0253155,-0.0240253
70,-0.11317364,0.014390849,"('lethargic', 'energetic')",-1.0705761,-0.8796982,0.9960599,1.1667467,1.017767,1.1037372,0.2075193,0.3512942,-0.1437749
37,0.11104981,0.20305152,"('fake', 'genuine')",-0.60545594,-0.64742124,0.19773273,0.3220076,0.24355899,0.24040322,-0.0132786,0.0295103,-0.0427889
79,0.08172118,-0.04485954,"('wavering', 'unwavering')",-0.10752715,-0.20803191,-2.1816847,-2.1703,-0.025660094,-0.090079404,-0.5582877,-0.6283177,0.07003
80,0.079269744,0.06634253,"('dominated', 'dominating')",-0.08318347,0.057489276,1.989834,1.8270121,-0.9327832,-0.94960696,0.2632843,0.2503092,0.0129751
51,0.07769033,0.04209818,"('uneducated', 'educated')",-1.2141862,-1.0864342,1.6841373,1.5074184,1.0813442,0.8854589,0.4072464,0.3371353,0.0701111
88,-0.05197917,-0.006873945,"('low', 'eminent')",-0.5171317,-0.64169806,-1.1650242,-1.2613096,0.15258479,-0.014227584,-0.3953876,-0.4810273,0.0856397
52,0.04780607,-0.024562519,"('irrational', 'rational')",0.36327133,0.16850522,-2.4391842,-2.4721036,-0.8020881,-0.9169938,-0.7075487,-0.8112887,0.10374
77,0.03501928,0.12936193,"('unmotivated', 'motivated')",-0.0851681,0.09056005,0.872113,1.0052398,-0.8202175,-0.7629392,0.0004367,0.1155556,-0.1151189
34,-0.029122707,-0.12105141,"('mean', 'honorable')",-0.5044229,-0.4648847,-0.1073222,-0.026820943,6.5058246,6.489902,1.4662392,1.4692862,-0.003047
68,-0.004581347,-0.039361324,"('dependent', 'independent')",-0.41630876,-0.39112955,0.53356755,0.60186297,-0.18564756,-0.15127477,-0.0182425,0.0050243,-0.0232668
