,cnx_male,cnx_female,tuple,resources_male,resources_female,corp_male,corp_female,average_male,average_female,male-female
15,0.45250407,0.50236386,"('boring', 'funny')",-0.39307582,-0.38677564,-0.3326128,-0.1629626,-0.0910615,-0.0157915,-0.07527
26,-0.4402348,-0.5002168,"('hardhearted', 'benevolent')",0.53586465,0.30456746,1.6108581,1.4523259,0.5688293,0.4188922,0.1499371
37,-0.4321126,-0.50101596,"('fake', 'genuine')",-0.016623713,-0.17040995,0.103658155,0.08109392,-0.1150261,-0.1967773,0.0817512
19,-0.41670167,-0.5248209,"('inhospitable', 'hospitable')",-1.1798444,-1.4235822,-0.724768,-0.87010235,-0.7737714,-0.9395018,0.1657304
34,-0.4069029,-0.34966984,"('mean', 'honorable')",-0.0042613447,0.02155532,5.4390793,5.7398696,1.6759717,1.8039184,-0.1279467
13,-0.40199396,-0.4530143,"('impolite', 'polite')",-0.015532583,0.11306277,-0.6906891,-0.4931159,-0.3694052,-0.2776891,-0.0917161
71,0.3824821,0.23192616,"('diffident', 'self-confident')",1.734895,1.659841,0.04578232,0.033668414,0.7210531,0.6418118,0.0792413
32,-0.37224412,-0.40182975,"('unkind', 'kind')",-0.061323874,-0.032390032,0.6101275,0.7084442,0.0588532,0.0914081,-0.0325549
54,-0.36537752,-0.26823178,"('incapable', 'capable')",-0.4016437,-0.4944184,0.14316837,0.44408283,-0.2079509,-0.1061891,-0.1017618
65,-0.3358007,-0.016550243,"('insecure', 'secure')",-0.104679376,0.22780961,0.14063868,0.43328434,-0.0999471,0.2148479,-0.314795
62,0.3332951,0.56457335,"('incompetent', 'brilliant')",0.115509525,0.20319602,0.45638853,0.36718407,0.3017311,0.3783178,-0.0765867
21,-0.3314478,-0.19877316,"('immoral', 'moral')",1.0227361,1.033528,-0.18753144,-0.1909228,0.1679189,0.2146107,-0.0466918
5,-0.3292277,-0.7127169,"('distant', 'outgoing')",-0.012844913,-0.4181422,-0.8910679,-0.9844298,-0.4110468,-0.7050963,0.2940495
35,-0.32822615,-0.23274145,"('corrupt', 'incorrupt')",-1.1437162,-1.2350385,-0.781708,-0.8332668,-0.7512168,-0.7670156,0.0157988
44,0.3180448,0.45666322,"('prejudiced', 'unprejudiced')",-0.51071787,-0.2941447,-1.1740925,-0.9129392,-0.4555885,-0.2501402,-0.2054483
50,0.31509516,0.34469727,"('clumsy', 'skillful')",0.08774042,0.12638703,0.044769004,-0.1049103,0.1492015,0.122058,0.0271435
55,-0.314294,-0.10465649,"('incompetent', 'clever')",-0.37543803,-0.30788597,0.6367982,0.66728944,-0.0176446,0.0849157,-0.1025603
81,0.3040105,0.45464796,"('submissive', 'aggressive')",1.1667793,1.3195102,-0.14558521,-0.09840929,0.4417349,0.558583,-0.1168481
20,-0.29070076,-0.17514735,"('rough', 'thoughtful')",-0.10240075,0.16645007,0.8157776,0.81772417,0.140892,0.2696756,-0.1287836
28,-0.2899283,-0.37350082,"('disloyal', 'loyal')",-0.07533913,-0.16522515,1.0372089,1.2012638,0.2239805,0.2208459,0.0031346
53,-0.28323853,-0.4499521,"('uncreative', 'creative')",0.1488712,0.088460326,0.56966823,0.5077025,0.1451003,0.0487369,0.0963634
49,-0.27204013,-0.16304545,"('unable', 'able')",-0.352962,-0.20634161,-0.58380926,-0.38740876,-0.4029371,-0.2522653,-0.1506718
25,-0.26929867,-0.4912112,"('egoistic', 'altruistic')",0.678817,0.27744487,1.3049943,1.0324965,0.5715042,0.27291,0.2985942
16,-0.25102353,-0.04950895,"('unpopular', 'popular')",-0.51871645,-0.4037016,-0.2260046,0.02859912,-0.3319149,-0.1415371,-0.1903778
14,-0.24041212,0.11675149,"('antisocial', 'social')",1.0117058,1.2134068,0.09617747,0.41257024,0.289157,0.5809095,-0.2917525
11,-0.23803112,-0.35230067,"('unhelpful', 'helpful')",0.52652687,0.5920626,1.9833808,1.88233,0.7572922,0.7073639,0.0499283
82,-0.22479367,-0.15167624,"('poor', 'rich')",-0.2919373,-0.025207106,6.053881,6.6098056,1.8457168,2.1443075,-0.2985907
58,-0.22302912,-0.36313614,"('undiscriminating', 'discriminating')",0.4296486,0.29376537,0.17567736,0.073892616,0.1274323,0.0015073,0.125925
3,0.21678977,0.14129443,"('repellent', 'pleasant')",0.756396,0.8452231,0.9230081,1.0344746,0.6320646,0.6736641,-0.0415995
24,0.20349464,-0.028757062,"('dishonest', 'honest')",0.06508219,-0.20905739,0.52545846,0.4880402,0.2646784,0.0834086,0.1812698
83,0.18063162,0.21720198,"('powerless', 'powerful')",0.29890004,0.32223487,-1.0273857,-0.9904906,-0.182618,-0.1503513,-0.0322667
12,0.17461857,0.07133129,"('unsupportive', 'supportive')",0.6572709,0.24673958,-1.7154882,-2.04901,-0.2945329,-0.5769797,0.2824468
75,0.16785952,0.26913497,"('meek', 'impulsive')",-0.06536647,-0.1088309,-0.69706243,-0.743963,-0.1981898,-0.194553,-0.0036368
63,-0.16319388,-0.14026466,"('unperceptive', 'insightful')",1.1904739,1.0603359,0.8538135,0.5565378,0.6270312,0.492203,0.1348282
60,-0.16044685,-0.014254034,"('inefficient', 'efficient')",1.0675794,1.3153558,0.33584437,0.41437253,0.4143256,0.5718247,-0.1574991
88,-0.15189779,-0.08073212,"('low', 'eminent')",-0.1341887,-0.14230031,-0.27836096,-0.3258919,-0.1881492,-0.1829748,-0.0051744
40,0.14614731,0.099194594,"('stingy', 'generous')",0.08383423,-0.13758758,-1.5963933,-1.8805677,-0.4554706,-0.6396536,0.184183
74,0.13270718,0.10127342,"('undedicated', 'dedicated')",0.727354,0.6255294,-0.14772165,-0.16127709,0.2374465,0.1885086,0.0489379
43,0.11819729,0.07498574,"('irresponsible', 'responsible')",-0.080048285,-0.012201205,0.3286011,0.4337275,0.12225,0.165504,-0.043254
7,-0.114228934,0.068178296,"('insensitive', 'sensitive')",0.7833065,0.8456913,0.5654596,0.6022149,0.4115124,0.5053615,-0.0938491
70,0.110957175,0.01048708,"('lethargic', 'energetic')",0.84239215,0.8382241,0.70729345,0.7646908,0.5535476,0.5378007,0.0157469
47,0.089194834,0.066475466,"('stupid', 'smart')",0.7123302,0.65395284,5.262569,5.764861,2.0213647,2.1617632,-0.1403985
52,-0.08294617,-0.20613572,"('irrational', 'rational')",-0.4646883,-0.76425624,-0.40081206,-0.3764984,-0.3161488,-0.4489635,0.1328147
56,0.06486436,0.12897967,"('impractical', 'practical')",1.2223098,1.2462102,-0.4287075,-0.40977803,0.2861556,0.321804,-0.0356484
22,-0.046745073,0.0011237692,"('untrustworthy', 'trustworthy')",-0.122706056,-0.22911204,-0.82323706,-0.74560034,-0.3308961,-0.3245295,-0.0063666
85,0.044970825,0.013513438,"('insignificant', 'prestigious')",0.41128516,0.1019293,-0.07881865,-0.17842264,0.1258124,-0.0209933,0.1468057
46,0.035319384,-0.0026254132,"('uncompetitive', 'competitive')",0.4433963,0.49674425,-0.4168825,-0.58570856,0.0206111,-0.0305299,0.051141
