,ford_male,ford_female,tuple,motor_male,motor_female,co_male,co_female,del_male,del_female,average_male,average_female,male-female
66,-0.24167427,-0.34715205,"('inactive', 'active')",0.5251238,0.3278728,0.43456644,0.31047085,1.105208,0.8264195,0.455806,0.2794028,0.1764032
7,-0.22838445,-0.26020014,"('insensitive', 'sensitive')",-0.7970502,-0.79308224,-1.20456,-1.1531674,1.3405592,1.2783731,-0.2223589,-0.2320192,0.0096603
46,0.214878,-0.09517822,"('uncompetitive', 'competitive')",-0.79024917,-0.8805843,-0.3597195,-0.38422334,-1.1840351,-1.1546293,-0.5297815,-0.6286538,0.0988723
28,-0.19680816,-0.5748216,"('disloyal', 'loyal')",0.15008873,-0.18103796,-0.3981386,-0.958831,0.95419365,0.62292975,0.1273339,-0.2729402,0.4002741
83,0.19624326,0.1518097,"('powerless', 'powerful')",0.94102955,0.9932579,-0.3095827,-0.15032792,-0.91105556,-0.80744606,-0.0208414,0.0468234,-0.0676648
37,-0.17623582,-0.08827117,"('fake', 'genuine')",-0.6318382,-0.62749755,-0.866081,-0.5660589,0.28982037,0.44633406,-0.3460836,-0.2088734,-0.1372102
72,0.14854266,0.15276283,"('unambitious', 'ambitious')",-0.112916425,-0.10909905,-0.602542,-0.36863995,0.32620567,0.44392508,-0.0601775,0.0297372,-0.0899147
50,0.14791864,-0.01216184,"('clumsy', 'skillful')",0.72809494,0.6113225,0.14034125,-0.13570234,0.31161028,0.19667323,0.3319913,0.1650329,0.1669584
23,0.123355985,0.14222778,"('insincere', 'sincere')",-0.50652134,-0.5408664,-0.649281,-0.6926563,5.924092,5.8195305,1.2229114,1.1820589,0.0408525
87,-0.056773044,-0.07327934,"('unsuccessful', 'successful')",0.20142537,0.094756335,0.9668145,1.0528736,0.67359364,0.53189117,0.4462651,0.4015604,0.0447047
18,0.050893925,0.16978009,"('disagreeable', 'welcoming')",0.40137914,0.5237287,-0.27358896,-0.1623029,0.14105666,0.23454946,0.0799352,0.1914388,-0.1115036
27,-0.05024269,0.041507117,"('hardhearted', 'softhearted')",-0.27402115,-0.14729498,-0.40179887,-0.24443033,1.8543034,1.8578279,0.2820601,0.3769024,-0.0948423
58,-0.046939902,-0.19831303,"('undiscriminating', 'discriminating')",0.44472632,0.15708712,0.2845407,0.14856873,0.06674281,0.044817023,0.1872675,0.03804,0.1492275
86,-0.040483743,-0.44368657,"('uninfluential', 'influential')",0.028833974,-0.5668899,-0.08467772,-0.53477466,0.66936904,0.4811538,0.1432604,-0.2660493,0.4093097
63,-0.03221775,0.04904549,"('unperceptive', 'insightful')",-0.39975953,-0.48670155,-0.024563719,-0.07622261,0.42240244,0.6116828,-0.0085346,0.024451,-0.0329856
36,0.014623426,-0.3120936,"('hostile', 'amicable')",1.2265537,0.8429102,0.015298858,-0.66054153,-0.29604164,-0.4135731,0.2401086,-0.1358245,0.3759331
31,-0.012563684,-0.28414217,"('evil', 'good')",1.0853118,0.77051497,0.06317586,-0.49618894,-0.687865,-0.61143804,0.1120147,-0.1553136,0.2673283
34,-0.009266667,0.16617346,"('mean', 'honorable')",-0.25920814,-0.20865211,0.02189415,0.23963214,4.8025126,4.874396,1.138983,1.2678874,-0.1289044
