,sun_male,sun_female,tuple,microsystems_male,microsystems_female,inc_male,inc_female,average_male,average_female,male-female
77,-0.49289957,-0.6359198,"('unmotivated', 'motivated')",-0.8852497,-0.8905037,-1.1400208,-1.1929256,-0.83939,-0.9064496,0.0670596
75,-0.48240742,-0.2742242,"('meek', 'impulsive')",0.86286175,0.90138423,-0.26403177,-0.26266474,0.0388075,0.1214984,-0.0826909
72,-0.47197676,-0.58013535,"('unambitious', 'ambitious')",-1.4583827,-1.4274284,-0.8942855,-0.7849126,-0.9415483,-0.9308254,-0.0107229
19,0.43484774,0.3834816,"('inhospitable', 'hospitable')",0.23209517,0.14508714,-0.1852982,-0.25080156,0.1605482,0.0925891,0.0679591
32,-0.43454564,-1.0365701,"('unkind', 'kind')",-1.2326562,-1.4566563,1.0005378,0.84093106,-0.2222214,-0.5507652,0.3285438
29,0.42681158,0.5183969,"('unfair', 'fair')",0.010979649,0.08167706,-0.6815596,-0.5471244,-0.0812561,0.0176499,-0.098906
54,0.4252212,0.060816392,"('incapable', 'capable')",0.4502355,0.14355719,1.0585845,0.9353403,0.6446804,0.3799046,0.2647758
74,-0.4250284,-0.42814386,"('undedicated', 'dedicated')",-0.6151029,-0.5876172,0.22352399,0.20328826,-0.2722025,-0.2708243,-0.0013782
2,0.40990853,-0.012366004,"('unlikable', 'likable')",0.19579045,-0.07914819,0.85016996,0.5563246,0.4852897,0.1549368,0.3303529
6,0.40932715,0.4544516,"('distant', 'open')",0.12539183,0.08634314,-0.22154263,-0.21353061,0.1043921,0.109088,-0.0046959
16,0.39227605,0.2695316,"('unpopular', 'popular')",0.75486225,0.6308245,0.50104153,0.35006222,0.5493933,0.4168061,0.1325872
18,0.3677791,6.607175e-05,"('disagreeable', 'welcoming')",0.3131602,0.2198357,-0.46002293,-0.6046562,0.0736388,-0.1282515,0.2018903
30,-0.35754824,-0.5998406,"('intolerant', 'tolerant')",-1.6146877,-1.7001582,0.60636145,0.53387696,-0.4552915,-0.5887073,0.1334158
47,-0.30036947,-0.35141486,"('stupid', 'smart')",-0.7114599,-0.7206934,4.986546,5.107981,1.3249056,1.345291,-0.0203854
67,-0.28861135,-0.18843657,"('doubtful', 'determined')",-0.13007808,-0.011026323,-0.9557947,-0.96207047,-0.4581614,-0.3871778,-0.0709836
86,-0.28131995,-0.48570696,"('uninfluential', 'influential')",-1.4652197,-1.4966806,0.07763382,0.048816018,-0.556302,-0.6445239,0.0882219
17,0.27036333,0.5343708,"('nasty', 'nice')",0.6728818,0.789635,-0.56763566,-0.44003022,0.1252032,0.2946585,-0.1694553
3,-0.26875356,-0.3687283,"('repellent', 'pleasant')",-0.9776131,-1.0358955,0.46135563,0.38666275,-0.2616703,-0.3393203,0.07765
5,0.26335087,0.2976892,"('distant', 'outgoing')",0.53549653,0.5300066,-0.84100294,-0.7614929,-0.0140518,0.0220676,-0.0361194
53,0.25256503,-0.004673347,"('uncreative', 'creative')",0.14671871,0.014569044,0.7014182,0.7706588,0.3669006,0.2601848,0.1067158
34,0.22215909,0.07685421,"('mean', 'honorable')",-0.3126979,-0.41010198,6.239829,6.204819,2.0497634,1.9571905,0.0925729
12,0.18778914,-0.09702635,"('unsupportive', 'supportive')",-0.5263777,-0.58649063,-1.7687652,-1.8461283,-0.7024512,-0.8432151,0.1407639
23,-0.12725984,-0.4930593,"('insincere', 'sincere')",-1.8832201,-1.996178,5.7110205,5.840567,1.2335135,1.1171099,0.1164036
27,0.11993225,-0.11920367,"('hardhearted', 'softhearted')",-0.15414834,-0.28552613,1.5098825,1.5750223,0.4918888,0.3900975,0.1017913
69,-0.09372045,-0.1764328,"('lazy', 'industrious')",2.404568,2.2842338,-0.9865614,-1.2045742,0.4414287,0.3010756,0.1403531
61,0.043379456,-0.056010373,"('illogical', 'logical')",-0.52549624,-0.54709595,0.10480086,0.15412265,-0.125772,-0.1496612,0.0238892
40,0.033364296,-0.016604377,"('stingy', 'generous')",0.6337219,0.7029755,-1.1241584,-1.1522702,-0.1523574,-0.1552997,0.0029423
49,0.0021733474,-0.18650828,"('unable', 'able')",0.2452558,0.07971266,-0.034868296,-0.07509467,0.0708536,-0.0606301,0.1314837
