,jacobs_male,jacobs_female,tuple,engineering_male,engineering_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
35,-0.99197423,-0.69551575,"('corrupt', 'incorrupt')",-0.15823364,0.06036374,-1.6057055,-0.93113613,-0.50620306,-0.07068762,-0.8155291,-0.4092439,-0.4062852
8,-0.9692838,-0.8161826,"('unaffectionate', 'affectionate')",-0.024048634,-0.08478938,-0.39775482,-0.3990193,0.54297346,0.72331786,-0.2120285,-0.1441684,-0.0678601
13,0.9351652,0.7611302,"('impolite', 'polite')",0.54306024,0.4461717,0.81907314,0.7107127,0.06301626,-0.06505565,0.5900787,0.4632397,0.126839
28,-0.9116389,-0.7308454,"('disloyal', 'loyal')",-0.19440132,-0.17746203,0.13375108,0.045612637,0.90981597,1.035485,-0.0156183,0.0431976,-0.0588159
85,-0.8915429,-0.49763545,"('insignificant', 'prestigious')",0.17703487,0.32859787,-1.4230653,-0.7067046,-0.19363293,0.5294511,-0.5828015,-0.0865728,-0.4962287
19,-0.8653721,-0.6427929,"('inhospitable', 'hospitable')",-0.38565785,-0.31131238,-1.7289476,-1.3826541,-0.2158661,0.031921215,-0.7989609,-0.5762095,-0.2227514
81,0.8086364,0.61296177,"('submissive', 'aggressive')",-0.22605048,-0.22879276,1.7700698,1.3145211,-0.7066809,-0.8614998,0.4114937,0.2092976,0.2021961
57,0.7976513,-0.15684256,"('unimaginative', 'imaginative')",-0.15722644,-0.5065955,0.3642343,-0.5271695,-2.383719,-2.455123,-0.3447649,-0.9114326,0.5666677
9,0.7684798,0.66907036,"('unaffectionate', 'caring')",0.5350821,0.35858274,0.08663228,-0.19760042,1.3018465,1.3940192,0.6730102,0.556018,0.1169922
3,0.75591713,0.45159206,"('repellent', 'pleasant')",-0.32563704,-0.35821244,1.265081,1.0623189,0.52088773,0.31635442,0.5540622,0.3680132,0.186049
44,-0.73382986,-0.7784326,"('prejudiced', 'unprejudiced')",-0.16837546,-0.18741024,-0.5159429,-0.28513622,-1.6050377,-1.6549509,-0.7557965,-0.7264825,-0.029314
67,0.72883636,1.181997,"('doubtful', 'determined')",0.8043811,1.038916,0.68840474,0.9137054,-0.53839004,-0.38417974,0.420808,0.6876096,-0.2668016
86,0.7217168,0.19178934,"('uninfluential', 'influential')",0.050894856,0.012165673,0.19512846,-0.20482957,-0.0032856464,-0.077578664,0.2411136,-0.0196133,0.2607269
20,0.68919265,0.67787683,"('rough', 'thoughtful')",-0.02094549,0.0035123527,0.95545226,0.9337614,1.115618,1.2674273,0.6848294,0.7206445,-0.0358151
14,0.6577445,0.502655,"('antisocial', 'social')",0.19551283,0.26013967,1.48683,1.0551226,-0.65175694,-0.8297488,0.4220826,0.2470421,0.1750405
24,0.64942545,0.5621966,"('dishonest', 'honest')",0.42575783,0.28943455,-0.015182272,-0.1435278,0.77975565,0.88110083,0.4599392,0.397301,0.0626382
22,0.6266506,0.10758032,"('untrustworthy', 'trustworthy')",-0.42670834,-0.7402156,1.386257,0.9459614,-0.82630134,-1.0326748,0.1899745,-0.1798372,0.3698117
54,0.5473659,0.67386794,"('incapable', 'capable')",-0.17435895,-0.10365017,-0.1466979,0.05885882,0.94164217,1.1158104,0.2919878,0.4362217,-0.1442339
25,-0.5271152,-0.023465898,"('egoistic', 'altruistic')",0.635637,0.8584368,-0.75962424,-0.2514304,0.9812949,1.4326258,0.0825481,0.5040416,-0.4214935
50,-0.51690114,-0.09269881,"('clumsy', 'skillful')",0.048999928,0.26149493,-0.087821,0.28005108,0.07807641,0.24400981,-0.1194114,0.1732143,-0.2926257
63,0.5048114,0.21539545,"('unperceptive', 'insightful')",0.5015753,0.33124804,1.5907348,1.1652291,1.2380776,1.1287078,0.9587998,0.7101451,0.2486547
87,0.45978746,0.52027524,"('unsuccessful', 'successful')",0.45689243,0.40126944,2.5256205,2.2616458,0.8693503,0.82073915,1.0779127,1.0009824,0.0769303
11,0.4495672,0.46485722,"('unhelpful', 'helpful')",0.22068152,0.07789241,0.07412444,-0.14785182,2.1209724,1.9888394,0.7163364,0.5959343,0.1204021
75,-0.44764885,-0.77674335,"('meek', 'impulsive')",0.004232073,-0.2380703,-1.1805727,-1.2760911,-0.4771655,-0.5141001,-0.5252888,-0.7012512,0.1759624
64,0.4412529,0.14281425,"('shy', 'confident')",0.7914769,0.6973523,1.1935058,1.018884,-6.705391,-6.899853,-1.0697888,-1.2602007,0.1904119
29,-0.40733358,-0.2465025,"('unfair', 'fair')",-0.33154687,-0.44574106,-0.5065497,-0.54314864,-0.75184125,-0.7111138,-0.4993179,-0.4866265,-0.0126914
18,-0.40257162,0.03033451,"('disagreeable', 'welcoming')",-0.82090104,-0.7063069,-1.410767,-0.48702574,-0.77343297,-0.29308584,-0.8519182,-0.364021,-0.4878972
69,-0.388059,0.19887999,"('lazy', 'industrious')",1.0800221,1.2386076,0.26427376,0.49911782,-0.7928059,-0.4402748,0.0408577,0.3740827,-0.333225
17,-0.3787183,-0.1380848,"('nasty', 'nice')",-0.2249958,-0.2614794,-1.1328487,-0.9391515,-0.6998312,-0.46917257,-0.6090985,-0.4519721,-0.1571264
71,0.36265785,0.6657324,"('diffident', 'self-confident')",1.0650134,1.011557,-0.16033304,-0.20544931,0.5450183,0.59713966,0.4530891,0.5172449,-0.0641558
68,0.3514949,0.45873302,"('dependent', 'independent')",-1.3894424,-1.2491609,-0.6118952,-0.35602582,-0.81608045,-0.63141936,-0.6164808,-0.4444683,-0.1720125
79,-0.3494748,-0.32686156,"('wavering', 'unwavering')",-0.6078189,-0.6490968,-1.8218442,-1.5059675,-0.23934701,-0.16601151,-0.7546212,-0.6619844,-0.0926368
1,-0.3389673,-0.26597983,"('unfriendly', 'friendly')",0.38995847,0.13629244,-0.48912907,-0.6664899,1.4165891,1.8944855,0.2446128,0.2745771,-0.0299643
15,-0.31533986,-0.11930259,"('boring', 'funny')",0.43875343,0.2911808,-1.552739,-1.3791505,0.19262874,0.37282246,-0.3091742,-0.2086125,-0.1005617
2,0.29501885,0.5831985,"('unlikable', 'likable')",0.40803993,0.46309906,1.1423036,1.5503316,0.3990831,0.65905553,0.5611114,0.8139212,-0.2528098
41,0.24793951,0.27501452,"('unforgiving', 'forgiving')",-1.0954748,-1.1793259,0.655041,0.6806992,-0.043379057,0.23184069,-0.0589683,0.0020571,-0.0610254
61,-0.23629302,-0.0005799215,"('illogical', 'logical')",0.16877344,0.21267729,0.58318126,0.56604487,0.21265483,0.38210443,0.1820791,0.2900617,-0.1079826
51,-0.20243086,-0.2379826,"('uneducated', 'educated')",-0.9211024,-0.7806162,0.7525869,0.8974248,0.45570758,0.53126836,0.0211903,0.1025236,-0.0813333
40,-0.19742951,-0.16355367,"('stingy', 'generous')",0.45451456,0.38715285,0.28559017,0.31755468,-1.9233412,-1.5169079,-0.3451665,-0.2439385,-0.101228
47,-0.18483718,0.056046925,"('stupid', 'smart')",0.03771103,0.20775485,0.8493731,1.0028402,5.8502207,5.657792,1.638117,1.7311085,-0.0929915
78,0.17624912,-0.114991255,"('nonresilient', 'resilient')",0.03705006,-0.029222261,1.1051497,0.53583914,0.4628162,0.36442074,0.4453163,0.1890116,0.2563047
48,0.1720432,-0.10993594,"('unintelligent', 'intelligent')",-0.053245597,-0.081166886,-0.5369167,-0.6127544,0.19697718,0.37037316,-0.0552855,-0.108371,0.0530855
58,-0.16424805,-0.35933387,"('undiscriminating', 'discriminating')",0.5276359,0.45446545,1.0242504,0.6667628,0.016166475,0.06660783,0.3509512,0.2071256,0.1438256
32,0.16009459,0.3307299,"('unkind', 'kind')",-0.07826644,0.007965881,0.52032334,0.53418905,0.897213,0.8799178,0.3748411,0.4382007,-0.0633596
66,-0.14248863,-0.003633529,"('inactive', 'active')",-0.033177834,-0.008781578,1.1642957,1.0697262,1.1136142,1.249101,0.5255609,0.5766031,-0.0510422
45,0.13949977,-0.4845959,"('incompetent', 'competent')",0.21245657,-0.14392471,1.1379627,0.14499643,-0.23901196,-0.38978145,0.3127268,-0.2183264,0.5310532
38,-0.1183348,-0.115672655,"('untruthful', 'truthful')",0.24137333,0.02831471,-0.6657116,-0.8062677,-0.0011192672,0.10694985,-0.1359481,-0.1966689,0.0607208
26,0.10655218,0.13483316,"('hardhearted', 'benevolent')",0.7793422,0.76366794,0.5347278,0.53603446,1.3638942,1.634839,0.6961291,0.7673436,-0.0712145
59,-0.07459239,0.32274878,"('foolish', 'wise')",0.43172374,0.65755254,-1.3707751,-0.70322907,0.14596878,0.4885981,-0.2169187,0.1914176,-0.4083363
53,-0.07174142,-0.06430202,"('uncreative', 'creative')",0.92235065,0.81468403,0.09814659,0.15193829,1.168757,1.2925198,0.5293782,0.54871,-0.0193318
0,0.05395329,-0.06854296,"('unsociable', 'sociable')",-0.56379294,-0.558083,0.43855622,0.20349783,-0.48631215,-0.5133778,-0.1393989,-0.2341265,0.0947276
83,-0.05164902,-0.07386926,"('powerless', 'powerful')",0.09664546,0.00558044,-0.51684135,-0.5252518,-0.879382,-0.94776124,-0.3378067,-0.3853255,0.0475188
49,0.04940384,5.731173e-05,"('unable', 'able')",-0.71488404,-0.66788524,-0.7622271,-0.7036003,-0.3592235,-0.37146956,-0.4467327,-0.4357244,-0.0110083
34,0.034731217,0.31765047,"('mean', 'honorable')",0.119623564,0.1527362,-0.520878,-0.3727491,6.117965,6.192367,1.4378605,1.5725012,-0.1346407
33,0.03098775,0.16321994,"('wrong', 'right')",1.2901632,1.2196071,-0.055266514,0.24657571,-0.42797524,-0.12247041,0.2094773,0.3767331,-0.1672558
