,eog_male,eog_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,male-female
7,0.5442087,0.42122945,"('insensitive', 'sensitive')",0.76590097,0.7091676,1.0158346,0.85658115,0.7753147,0.6623261,0.1129886
62,0.54105306,0.512178,"('incompetent', 'brilliant')",0.5750549,0.63871294,0.36264616,0.20977806,0.492918,0.4535563,0.0393617
25,-0.5223063,-0.66111237,"('egoistic', 'altruistic')",0.51965517,0.40759805,1.547374,1.4899702,0.5149076,0.412152,0.1027556
82,-0.5173106,-0.5838398,"('poor', 'rich')",-0.29983145,-0.40298414,6.0399227,6.038864,1.7409269,1.6840134,0.0569135
47,0.50952876,0.49686453,"('stupid', 'smart')",0.57185924,0.6303245,5.559257,5.7824984,2.2135483,2.3032292,-0.0896809
24,0.50008553,0.41871175,"('dishonest', 'honest')",0.052814513,0.03514187,0.6767717,0.66554135,0.4098906,0.3731317,0.0367589
58,-0.49280566,-0.6267011,"('undiscriminating', 'discriminating')",0.7178142,0.507481,0.08636358,-0.027447285,0.1037907,-0.0488891,0.1526798
17,-0.4551375,-0.29176527,"('nasty', 'nice')",-0.29148254,-0.2746685,-0.6963806,-0.57565343,-0.4810002,-0.3806957,-0.1003045
52,-0.44212437,-0.54911023,"('irrational', 'rational')",-0.16738564,-0.40651238,0.07752576,0.025854532,-0.1773281,-0.3099227,0.1325946
50,0.4261727,0.47474068,"('clumsy', 'skillful')",0.3163783,0.28642002,0.3432358,0.32977885,0.3619289,0.3636465,-0.0017176
12,0.41173318,0.3891575,"('unsupportive', 'supportive')",0.84727156,0.7647973,-1.4297116,-1.5916965,-0.0569023,-0.1459139,0.0890116
3,-0.4117128,-0.48874274,"('repellent', 'pleasant')",0.7877555,0.7181674,0.079311736,-0.0029879548,0.1517848,0.0754789,0.0763059
28,-0.40065184,-0.6419718,"('disloyal', 'loyal')",-0.046058215,-0.17501739,0.916959,0.73392355,0.1567496,-0.0276885,0.1844381
71,0.3837534,0.3897341,"('diffident', 'self-confident')",1.4727659,1.5380796,0.6824892,0.6767128,0.8463362,0.8681755,-0.0218393
35,-0.36250445,-0.09900063,"('corrupt', 'incorrupt')",-1.1366357,-1.1197176,-0.20224008,-0.0027597211,-0.5671268,-0.4071593,-0.1599675
22,0.34679577,0.3897225,"('untrustworthy', 'trustworthy')",-0.1451519,-0.16412725,-0.7168889,-0.7462055,-0.1717483,-0.1735368,0.0017885
87,0.34260207,0.43964732,"('unsuccessful', 'successful')",0.6320526,0.6223265,0.7667825,0.69282323,0.5804791,0.5849323,-0.0044532
88,-0.33459502,-0.4598076,"('low', 'eminent')",-0.23638877,-0.2327704,0.1041965,0.17785281,-0.1555958,-0.1715751,0.0159793
63,0.3266973,0.2779534,"('unperceptive', 'insightful')",1.256232,1.2050251,1.1959108,0.9540019,0.92628,0.8123267,0.1139533
44,0.3184865,0.42426237,"('prejudiced', 'unprejudiced')",-0.6675905,-0.51677585,-1.2513815,-1.0523415,-0.5334952,-0.3816183,-0.1518769
42,0.31770647,0.4992812,"('unreliable', 'reliable')",0.5170887,0.667185,-2.6483834,-2.6451643,-0.6045294,-0.4928993,-0.1116301
33,0.30711406,0.36702394,"('wrong', 'right')",0.7801909,0.7396554,-0.49541992,-0.58379847,0.197295,0.1742936,0.0230014
75,0.30604172,0.5892139,"('meek', 'impulsive')",-0.55135304,-0.41727775,-0.25878194,-0.17082018,-0.1680311,0.000372,-0.1684031
68,-0.28564656,-0.30682665,"('dependent', 'independent')",-0.74260646,-0.8490603,-0.46245453,-0.6656758,-0.4969025,-0.6071876,0.1102851
34,0.28029385,0.19465262,"('mean', 'honorable')",0.09919229,0.06451046,6.0730233,6.015089,2.1508365,2.0914173,0.0594192
80,0.27939752,0.28059638,"('dominated', 'dominating')",0.49624246,0.5938671,-0.9736457,-1.0254114,-0.0660019,-0.050316,-0.0156859
72,0.27605885,0.30579022,"('unambitious', 'ambitious')",0.43282968,0.53409034,-0.77932507,-0.7582922,-0.0234788,0.0271961,-0.0506749
20,-0.261417,-0.40914112,"('rough', 'thoughtful')",0.19996816,0.11741753,1.0151974,0.9817759,0.3179162,0.2300174,0.0878988
21,0.24718583,0.10877979,"('immoral', 'moral')",0.9738544,0.894354,-0.4259063,-0.63244313,0.2650446,0.1235635,0.1414811
43,0.24420902,0.21286097,"('irresponsible', 'responsible')",0.20804897,0.29596102,0.47649437,0.46220434,0.3095841,0.3236754,-0.0140913
16,-0.24055672,-0.23667715,"('unpopular', 'popular')",-0.21717323,-0.3075776,0.35511616,0.3127384,-0.0342046,-0.0771721,0.0429675
79,-0.23497668,-0.042210612,"('wavering', 'unwavering')",-1.1492062,-1.1637249,0.04907417,0.14241725,-0.4450362,-0.3545061,-0.0905301
69,0.22605409,0.44359687,"('lazy', 'industrious')",0.7787613,0.8608947,-0.3764992,-0.3483635,0.2094388,0.3187093,-0.1092705
45,-0.22015223,-0.23143795,"('incompetent', 'competent')",0.2308691,0.17562228,0.10433986,-0.0823829,0.0383522,-0.0460662,0.0844184
77,0.21984704,-0.008228195,"('unmotivated', 'motivated')",0.7233643,0.6526615,-1.0006539,-1.2503983,-0.0191475,-0.2019883,0.1828408
29,0.21066524,0.26762888,"('unfair', 'fair')",0.36037967,0.32847044,-0.61982155,-0.5562494,-0.0162589,0.0132833,-0.0295422
13,-0.20725772,-0.24421825,"('impolite', 'polite')",-0.17918599,-0.117205285,-0.26028472,-0.33997908,-0.2155761,-0.2338009,0.0182248
85,-0.19348803,-0.19712174,"('insignificant', 'prestigious')",0.044290215,-0.05019421,0.691224,0.7801107,0.1806754,0.1775983,0.0030771
32,-0.15531574,-0.21367735,"('unkind', 'kind')",0.15557311,0.1906302,0.6808968,0.7325288,0.2270514,0.2364939,-0.0094425
49,0.14122996,0.22427094,"('unable', 'able')",-0.5532876,-0.3927809,-0.009243168,-0.0031312965,-0.1404336,-0.0572138,-0.0832198
23,-0.13057546,-0.49102244,"('insincere', 'sincere')",0.97409356,0.80907685,5.6436543,5.5047646,2.1623909,1.9409396,0.2214513
11,0.13046184,-0.048119374,"('unhelpful', 'helpful')",0.8332819,0.6757329,1.8005475,1.668887,0.9214304,0.7655002,0.1559302
55,0.12826063,-0.04512043,"('incompetent', 'clever')",0.031482153,-0.05937113,0.32247812,0.09183918,0.1607403,-0.0042175,0.1649578
48,0.10669905,-0.17401482,"('unintelligent', 'intelligent')",0.61466557,0.46428025,0.6492157,0.51031125,0.4568601,0.2668589,0.1900012
40,-0.08678709,-0.18996473,"('stingy', 'generous')",0.18032372,0.06539029,-1.0518475,-1.3502411,-0.3194369,-0.4916052,0.1721683
70,0.08471535,0.034410574,"('lethargic', 'energetic')",0.35387275,0.43860543,0.758159,0.70950824,0.3989157,0.3941747,0.004741
83,-0.079112135,-0.2586224,"('powerless', 'powerful')",0.24101827,0.25144905,-1.00665,-1.0198852,-0.2815813,-0.3423529,0.0607716
4,-0.075711615,0.07140072,"('disliked', 'liked')",-0.4130869,-0.449283,-6.043399,-6.2917757,-2.1773992,-2.2232194,0.0458202
2,-0.0739538,0.08765502,"('unlikable', 'likable')",0.54108936,0.6003845,0.58083385,0.60430783,0.3493231,0.4307824,-0.0814593
37,-0.07338476,-0.03523073,"('fake', 'genuine')",0.17758854,0.09850511,0.5873261,0.6191379,0.23051,0.2274708,0.0030392
46,-0.07253037,-0.29953277,"('uncompetitive', 'competitive')",0.5673358,0.53896797,-0.42934802,-0.7321509,0.0218191,-0.1642386,0.1860577
76,-0.05505848,-0.07519448,"('anxious', 'daring')",0.34200633,0.47739002,0.31554285,0.35900754,0.2008302,0.2537344,-0.0529042
74,-0.044026397,-0.18167344,"('undedicated', 'dedicated')",0.7812064,0.7185914,0.19009827,0.054813102,0.3090928,0.1972437,0.1118491
15,0.022927945,0.097737856,"('boring', 'funny')",-0.7281251,-0.7460557,0.40446028,0.3358354,-0.1002456,-0.1041608,0.0039152
61,0.004422872,-0.03784315,"('illogical', 'logical')",0.41334987,0.32467595,0.055413872,0.045475427,0.1577289,0.1107694,0.0469595
