,eaton_male,eaton_female,tuple,corp_male,corp_female,plc_male,plc_female,average_male,average_female,male-female
84,0.32188898,0.2432741,"('inferior', 'superior')",1.3353194,1.2797699,1.0097162,0.89425534,0.8889748,0.8057664,0.0832084
32,-0.3153572,-0.019776145,"('unkind', 'kind')",-1.2419684,-0.8962811,0.9251228,0.96300983,-0.2107343,0.0156508,-0.2263851
80,-0.30987772,-0.17960347,"('dominated', 'dominating')",0.29400137,0.35777014,0.11641778,-0.032306068,0.0335138,0.0486202,-0.0151064
64,-0.30027735,-0.13273929,"('shy', 'confident')",0.8902061,0.979716,-5.334435,-5.7506914,-1.5815021,-1.6345716,0.0530695
49,-0.28801066,-0.4429471,"('unable', 'able')",-0.875364,-0.97236663,-0.36270502,-0.25255194,-0.5086932,-0.5559552,0.047262
33,0.27043313,0.31037086,"('wrong', 'right')",0.22586627,0.19917728,-0.04386098,-0.12901156,0.1508128,0.1268455,0.0239673
23,-0.24962495,-0.04085094,"('insincere', 'sincere')",-2.3465965,-2.0676403,5.032525,5.501364,0.8121012,1.1309577,-0.3188565
62,-0.24523625,-0.061399832,"('incompetent', 'brilliant')",-0.24167085,-0.017948095,0.3040716,0.24884552,-0.0609452,0.0564992,-0.1174444
41,0.23026282,0.51754296,"('unforgiving', 'forgiving')",-0.14765094,0.05373181,0.31354117,0.3253968,0.132051,0.2988905,-0.1668395
40,0.22629866,0.31302372,"('stingy', 'generous')",0.5779839,0.697478,-1.8450615,-2.2686222,-0.3469263,-0.4193735,0.0724472
4,-0.22550277,-0.27901742,"('disliked', 'liked')",1.3646421,1.2175,-5.253291,-5.9320407,-1.371384,-1.6645193,0.2931353
78,-0.20569459,-0.41300935,"('nonresilient', 'resilient')",0.4225827,0.34269083,0.5848357,0.44070756,0.2672413,0.123463,0.1437783
34,0.18137564,0.067910895,"('mean', 'honorable')",0.002643451,-0.22696728,5.0457535,5.3496866,1.7432575,1.7302101,0.0130474
69,-0.17338997,-0.3672554,"('lazy', 'industrious')",1.8312404,1.4921724,-0.117829435,-0.29384354,0.5133404,0.2770245,0.2363159
0,0.16715014,0.32012025,"('unsociable', 'sociable')",-0.70670146,-0.59324855,-0.26486993,-0.31054977,-0.2681404,-0.1945594,-0.073581
2,-0.16146581,-0.030145526,"('unlikable', 'likable')",0.8533049,0.9427791,0.3834634,0.4540229,0.3584342,0.4555522,-0.097118
42,0.15928304,0.360743,"('unreliable', 'reliable')",0.5018167,0.78864974,-2.2633557,-2.393558,-0.5340854,-0.4147218,-0.1193636
3,-0.1461397,-0.06406897,"('repellent', 'pleasant')",0.14396265,0.289967,-0.0015262701,0.15250818,-0.0012344,0.1261354,-0.1273698
15,-0.14545123,-0.18815765,"('boring', 'funny')",-1.1376185,-1.1550074,0.0027478477,-0.07412427,-0.4267739,-0.4724298,0.0456559
36,-0.13521576,-0.24067867,"('hostile', 'amicable')",0.22686505,0.013182826,0.6755727,0.8089257,0.2557407,0.1938099,0.0619308
55,-0.12758769,0.15542251,"('incompetent', 'clever')",-0.94917697,-0.76972485,-0.28273392,-0.29264235,-0.4531662,-0.3023149,-0.1508513
70,-0.12323073,-0.18238911,"('lethargic', 'energetic')",-0.76817405,-0.720804,0.48524392,0.34861517,-0.135387,-0.1848593,0.0494723
8,0.09638392,0.18078506,"('unaffectionate', 'affectionate')",-0.9230053,-0.8189135,0.5504381,0.6676199,-0.0920611,0.0098305,-0.1018916
51,-0.089555174,-0.0066645313,"('uneducated', 'educated')",0.8179007,0.77472085,0.94109505,0.93242115,0.5564802,0.5668258,-0.0103456
46,-0.08875009,-0.012592033,"('uncompetitive', 'competitive')",-0.15411502,-0.033692047,-0.48046774,-0.7174072,-0.241111,-0.2545638,0.0134528
83,0.088673696,0.010306306,"('powerless', 'powerful')",0.3864492,0.3136168,-0.27241623,-0.4150064,0.0675689,-0.0303611,0.09793
65,-0.080279924,0.17350668,"('insecure', 'secure')",-1.0173984,-0.7787958,0.029170843,0.056308836,-0.3561691,-0.1829934,-0.1731757
17,-0.0780064,-0.17800093,"('nasty', 'nice')",-0.17597404,-0.22736803,-1.1932023,-1.1273519,-0.4823942,-0.5109069,0.0285127
27,0.07651134,0.15570687,"('hardhearted', 'softhearted')",-1.0371395,-1.0431,0.31641364,0.395424,-0.2147382,-0.1639897,-0.0507485
59,-0.07287887,0.053682685,"('foolish', 'wise')",0.15651435,0.20881806,0.34366122,0.45713344,0.1424322,0.2398781,-0.0974459
38,-0.07044369,-0.011397872,"('untruthful', 'truthful')",-1.0627983,-0.9444338,0.45777398,0.45039964,-0.225156,-0.1684774,-0.0566786
45,0.05552525,0.27969217,"('incompetent', 'competent')",-0.31103495,-0.38743424,0.3685676,0.2356094,0.037686,0.0426224,-0.0049364
10,0.049453557,0.33850327,"('unsympathetic', 'sympathetic')",-2.4893415,-2.1018496,-0.47480673,-0.4180608,-0.9715649,-0.7271357,-0.2444292
31,-0.047266126,-0.2405489,"('evil', 'good')",0.44827983,0.11507715,-0.63522494,-0.8488511,-0.0780704,-0.3247743,0.2467039
35,-0.045750856,-0.22784139,"('corrupt', 'incorrupt')",0.30656615,0.110592626,-0.48672795,-0.34298733,-0.0753042,-0.153412,0.0781078
53,-0.02208157,0.12693086,"('uncreative', 'creative')",-1.0007272,-0.84330565,1.0158625,1.0278091,-0.0023154,0.1038115,-0.1061269
29,-0.020627681,-0.0096534975,"('unfair', 'fair')",0.42275974,0.26171106,-0.3302121,-0.45794165,0.0239733,-0.068628,0.0926013
11,-0.013793962,0.17994328,"('unhelpful', 'helpful')",-0.9384125,-0.6392147,1.295153,1.506038,0.1143155,0.3489222,-0.2346067
6,0.011945903,-0.11544128,"('distant', 'open')",-0.8374929,-0.88745135,0.20086455,0.18653403,-0.2082275,-0.2721195,0.063892
