,merrill_male,merrill_female,tuple,lynch_male,lynch_female,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
81,-1.5529746,-1.704999,"('submissive', 'aggressive')",-1.3574194,-1.6322082,0.6666419,0.18111292,-1.6007781,-2.1039839,-1.5630922,-1.5434102,-1.0815245,-1.3606977,0.2791732
79,1.5522714,1.5940264,"('wavering', 'unwavering')",2.0338545,2.1611476,1.2804327,1.2307101,1.1098193,1.0154344,1.247608,1.1383134,1.4447971,1.4279263,0.0168708
6,1.5285692,1.7367897,"('distant', 'open')",1.4424832,1.9000201,0.7597679,1.0904155,1.1916533,1.4556913,1.2454791,1.1006237,1.2335905,1.456708,-0.2231175
61,1.5024406,1.5979065,"('illogical', 'logical')",0.5629431,0.6080219,0.6645863,0.7385037,-0.64947677,-0.5117645,0.34716454,0.28417784,0.4855316,0.5433691,-0.0578375
87,1.4979012,1.0212793,"('unsuccessful', 'successful')",0.891588,0.6211544,2.1752725,1.917476,1.119199,1.0267081,1.1618748,1.0724684,1.3691671,1.1318172,0.2373499
55,-1.4664787,-1.7063584,"('incompetent', 'clever')",-2.3826776,-2.3092635,-0.13073918,-0.25651577,-2.721553,-2.7602391,-0.6535514,-0.4391491,-1.471,-1.4943052,0.0233052
84,1.4522582,1.3725917,"('inferior', 'superior')",1.0393869,0.76890093,1.303965,1.1094861,0.57033724,0.5885683,0.9689195,0.99978316,1.0669733,0.967866,0.0991073
70,-1.4469483,-1.4058919,"('lethargic', 'energetic')",-0.6301781,-0.5200185,0.6133367,0.4585889,-2.0579152,-2.227271,0.17876378,0.35126123,-0.6685883,-0.6686663,7.8e-05
54,1.3741164,1.3996887,"('incapable', 'capable')",1.1911844,1.143201,1.4715524,1.4286346,0.7708682,0.7085287,1.7534382,1.6355149,1.312232,1.2631135,0.0491185
25,1.3628987,1.4329139,"('egoistic', 'altruistic')",1.1731273,1.3512878,0.83021367,1.0732409,1.6384575,1.8155165,1.9238874,1.9594058,1.3857168,1.5264729,-0.1407561
71,1.3450657,1.3684303,"('diffident', 'self-confident')",1.936297,2.247954,0.30896217,0.4695351,0.22744498,0.30135804,1.2998035,1.209301,1.0235147,1.1193157,-0.095801
3,-1.3335927,-1.0959535,"('repellent', 'pleasant')",-1.6136385,-1.5593626,-0.7599479,-0.8303993,0.31518704,0.55995685,-0.034399968,0.08302458,-0.6852784,-0.5685468,-0.1167316
20,1.3014153,1.1164812,"('rough', 'thoughtful')",-0.29657516,-0.43106064,0.7665948,0.6323066,-0.18061438,-0.3366198,0.41820607,0.44651335,0.4018054,0.2855241,0.1162813
0,-1.2979574,-1.5362757,"('unsociable', 'sociable')",-1.6049826,-1.708641,-0.27549374,-0.34593925,-1.8116475,-1.8585128,-0.6691254,-0.65753907,-1.1318414,-1.2213816,0.0895402
78,1.1934314,1.4560031,"('nonresilient', 'resilient')",0.4709937,0.80424666,1.1111033,1.0827895,0.96241945,1.0519992,0.772285,1.0472418,0.9020466,1.088456,-0.1864094
12,1.1558199,1.1166414,"('unsupportive', 'supportive')",1.2752852,1.5585575,1.0110692,1.2985224,-0.65471,-0.7022119,-1.249848,-0.9845811,0.3075233,0.4573857,-0.1498624
27,-1.0764691,-0.62143487,"('hardhearted', 'softhearted')",-0.60980994,-0.19369724,-0.71069837,-0.23204133,-0.510332,-0.28689814,1.3655564,1.3783215,-0.3083506,0.00885,-0.3172006
29,1.0503114,1.1886926,"('unfair', 'fair')",0.2687011,0.25583625,0.017216094,-0.01633992,-0.41841382,-0.36478418,-0.23590444,-0.24941422,0.1363821,0.1627981,-0.026416
39,1.048253,1.1305766,"('exploitative', 'cooperative')",1.0513877,0.9005665,0.17487672,0.1544515,0.7527903,0.62874585,-0.16560555,-0.22419533,0.5723404,0.5180291,0.0543113
75,1.0128906,0.98285776,"('meek', 'impulsive')",1.3167723,1.1316313,0.67587787,0.527241,2.1746063,1.9537424,0.10290797,-0.05557408,1.0566111,0.9079797,0.1486314
42,1.0018052,0.8562914,"('unreliable', 'reliable')",1.751515,1.3875811,1.4873956,1.2687924,-0.13653651,-0.5193568,-2.895499,-2.8177834,0.2417361,0.035105,0.2066311
48,-0.9932237,-0.96769327,"('unintelligent', 'intelligent')",-1.9323694,-1.7636448,-0.3299017,-0.24992858,-3.0067515,-2.9530213,0.17422505,0.35027066,-1.2176043,-1.1168035,-0.1008008
60,-0.9802581,-1.0710131,"('inefficient', 'efficient')",-2.1466682,-2.3234634,-0.70952475,-0.81623054,-2.7972782,-2.9682276,-0.8144913,-0.7315797,-1.4896441,-1.5821028,0.0924587
28,-0.9485654,-0.70267093,"('disloyal', 'loyal')",-1.48533,-1.2150474,-0.65527385,-0.56284297,-1.8493487,-1.8680453,1.2825423,1.1897516,-0.7311952,-0.631771,-0.0994242
37,-0.9414205,-1.0696679,"('fake', 'genuine')",-0.5514227,-0.54980433,-0.75747436,-0.59781325,-1.0878726,-1.1902502,0.11650999,0.04102497,-0.644336,-0.6733022,0.0289662
13,-0.90729755,-1.0384306,"('impolite', 'polite')",-1.6381658,-1.6775961,-0.5916356,-0.4101848,-1.3013916,-1.491028,-1.1648548,-1.2391113,-1.120669,-1.1712702,0.0506012
49,-0.87879163,-0.83811986,"('unable', 'able')",-0.5463816,-0.4618521,0.078263246,0.038761713,-1.1603584,-1.1042396,-0.43198186,-0.32376298,-0.58785,-0.5378426,-0.0500074
14,-0.87658936,-0.8010111,"('antisocial', 'social')",-1.5473318,-1.2956412,0.7795931,0.7201323,-1.1221244,-1.0955037,-1.3398834,-1.1266781,-0.8212671,-0.7197403,-0.1015268
82,-0.86851776,-1.1620535,"('poor', 'rich')",-2.2698796,-2.4455657,-0.47632003,-0.917373,-1.6601099,-1.6559231,6.237396,5.997737,0.1925138,-0.0366358,0.2291496
34,0.84795755,0.6850628,"('mean', 'honorable')",0.9518064,0.8377511,0.4782499,0.36146265,0.5274742,0.4522798,6.623386,6.4373817,1.8857748,1.7547876,0.1309872
77,0.8475219,0.7245578,"('unmotivated', 'motivated')",-0.7015546,-0.9936237,0.22154412,0.051022783,0.014194045,-0.055967472,-1.3353822,-1.2540039,-0.1907354,-0.3056029,0.1148675
59,0.8171689,0.73526174,"('foolish', 'wise')",0.93644893,0.8107725,1.0848742,1.0140815,0.24853125,0.1795263,0.8302012,0.7120707,0.7834449,0.6903426,0.0931023
44,-0.79256,-0.97662896,"('prejudiced', 'unprejudiced')",-0.16628473,-0.7399281,-0.84989804,-1.0345359,-0.15004075,-0.26759893,-1.8455926,-2.0958374,-0.7608752,-1.0229058,0.2620306
72,0.76920074,0.6146581,"('unambitious', 'ambitious')",-0.3693968,-0.30727154,-0.70148176,-0.69318646,-0.5382525,-0.6243364,-0.9480063,-1.0331411,-0.3575873,-0.4086555,0.0510682
68,-0.734077,-0.6793989,"('dependent', 'independent')",0.409873,0.27945882,-0.81297153,-0.78947055,-1.32292,-1.3021145,-0.25871292,-0.22771567,-0.5437617,-0.5438482,8.65e-05
40,0.71234673,0.9891559,"('stingy', 'generous')",0.50551283,1.0551487,-0.07892437,0.29827422,-0.024732217,0.07250872,-1.4313025,-1.1009182,-0.0634199,0.2628339,-0.3262538
24,-0.70782906,-0.5683546,"('dishonest', 'honest')",-0.8050126,-0.6515359,-0.92610973,-0.7689226,-2.4975424,-2.555474,0.8740731,0.84758806,-0.8124842,-0.7393398,-0.0731444
65,-0.6920299,-0.92999804,"('insecure', 'secure')",-1.3992268,-1.9656097,0.07693277,-0.2351401,-2.2477164,-2.5752592,-1.1963227,-1.297025,-1.0916725,-1.4006063,0.3089338
76,-0.68388414,-0.8806649,"('anxious', 'daring')",-0.88575846,-1.2688257,1.5154443,0.97916853,-0.8809326,-1.2219753,-0.44054335,-0.64175683,-0.2751348,-0.6068108,0.331676
8,0.6374483,0.8034975,"('unaffectionate', 'affectionate')",1.3142048,1.7997369,0.1082693,0.6404439,0.1698915,0.43900764,1.545461,1.4955306,0.755055,1.0356433,-0.2805883
88,0.5873918,0.41934162,"('low', 'eminent')",-0.46308765,-0.47814506,0.33592716,0.07000433,-1.4802463,-1.6631663,0.86076266,0.7757245,-0.0318505,-0.1752482,0.1433977
21,-0.5627041,-0.62791544,"('immoral', 'moral')",-1.0265,-0.9111345,0.2569554,0.04610677,-2.4861386,-2.628428,-1.4832342,-1.3323303,-1.0603243,-1.0907403,0.030416
30,-0.52586454,-0.82609844,"('intolerant', 'tolerant')",-1.4962544,-1.7431735,-0.21278325,-0.342031,-1.9772516,-2.3660853,0.3548184,0.23821685,-0.7714671,-1.0078343,0.2363672
16,0.5222569,0.5972628,"('unpopular', 'popular')",-0.07948522,-0.10653154,0.7282759,0.7553911,0.49286604,0.5299138,1.1582866,1.1477511,0.5644401,0.5847574,-0.0203173
74,0.4883879,0.30804104,"('undedicated', 'dedicated')",0.6411122,0.73807913,0.60457605,0.5843919,-0.46723905,-0.47401014,0.7426109,0.78200465,0.4018896,0.3877013,0.0141883
57,-0.42054766,-0.4847686,"('unimaginative', 'imaginative')",-1.503334,-1.3124373,-0.45456415,-0.44071448,-1.4867417,-1.5896847,-3.2330065,-2.9730718,-1.4196388,-1.3601354,-0.0595034
62,-0.40771845,-0.54832745,"('incompetent', 'brilliant')",-1.0224452,-0.9047098,-0.4844523,-0.64522994,-2.0019088,-2.2343345,-0.38053295,-0.3374196,-0.8594115,-0.9340042,0.0745927
11,-0.4010772,-0.7281205,"('unhelpful', 'helpful')",-1.229598,-1.4662701,-0.86266816,-0.90132815,-1.4853593,-1.7250781,1.9785157,1.953124,-0.4000374,-0.5735346,0.1734972
31,0.3857917,0.8654795,"('evil', 'good')",0.3712534,1.0460625,-0.15095714,0.3212787,1.6266655,1.9962938,-0.40041903,-0.21406409,0.3664669,0.8030101,-0.4365432
86,-0.36713126,-0.47704554,"('uninfluential', 'influential')",-0.6115204,-0.25025442,0.055477217,0.11000445,-1.6733272,-1.6801906,0.20920789,0.622778,-0.4774588,-0.3349416,-0.1425172
7,-0.36396536,-0.33753657,"('insensitive', 'sensitive')",-1.1505249,-1.1479504,-0.26283914,-0.23834187,-1.7101216,-1.8046136,0.5636183,0.7710444,-0.5847666,-0.5514796,-0.033287
80,-0.3351478,-0.62827075,"('dominated', 'dominating')",-0.38294625,-0.9483434,0.12993997,-0.24407066,-0.41361326,-0.79012734,-1.6810828,-1.6934317,-0.5365701,-0.8608488,0.3242787
23,-0.31901777,-0.61256766,"('insincere', 'sincere')",-1.1383662,-1.313035,-0.62285805,-0.73538214,-2.4530602,-2.7438045,6.0231905,5.7035055,0.2979776,0.0597433,0.2382343
17,-0.31815052,2.4750829e-05,"('nasty', 'nice')",-1.3000363,-0.907985,-0.24731484,0.102592126,-0.3539903,-0.2674792,-0.97902215,-0.83837557,-0.6397028,-0.3822446,-0.2574582
15,-0.30066928,-0.26398882,"('boring', 'funny')",0.49218726,0.7035901,0.36191946,0.33652183,-0.3310119,-0.38550225,0.18522233,0.22834176,0.0815296,0.1237925,-0.0422629
63,0.2911588,0.14563617,"('unperceptive', 'insightful')",0.8790261,0.87374777,1.4749963,1.4407331,-1.1185311,-1.1708405,1.2378001,1.4999387,0.55289,0.557843,-0.004953
50,0.272692,0.24857496,"('clumsy', 'skillful')",1.0191927,0.86361533,1.8186642,1.7225255,0.6657836,0.6437836,0.9338443,0.97342616,0.9420354,0.8903852,0.0516502
67,0.2711751,0.09639621,"('doubtful', 'determined')",0.15632156,-0.18862891,0.15711457,-0.014209129,0.06931253,-0.20558561,-0.49343005,-0.60580266,0.0320987,-0.183566,0.2156647
32,-0.27085567,-0.19700941,"('unkind', 'kind')",-0.07424652,-0.09752464,-0.013875328,0.054822214,-1.3759148,-1.478779,1.2133272,1.1557252,-0.104313,-0.1125531,0.0082401
41,-0.26467112,0.23027194,"('unforgiving', 'forgiving')",-0.10163459,0.4615409,-0.23397551,0.06874632,-0.72347367,-0.77462363,-0.29660198,-0.25464875,-0.3240714,-0.0537426,-0.2703288
56,-0.24205874,-0.6063739,"('impractical', 'practical')",-0.78785276,-0.87476987,-0.65494573,-0.84799886,-1.7440214,-1.9669513,-0.58414304,-0.6164212,-0.8026044,-0.982503,0.1798986
35,0.23139004,0.53484285,"('corrupt', 'incorrupt')",0.6181865,0.79862595,-0.22571918,0.014946174,2.0344586,2.1259234,0.8042257,0.64300174,0.6925084,0.823468,-0.1309596
18,-0.20271574,-0.01617103,"('disagreeable', 'welcoming')",0.5692038,0.9416963,0.5836934,0.7327033,-0.8594372,-0.9288119,-0.18248224,-0.1320306,-0.0183476,0.1194772,-0.1378248
19,-0.12756194,0.066490024,"('inhospitable', 'hospitable')",0.79323953,1.1241834,-0.4203726,-0.19465573,0.13962997,0.28425872,0.27155942,0.2756931,0.1312989,0.3111939,-0.179895
4,-0.08919008,0.19263402,"('disliked', 'liked')",0.8628091,1.2712085,0.27049822,0.44474477,0.017432917,0.14449197,-6.10428,-5.8950214,-1.008546,-0.7683885,-0.2401575
46,-0.076869994,-0.3148074,"('uncompetitive', 'competitive')",-0.27391526,-0.33960444,0.4805251,0.35783106,-1.2368352,-1.2727388,-1.1631291,-0.9669958,-0.4540449,-0.507263,0.0532181
51,-0.042776614,0.003911279,"('uneducated', 'educated')",-0.34140685,-0.015745606,1.4371483,1.3237733,-0.9412207,-1.0786676,1.2022984,1.2383013,0.2628085,0.2943145,-0.031506
43,0.041908942,-0.25404596,"('irresponsible', 'responsible')",-0.05949141,-0.2907641,-0.74489695,-0.7953843,-1.7724316,-1.9322809,0.17870119,0.10782014,-0.471242,-0.632931,0.161689
38,0.027462339,0.062954366,"('untruthful', 'truthful')",-0.051639967,-0.0031379722,-0.5809341,-0.2894092,-0.24756207,-0.38911048,0.56794006,0.51485413,-0.0569467,-0.0207698,-0.0361769
64,-0.021982998,0.0028060349,"('shy', 'confident')",-0.29689294,-0.46194306,0.027661666,-0.06408999,0.032873295,-0.14320529,-6.9673357,-6.840658,-1.4451353,-1.5014181,0.0562828
47,0.0030119698,-0.3023691,"('stupid', 'smart')",-0.66944546,-0.9285386,0.25497726,0.045064084,-1.0805087,-1.352154,5.006248,4.6963186,0.7028566,0.4316642,0.2711924
