,archer_male,archer_female,tuple,daniels_male,daniels_female,midland_male,midland_female,co_male,co_female,average_male,average_female,male-female
57,-0.8187829,-1.1189992,"('unimaginative', 'imaginative')",-1.444412,-1.6122589,-0.61021054,-0.79714394,-3.0187018,-3.191709,-1.4730268,-1.6800277,0.2070009
41,-0.8159878,-0.5595669,"('unforgiving', 'forgiving')",0.07095278,0.22306038,0.08755,0.15848678,0.42660892,0.4028677,-0.057719,0.056212,-0.113931
50,0.8080022,0.4361062,"('clumsy', 'skillful')",1.1555866,0.8954984,0.20888749,-0.039864466,0.15029281,0.14256068,0.5806923,0.3585752,0.2221171
44,-0.76107925,-0.93152535,"('prejudiced', 'unprejudiced')",-1.0661652,-1.1209733,-1.6258658,-1.5504181,-1.5262837,-1.6476303,-1.2448485,-1.3126369,0.0677884
49,-0.74620837,-0.771223,"('unable', 'able')",-0.9528115,-0.9952849,-0.90389305,-0.86865425,-0.96521574,-1.0049517,-0.8920321,-0.9100285,0.0179964
27,-0.7261645,-0.8662949,"('hardhearted', 'softhearted')",0.12201553,-0.0041888,-0.40349564,-0.7463092,0.62240934,0.45968884,-0.0963088,-0.289276,0.1929672
51,-0.7239548,-0.29315993,"('uneducated', 'educated')",-1.9480264,-1.6865505,-1.0929611,-0.74804884,0.05544644,0.13518573,-0.927374,-0.6481434,-0.2792306
77,-0.7019014,-0.5208875,"('unmotivated', 'motivated')",-0.22539102,-0.33838612,-0.45141897,-0.22891489,-0.977612,-0.91829216,-0.5890808,-0.5016202,-0.0874606
59,0.68971354,0.51481944,"('foolish', 'wise')",0.9323162,0.75206196,0.72635883,0.56093216,-0.039399862,0.013814338,0.5772472,0.460407,0.1168402
62,-0.6847752,-0.2489512,"('incompetent', 'brilliant')",-1.1306026,-1.0403419,-0.35290316,-0.11321779,0.05954944,0.19803159,-0.5271829,-0.3011198,-0.2260631
39,0.66720104,0.66200686,"('exploitative', 'cooperative')",1.1204765,1.01048,0.9725849,0.9919237,0.6317056,0.6273807,0.847992,0.8229479,0.0250441
43,-0.6596583,-0.5370959,"('irresponsible', 'responsible')",-0.9799099,-0.9886878,-0.9624806,-0.85357463,0.43194002,0.5730525,-0.5425272,-0.4515764,-0.0909508
26,0.6562538,0.36857802,"('hardhearted', 'benevolent')",2.4169865,2.2142253,2.4860327,2.1461327,1.6476662,1.3255794,1.8017347,1.513629,0.2881057
29,-0.6106536,-0.5654221,"('unfair', 'fair')",-0.8643666,-0.75062305,-0.74593437,-0.6171565,-0.8974242,-0.94562787,-0.7795947,-0.7197074,-0.0598873
18,-0.5897865,-0.4026467,"('disagreeable', 'welcoming')",0.29228,0.48273706,-0.14556473,0.0918324,-1.1805208,-1.0194639,-0.405898,-0.2118853,-0.1940127
48,-0.5774903,-0.42027828,"('unintelligent', 'intelligent')",-0.639681,-0.60691816,-0.2458151,-0.19382617,-0.17174545,-0.19589679,-0.408683,-0.3542298,-0.0544532
19,-0.5622721,-0.51365113,"('inhospitable', 'hospitable')",0.58212805,0.58722484,-0.14652774,-0.13594177,-0.7156936,-0.55607074,-0.2105913,-0.1546097,-0.0559816
75,0.5541428,0.5406566,"('meek', 'impulsive')",0.5812214,0.6570991,-1.0650916,-1.0498061,-0.6654413,-0.56528544,-0.1487922,-0.1043339,-0.0444583
86,-0.5453212,-0.525343,"('uninfluential', 'influential')",-1.0256442,-1.1906132,0.11691959,0.028401833,-0.43055415,-0.5736848,-0.47115,-0.5653098,0.0941598
20,-0.54476345,-0.4718093,"('rough', 'thoughtful')",-0.0707487,-0.15882218,-0.567862,-0.48307127,0.21959665,0.24883644,-0.2409444,-0.2162166,-0.0247278
2,0.50507706,0.58100045,"('unlikable', 'likable')",0.5539393,0.534816,0.84015745,0.9342216,0.92792726,0.9627304,0.7067752,0.7531921,-0.0464169
65,-0.5019262,-0.23523839,"('insecure', 'secure')",-1.3136024,-1.1910864,-0.50882155,-0.3858187,0.024350107,-0.024667166,-0.575,-0.4592027,-0.1157973
32,0.49305382,0.5261772,"('unkind', 'kind')",0.7835346,0.8229038,0.41024846,0.39751923,1.2687297,1.330043,0.7388917,0.7691608,-0.0302691
70,-0.48150724,-0.50019044,"('lethargic', 'energetic')",-2.013398,-2.0956044,-0.60743487,-0.6181218,0.15099688,0.054232813,-0.7378358,-0.789921,0.0520852
53,-0.44343716,-0.7647259,"('uncreative', 'creative')",0.9103846,0.7087287,-0.03547549,-0.27051127,0.7051574,0.6372838,0.2841573,0.0776938,0.2064635
67,0.4419722,0.7872976,"('doubtful', 'determined')",0.20812501,0.4922369,0.927368,1.2913864,-0.18333334,-0.056453586,0.348533,0.6286168,-0.2800838
85,0.4353004,-0.16998504,"('insignificant', 'prestigious')",2.444593,1.9996871,0.7516921,0.33488455,-0.7073482,-0.813603,0.7310593,0.3377459,0.3933134
54,0.3734226,0.29894775,"('incapable', 'capable')",1.2669598,1.0550528,-0.07487804,-0.21174502,0.6105903,0.6039984,0.5440236,0.4365635,0.1074601
56,-0.35135236,0.027749278,"('impractical', 'practical')",-0.6155879,-0.35438824,0.5539742,0.8332263,-0.039869487,0.15200971,-0.1132089,0.1646493,-0.2778582
83,0.33113232,0.5330737,"('powerless', 'powerful')",-0.26684788,-0.18849239,0.36091858,0.48981488,-1.4296085,-1.3535526,-0.2511014,-0.1297891,-0.1213123
24,-0.31333643,0.0066035017,"('dishonest', 'honest')",-1.5424334,-1.3605211,-0.07218885,0.16424616,0.68630385,0.8621721,-0.3104137,-0.0818748,-0.2285389
16,-0.31115657,-0.42102414,"('unpopular', 'popular')",-0.1354321,-0.25345019,-0.5072586,-0.60013026,0.34247196,0.34520385,-0.1528438,-0.2323502,0.0795064
72,-0.30419862,-0.071989186,"('unambitious', 'ambitious')",0.25199914,0.30772617,-0.07339828,-0.054683093,-0.47958034,-0.45257387,-0.1512945,-0.06788,-0.0834145
38,0.29559845,0.28185582,"('untruthful', 'truthful')",0.49033573,0.4395693,0.597458,0.5576932,0.5107616,0.55291873,0.4735385,0.4580092,0.0155293
23,-0.29460895,-0.15907514,"('insincere', 'sincere')",0.36094794,0.31865922,0.04584181,0.076486826,5.8563676,5.8748145,1.4921371,1.5277214,-0.0355843
68,0.27744,0.4231301,"('dependent', 'independent')",-1.3335567,-1.1492974,-0.77650446,-0.5202805,-1.8925301,-1.7976491,-0.9312878,-0.7610242,-0.1702636
42,0.27458808,0.2969436,"('unreliable', 'reliable')",-0.012980407,-0.010858305,0.07380639,0.13853365,-2.7374897,-2.696266,-0.6005189,-0.5679117,-0.0326072
80,0.23471388,0.25960183,"('dominated', 'dominating')",-1.952652,-2.0798604,0.09259423,-0.04022385,-0.1550254,-0.39908674,-0.4450923,-0.5648923,0.1198
28,0.2270939,-0.083824836,"('disloyal', 'loyal')",-0.049604148,-0.1508601,0.8632655,0.66276425,1.2840804,1.0744439,0.5812089,0.3756308,0.2055781
7,-0.2262257,-0.12096284,"('insensitive', 'sensitive')",-0.62182206,-0.5893525,-0.32438913,-0.25958169,0.04455101,-0.012489006,-0.2819715,-0.2455965,-0.036375
61,-0.21562338,-0.09887701,"('illogical', 'logical')",-0.07294558,-0.23679781,0.6436534,0.6769082,-0.11379893,-0.24870321,0.0603214,0.0231325,0.0371889
78,0.2058423,-0.05384863,"('nonresilient', 'resilient')",1.3461597,0.95436764,0.36279052,0.14897248,0.28167143,0.27617016,0.549116,0.3314154,0.2177006
87,-0.19673742,-0.26789707,"('unsuccessful', 'successful')",0.05371191,-0.3054951,1.1285495,0.87973344,0.5330829,0.3324949,0.3796517,0.1597091,0.2199426
31,0.17595409,-0.09450328,"('evil', 'good')",1.5812453,1.4439851,0.74826443,0.5568271,-1.1103061,-1.0758598,0.3487894,0.2076123,0.1411771
88,0.16622135,0.07683382,"('low', 'eminent')",-0.49683437,-0.4936035,0.38417205,0.3071008,-0.5226516,-0.49678054,-0.1172731,-0.1516124,0.0343393
40,0.16024928,0.10176097,"('stingy', 'generous')",0.21582747,0.27904934,0.40258756,0.5874456,-2.3089812,-2.2137742,-0.3825792,-0.3113796,-0.0711996
1,0.13955395,-0.1475173,"('unfriendly', 'friendly')",2.0604303,1.8917156,1.3697249,0.9602246,1.7705383,1.6636276,1.3350619,1.0920126,0.2430493
5,-0.13845581,-0.18798503,"('distant', 'outgoing')",1.6202754,1.6182325,0.6112952,0.6778375,-0.6784202,-0.49579737,0.3536737,0.4030719,-0.0493982
8,0.13668394,-0.3423881,"('unaffectionate', 'affectionate')",0.7573584,0.45056725,0.3752966,-0.00663294,0.39233887,0.4386137,0.4154194,0.13504,0.2803794
15,0.07131808,0.11654465,"('boring', 'funny')",-0.3707801,-0.27728483,0.6568276,0.6640842,0.34185803,0.52642655,0.1748059,0.2574427,-0.0826368
52,0.06332646,0.028750472,"('irrational', 'rational')",0.037756056,0.02700904,0.3356307,0.25071257,-0.19404487,-0.11253466,0.0606671,0.0484844,0.0121827
63,0.057671625,0.085825644,"('unperceptive', 'insightful')",0.04648415,-0.11590593,0.65287244,0.51247436,0.4039578,0.4824794,0.2902465,0.2412184,0.0490281
6,-0.04252871,-0.1662769,"('distant', 'open')",1.0803508,1.0888299,0.29089218,0.27058375,-0.5130713,-0.34765914,0.2039107,0.2113694,-0.0074587
4,0.031424567,-0.13218555,"('disliked', 'liked')",0.75713736,0.74332994,0.67934453,0.614566,-6.402207,-6.4109144,-1.2335751,-1.296301,0.0627259
34,-0.02034692,0.08205278,"('mean', 'honorable')",-0.0540209,-0.054667003,0.47003862,0.48318848,5.0232453,5.0659094,1.3547291,1.3941209,-0.0393918
46,-0.019241072,0.09456748,"('uncompetitive', 'competitive')",-1.4922824,-1.5509899,-0.098427214,-0.042888906,-0.5574655,-0.49332634,-0.541854,-0.4981594,-0.0436946
64,-0.0032175407,0.20034496,"('shy', 'confident')",-0.2680926,-0.33607382,0.17438896,0.41937345,-5.492447,-5.488834,-1.397342,-1.3012973,-0.0960447
