,donnelley_male,donnelley_female,tuple,rr_male,rr_female,&_male,&_female,sons_male,sons_female,co_male,co_female,average_male,average_female,male-female
67,0.49690086,0.2734219,"('doubtful', 'determined')",0.78767854,0.7072386,0.9577647,0.99935865,0.8201928,0.7767384,-0.023208454,-0.03596002,0.6078657,0.5441596,0.0637061
33,0.46619272,-0.0922498,"('wrong', 'right')",0.13905235,-0.10292348,0.72761583,0.6266168,0.80294985,0.7403701,-1.0380435,-1.1812965,0.2195535,-0.0018966,0.2214501
0,-0.43368968,-0.22936302,"('unsociable', 'sociable')",0.00948759,-0.086750954,-0.23841615,-0.35544184,1.261649,0.92674255,0.20513183,0.16844366,0.1608325,0.0847261,0.0761064
56,0.42225677,0.8902674,"('impractical', 'practical')",1.018419,1.1471214,-0.15080589,0.07208558,1.2423766,1.1916583,0.06680589,0.13380218,0.5198104,0.686987,-0.1671766
54,-0.40127414,-0.3751005,"('incapable', 'capable')",0.014848329,-0.074325174,0.11695711,0.05008012,-0.64415437,-0.6367758,0.49965814,0.448255,-0.082793,-0.1175733,0.0347803
43,-0.3906497,-0.040487528,"('irresponsible', 'responsible')",0.39254206,0.5151413,-0.4524874,-0.16745216,0.012497507,-0.06102756,0.6257692,0.72878534,0.0375343,0.1949919,-0.1574576
46,0.38881373,1.0815512,"('uncompetitive', 'competitive')",0.16662607,0.33557796,0.020651862,0.18770686,0.54584545,0.26163092,-0.5942979,-0.5288525,0.1055279,0.2675229,-0.161995
51,0.38603887,0.26591566,"('uneducated', 'educated')",0.06808554,-0.1826118,1.1206292,0.8331593,0.81630045,0.5507641,0.6595761,0.4461911,0.610126,0.3826837,0.2274423
10,-0.3788522,0.16603234,"('unsympathetic', 'sympathetic')",0.2634002,0.38119495,-0.9217094,-0.833811,0.40537646,-0.08796063,0.24012135,0.24764833,-0.0783327,-0.0253792,-0.0529535
79,-0.3787303,-0.5812196,"('wavering', 'unwavering')",-1.2598667,-1.2135724,0.624013,0.56103015,-0.8442197,-0.7164284,-0.5840422,-0.5415645,-0.4885692,-0.498351,0.0097818
16,-0.35589302,-0.84863985,"('unpopular', 'popular')",0.22527683,-0.054509893,0.42121798,0.09256326,-0.08205325,-0.25012144,0.0929957,-0.072378814,0.0603088,-0.2266173,0.2869261
66,0.35261965,0.43471465,"('inactive', 'active')",0.1379457,0.19083235,1.3163098,1.4142345,0.8280504,0.83655703,0.767656,0.8327003,0.6805163,0.7418077,-0.0612914
59,-0.33013538,-0.8151525,"('foolish', 'wise')",-0.15294173,-0.32555738,1.1975636,1.1532854,-0.43554032,-0.3370564,-0.20236883,-0.26039463,0.0153155,-0.1169751,0.1322906
40,-0.31628126,-0.45608672,"('stingy', 'generous')",-0.51874924,-0.6205058,-0.7295536,-0.8272315,-0.15630616,-0.2940061,-2.350422,-2.3817565,-0.8142624,-0.9159174,0.101655
74,0.3102567,0.39813063,"('undedicated', 'dedicated')",0.47417694,0.48638153,0.8298803,0.83235264,0.42836756,0.13011345,0.28704602,0.41669062,0.4659455,0.4527338,0.0132117
14,0.30077603,0.6648705,"('antisocial', 'social')",1.0324204,1.220768,0.85248417,0.9492941,1.1574585,1.0584592,-0.02514364,0.14908159,0.6635991,0.8084947,-0.1448956
63,0.29949656,0.53525484,"('unperceptive', 'insightful')",-0.2506564,-0.31636652,1.031709,1.1342778,0.3524325,0.11401519,0.3528793,0.3520048,0.3571722,0.3638372,-0.006665
30,-0.28746474,-0.14221983,"('intolerant', 'tolerant')",1.1352873,1.2016411,0.18782249,0.27600205,0.8361525,0.6798414,0.62590164,0.5989475,0.4995399,0.5228425,-0.0233026
82,0.2860571,0.30193684,"('poor', 'rich')",-0.57649183,-0.70851445,-0.101427644,-0.3289798,-0.41276687,-0.77666306,5.9974546,5.645572,1.0385651,0.8266704,0.2118947
84,0.28106496,0.19121793,"('inferior', 'superior')",0.40250307,0.49455422,0.6507932,0.49207002,0.09958378,0.13994074,0.32232207,0.1945901,0.3512534,0.3024746,0.0487788
2,0.28050852,0.411973,"('unlikable', 'likable')",0.4089672,0.46660182,1.450651,1.5424013,1.0509048,1.0420712,0.92393523,0.9297597,0.8229934,0.8785614,-0.055568
60,0.28025058,0.72307545,"('inefficient', 'efficient')",1.1275927,1.1522492,-0.6488801,-0.53852576,1.3367494,1.0415674,0.45936364,0.52454805,0.5110153,0.5805829,-0.0695676
12,0.27291095,0.2095429,"('unsupportive', 'supportive')",0.858585,0.76353955,0.65587395,0.69985217,0.66734916,0.45148134,-1.838833,-1.7468464,0.1231772,0.0755139,0.0476633
11,-0.26667753,-0.17403704,"('unhelpful', 'helpful')",0.016277302,-0.027708985,-0.40631038,-0.24632229,0.31923786,0.15173702,2.4117203,2.2836313,0.4148495,0.39746,0.0173895
17,-0.24982429,-0.037765905,"('nasty', 'nice')",-0.770511,-0.7096215,-0.058113053,0.025753302,-0.32267097,-0.3284507,-0.37128714,-0.20537539,-0.3544813,-0.2510921,-0.1033892
55,0.23120558,0.71137744,"('incompetent', 'clever')",0.5222554,0.54203355,-0.46394852,-0.4835315,0.004777517,-0.20930049,0.27134612,0.28226346,0.1131272,0.1685685,-0.0554413
8,-0.22462998,-0.6087828,"('unaffectionate', 'affectionate')",-0.2989442,-0.45900393,0.14738536,0.16562267,-0.24720551,-0.43628418,0.62046325,0.46856427,-0.0005862,-0.1739768,0.1733906
35,0.20620596,-0.09674795,"('corrupt', 'incorrupt')",-0.81504136,-0.82362026,-0.055365905,0.05038967,-1.0840329,-0.87768084,-0.55429447,-0.5206036,-0.4605058,-0.4536526,-0.0068532
45,0.20519578,0.5678989,"('incompetent', 'competent')",0.77831924,0.99543965,0.050727062,0.25082386,0.9191711,0.68061936,-0.30403444,-0.15822583,0.3298757,0.4673112,-0.1374355
38,0.20219897,-0.08734342,"('untruthful', 'truthful')",-0.3364809,-0.46297735,-0.46167588,-0.34391266,0.4718047,0.37637383,0.3416687,0.3247992,0.0435031,-0.0386121,0.0821152
72,0.18763733,0.20440342,"('unambitious', 'ambitious')",-0.91239375,-0.8558131,-1.2266878,-1.2082455,0.25390738,0.24981064,-0.5964331,-0.56583375,-0.458794,-0.4351357,-0.0236583
77,-0.18077324,-0.033837005,"('unmotivated', 'motivated')",0.81125766,0.7372701,0.29681543,0.23183516,0.54386926,0.3165184,-1.0905937,-1.0263417,0.0761151,0.045089,0.0310261
65,0.17425399,0.55976284,"('insecure', 'secure')",-0.18283245,-0.034868438,-0.36466196,-0.3405835,0.09748097,0.06906318,0.12218523,0.14340866,-0.0307148,0.0793566,-0.1100714
83,-0.16676682,0.011826191,"('powerless', 'powerful')",-0.0028302707,0.116806224,-0.39028612,-0.19026579,-0.007814474,0.07752388,-1.1870693,-1.1682788,-0.3509534,-0.2304777,-0.1204757
62,0.16561078,0.67388994,"('incompetent', 'brilliant')",0.5961288,0.84276456,-0.9230331,-0.5695909,0.5901345,0.62974215,0.08357234,0.30055466,0.1024827,0.3754721,-0.2729894
7,0.1631979,0.375535,"('insensitive', 'sensitive')",1.0570232,1.1021627,-0.28929472,-0.25576693,0.039408736,-0.21543318,0.22559129,0.15547149,0.2391853,0.2323938,0.0067915
44,-0.15530309,0.17863572,"('prejudiced', 'unprejudiced')",-0.9043082,-0.6749372,-0.61248875,-0.2760366,-0.5152428,-0.15091002,-1.2667133,-1.121641,-0.6908113,-0.4089778,-0.2818335
37,0.15495406,0.21431682,"('fake', 'genuine')",0.45713374,0.4411948,-0.12787929,0.11217931,0.19639164,0.17547448,0.29409507,0.13758746,0.194939,0.2161506,-0.0212116
76,0.14888106,0.79114085,"('anxious', 'daring')",-0.21720505,-0.006476037,1.1491534,1.2201005,0.32358688,0.25719044,0.17354617,0.2279638,0.3155925,0.4979839,-0.1823914
21,-0.13142496,0.385117,"('immoral', 'moral')",0.3988601,0.49337468,0.33340338,0.45173192,0.0046311906,-0.11346415,-0.7442647,-0.81104654,-0.027759,0.0811426,-0.1089016
4,-0.120268844,-0.2665951,"('disliked', 'liked')",-0.28358614,-0.24230069,0.8848239,0.9152039,0.20200628,0.31600502,-6.561842,-6.3047624,-1.1757733,-1.1164898,-0.0592835
13,0.11054609,0.42767134,"('impolite', 'polite')",0.35662746,0.426441,-0.18657058,-0.07261614,1.3802665,1.4537939,0.3014506,0.3211116,0.392464,0.5112803,-0.1188163
78,0.083188385,0.23305255,"('nonresilient', 'resilient')",0.35795924,0.2557795,0.63956994,0.48930383,0.12307501,-0.20296067,0.14049844,0.10943163,0.2688582,0.1769214,0.0919368
22,-0.07808113,0.42535797,"('untrustworthy', 'trustworthy')",-0.07388665,-0.022556566,-0.12640193,-0.0544687,-0.3866593,-0.40119404,-0.84177125,-0.76173216,-0.3013601,-0.1629187,-0.1384414
71,-0.049427137,-0.1158441,"('diffident', 'self-confident')",1.0460507,0.8871061,-0.35111168,-0.28428966,0.164571,0.28214565,0.14709574,0.18840249,0.1914357,0.1915041,-6.84e-05
70,-0.04596482,0.5949187,"('lethargic', 'energetic')",0.31641287,0.48905125,0.5433237,0.7136965,0.5047587,0.40096116,0.40566507,0.43944535,0.3448391,0.5276145,-0.1827754
58,0.030660573,0.32296675,"('undiscriminating', 'discriminating')",-0.4289067,-0.21502501,-0.49774688,-0.23526491,-0.5349575,-0.54914474,0.27376023,0.44332317,-0.2314381,-0.0466289,-0.1848092
