,huntington_male,huntington_female,tuple,bancshares_male,bancshares_female,inc_male,inc_female,average_male,average_female,male-female
82,-0.173326,-0.32666543,"('poor', 'rich')",-0.9595091,-1.0244756,5.955576,6.205435,1.6075803,1.6180979,-0.0105176
38,-0.16837484,-0.20475502,"('untruthful', 'truthful')",-0.7313284,-0.78116524,0.10826848,0.17206989,-0.2638116,-0.2712834,0.0074718
73,-0.1633357,0.16767102,"('helpless', 'self-reliant')",0.13368726,0.23049341,-3.5141854,-3.4063716,-1.181278,-1.0027357,-0.1785423
34,0.16269204,0.070892684,"('mean', 'honorable')",-0.25435373,-0.2949138,5.869921,6.1326923,1.9260864,1.9695571,-0.0434707
58,-0.14704582,-0.15060113,"('undiscriminating', 'discriminating')",-0.5961553,-0.7210403,0.039007038,-0.010867661,-0.2347314,-0.2941697,0.0594383
80,-0.13788645,-0.3897225,"('dominated', 'dominating')",0.9059884,0.78398496,-1.2345136,-1.3663269,-0.1554706,-0.3240215,0.1685509
54,-0.13344224,-0.26695666,"('incapable', 'capable')",-0.2669134,-0.2227393,0.7394258,0.9087795,0.1130234,0.1396945,-0.0266711
83,-0.11702154,-0.30779296,"('powerless', 'powerful')",-0.30244428,-0.3990683,-1.0083334,-1.1376863,-0.4759331,-0.6148492,0.1389161
84,0.103981316,0.13993898,"('inferior', 'superior')",-0.30883047,-0.24757496,0.817728,0.917248,0.2042929,0.2698707,-0.0655778
28,0.060161166,-0.096397586,"('disloyal', 'loyal')",-1.3821061,-1.4160879,0.84755254,0.86923814,-0.1581308,-0.2144158,0.056285
47,0.019592602,-0.09810158,"('stupid', 'smart')",1.0865546,1.0243952,5.423163,5.777295,2.1764367,2.2345297,-0.058093
