,integrys_male,integrys_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
32,-0.68923783,-0.7292081,"('unkind', 'kind')",0.033115998,0.11754461,0.6189104,0.7323414,1.1672517,1.1537246,0.28251,0.3186006,-0.0360906
18,-0.6701547,-0.4351241,"('disagreeable', 'welcoming')",-1.0729269,-0.9446942,-0.6024258,-0.53741056,-0.3351857,0.05106911,-0.6701733,-0.4665399,-0.2036334
26,-0.65938485,-0.61489236,"('hardhearted', 'benevolent')",0.46827224,0.48872483,0.4570798,0.56199026,1.0846236,1.410285,0.3376477,0.4615269,-0.1238792
47,-0.65203214,-0.63186216,"('stupid', 'smart')",0.5304691,0.81505454,0.62289083,0.787436,5.8073626,5.563727,1.5771726,1.6335888,-0.0564162
11,-0.6379634,-0.6835363,"('unhelpful', 'helpful')",0.28207108,0.3485881,-0.12039037,0.059155166,2.291813,2.0593982,0.4538825,0.4459013,0.0079812
84,0.6375116,0.6555575,"('inferior', 'superior')",0.24577326,0.24328464,0.6526586,0.7072197,0.53962076,0.63657975,0.5188911,0.5606604,-0.0417693
67,0.6180795,0.8796253,"('doubtful', 'determined')",-0.13029104,0.1030612,0.6138506,0.92141765,-0.7806497,-0.4995191,0.0802473,0.3511463,-0.270899
66,0.6079549,0.3306111,"('inactive', 'active')",-0.58586746,-0.55548304,0.83796245,0.69769,0.76384693,0.86198795,0.4059742,0.3337015,0.0722727
65,-0.60506946,-0.49525678,"('insecure', 'secure')",-0.07422788,0.18357217,0.8191608,0.9780048,-0.33440658,-0.5457725,-0.0486358,0.0301369,-0.0787727
35,0.59015095,0.8674817,"('corrupt', 'incorrupt')",-0.347231,-0.39293548,-1.6322206,-1.5174799,-0.26301786,0.17332979,-0.4130796,-0.217401,-0.1956786
19,-0.5798825,-0.7170348,"('inhospitable', 'hospitable')",-0.89710885,-0.88486606,-1.5148749,-1.5669684,-0.03560613,0.22078873,-0.7568681,-0.7370201,-0.019848
12,-0.57809496,-1.0111065,"('unsupportive', 'supportive')",1.0479276,0.7633514,1.3835864,0.81557167,-1.3812352,-1.4933375,0.118046,-0.2313802,0.3494262
75,0.5445671,0.7131469,"('meek', 'impulsive')",-0.247021,-0.334847,-1.1412177,-1.2448505,-0.43597415,-0.2829752,-0.3199115,-0.2873814,-0.0325301
2,0.53794086,0.7381478,"('unlikable', 'likable')",0.987494,1.1669724,1.4711866,1.7274984,0.64144593,0.95057493,0.9095169,1.1457983,-0.2362814
62,-0.5364315,-0.6481436,"('incompetent', 'brilliant')",0.40465128,0.49706057,0.43039727,0.59470254,0.2705114,0.022831198,0.1422821,0.1166127,0.0256694
79,-0.49765834,-0.5703101,"('wavering', 'unwavering')",-0.1153885,-0.4189711,-1.6319482,-1.7216163,-0.059209723,0.028336678,-0.5760512,-0.6706402,0.094589
5,-0.4758109,-0.39429867,"('distant', 'outgoing')",0.29943672,0.2443228,-1.4608909,-1.6821055,-0.35605162,0.08446413,-0.4983292,-0.4369043,-0.0614249
39,0.47471827,0.5196059,"('exploitative', 'cooperative')",0.13682543,0.2615963,1.5201461,1.635744,0.15230086,0.090458006,0.5709977,0.626851,-0.0558533
14,-0.4719157,-0.22389734,"('antisocial', 'social')",0.641162,0.9998121,1.1922176,1.8177886,-0.82628995,-0.696422,0.1337935,0.4743203,-0.3405268
56,-0.46992296,-0.6087606,"('impractical', 'practical')",1.0137835,1.2279506,0.42955717,0.8036482,-0.24914117,-0.35756725,0.1810691,0.2663177,-0.0852486
33,0.4592888,0.46009168,"('wrong', 'right')",1.3474782,1.1792432,0.10213362,-0.21572205,-0.35933077,-0.35138682,0.3873925,0.2680565,0.119336
61,-0.45854723,-0.5097177,"('illogical', 'logical')",0.78361815,0.8373585,-0.01167858,-0.11062164,0.24153385,0.036389783,0.1387315,0.0633522,0.0753793
46,-0.45842966,-0.9528999,"('uncompetitive', 'competitive')",0.1652492,0.18837899,1.5236924,1.5436435,-0.70933014,-0.8927171,0.1302954,-0.0283986,0.158694
17,-0.45199686,-0.44166657,"('nasty', 'nice')",-0.90742165,-0.8053325,-1.040872,-0.90907955,-0.4794069,-0.23218977,-0.7199243,-0.5970671,-0.1228572
36,-0.43918782,-0.31939,"('hostile', 'amicable')",-0.62622684,-0.9757037,-1.4386468,-1.6521404,-0.043366015,0.3140342,-0.6368569,-0.6583,0.0214431
42,0.4385762,0.29018497,"('unreliable', 'reliable')",-0.007820375,0.10235277,1.0747939,1.1682203,-3.057214,-3.0165508,-0.3879161,-0.3639482,-0.0239679
81,-0.4217705,-0.41233218,"('submissive', 'aggressive')",1.3479923,1.604706,1.4620247,1.7390288,-0.7853883,-0.91545165,0.4007146,0.5039878,-0.1032732
87,0.41509202,0.35500577,"('unsuccessful', 'successful')",0.2537674,0.31727868,1.1740801,1.4722648,0.70837677,0.69245124,0.6378291,0.7092502,-0.0714211
74,-0.41272792,-0.67724043,"('undedicated', 'dedicated')",0.3485673,0.37895855,1.4149779,1.2395444,0.36551183,0.31183285,0.4290823,0.3132738,0.1158085
27,-0.41163057,-0.8271543,"('hardhearted', 'softhearted')",0.26020923,-0.008757025,-0.08386194,-0.7225753,1.8070571,1.4826006,0.3929435,-0.0189715,0.411915
40,-0.36792657,-0.6223899,"('stingy', 'generous')",0.47976372,0.18242547,0.68201125,0.097013324,-1.2510295,-1.4080161,-0.1142953,-0.4377418,0.3234465
25,-0.35960123,-0.2364626,"('egoistic', 'altruistic')",0.85260475,0.77658784,0.052891165,-0.028772056,1.5847912,1.7780741,0.5326715,0.5723568,-0.0396853
20,-0.35448834,-0.543741,"('rough', 'thoughtful')",-0.21765865,-0.19591428,0.86202085,0.8145285,0.97889596,0.7762052,0.3171924,0.2127696,0.1044228
38,-0.33021304,-0.3583445,"('untruthful', 'truthful')",0.47589454,0.25417015,-0.4834711,-0.65004915,0.3353619,0.3781376,-0.0006069,-0.0940215,0.0934146
29,-0.32520446,-0.2926203,"('unfair', 'fair')",-0.6543174,-0.72724557,-0.42077684,-0.37548655,-0.47869563,-0.48486224,-0.4697486,-0.4700536,0.000305
16,-0.29971528,0.026570339,"('unpopular', 'popular')",-0.42384797,-0.3435349,-0.47515076,-0.21814466,0.3810749,0.6958052,-0.2044098,0.040174,-0.2445838
59,-0.2906346,0.19489777,"('foolish', 'wise')",0.98084503,0.9452507,-1.015771,-1.0918221,0.34277788,0.5117707,0.0043043,0.1400242,-0.1357199
70,-0.28991193,-0.68370974,"('lethargic', 'energetic')",0.56682765,0.6138194,0.5063271,0.51696837,0.9170853,0.5487223,0.425082,0.2489501,0.1761319
52,-0.25591102,-0.058827356,"('irrational', 'rational')",-0.2602647,-0.5190086,-1.0569853,-1.2453561,0.066530034,0.0883341,-0.3766578,-0.4337145,0.0570567
58,0.19059171,-0.0030341893,"('undiscriminating', 'discriminating')",0.67216676,0.5145265,0.74546295,0.5927367,0.23257914,-0.0022943076,0.4602001,0.2754837,0.1847164
60,-0.17572176,-0.39780957,"('inefficient', 'efficient')",1.5331922,1.7369386,1.1126741,1.2631752,-0.24602179,-0.47463405,0.5560307,0.5319176,0.0241131
64,-0.11097201,0.03159959,"('shy', 'confident')",0.9529339,1.0483589,1.3110563,1.4137065,-7.2377214,-6.982302,-1.2711759,-1.1221592,-0.1490167
77,-0.0966706,-0.56334394,"('unmotivated', 'motivated')",0.6284933,0.47372967,0.7314506,0.32981706,-1.373286,-1.6184502,-0.0275032,-0.3445618,0.3170586
71,-0.07250953,-0.13434516,"('diffident', 'self-confident')",1.6843867,1.6152653,0.28958398,0.08873632,0.38928413,0.5218478,0.5726863,0.522876,0.0498103
15,0.07036528,0.17227685,"('boring', 'funny')",0.08527686,0.2398315,-1.237314,-0.85589206,0.45615652,0.6337297,-0.1563788,0.0474865,-0.2038653
21,-0.06978093,-0.2213767,"('immoral', 'moral')",1.1081716,1.0750055,0.45819348,0.5275874,-0.8955222,-1.004134,0.1502655,0.0942706,0.0559949
78,0.05367966,-0.516421,"('nonresilient', 'resilient')",0.76229197,0.406024,1.4823742,0.94139665,0.057153977,-0.012365101,0.5888749,0.2046586,0.3842163
68,-0.048877936,-0.09305178,"('dependent', 'independent')",0.027097378,0.06153787,0.18128994,0.09528841,-0.35052413,-0.3367968,-0.0477537,-0.0682556,0.0205019
7,-0.045541756,-0.37724212,"('insensitive', 'sensitive')",0.9558842,0.8878841,0.46212283,0.18420419,1.3087404,0.9082228,0.6703014,0.4007672,0.2695342
49,-0.043577507,-0.13670594,"('unable', 'able')",-0.30044296,-0.031681404,-0.74088776,-0.6023307,-0.25414056,-0.09472162,-0.3347622,-0.2163599,-0.1184023
83,-0.031450428,-0.07164204,"('powerless', 'powerful')",0.7355021,0.714651,-0.4200977,-0.2801377,-1.1758585,-1.3738129,-0.2229761,-0.2527354,0.0297593
76,0.022989288,-0.19363064,"('anxious', 'daring')",-0.411652,-0.1732297,0.6005533,1.0590189,0.09118448,0.119818866,0.0757688,0.2029943,-0.1272255
34,-0.0064035486,-0.1378501,"('mean', 'honorable')",0.30739334,0.27037847,-0.06678039,-0.24566971,6.321381,6.3085785,1.6388977,1.5488592,0.0900385
4,-0.0050659725,0.1623155,"('disliked', 'liked')",0.8666196,0.5731961,-0.016347475,-0.023673706,-6.6554923,-6.045982,-1.4525715,-1.333536,-0.1190355
