,plum_male,plum_female,tuple,creek_male,creek_female,timber_male,timber_female,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
48,-0.92597085,-0.9479139,"('unintelligent', 'intelligent')",-1.3465186,-1.4304104,-0.38100794,-0.42843682,-0.93263036,-1.0585297,0.46534342,0.43972424,-0.6241569,-0.6851133,0.0609564
63,-0.9128334,-0.93905073,"('unperceptive', 'insightful')",0.65129817,0.6569088,0.8190119,0.8334149,-0.2931757,-0.18214592,1.0420485,1.0588127,0.2612699,0.285588,-0.0243181
57,-0.88023114,-0.8442088,"('unimaginative', 'imaginative')",-0.85333604,-0.7377839,-0.10004699,0.0130331665,-0.6291453,-0.53431123,-2.9764905,-2.9939506,-1.08785,-1.0194443,-0.0684057
4,0.86721975,0.7886582,"('disliked', 'liked')",0.6204966,0.612764,0.038974635,0.1265674,-0.4215355,-0.39879835,-6.622983,-6.750399,-1.1035655,-1.1242415,0.020676
32,-0.8531932,-0.9245368,"('unkind', 'kind')",-0.77670383,-0.9555917,0.30915454,0.21800318,0.16703425,0.05840543,1.0911167,0.9899785,-0.0125183,-0.1227483,0.11023
72,-0.83074063,-0.8684974,"('unambitious', 'ambitious')",-0.9227253,-1.0281727,0.01598266,-0.08940498,-1.0729382,-1.0984163,-1.0244423,-1.0805659,-0.7669727,-0.8330114,0.0660387
20,-0.81500643,-0.8264055,"('rough', 'thoughtful')",-1.2249676,-1.2471175,-0.82040983,-0.773761,-0.52819675,-0.36138752,0.6369449,0.6524874,-0.5503271,-0.5112369,-0.0390902
23,-0.81316864,-0.8616943,"('insincere', 'sincere')",-0.21567418,-0.34777313,0.9237665,0.92540944,-0.3178397,-0.29073858,6.0583153,6.067185,1.1270799,1.0984776,0.0286023
9,0.8053679,0.7337892,"('unaffectionate', 'caring')",0.338663,0.33770606,1.4367586,1.5530548,-0.6122378,-0.58689,1.7900826,1.7967973,0.7517269,0.7668915,-0.0151646
76,-0.78492707,-0.7928986,"('anxious', 'daring')",-0.26698646,-0.26707014,-0.17325833,-0.17352545,0.5355323,0.582005,-0.27989787,-0.22783104,-0.1939075,-0.175864,-0.0180435
17,0.76104355,0.67291427,"('nasty', 'nice')",-0.026399445,-0.10229681,-0.01541056,-0.0517402,0.10510968,-0.007095767,-0.58191866,-0.6625175,0.0484849,-0.0301472,0.0786321
22,-0.71500146,-0.7841641,"('untrustworthy', 'trustworthy')",0.17949295,0.21127464,-0.57345325,-0.65311354,0.36631975,0.4923036,-1.1119576,-1.0032811,-0.3709199,-0.3473961,-0.0235238
56,-0.6674169,-0.664961,"('impractical', 'practical')",-0.13067488,-0.16352925,1.6755751,1.6592499,0.42605388,0.4367388,-0.3637685,-0.29862326,0.1879538,0.193775,-0.0058212
7,-0.6648103,-0.6076269,"('insensitive', 'sensitive')",-0.2716074,-0.24253729,0.2954341,0.37525892,-0.33588964,-0.21345037,0.7103696,0.7478314,-0.0533007,0.0118952,-0.0651959
60,-0.65128595,-0.645126,"('inefficient', 'efficient')",-0.15567794,-0.3293336,0.6749459,0.5027947,0.3865299,0.4017878,-0.12603238,-0.0021164715,0.0256959,-0.0143987,0.0400946
59,0.64805305,0.6609003,"('foolish', 'wise')",1.1328797,1.1142902,1.6067932,1.6609807,0.80108243,0.8623915,1.104942,1.0528195,1.0587501,1.0702765,-0.0115264
45,-0.6469358,-0.7652025,"('incompetent', 'competent')",-0.27619037,-0.29310125,0.31888685,0.2355419,0.042048823,0.057296287,-0.32271263,-0.34764537,-0.1769806,-0.2226222,0.0456416
18,0.63310206,0.65979266,"('disagreeable', 'welcoming')",0.20846245,0.22905318,-0.20394006,-0.058892436,-0.7775094,-0.5913742,-0.52783424,-0.4213246,-0.1335438,-0.0365491,-0.0969947
61,0.619138,0.66397613,"('illogical', 'logical')",-0.5598853,-0.5475218,0.39696264,0.3927651,-0.29378957,-0.15372425,0.1039268,0.12922838,0.0532705,0.0969447,-0.0436742
50,-0.61859155,-0.66069674,"('clumsy', 'skillful')",-0.06439997,-0.07641199,0.050910972,0.20162721,-0.042511597,0.0465111,0.94628483,0.85394365,0.0543385,0.0729946,-0.0186561
14,-0.59813404,-0.63210917,"('antisocial', 'social')",-0.85656726,-0.9438164,0.6036335,0.36224627,0.3441472,0.28276083,-1.2676466,-1.1731812,-0.3549134,-0.42082,0.0659066
84,0.5976875,0.62120944,"('inferior', 'superior')",0.088623896,0.105453715,0.72242856,0.74211746,0.9918722,0.99621654,0.6236622,0.58857983,0.6048549,0.6107154,-0.0058605
25,0.59484327,0.4644455,"('egoistic', 'altruistic')",0.16431808,0.11512788,1.25733,1.3832003,0.8415426,0.85833776,1.5872581,1.5872622,0.8890585,0.8816748,0.0073837
3,-0.5911943,-0.39528573,"('repellent', 'pleasant')",-0.018900197,0.09349924,-0.085348815,-0.042777248,0.7738324,0.8578236,-0.03834414,0.03290808,0.008009,0.1092336,-0.1012246
58,-0.58328384,-0.5322713,"('undiscriminating', 'discriminating')",-1.0553304,-0.8841923,0.2002416,0.36422175,0.4376498,0.6559301,-0.10537781,-0.18788363,-0.2212201,-0.1168391,-0.104381
39,0.5807994,0.721467,"('exploitative', 'cooperative')",-0.23532443,-0.1961965,0.39722946,0.4032838,0.64271545,0.80520093,-0.18280025,-0.07734688,0.2405239,0.3312817,-0.0907578
1,0.5391031,0.4429656,"('unfriendly', 'friendly')",-0.21326603,-0.27895913,1.0891302,1.3217504,-0.26144952,-0.2674837,2.4249175,2.3790157,0.715687,0.7194578,-0.0037708
75,0.49986753,0.51585686,"('meek', 'impulsive')",1.0713557,1.2027988,-0.4849341,-0.41216877,-0.33372658,-0.32967636,-0.14139579,-0.15293398,0.1222334,0.1647753,-0.0425419
29,0.49720472,0.43368158,"('unfair', 'fair')",0.55084443,0.61505497,0.32339615,0.3037574,0.009522796,0.045056537,-0.36480567,-0.39034492,0.2032325,0.2014411,0.0017914
69,0.4779415,0.5336651,"('lazy', 'industrious')",0.49586463,0.61216605,0.66849625,0.69263947,1.526769,1.5295997,-0.032019716,-0.02458142,0.6274104,0.6686977,-0.0412873
31,0.45744193,0.47127813,"('evil', 'good')",-0.15062857,-0.07330836,-0.980338,-0.75212395,-0.23154277,-0.19706778,-0.8519656,-0.8752271,-0.3514066,-0.2852898,-0.0661168
79,0.4348235,0.42183906,"('wavering', 'unwavering')",0.08293555,0.12612675,0.06011777,0.12933505,-0.8750297,-0.93276083,0.547474,0.40698856,0.0500642,0.0303057,0.0197585
77,-0.4287264,-0.28939176,"('unmotivated', 'motivated')",0.37932253,0.4206515,0.24399348,0.23715672,0.017215202,0.0646065,-0.7785716,-0.6517364,-0.1133534,-0.0437427,-0.0696107
78,-0.4210933,-0.44447303,"('nonresilient', 'resilient')",0.41996852,0.4458165,0.42357337,0.46812925,0.066651985,0.09054141,0.7239884,0.65958583,0.2426178,0.24392,-0.0013022
19,-0.34678283,-0.27524745,"('inhospitable', 'hospitable')",-0.9003417,-0.7098935,-1.2855755,-0.98644483,-1.5167401,-1.3610022,-0.15513745,-0.02491772,-0.8409156,-0.6715011,-0.1694145
2,-0.33613777,-0.4038264,"('unlikable', 'likable')",-0.18142156,-0.23676504,0.059536695,0.08792931,0.85767525,0.93257904,0.7236149,0.8331113,0.2246535,0.2426056,-0.0179521
64,-0.29112503,-0.29361504,"('shy', 'confident')",-0.35068363,-0.3236259,-0.13062623,-0.2571867,0.80367124,0.8117673,-6.879718,-6.856138,-1.3696962,-1.3837597,0.0140635
66,-0.28021002,-0.32651168,"('inactive', 'active')",-0.32582042,-0.2713166,0.15428148,0.21677792,0.31798685,0.3060069,1.4336823,1.3751699,0.259984,0.2600253,-4.13e-05
36,0.27172136,0.33285907,"('hostile', 'amicable')",-0.86597234,-0.665328,-1.0799973,-0.8316225,-0.88726085,-0.73149025,0.86938375,0.7950432,-0.3384251,-0.2201077,-0.1183174
42,0.2598623,0.24152254,"('unreliable', 'reliable')",0.31826147,0.36846295,0.511188,0.61095476,0.64951676,0.7936356,-2.9378676,-2.8506052,-0.2398078,-0.1672059,-0.0726019
26,0.2587294,0.14932866,"('hardhearted', 'benevolent')",-1.1843672,-1.1713338,0.8334338,0.89784765,1.1703618,1.1032943,1.4145509,1.4102538,0.4985417,0.4778781,0.0206636
67,-0.25095809,-0.3330902,"('doubtful', 'determined')",0.034895375,-0.07595424,0.54241145,0.46551204,0.70086944,0.59693474,-0.30590674,-0.20860377,0.1442623,0.0889597,0.0553026
44,0.24516763,0.27356628,"('prejudiced', 'unprejudiced')",-0.15473263,-0.13037792,-0.7671167,-0.8159017,-0.4458414,-0.29296514,-1.6483754,-1.4875271,-0.5541797,-0.4906411,-0.0635386
41,-0.2257848,-0.34734342,"('unforgiving', 'forgiving')",0.108076565,0.10224749,0.17548096,0.19388953,0.21363306,0.22860056,-0.1048654,-0.17036639,0.0333081,0.0014056,0.0319025
12,0.21170782,0.20915948,"('unsupportive', 'supportive')",0.5976447,0.6926367,1.2133384,1.225978,-0.5757348,-0.4363793,-1.7907474,-1.7484537,-0.0687583,-0.0114118,-0.0573465
62,-0.19037989,-0.18224859,"('incompetent', 'brilliant')",0.3185053,0.23266159,0.3144117,0.28990942,-0.28207314,-0.20573106,0.022251789,0.14767636,0.0365431,0.0564535,-0.0199104
37,-0.1892091,-0.2661231,"('fake', 'genuine')",-0.5708534,-0.5832843,-0.8644221,-0.79165405,-1.0239495,-0.97721916,0.118441075,0.1385577,-0.5059986,-0.4959446,-0.010054
87,-0.17158838,-0.1642034,"('unsuccessful', 'successful')",-0.10525704,-0.11995734,1.1025531,0.8963047,1.1629678,1.2184767,0.83213896,0.8475143,0.5641629,0.535627,0.0285359
8,0.16985613,0.11092532,"('unaffectionate', 'affectionate')",-0.2397681,-0.23494095,0.6186518,0.7737837,-1.4569306,-1.4585453,1.0741074,1.0818993,0.0331833,0.0546244,-0.0214411
28,-0.16651648,-0.3011691,"('disloyal', 'loyal')",0.2909299,0.24655803,0.8199324,0.77439696,-0.17010826,-0.21307142,1.2708035,1.1302369,0.4090082,0.3273903,0.0816179
13,-0.16453525,-0.20065217,"('impolite', 'polite')",-0.44860125,-0.66312975,-0.037433356,-0.11436403,0.29414487,0.2984405,-0.06455146,-0.10550037,-0.0841953,-0.1570412,0.0728459
40,0.15659237,0.028641004,"('stingy', 'generous')",0.56122655,0.509596,0.5461088,0.5504846,-0.018377095,-0.03484918,-1.7680225,-1.942464,-0.1044944,-0.1777183,0.0732239
54,-0.15042977,-0.066945985,"('incapable', 'capable')",-0.029229872,0.050093897,0.28509903,0.43221176,-0.6503454,-0.5697643,1.149723,1.3455544,0.1209634,0.2382299,-0.1172665
53,-0.14159277,-0.08787204,"('uncreative', 'creative')",-0.43021697,-0.35351288,1.798392,2.0972166,0.308991,0.49461815,1.4298705,1.4461322,0.5930887,0.7193164,-0.1262277
38,-0.11537676,-0.19558635,"('untruthful', 'truthful')",0.5531596,0.39069325,0.4192018,0.41924194,-0.51861423,-0.50880855,0.44637978,0.38309124,0.15695,0.0977263,0.0592237
27,-0.10021052,-0.14416829,"('hardhearted', 'softhearted')",-0.40988708,-0.5568452,-0.79968494,-0.69159156,-0.8182504,-0.69936025,1.2408855,1.252969,-0.1774295,-0.1677992,-0.0096303
71,0.08020099,0.09846124,"('diffident', 'self-confident')",1.174323,1.2145296,1.833372,1.8588365,-0.37012362,-0.25400382,0.56249535,0.7014187,0.6560535,0.7238484,-0.0677949
74,0.058234714,0.022894934,"('undedicated', 'dedicated')",-0.14149901,-0.08753951,-0.6003402,-0.61058503,-0.74116784,-0.59287536,-0.32741144,-0.2716927,-0.3504367,-0.3079596,-0.0424771
24,-0.024836935,-0.066554666,"('dishonest', 'honest')",-0.35892412,-0.43799642,-0.05592212,-0.058791257,-0.3247435,-0.294542,0.8039712,0.84324366,0.0079089,-0.0029281,0.010837
15,-0.023674708,-0.043704636,"('boring', 'funny')",-0.40347946,-0.4523615,-0.085340306,-0.061726004,0.078444555,-0.043371614,0.45928463,0.48747066,0.0050469,-0.0227386,0.0277855
30,0.011053208,0.028720286,"('intolerant', 'tolerant')",-0.4995766,-0.5193887,0.11680904,0.25945842,0.51189244,0.5618126,0.7741101,0.85604995,0.1828576,0.2373305,-0.0544729
80,0.0086194575,-0.062281325,"('dominated', 'dominating')",0.11466846,-0.03441263,0.109046005,-0.065135725,0.7530166,0.7177876,-1.6644057,-1.7340394,-0.135811,-0.2356163,0.0998053
16,-0.0004922496,-0.007997204,"('unpopular', 'popular')",0.35751355,0.27100915,0.43297458,0.47723785,0.2057753,0.21117966,1.2574283,1.1598197,0.4506399,0.4222498,0.0283901
