,tjx_male,tjx_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,male-female
85,-0.6358485,-0.62107426,"('insignificant', 'prestigious')",-1.2374753,-1.4140216,-0.041257463,-0.15036781,-0.6381938,-0.7284879,0.0902941
58,-0.6044951,-0.6377078,"('undiscriminating', 'discriminating')",0.6350737,0.51454157,0.014226679,-0.2385275,0.0149351,-0.1205646,0.1354997
87,0.582342,0.4165639,"('unsuccessful', 'successful')",2.4831815,2.4116063,1.0682639,1.0008038,1.3779292,1.2763247,0.1016045
23,-0.5780739,-0.6216827,"('insincere', 'sincere')",1.0669789,1.0178243,5.832864,6.3009825,2.1072563,2.2323747,-0.1251184
54,-0.57600707,-0.65736204,"('incapable', 'capable')",-0.5655583,-0.54479104,0.69099736,0.95846045,-0.1501893,-0.0812309,-0.0689584
80,0.5731228,0.6366785,"('dominated', 'dominating')",1.9133193,1.9494103,-0.6696661,-0.60299134,0.605592,0.6610325,-0.0554405
88,-0.55519795,-0.7168051,"('low', 'eminent')",0.6526007,0.2823072,0.292294,0.10470565,0.1298989,-0.1099308,0.2398297
81,0.55133337,0.47710156,"('submissive', 'aggressive')",2.275475,2.113002,0.41008127,0.43405825,1.0789633,1.0080539,0.0709094
0,-0.54133916,-0.7636575,"('unsociable', 'sociable')",1.3223614,1.2152649,-0.11400013,-0.18446557,0.2223407,0.0890473,0.1332934
30,0.5394303,0.51898706,"('intolerant', 'tolerant')",2.6462202,2.3922582,0.97254056,1.0330611,1.3860637,1.3147688,0.0712949
41,-0.5015089,-0.39696646,"('unforgiving', 'forgiving')",0.21590742,0.14600158,0.10104667,-0.008577105,-0.0615183,-0.086514,0.0249957
34,-0.49783146,-0.46402955,"('mean', 'honorable')",0.74723536,0.62882686,6.181257,6.4242473,2.1435536,2.1963482,-0.0527946
22,0.49081,0.53247213,"('untrustworthy', 'trustworthy')",1.0683339,1.0836529,-0.85923827,-0.7421712,0.2333019,0.2913179,-0.058016
75,0.47910783,0.5312667,"('meek', 'impulsive')",-1.1664778,-1.1690425,-0.29209274,-0.33651882,-0.3264876,-0.3247649,-0.0017227
44,0.45335242,0.38563833,"('prejudiced', 'unprejudiced')",-0.74833065,-0.7177874,-1.3955525,-1.4055643,-0.5635103,-0.5792378,0.0157275
20,-0.44971582,-0.4339757,"('rough', 'thoughtful')",-0.27554303,-0.21984658,0.6688307,0.6894407,-0.0188094,0.0118728,-0.0306822
77,-0.44479004,-0.43835783,"('unmotivated', 'motivated')",0.7224368,0.9531075,-0.6736812,-0.66576225,-0.1320115,-0.0503375,-0.081674
19,-0.42859542,-0.41259772,"('inhospitable', 'hospitable')",-1.2166053,-1.3746864,-0.47548476,-0.5240537,-0.7068952,-0.770446,0.0635508
43,0.4225471,0.46416116,"('irresponsible', 'responsible')",1.3105497,1.3406901,0.6671462,0.8154736,0.800081,0.8734416,-0.0733606
84,0.42134953,0.35174808,"('inferior', 'superior')",-0.6096718,-0.61841655,0.38852978,0.41770005,0.0667358,0.0503439,0.0163919
21,0.40656504,0.36568958,"('immoral', 'moral')",2.03761,1.9546206,-0.59512866,-0.5044341,0.6163488,0.605292,0.0110568
32,-0.3975284,-0.5419134,"('unkind', 'kind')",1.0988605,1.011475,1.064288,1.2270926,0.58854,0.5655514,0.0229886
29,0.38121295,0.49711812,"('unfair', 'fair')",-1.9276006,-1.8167424,-1.1493169,-1.0728467,-0.8985682,-0.7974903,-0.1010779
5,-0.3580819,-0.26130387,"('distant', 'outgoing')",-1.7604866,-1.63073,-0.5297067,-0.33010262,-0.8827584,-0.7407122,-0.1420462
70,0.35219058,0.26668552,"('lethargic', 'energetic')",2.0786762,1.9749367,1.294246,1.4082485,1.2417042,1.2166236,0.0250806
82,-0.32687372,-0.28404084,"('poor', 'rich')",0.9576909,0.8726316,6.2990527,6.7014112,2.3099566,2.4300006,-0.120044
38,-0.3187577,-0.33240843,"('untruthful', 'truthful')",0.14532995,0.08585454,0.3851101,0.51583606,0.0705608,0.0897607,-0.0191999
68,-0.27957523,-0.2276872,"('dependent', 'independent')",-0.13010249,-0.120368384,-0.2475943,-0.28178185,-0.2190907,-0.2099458,-0.0091449
47,0.27521178,0.3141446,"('stupid', 'smart')",0.7146826,0.6898459,5.126446,5.474802,2.0387801,2.1595976,-0.1208175
45,0.26018882,0.16880926,"('incompetent', 'competent')",1.603487,1.4364549,0.08176103,-0.1090108,0.6484789,0.4987511,0.1497278
24,0.24944222,0.40792006,"('dishonest', 'honest')",-0.17711206,-0.19809885,1.0429227,1.1766473,0.371751,0.4621562,-0.0904052
65,-0.24198009,-0.32888693,"('insecure', 'secure')",0.7951073,0.7537016,0.14610212,0.31431514,0.2330765,0.2463766,-0.0133001
12,-0.22096902,-0.19299582,"('unsupportive', 'supportive')",1.6624459,1.7773114,-1.369028,-1.3279194,0.0241496,0.0854654,-0.0613158
4,0.21235304,0.19929364,"('disliked', 'liked')",-0.06336424,-0.06520485,-5.6814127,-6.0327034,-1.8441413,-1.9662048,0.1220635
74,-0.19784951,-0.30916286,"('undedicated', 'dedicated')",1.3403592,1.2554042,0.593769,0.21932393,0.5787596,0.3885218,0.1902378
63,0.17502971,0.098345906,"('unperceptive', 'insightful')",2.4705527,2.3800285,1.6564262,1.7346874,1.4340029,1.4043539,0.029649
55,0.15277478,0.20373231,"('incompetent', 'clever')",2.343694,2.2252624,0.3914,0.42957988,0.962623,0.9528582,0.0097648
15,0.13231982,-0.054190338,"('boring', 'funny')",-0.5936202,-0.8194209,0.08060494,0.09442789,-0.1268985,-0.2597278,0.1328293
69,-0.12979522,-0.2627315,"('lazy', 'industrious')",-0.8585367,-0.7872876,-0.66582775,-0.7782606,-0.5513866,-0.6094265,0.0580399
11,0.122942716,-0.02319875,"('unhelpful', 'helpful')",1.8104604,1.4720767,2.5998092,2.6154463,1.5110707,1.3547748,0.1562959
3,-0.10222873,0.04195621,"('repellent', 'pleasant')",1.0033004,1.1411742,0.35498717,0.41988954,0.4186863,0.53434,-0.1156537
61,0.08044787,0.043914277,"('illogical', 'logical')",-0.14259787,-0.1594696,0.18256426,0.1987229,0.0401381,0.0277225,0.0124156
7,-0.075308,0.016061567,"('insensitive', 'sensitive')",0.97508025,1.1102438,0.65697235,0.95722234,0.5189149,0.6945092,-0.1755943
17,0.06770155,0.11418802,"('nasty', 'nice')",-0.9039839,-0.81801933,-0.42135778,-0.41930097,-0.4192134,-0.3743774,-0.044836
33,0.052835535,0.014942877,"('wrong', 'right')",-0.7135248,-0.6808618,-0.8726364,-0.95757174,-0.5111086,-0.5411635,0.0300549
83,0.046915784,-0.13874322,"('powerless', 'powerful')",0.004214186,-0.16372354,-0.57259476,-0.7691886,-0.1738216,-0.3572184,0.1833968
76,0.041911587,0.006572133,"('anxious', 'daring')",1.9820902,1.9001253,0.85710526,0.985921,0.960369,0.9642061,-0.0038371
50,0.04090097,-0.14310351,"('clumsy', 'skillful')",-0.77468544,-0.9412457,0.04346187,0.005738981,-0.2301075,-0.3595367,0.1294292
14,0.036659196,0.12546787,"('antisocial', 'social')",2.2239788,2.2778478,-0.46911618,-0.3196457,0.5971739,0.6945566,-0.0973827
37,-0.033205226,-0.27715158,"('fake', 'genuine')",-0.11298434,-0.26484844,0.39081326,0.4343586,0.0815412,-0.0358805,0.1174217
46,-0.03065331,-0.083117396,"('uncompetitive', 'competitive')",2.8802714,2.9557862,0.14728424,0.10191539,0.9989675,0.991528,0.0074395
52,-0.025977269,-0.21119836,"('irrational', 'rational')",-2.3415854,-2.5937576,-0.95602596,-1.1453543,-1.1078629,-1.3167701,0.2089072
51,0.01692006,-0.0374936,"('uneducated', 'educated')",1.8773601,1.6697235,0.9690889,0.9529516,0.9544563,0.8617272,0.0927291
71,0.013803482,-0.08998812,"('diffident', 'self-confident')",0.082966946,0.1780484,0.19191898,0.20493808,0.0962298,0.0976661,-0.0014363
16,-0.012710221,-0.020934366,"('unpopular', 'popular')",-0.9365189,-1.0714617,0.7718202,0.71344286,-0.0591363,-0.1263177,0.0671814
