,goodyear_male,goodyear_female,tuple,tire_male,tire_female,&_male,&_female,rubber_male,rubber_female,co_male,co_female,average_male,average_female,male-female
3,-1.506535,-1.4482784,"('repellent', 'pleasant')",-1.0905854,-1.1339582,-0.5422802,-0.7338638,-0.47359636,-0.51445705,0.789499,0.5136765,-0.5646996,-0.6633762,0.0986766
79,1.4945004,1.5482748,"('wavering', 'unwavering')",0.9812579,1.0791242,0.32301384,0.7668876,0.72132146,1.1395572,-0.46295747,-0.11962587,0.6114272,0.8828436,-0.2714164
22,-1.3546325,-1.4878907,"('untrustworthy', 'trustworthy')",-2.2305236,-2.410621,0.9295353,0.7060025,-2.2288535,-2.527767,-0.5627232,-0.62260056,-1.0894394,-1.2685753,0.1791359
63,-1.3417219,-1.2548627,"('unperceptive', 'insightful')",0.3841073,0.30612665,0.663623,0.40995055,-0.20846027,-0.20643976,0.36040908,0.38274494,-0.0284086,-0.0724961,0.0440875
21,-1.3191979,-1.2869047,"('immoral', 'moral')",-0.050905116,-0.22996856,0.2689281,-0.19217683,-0.41431314,-0.6187757,0.044240646,-0.28565454,-0.2942495,-0.5226961,0.2284466
59,1.3190237,1.2467141,"('foolish', 'wise')",1.6658812,1.7361354,1.3897928,1.5700823,1.2289474,1.4377667,-0.16224095,0.02416347,1.0882809,1.2029723,-0.1146914
62,-1.2901423,-0.99310714,"('incompetent', 'brilliant')",-1.5131778,-1.8135915,-0.8657408,-1.2558279,-1.9163439,-2.0813584,-0.05853972,-0.16533668,-1.1287889,-1.2618443,0.1330554
85,1.255171,1.4480716,"('insignificant', 'prestigious')",1.8196037,2.1305997,-0.034282625,0.62605834,2.3255503,2.8867683,-0.70725495,-0.2418681,0.9317575,1.3699261,-0.4381686
77,-1.2050861,-1.1083094,"('unmotivated', 'motivated')",-1.4501407,-1.5124974,-0.6803756,-0.8823256,-0.8193106,-0.92684805,-0.7527557,-0.7921034,-0.9815337,-1.0444167,0.062883
51,-1.1932325,-0.77745235,"('uneducated', 'educated')",-1.4476073,-1.5471985,0.8843946,0.869207,-1.3285594,-1.1978916,0.6540819,0.8546792,-0.4861845,-0.3597312,-0.1264533
28,-1.1723996,-0.79274803,"('disloyal', 'loyal')",0.22729193,0.2751534,0.17339729,0.16851741,-0.5473089,-0.4881401,0.76212966,0.9523057,-0.1113779,0.0230177,-0.1343956
8,-1.1622071,-1.2150213,"('unaffectionate', 'affectionate')",0.47524127,0.5620805,-1.0569398,-0.8945364,0.67560005,0.7693149,-0.21418023,-0.05138413,-0.2564972,-0.1659093,-0.0905879
75,1.1334143,1.2141709,"('meek', 'impulsive')",-0.6623626,-0.5125336,-0.40509358,-0.058869004,0.038424775,0.33778033,-0.4368789,-0.17727529,-0.0664992,0.1606547,-0.2271539
81,-1.0819367,-0.69751936,"('submissive', 'aggressive')",-1.1640904,-1.2573233,-0.21971643,-0.5764007,-0.9124167,-1.0659705,-0.32624465,-0.59464157,-0.740881,-0.8383711,0.0974901
72,-1.0498708,-1.0509788,"('unambitious', 'ambitious')",-0.9448391,-1.0888327,-0.823047,-0.9511083,-0.86018944,-1.1011342,-0.8500837,-0.98418736,-0.905606,-1.0352482,0.1296422
12,-1.0404967,-1.1467263,"('unsupportive', 'supportive')",0.44989973,0.2995044,0.2388139,-0.064230815,0.90490514,0.8342294,-2.079098,-1.9537674,-0.3051952,-0.4061981,0.1010029
67,1.0336708,1.212747,"('doubtful', 'determined')",1.1311787,1.125502,0.4942393,0.3647967,1.1774155,1.2439306,0.24920414,0.18223916,0.8171417,0.825843,-0.0087013
40,-0.9868972,-0.8500153,"('stingy', 'generous')",-0.44259074,-0.57496554,-0.86163765,-0.9583079,-0.9192315,-1.0363822,-3.2560906,-3.1681328,-1.2932896,-1.3175608,0.0242712
33,0.91989994,0.7731619,"('wrong', 'right')",1.2964717,1.4001241,0.3434453,0.34814024,1.2849048,1.2412796,-0.9554161,-0.94700205,0.5778611,0.5631408,0.0147203
30,-0.91050696,-0.70640105,"('intolerant', 'tolerant')",-0.82300663,-0.6888896,-0.46796966,-0.69233084,-0.43020764,-0.519446,0.56822485,0.60181105,-0.4126932,-0.4010513,-0.0116419
49,-0.90851265,-0.8585641,"('unable', 'able')",-1.2500889,-1.2063044,-0.884038,-0.9937809,-1.021625,-0.93670946,-0.47049934,-0.39708188,-0.9069528,-0.8784882,-0.0284646
23,-0.87177104,-0.6597021,"('insincere', 'sincere')",-0.33017626,-0.37652126,-0.72500944,-0.9996428,-0.24937272,-0.3102474,5.8832726,5.749528,0.7413886,0.6806828,0.0607058
26,-0.8388263,-0.78509146,"('hardhearted', 'benevolent')",0.68724436,0.957104,1.3329978,1.5319536,0.29983607,0.26785636,1.2190232,1.5064749,0.540055,0.6956594,-0.1556044
20,-0.83772695,-0.918062,"('rough', 'thoughtful')",-1.8126814,-1.9781903,-0.22034034,-0.43858564,-1.5884733,-1.7237265,0.4183135,0.32463595,-0.8081817,-0.9467856,0.1386039
5,0.7831962,0.8771471,"('distant', 'outgoing')",2.3852134,2.4721143,0.14965636,0.3087996,1.3640621,1.6385447,-0.60882545,-0.44087365,0.8146605,0.9711464,-0.1564859
13,-0.781842,-0.582613,"('impolite', 'polite')",-1.0250685,-1.2530224,-0.3590397,-0.7867783,-0.7168996,-0.938756,0.38544267,-0.04517697,-0.4994814,-0.7212693,0.2217879
66,0.75959945,0.69029975,"('inactive', 'active')",0.23473914,0.32448912,1.0276648,1.0486048,0.7023348,0.79415154,0.6732771,0.8251245,0.6795231,0.7365339,-0.0570108
44,0.74902374,0.4242783,"('prejudiced', 'unprejudiced')",-1.6971923,-2.0542676,-0.44579664,-0.49811152,-0.9321543,-1.0839792,-1.1534078,-1.4326334,-0.6959054,-0.9289427,0.2330373
76,-0.7364199,-0.60282344,"('anxious', 'daring')",-1.7700288,-1.9661287,0.6756693,0.3417182,-1.2230842,-1.4165161,0.5561124,0.3099179,-0.4995502,-0.6667664,0.1672162
50,0.71986157,0.81140333,"('clumsy', 'skillful')",0.3943372,0.45899713,1.5261705,1.6521978,0.62928915,0.8878264,0.33530995,0.47306967,0.7209937,0.8566989,-0.1357052
84,0.70748717,0.78479534,"('inferior', 'superior')",0.8641896,0.7556144,0.61093235,0.63506037,0.5979119,0.6269606,0.8352175,0.9342798,0.7231477,0.7473421,-0.0241944
18,-0.68811435,-0.46704334,"('disagreeable', 'welcoming')",-2.0576527,-1.9330986,1.3125316,1.2465053,-1.0443177,-0.9017873,-1.0413458,-0.91461974,-0.7037798,-0.5940087,-0.1097711
11,-0.6559714,-0.5839115,"('unhelpful', 'helpful')",0.46831548,0.24137045,-0.15766981,-0.35262418,1.0370325,1.0853155,2.860912,2.8590872,0.7105238,0.6498475,0.0606763
9,-0.6457455,-0.62415206,"('unaffectionate', 'caring')",1.0650179,1.0011269,-0.81753075,-0.9539328,1.1570644,1.1954675,0.62115645,0.66629815,0.2759925,0.2569615,0.019031
25,0.59761465,0.6193914,"('egoistic', 'altruistic')",0.5675866,0.7010423,0.5274327,0.68139255,0.31453225,0.32253426,1.3363935,1.528846,0.6687119,0.7706413,-0.1019294
68,-0.5277005,-0.45203424,"('dependent', 'independent')",-1.4455115,-1.5518581,-0.34904,-0.5951626,-1.2412405,-1.3122512,-1.4188714,-1.3089821,-0.9964727,-1.0440577,0.047585
24,-0.51779276,-0.27063042,"('dishonest', 'honest')",-0.4000042,-0.49324462,-0.067124784,-0.353688,-0.6398288,-0.80139697,0.7035975,0.51541054,-0.1842306,-0.2807099,0.0964793
29,-0.51443696,-0.49568206,"('unfair', 'fair')",0.39252418,0.26416606,0.6991726,0.8082087,-0.43477634,-0.36544827,-0.8269338,-0.5983775,-0.1368901,-0.0774266,-0.0594635
17,0.511534,0.5722675,"('nasty', 'nice')",-0.051640525,-0.048642937,-0.5652494,-0.5586987,0.27723455,0.4446239,0.05174884,0.1695392,0.0447255,0.1158178,-0.0710923
32,-0.5085035,-0.30505756,"('unkind', 'kind')",0.04558211,0.019161843,0.5855471,0.30639398,-0.7999616,-0.9110519,1.2825497,1.2777841,0.1210428,0.0774461,0.0435967
52,0.49668851,0.35179916,"('irrational', 'rational')",0.9810969,0.8923147,0.5205809,0.76358837,1.0609739,1.0496337,-0.62777525,-0.46055695,0.486313,0.5193558,-0.0330428
4,0.4909994,0.63813525,"('disliked', 'liked')",0.6083197,0.74919647,0.23354381,0.6905533,0.46044794,0.70753664,-6.9014697,-6.2809086,-1.0216318,-0.6990973,-0.3225345
74,-0.4816401,-0.36936152,"('undedicated', 'dedicated')",0.52459216,0.48460725,0.5756618,0.38186896,-0.19229947,-0.13205653,-0.31245822,0.043709483,0.0227712,0.0817535,-0.0589823
56,-0.46728694,-0.14779088,"('impractical', 'practical')",0.8222715,0.80044746,-0.03998757,-0.33482537,0.39231548,0.35768497,0.22919708,0.37397766,0.1873019,0.2098988,-0.0225969
16,0.46132803,0.52941453,"('unpopular', 'popular')",0.95558006,0.96720934,0.4234745,0.62285626,0.7135873,0.8596526,0.6010253,0.81964624,0.630999,0.7597558,-0.1287568
71,0.42608097,0.6765265,"('diffident', 'self-confident')",2.6247427,2.6480074,0.21368074,0.19996515,1.9699863,2.1097953,0.14556739,0.34194422,1.0760117,1.1952477,-0.119236
37,-0.4200477,-0.34154162,"('fake', 'genuine')",-0.102881916,-0.21356131,-0.30646747,-0.38521713,-0.974425,-1.0822384,-0.1832362,-0.24078807,-0.3974117,-0.4526693,0.0552576
36,0.40721777,0.35478804,"('hostile', 'amicable')",1.192933,1.4779146,-0.3632059,0.028517157,0.44646552,0.5980155,-0.22855389,0.055750795,0.2909713,0.5029972,-0.2120259
47,-0.38559306,-0.6396738,"('stupid', 'smart')",0.3431881,0.3509147,0.98052955,0.6037484,0.20822345,-0.024466917,5.537849,5.2222495,1.3368394,1.1025543,0.2342851
42,-0.3719038,-0.12059662,"('unreliable', 'reliable')",-0.23941848,-0.3377487,1.2529616,1.1555344,-0.0896807,-0.019726716,-2.5666802,-2.42038,-0.4029443,-0.3485836,-0.0543607
54,-0.3709917,-0.17825897,"('incapable', 'capable')",0.42606235,0.46106535,0.21539038,0.34206983,0.027358264,0.1997399,0.86626816,1.0402578,0.2328175,0.3729748,-0.1401573
87,0.3248487,0.67990375,"('unsuccessful', 'successful')",0.79173994,0.78796715,0.99182105,0.86951846,0.8509292,1.047038,0.5525935,0.7503342,0.7023865,0.8269524,-0.1245659
83,-0.31935784,-0.47276568,"('powerless', 'powerful')",0.945863,0.8032007,-0.36411202,-0.43433216,0.41849703,0.41823512,-1.0546712,-1.1398427,-0.0747562,-0.165101,0.0903448
34,-0.23576468,-0.053325456,"('mean', 'honorable')",-0.1294672,-0.012114739,-1.0089456,-1.1615247,0.39188656,0.5881484,5.4855995,5.35813,0.9006618,0.9438627,-0.0432009
15,0.21060155,0.7271265,"('boring', 'funny')",0.9963216,1.2356015,0.39199775,0.78643864,-0.15696858,0.09771505,0.40923974,0.7484762,0.3702384,0.7190716,-0.3488332
38,0.20018286,-0.022750508,"('untruthful', 'truthful')",1.1057278,0.971368,-0.0055146962,-0.07564731,1.2179176,1.2333859,0.20131211,0.3154596,0.5439251,0.4843632,0.0595619
2,-0.16723078,0.19849896,"('unlikable', 'likable')",-0.93935496,-0.91044044,1.5360352,1.6091297,-0.60012734,-0.4668866,1.0461255,1.0689254,0.1750895,0.2998454,-0.1247559
80,-0.16532697,-0.20428792,"('dominated', 'dominating')",-0.7351731,-0.9112195,0.22481716,0.050826564,-0.79466385,-0.9765426,-0.19607894,-0.29143792,-0.3332851,-0.4665323,0.1332472
31,-0.14829803,-0.17535488,"('evil', 'good')",0.7720088,0.97934556,-0.55514765,-0.21123591,0.5343078,0.7158079,-1.6695834,-1.3887283,-0.2133425,-0.0160331,-0.1973094
6,0.103889555,0.1336349,"('distant', 'open')",1.9467208,2.0183342,0.1993391,0.29644725,0.9871526,1.1621796,-0.7483885,-0.6102387,0.4977427,0.6000714,-0.1023287
19,-0.08737403,0.22708616,"('inhospitable', 'hospitable')",0.6087408,0.69491816,-0.7402673,-0.5370269,-0.018806536,0.37420696,-0.37378123,0.0060044713,-0.1222977,0.1530378,-0.2753355
64,-0.082527,0.050631065,"('shy', 'confident')",-0.6555115,-0.73366547,1.1356642,1.0904222,-0.8570466,-0.9325614,-5.706154,-5.6681247,-1.2331149,-1.2386597,0.0055448
88,-0.06549847,0.9710859,"('low', 'eminent')",-0.10130948,0.20654212,0.31474754,1.0761026,-0.5496917,0.017104562,-0.022127446,0.69929844,-0.0847759,0.5940268,-0.6788027
39,0.01614769,0.059455696,"('exploitative', 'cooperative')",-0.14000703,-0.26154882,0.3346305,0.09807022,-0.71903867,-1.061361,0.47040525,0.30824995,-0.0075725,-0.1714268,0.1638543
