,du_male,du_female,tuple,pont_male,pont_female,ei_male,ei_female,de_male,de_female,nemours_male,nemours_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
29,1.4086486,1.157612,"('unfair', 'fair')",1.7770448,1.5782361,0.7737843,0.5098872,1.092649,0.803207,0.9380948,0.78446233,-0.12841687,-0.2844463,-0.53187,-0.48185402,0.7614192,0.5810149,0.1804043
38,-1.3987557,-1.2181084,"('untruthful', 'truthful')",-1.2040732,-0.9702269,-0.832204,-0.854421,-1.2889104,-1.1673036,-0.76173484,-0.7650034,-0.7201839,-0.5993858,-0.09536551,-0.0101180915,-0.9001754,-0.7977953,-0.1023801
23,-1.3742326,-1.1622633,"('insincere', 'sincere')",-1.1549171,-1.0859864,-1.007512,-0.79426855,-1.5308437,-1.4273088,-2.7125607,-2.55222,-0.18634176,-0.20313635,4.730931,4.5164266,-0.462211,-0.3869653,-0.0752457
66,1.3731737,1.2714921,"('inactive', 'active')",1.0545574,1.1079838,0.84164035,0.76754665,0.5328835,0.40434742,1.2701619,1.2317073,1.6184676,1.6270624,2.0987065,2.0884125,1.2556558,1.2140789,0.0415769
48,-1.3393523,-1.18145,"('unintelligent', 'intelligent')",-0.4717936,-0.41873556,-1.5900093,-1.4093915,-0.54929936,-0.3513038,-2.27929,-2.045189,0.012427196,0.11262829,-1.5721036,-1.7248274,-1.1127743,-1.0026098,-0.1101645
59,1.3098444,1.386657,"('foolish', 'wise')",1.4243399,1.4765964,0.34916037,0.39897224,-0.20760685,-0.07900986,1.167116,1.1796505,0.84126365,0.9674346,0.5953546,0.6373356,0.7827817,0.8525195,-0.0697378
9,-1.2846054,-0.9683008,"('unaffectionate', 'caring')",-0.53058904,-0.16504478,-1.5369884,-1.3053981,-1.2304968,-1.0759894,-0.6904507,-0.63234353,0.3271084,0.4055096,1.4483621,1.369642,-0.4996657,-0.3388464,-0.1608193
24,-1.268201,-0.7577858,"('dishonest', 'honest')",-1.7273554,-1.4954765,-0.70264,-0.43963346,-1.6089122,-1.3034823,-2.3990352,-2.0799305,0.29260722,0.34418643,0.056517422,0.0698787,-1.0510028,-0.8088919,-0.2421109
44,1.2641698,0.7743804,"('prejudiced', 'unprejudiced')",-0.13219108,-0.3570039,0.18647452,-0.010320426,0.41209948,0.30841327,0.93505263,0.8204823,-1.689498,-1.7388974,-1.5284418,-1.4272337,-0.0789049,-0.2328828,0.1539779
32,-1.2620225,-0.8473087,"('unkind', 'kind')",-0.9908978,-0.7659358,-0.632296,-0.38815427,-0.5701532,-0.38221765,-1.9315522,-1.6788149,0.21853682,0.24106318,0.22493064,0.102482185,-0.7062078,-0.5312694,-0.1749384
7,-1.2602578,-0.86641,"('insensitive', 'sensitive')",-0.9097748,-0.6690992,-0.4916612,-0.23775312,-0.79140353,-0.5092824,-2.9039073,-2.6057487,0.47043929,0.4774536,-0.16054514,-0.1834402,-0.8638729,-0.6563257,-0.2075472
41,-1.2399158,-0.6644604,"('unforgiving', 'forgiving')",-0.12240027,0.11278169,-0.7002173,-0.47621828,-0.37139505,-0.1649461,-1.3616407,-1.2647208,0.3244452,0.32137233,-0.37570152,-0.49985352,-0.5495465,-0.3765779,-0.1729686
63,-1.2103454,-0.9752534,"('unperceptive', 'insightful')",-1.4284965,-1.2378355,-1.1506842,-1.0848101,-1.1070781,-0.97786003,-2.1498754,-2.1012316,1.0768455,1.0409566,-0.35352245,-0.40451136,-0.903308,-0.820078,-0.08323
67,1.2014067,1.1449143,"('doubtful', 'determined')",1.0511885,0.8928872,0.88367444,0.64095765,0.7612671,0.6403554,0.19308302,0.30090928,0.53852534,0.50935274,-0.68519205,-0.71057725,0.5634218,0.4883999,0.0750219
46,-1.1699405,-1.1495842,"('uncompetitive', 'competitive')",-2.5519717,-2.5671456,-1.0788758,-0.9639157,-0.82253695,-0.7110763,-4.129834,-3.911983,0.22890313,0.2255463,-0.6958019,-0.8335259,-1.4600082,-1.415955,-0.0440532
1,-1.1469017,-0.7462536,"('unfriendly', 'friendly')",0.01780659,0.37674832,-1.4754758,-1.1489705,-1.8685362,-1.5833739,-0.940555,-0.9362209,0.4878782,0.6092763,2.1295576,2.1101878,-0.3994609,-0.1883724,-0.2110885
11,-1.0875379,-0.9734242,"('unhelpful', 'helpful')",-0.93200684,-0.9380243,-1.354322,-1.2693033,-0.9612751,-0.90897703,-2.066113,-2.029506,-0.7441975,-0.83499813,1.4462657,1.2729676,-0.8141695,-0.8116094,-0.0025601
69,1.0863229,1.0925422,"('lazy', 'industrious')",1.2780957,1.3857865,1.4383646,1.2712739,1.4107215,1.3900791,3.4424033,3.3387928,0.6795163,0.8535504,0.17156425,0.26126903,1.3581412,1.3704705,-0.0123293
20,1.0776746,0.8684291,"('rough', 'thoughtful')",0.9580146,0.75817174,0.3998052,0.3696456,0.5033816,0.50103736,0.2723175,0.34109038,0.79015064,0.8274218,0.015524097,-0.036433898,0.5738383,0.5184803,0.055358
64,1.0504746,1.0451478,"('shy', 'confident')",0.45354742,0.40518722,0.5585771,0.53022486,1.3311955,1.3498385,-0.62132955,-0.45344022,-0.10991828,0.005033523,-6.775704,-6.605474,-0.5875939,-0.5319261,-0.0556678
13,-1.0054699,-0.6527868,"('impolite', 'polite')",-0.20998916,-0.1582121,-0.18225399,-0.07247862,-0.50536615,-0.4811287,-2.4731336,-2.2621922,-0.13062198,-0.18925187,-1.0959074,-1.1126654,-0.8003917,-0.7041022,-0.0962895
70,-0.9635963,-0.8528065,"('lethargic', 'energetic')",-1.6182705,-1.6468822,0.56894577,0.6137704,-0.97257715,-0.79672647,-3.0046754,-2.8014138,0.56794864,0.3116555,-0.72423184,-0.81976783,-0.8780652,-0.8560244,-0.0220408
34,-0.9598824,-0.78542286,"('mean', 'honorable')",-0.1154065,-0.013013449,-0.15342598,-0.21812163,-1.1536996,-1.1426891,-0.790795,-0.6732811,0.7388108,0.60149825,5.8446565,5.718562,0.4871797,0.4982189,-0.0110392
8,-0.9527912,-0.83940285,"('unaffectionate', 'affectionate')",0.023010552,0.33674848,-1.960291,-1.8876365,-0.34586433,-0.3108672,0.21105023,0.14461085,0.19055825,0.28761005,1.5576131,1.4985814,-0.1823878,-0.1100508,-0.072337
81,-0.881483,-0.39123595,"('submissive', 'aggressive')",-1.8508615,-1.8290792,0.76732737,0.9812867,-0.54772884,-0.20423277,-2.758179,-2.3949099,-0.038527563,-0.08940926,-2.6223586,-2.759517,-1.1331159,-0.9552996,-0.1778163
19,-0.8686048,-0.8614085,"('inhospitable', 'hospitable')",-0.2874068,-0.19774488,-0.21646515,-0.17669566,-1.6679096,-1.6883155,0.046399403,-0.121181585,-1.3131025,-1.3312526,0.47581175,0.45007914,-0.5473254,-0.5609313,0.0136059
4,-0.8571554,-0.8589712,"('disliked', 'liked')",-0.7852751,-0.5846034,-0.70478994,-0.71907824,-0.9986668,-0.8665446,-0.013073808,-0.19896346,-0.7695743,-0.72928935,-7.0966315,-6.89569,-1.6035952,-1.5504486,-0.0531466
78,-0.8181928,-0.82624173,"('nonresilient', 'resilient')",-0.62817943,-0.6305069,-0.782504,-0.76002467,-0.028662968,-0.21873477,-0.9510835,-0.98744804,0.050537325,0.042840213,0.85499805,0.77746814,-0.3290125,-0.3718068,0.0427943
62,-0.81289357,-0.45995393,"('incompetent', 'brilliant')",-1.4555699,-1.3057705,-0.38904965,-0.1658357,-0.71068335,-0.42331937,-2.8359907,-2.5716774,-0.32058275,-0.35081598,-1.3934398,-1.5727631,-1.1311729,-0.9785908,-0.1525821
27,-0.77538586,-0.89523906,"('hardhearted', 'softhearted')",-0.44975814,-0.44684228,-0.7868868,-0.8291634,-0.25011808,-0.3250869,-0.5336374,-0.6441522,-0.5401912,-0.59176517,0.56279355,0.5690013,-0.3961692,-0.4518925,0.0557233
49,-0.76453155,-0.7221576,"('unable', 'able')",-0.14474852,-0.10595669,-0.8790986,-0.8582703,-0.35363153,-0.28384435,-1.2758336,-1.2573212,-0.051813334,-0.052983344,-0.7046914,-0.7644908,-0.5963355,-0.5778606,-0.0184749
33,0.7535383,0.8402997,"('wrong', 'right')",0.93811303,1.0591948,0.7314427,0.913119,0.1967437,0.36755788,1.5335189,1.5136974,0.4788591,0.7119037,-0.22013146,-0.07681787,0.6302977,0.7612792,-0.1309815
0,-0.7178959,-0.50277376,"('unsociable', 'sociable')",-0.24812528,-0.20339411,-0.18023032,-0.18699622,0.36729532,0.33814055,-2.408728,-2.2805135,0.99603605,0.79869556,-0.59869576,-0.7436381,-0.3986205,-0.3972113,-0.0014092
3,-0.7048552,-0.6058955,"('repellent', 'pleasant')",-0.9942817,-1.0154921,0.28308275,0.2547832,-0.39840627,-0.5029008,-1.613878,-1.4999804,-0.3643682,-0.3858821,0.48630875,0.3574378,-0.4723426,-0.4854186,0.013076
47,-0.7012222,-0.54507345,"('stupid', 'smart')",-0.14561206,-0.07353225,0.26965126,0.40156907,-0.6332644,-0.511528,-0.54049176,-0.40880787,1.0436327,0.96468884,4.7990155,4.689888,0.5845299,0.6453149,-0.060785
22,-0.6711385,-0.40978673,"('untrustworthy', 'trustworthy')",-1.3744115,-1.3598046,0.14184825,0.27758285,-0.2991181,-0.1700692,-2.0513852,-1.9470961,0.2134902,0.12041507,-1.495147,-1.4613093,-0.7908374,-0.7071526,-0.0836848
82,-0.6694418,-0.60460615,"('poor', 'rich')",-1.33472,-1.1972784,-1.0940781,-0.8969716,-0.7353033,-0.6158805,-1.5708369,-1.3801616,-0.02853179,-0.06268343,5.218717,4.960304,-0.0305993,0.0289603,-0.0595596
42,0.6532415,0.80987036,"('unreliable', 'reliable')",0.75516075,0.71077526,0.14521825,0.06474523,0.47693518,0.55745184,-0.6570087,-0.6740893,0.48262274,0.3936557,-3.5999062,-3.7362812,-0.2491052,-0.267696,0.0185908
35,0.6336312,0.42032003,"('corrupt', 'incorrupt')",2.2302983,2.2219841,0.16429736,-0.02748854,-0.016762545,-0.16600363,4.1613336,3.937927,-0.26796776,-0.13829218,0.53113556,0.65412223,1.0622809,0.9860813,0.0761996
71,-0.6033374,-0.37383977,"('diffident', 'self-confident')",0.7487488,0.89887565,-0.936782,-0.7613449,-0.08170994,-0.06291725,-0.28038126,-0.27405086,0.2082923,0.2713593,0.30500337,0.23862585,-0.0914523,-0.0090417,-0.0824106
39,0.60309017,0.7700036,"('exploitative', 'cooperative')",0.4402731,0.42586192,0.7443331,0.8826474,0.9414415,0.91623867,-0.39122862,-0.26168853,0.5158484,0.46933085,0.1957812,0.14170162,0.4356484,0.4777279,-0.0420795
55,-0.59668446,-0.42209646,"('incompetent', 'clever')",-0.60528606,-0.6385389,-0.50902927,-0.3425571,0.8203409,0.9918391,-2.793139,-2.5103648,0.94153345,0.8392367,-1.3356575,-1.544337,-0.5825603,-0.5181169,-0.0644434
21,-0.5781911,-0.4187092,"('immoral', 'moral')",-1.3382369,-1.3061436,0.03589513,0.14858803,-0.0818796,-0.13182479,-3.0072365,-2.7882683,0.27752244,0.22920027,-1.8663383,-1.9853377,-0.9369236,-0.8932136,-0.04371
18,-0.5657425,-0.38396108,"('disagreeable', 'welcoming')",-0.31291938,-0.18851295,-1.4091916,-1.3431774,-0.89406323,-0.7364969,-0.84017146,-0.81762886,0.69008434,0.6926668,-0.800691,-0.7668638,-0.590385,-0.506282,-0.084103
36,-0.55742013,-0.7089317,"('hostile', 'amicable')",1.3550544,1.5209968,0.14831078,0.107760146,-1.2517864,-1.3343955,1.8517729,1.6880714,-0.0642966,0.087478995,1.2169151,1.3060915,0.3855072,0.3810103,0.0044969
79,0.55457085,0.42770976,"('wavering', 'unwavering')",1.0217547,1.1125457,-0.008103294,-0.18805073,0.10698663,-0.07192938,2.0647166,1.8519232,0.29501447,0.21568188,0.49109682,0.46684366,0.6465767,0.5449606,0.1016161
43,-0.5364841,-0.28912196,"('irresponsible', 'responsible')",-0.74818826,-0.71291983,0.285578,0.41139644,0.05431399,0.15982592,-2.5213966,-2.271529,-0.183002,-0.26445735,0.09582082,0.020198053,-0.5076226,-0.420944,-0.0866786
51,-0.49694005,-0.42762223,"('uneducated', 'educated')",0.10327903,0.11256558,0.033450685,0.15381004,0.15637182,0.3298891,-1.3981696,-1.2853719,0.41268608,0.34799197,-1.0724158,-1.2098417,-0.3231054,-0.2826542,-0.0404512
12,-0.48455936,-0.3015467,"('unsupportive', 'supportive')",-0.20823467,-0.16982415,-1.0739926,-0.88380605,-0.54210067,-0.43799153,-1.692734,-1.6133738,0.8873631,0.9323416,-2.3288145,-2.35104,-0.7775818,-0.6893201,-0.0882617
72,0.47935823,0.79739314,"('unambitious', 'ambitious')",0.7967189,1.0171393,-0.5955355,-0.50739,0.5468222,0.8571383,-0.71453834,-0.40694225,0.07400912,0.19978783,-0.7963345,-0.8285191,-0.0299286,0.1612296,-0.1911582
52,0.47489506,0.5709614,"('irrational', 'rational')",0.78893375,0.9819336,-0.86251837,-0.85991406,0.5688246,0.47589585,1.2224127,1.1259643,0.43830475,0.5387832,0.61254734,0.7070066,0.4633428,0.5058044,-0.0424616
2,0.4727784,0.76929003,"('unlikable', 'likable')",0.63255197,0.8282784,0.73480093,0.8518861,0.6259987,0.86170506,0.24670728,0.49129927,1.4820389,1.541687,0.86741436,0.78558767,0.7231844,0.8756762,-0.1524918
75,0.4627362,0.2617279,"('meek', 'impulsive')",-0.18380009,-0.16354884,0.25356084,0.17783253,-0.4333666,-0.41555926,1.4023952,1.2985283,-0.64248335,-0.58486545,0.326946,0.38174924,0.1694269,0.1365521,0.0328748
40,0.42511696,0.60017693,"('stingy', 'generous')",0.32533568,0.46155617,-1.0450088,-0.9418978,0.5534336,0.8775946,-0.041305713,0.05689895,-0.30216926,-0.19011244,-2.6745844,-2.7514346,-0.3941689,-0.2696026,-0.1245663
65,-0.41247702,-0.046760354,"('insecure', 'secure')",-0.25102004,-0.24070701,0.09093445,0.23500408,0.5692338,0.7323392,-2.5516977,-2.2272549,0.36408657,0.3812824,-0.99476343,-1.0711298,-0.4551005,-0.3196038,-0.1354967
50,0.39817458,0.2160069,"('clumsy', 'skillful')",-0.25945026,-0.28102896,0.3190859,0.19991788,0.5641109,0.4091378,0.603667,0.39391112,0.74795157,0.7760744,0.8250649,0.74303895,0.4569435,0.3510083,0.1059352
85,0.38752487,0.44930965,"('insignificant', 'prestigious')",1.4982677,1.8060367,-0.88257843,-0.79151654,-0.8840794,-0.76428443,2.6760159,2.5321338,1.1539558,1.3147937,0.99144757,1.0348005,0.7057934,0.7973248,-0.0915314
14,0.35384318,0.3672009,"('antisocial', 'social')",-0.118641615,-0.10555879,0.08333435,0.015325503,0.8387237,0.74722564,-2.3724926,-2.217638,1.5254074,1.4554024,-1.135487,-1.2489952,-0.1179018,-0.1410054,0.0231036
87,0.287457,0.2671408,"('unsuccessful', 'successful')",-0.139535,-0.051934503,0.16810255,0.19574776,0.5498184,0.465876,-0.96102726,-0.97632504,2.2821424,2.257412,0.4778131,0.600929,0.3806816,0.3941209,-0.0134393
6,-0.2835163,-0.22742952,"('distant', 'open')",0.96781325,1.0871946,-0.05444366,-0.14493613,-0.40205196,-0.43466058,1.841954,1.6508448,0.6240418,0.65083945,1.0166698,1.0139182,0.5300667,0.5136815,0.0163852
83,0.26427487,0.3794472,"('powerless', 'powerful')",0.56376654,0.5526763,-0.54894704,-0.59221953,0.7019235,0.742678,-1.2407612,-1.148682,0.21877664,0.27927572,-1.3196927,-1.4237878,-0.1943799,-0.1729446,-0.0214353
58,0.1714656,0.008827124,"('undiscriminating', 'discriminating')",-0.27382648,-0.23857617,-0.296221,-0.35769495,-0.39208445,-0.29656368,-0.9437296,-0.89603597,0.28717735,0.34401542,0.57606155,0.48191997,-0.124451,-0.1363012,0.0118502
56,-0.15098973,0.11681277,"('impractical', 'practical')",0.51690686,0.5079505,0.7031495,0.83318514,1.103152,1.1271155,-1.5684929,-1.3597234,0.23332788,0.1310412,-1.1612281,-1.227003,-0.0463106,0.0184827,-0.0647933
53,0.12936279,0.38446397,"('uncreative', 'creative')",-0.15008578,0.112207375,-1.1559283,-0.91082424,-0.102585815,0.24844547,-0.31879002,-0.13827802,1.3553712,1.3488333,1.8070292,1.6786487,0.2234819,0.3890709,-0.165589
54,-0.08850831,-0.1568331,"('incapable', 'capable')",-0.3354985,-0.3583718,-0.33443668,-0.30095705,-0.65038824,-0.6462744,-0.13563806,-0.14914192,0.0997158,0.089809835,0.8314767,0.83701926,-0.087611,-0.0978213,0.0102103
68,0.087675326,0.20412754,"('dependent', 'independent')",-0.3884594,-0.44934005,-0.52662826,-0.56838894,0.09450893,0.15986411,-0.09057242,0.049711667,-0.673091,-0.687865,-1.3157088,-1.2683609,-0.4017536,-0.3657502,-0.0360034
80,-0.081042655,-0.27100623,"('dominated', 'dominating')",-0.5158176,-0.73300594,0.34506845,0.22217605,-0.213176,-0.23742336,-1.159704,-1.2664963,0.3045832,0.14032978,-1.6321443,-1.709737,-0.4217475,-0.5507375,0.12899
37,-0.06052082,-0.34533793,"('fake', 'genuine')",0.40056473,0.32280922,0.3939095,0.17297104,0.0009321291,-0.15231584,-0.6350264,-0.57116294,-0.31081852,-0.3467575,0.32609046,0.31766072,0.0164473,-0.086019,0.1024663
5,-0.060251143,-0.013250327,"('distant', 'outgoing')",0.3910551,0.46191883,-0.25334853,-0.366087,-0.32185495,-0.39192066,1.6455163,1.3965154,0.2741562,0.29959428,0.74034,0.7061039,0.3450876,0.2989821,0.0461055
17,0.05197726,0.118000165,"('nasty', 'nice')",1.1495967,1.1223724,-0.014565103,-0.024065785,-0.040530663,-0.086095154,-0.050688908,-0.07015311,0.020730868,0.0068757758,-0.4539776,-0.4050812,0.0946489,0.0945504,9.85e-05
57,0.047356606,0.19182517,"('unimaginative', 'imaginative')",-0.8637912,-0.85698694,-0.23803456,-0.07556011,-0.1306843,0.11647314,-2.4160118,-2.2476087,0.29852676,0.22407806,-2.94083,-3.0588996,-0.891924,-0.8152399,-0.0766841
25,0.04729749,0.26053682,"('egoistic', 'altruistic')",0.95079327,1.2177937,-0.81835777,-0.7703351,-0.2171211,-0.01656328,0.85743755,0.854742,0.31258774,0.3942116,1.4965776,1.5459353,0.3756021,0.4980459,-0.1224438
26,-0.036993958,-0.0046608094,"('hardhearted', 'benevolent')",0.6753319,0.8562972,-0.15374692,0.01051541,-0.19041671,-0.17641555,0.2199738,0.19997056,2.8804471,2.9018703,1.7402421,1.6900703,0.7335482,0.782521,-0.0489728
31,-0.03567993,0.03500928,"('evil', 'good')",0.8118052,0.9435194,-0.67508453,-0.60953915,-0.7043711,-0.6421047,2.000913,1.8208284,-1.0294122,-0.8183709,-0.22320446,-0.058459006,0.0207094,0.0958405,-0.0751311
61,-0.034184113,0.1351453,"('illogical', 'logical')",0.07504788,0.14966549,0.20427501,0.3097951,0.49626642,0.5776632,-0.30142435,-0.1413358,1.1813085,1.2399122,0.018639397,0.028337887,0.2342755,0.3284548,-0.0941793
16,-0.030112348,0.05234756,"('unpopular', 'popular')",-0.7879008,-0.70789605,-0.3506285,-0.27950165,-0.12650552,-0.17032284,0.8822765,0.82688975,0.04822328,0.09469562,0.7108462,0.7061938,0.049457,0.0746295,-0.0251725
74,-0.022961728,0.0353675,"('undedicated', 'dedicated')",0.041254845,0.09977265,0.18010445,0.21097451,-0.3573602,-0.29943892,-0.9483719,-0.93408704,0.84995747,0.8068119,-0.062304936,-0.13433267,-0.0456689,-0.0307046,-0.0149643
15,0.01751218,0.048664697,"('boring', 'funny')",1.0537003,0.97008586,0.8124196,0.8243789,0.4208169,0.33774796,-0.028477443,-0.11374608,0.4039669,0.32846922,0.19641614,0.16517022,0.4109078,0.3658244,0.0450834
76,-0.015775274,0.025898695,"('anxious', 'daring')",0.13519298,0.101400405,0.0342616,-0.0067899628,0.11190141,0.078055516,-1.599065,-1.4985002,1.5567175,1.3587013,-0.53575456,-0.5844328,-0.0446459,-0.0750953,0.0304494
