,interpublic_male,interpublic_female,tuple,group_male,group_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,male-female
20,-0.7827461,-0.7498663,"('rough', 'thoughtful')",1.676156,1.6627836,0.0399387,-0.013688069,0.82197565,0.53534746,0.4388311,0.3586442,0.0801869
36,0.76754045,0.6387253,"('hostile', 'amicable')",-2.1008613,-2.1787615,0.24143307,0.13589522,1.0276916,0.94651496,-0.0160491,-0.1144065,0.0983574
77,-0.7374567,-0.81848854,"('unmotivated', 'motivated')",0.7933452,0.89468455,-0.6416738,-0.37410292,-1.2215149,-1.0828627,-0.4518251,-0.3451924,-0.1066327
61,-0.70075107,-0.8611926,"('illogical', 'logical')",0.11407063,-0.04303605,-0.056002874,-0.2572187,0.13635053,0.029492587,-0.1265832,-0.2829887,0.1564055
82,-0.685477,-0.60786253,"('poor', 'rich')",0.022916917,0.35816523,0.9201333,1.1716197,6.7455363,6.97826,1.7507774,1.9750456,-0.2242682
65,-0.67002,-0.70663023,"('insecure', 'secure')",1.7364208,1.7095851,0.7269102,0.8069924,-0.4023303,-0.53128743,0.3477452,0.319665,0.0280802
24,-0.6599782,-0.791048,"('dishonest', 'honest')",0.0918105,-0.2095534,-1.1802821,-1.4870731,0.9999972,0.9894636,-0.1871132,-0.3745527,0.1874395
32,-0.6594569,-0.6858758,"('unkind', 'kind')",1.1167209,1.1946019,0.37429053,0.34673542,1.1511658,1.2036009,0.4956801,0.5147656,-0.0190855
70,-0.6317006,-0.830097,"('lethargic', 'energetic')",1.7279061,1.5925771,-0.06548291,-0.32208675,0.8553183,0.6863439,0.4715102,0.2816843,0.1898259
67,0.6054677,0.876493,"('doubtful', 'determined')",0.89080423,1.0123522,0.37055707,0.7220298,-0.8589371,-0.5441896,0.251973,0.5166714,-0.2646984
5,0.5950565,0.38965753,"('distant', 'outgoing')",-2.6936116,-3.1775627,-1.5312306,-2.0546901,-0.47950962,-0.4850776,-1.0273238,-1.3319181,0.3045943
31,0.5762597,0.29927754,"('evil', 'good')",-2.1092658,-2.7499154,-0.19852981,-0.48584795,-0.47827473,-0.8464414,-0.5524527,-0.9457318,0.3932791
7,-0.5426521,-0.598352,"('insensitive', 'sensitive')",1.1343021,1.0593877,-0.034649596,-0.3160573,1.0987417,0.71739,0.4139355,0.2155921,0.1983434
66,0.5404641,0.5108473,"('inactive', 'active')",0.25793746,0.2342076,0.29136428,0.30777097,1.0783557,0.9309145,0.5420304,0.4959351,0.0460953
87,0.52403367,0.5218707,"('unsuccessful', 'successful')",1.7043465,1.7525425,1.5728186,1.584331,0.65430254,0.45688996,1.1138754,1.0789086,0.0349668
25,0.504076,0.43390718,"('egoistic', 'altruistic')",-0.22075227,-0.25141624,-0.043320708,0.12070094,1.7359588,1.71856,0.4939905,0.505438,-0.0114475
56,-0.50092363,-0.4584348,"('impractical', 'practical')",1.2314187,1.7012807,0.106079616,0.165137,-0.7929416,-0.66011095,0.0109083,0.186968,-0.1760597
19,-0.4989612,-0.6387967,"('inhospitable', 'hospitable')",-2.2245398,-2.3748274,-0.5441962,-0.4783802,-0.098135695,-0.049569603,-0.8414582,-0.8853935,0.0439353
2,0.4988162,0.5506252,"('unlikable', 'likable')",1.7938294,2.0261917,1.252752,1.6254418,0.57151365,0.85147077,1.0292279,1.2634325,-0.2342046
13,-0.49296737,-0.7023999,"('impolite', 'polite')",1.1701503,1.062821,0.59785527,0.38665,-0.5706745,-0.57517314,0.1760909,0.0429745,0.1331164
71,0.49177802,0.32392174,"('diffident', 'self-confident')",-0.246473,-0.37692574,-0.85146594,-1.1006805,0.26688287,0.080003604,-0.0848195,-0.2684202,0.1836007
68,-0.45614427,-0.40625322,"('dependent', 'independent')",-0.27529356,-0.29912248,-1.431577,-1.3713459,-0.7250195,-0.84296626,-0.7220086,-0.729922,0.0079134
74,-0.45613572,-0.6748004,"('undedicated', 'dedicated')",1.5820738,1.3836126,0.56392425,0.26761806,0.18392439,-0.050397195,0.4684467,0.2315083,0.2369384
54,-0.44277686,-0.40955794,"('incapable', 'capable')",-0.75588316,-0.62073827,-0.9262151,-0.55992085,0.9592909,1.3185602,-0.291396,-0.0679142,-0.2234818
22,-0.42690414,-0.846702,"('untrustworthy', 'trustworthy')",1.5246527,1.1404426,-0.42173734,-0.77893585,-1.108799,-1.463346,-0.1081969,-0.4871353,0.3789384
81,-0.40433615,-0.23209506,"('submissive', 'aggressive')",2.3064313,2.807788,-0.42064315,0.06406111,-1.4567341,-1.0852078,0.0061795,0.3886366,-0.3824571
37,-0.38369885,-0.4419173,"('fake', 'genuine')",0.43739662,0.119982846,-0.4105379,-0.8492808,0.7642207,0.4117242,0.1018451,-0.1898728,0.2917179
58,-0.37752587,-0.6092813,"('undiscriminating', 'discriminating')",0.7743931,0.56897366,0.068767264,-0.34578395,0.10700183,-0.3033839,0.1431591,-0.1723689,0.315528
26,0.37695348,0.18016383,"('hardhearted', 'benevolent')",1.3274288,1.2239572,0.884363,0.8119781,1.8932166,1.6604879,1.1204906,0.9691468,0.1513438
40,0.3748491,-0.05836967,"('stingy', 'generous')",1.0069939,0.28646594,-0.6591199,-1.4063864,-0.8519891,-1.512639,-0.0323165,-0.6727323,0.6404158
14,-0.37260082,-0.38445732,"('antisocial', 'social')",2.920621,3.0954146,0.4591488,0.54799485,-0.64313,-0.5874409,0.5910097,0.6678778,-0.0768681
27,-0.30893537,-0.63529086,"('hardhearted', 'softhearted')",-0.812716,-1.3240505,-0.2967523,-0.58967865,1.5617939,1.2582194,0.0358475,-0.3227002,0.3585477
30,-0.3068475,-0.29612395,"('intolerant', 'tolerant')",0.7413073,0.89590263,-0.06335791,0.2107192,0.6406756,0.7949239,0.2529444,0.4013554,-0.148411
76,-0.2920927,-0.1347871,"('anxious', 'daring')",1.4165921,1.8541684,0.44332567,0.649382,-0.4116393,-0.31278127,0.2890464,0.5139955,-0.2249491
29,-0.28649685,-0.44188723,"('unfair', 'fair')",-0.50452816,-0.8529092,-1.1629897,-1.3526661,-0.49226385,-0.81680167,-0.6115696,-0.8660661,0.2544965
17,-0.24954005,-0.16830797,"('nasty', 'nice')",-1.5852875,-1.4390053,-0.7374877,-0.6370047,-0.62756,-0.5403053,-0.7999688,-0.6961558,-0.103813
80,-0.18996091,-0.16391373,"('dominated', 'dominating')",2.0911486,2.2599473,0.21024436,0.37707612,-1.5630444,-1.5349773,0.1370969,0.2345331,-0.0974362
83,-0.16733333,-0.010250814,"('powerless', 'powerful')",0.4002495,0.73021734,-1.7926838,-1.6307733,-1.0775518,-0.9621145,-0.6593299,-0.4682303,-0.1910996
34,-0.16315626,0.021398064,"('mean', 'honorable')",-0.1215953,0.07582747,0.012864252,0.2565447,6.171759,6.3968396,1.474968,1.6876525,-0.2126845
18,0.1443956,0.0040887743,"('disagreeable', 'welcoming')",-0.72633255,-0.7657622,-1.7480171,-1.6279851,-0.3410663,-0.3410555,-0.6677551,-0.6826785,0.0149234
4,0.13593537,0.11364861,"('disliked', 'liked')",-1.080474,-1.1229483,-0.49624848,-0.45299733,-6.9179354,-6.985454,-2.0896807,-2.1119378,0.0222571
84,0.09389113,0.09850764,"('inferior', 'superior')",0.27630743,0.15880165,0.22587913,0.33279264,0.56520134,0.48025358,0.2903197,0.2675889,0.0227308
47,0.08424305,0.051779136,"('stupid', 'smart')",0.46004128,0.34309518,0.4079552,0.20490341,5.2985153,5.370265,1.5626887,1.4925107,0.070178
88,-0.07343992,0.14577723,"('low', 'eminent')",-0.89809066,-0.3464242,-0.8678861,-0.35669106,-0.044347715,0.20271192,-0.4709411,-0.0886565,-0.3822846
16,-0.05338947,0.11705814,"('unpopular', 'popular')",-0.9229181,-0.7393934,-0.029539768,0.32426554,0.7109453,0.7974755,-0.0737255,0.1248515,-0.198577
79,0.050828144,-0.009239107,"('wavering', 'unwavering')",-2.3895233,-2.3791788,-0.66971,-0.68145275,0.19614938,0.24551071,-0.7030639,-0.70609,0.0030261
64,0.045167726,-0.086916134,"('shy', 'confident')",1.4372479,1.3442065,-0.24265888,-0.3317512,-7.3976197,-7.4970264,-1.5394658,-1.6428719,0.1034061
50,0.033836227,0.061500702,"('clumsy', 'skillful')",-0.24575211,-0.15323843,0.8316558,0.8838789,0.5126792,0.3240886,0.2831048,0.2790574,0.0040474
