,united_male,united_female,tuple,parcel_male,parcel_female,service_male,service_female,inc_male,inc_female,average_male,average_female,male-female
59,-0.92680466,-0.79278594,"('foolish', 'wise')",0.33474058,0.28550866,-1.4630247,-1.3671808,0.21329865,0.29070723,-0.4604475,-0.3959377,-0.0645098
64,0.90597075,0.90011454,"('shy', 'confident')",-1.819859,-1.7400893,-0.8673501,-0.86213374,-6.934606,-6.8853583,-2.178961,-2.1468668,-0.0320942
22,0.90236634,0.7121122,"('untrustworthy', 'trustworthy')",-1.1329635,-1.135131,0.2850762,0.19717051,-0.70064276,-0.81291556,-0.1615409,-0.259691,0.0981501
3,0.85839206,0.9318211,"('repellent', 'pleasant')",-1.6028924,-1.5163058,-0.29920703,-0.29636732,0.52359974,0.43132153,-0.1300269,-0.1123826,-0.0176443
26,-0.8530887,-0.80117834,"('hardhearted', 'benevolent')",2.3431258,2.3079135,0.3572768,0.3702355,1.4218161,1.5669428,0.8172826,0.8609784,-0.0436958
44,-0.8407647,-0.8425271,"('prejudiced', 'unprejudiced')",-1.1008247,-1.1521014,-0.3467742,-0.4020358,-1.647055,-1.6352963,-0.9838547,-1.0079901,0.0241354
5,-0.8318755,-0.79535615,"('distant', 'outgoing')",0.8250754,0.86478555,-1.0543232,-0.9991657,-0.6274472,-0.56512207,-0.4221426,-0.3737146,-0.048428
40,0.80933034,0.75867146,"('stingy', 'generous')",2.0363462,2.123486,0.23760107,0.25020602,-1.8517256,-1.6978791,0.307888,0.3586211,-0.0507331
49,-0.8081498,-0.82519513,"('unable', 'able')",-1.7754171,-1.7282053,-0.6216085,-0.6550773,-0.15187907,-0.16423288,-0.8392636,-0.8431777,0.0039141
25,-0.7644628,-0.8585978,"('egoistic', 'altruistic')",2.4815288,2.3763964,1.599829,1.6398672,1.5466505,1.5052933,1.2158864,1.1657398,0.0501466
50,-0.7629719,-0.70602584,"('clumsy', 'skillful')",-0.740879,-0.6977714,-1.1133052,-0.97488374,0.23029488,0.24987982,-0.5967153,-0.5322003,-0.064515
29,-0.7538651,-0.62162757,"('unfair', 'fair')",0.3990456,0.3951466,-1.2381239,-1.204289,-0.6566037,-0.69719654,-0.5623868,-0.5319916,-0.0303952
78,0.75158834,0.6340981,"('nonresilient', 'resilient')",-0.54162645,-0.5631415,1.4296632,1.4717016,0.4756077,0.5550169,0.5288082,0.5244188,0.0043894
24,0.75028604,0.8733976,"('dishonest', 'honest')",-0.013743106,0.08232612,-1.2563375,-1.2552708,0.78669006,0.79948914,0.0667239,0.1249855,-0.0582616
37,-0.7349073,-0.5189991,"('fake', 'genuine')",-0.58772856,-0.52291673,-0.9418736,-0.85889286,0.20020401,0.22607602,-0.5160763,-0.4186832,-0.0973931
54,-0.71804523,-0.68003327,"('incapable', 'capable')",0.12432313,0.103467114,-1.229143,-1.1315348,1.0337709,1.0629048,-0.1972736,-0.161299,-0.0359746
79,-0.7110036,-0.5996287,"('wavering', 'unwavering')",0.79068947,0.76998866,-0.9835042,-0.92550385,-0.109945975,-0.14434677,-0.2534411,-0.2248727,-0.0285684
82,-0.6820387,-0.74076056,"('poor', 'rich')",-1.273554,-1.167774,-0.3241626,-0.25431883,6.55559,6.4325786,1.0689588,1.0674313,0.0015275
30,0.6582626,0.6761383,"('intolerant', 'tolerant')",-0.5538761,-0.4554684,-0.4453436,-0.44913888,1.1526777,1.2201488,0.2029301,0.2479199,-0.0449898
33,0.5833024,0.58492494,"('wrong', 'right')",2.1279263,2.0917027,1.0072637,1.0750458,-0.56453943,-0.46441472,0.7884883,0.8218147,-0.0333264
16,-0.55103886,-0.57229286,"('unpopular', 'popular')",-0.65641445,-0.6677278,-0.5024542,-0.45349392,0.5145202,0.5527971,-0.2988468,-0.2851794,-0.0136674
9,-0.5387709,-0.45114815,"('unaffectionate', 'caring')",1.2660575,1.3637891,-0.39051914,-0.27307525,1.1341108,1.205665,0.3677196,0.4613077,-0.0935881
43,0.5319078,0.75556207,"('irresponsible', 'responsible')",-1.2705791,-1.0809433,-0.6479924,-0.6233089,0.5899982,0.69343424,-0.1991664,-0.063814,-0.1353524
87,0.48286912,0.57294375,"('unsuccessful', 'successful')",-0.07287784,0.046111103,0.78477126,0.7267393,0.7683162,0.84963524,0.4907697,0.5488573,-0.0580876
72,0.4751652,0.41459766,"('unambitious', 'ambitious')",0.6596034,0.66285855,-1.3291745,-1.3994229,-0.63841933,-0.6360586,-0.2082063,-0.2395063,0.0313
19,-0.46071205,-0.3501171,"('inhospitable', 'hospitable')",0.7375851,0.82269865,-0.30852088,-0.21355915,-0.19373228,-0.08362787,-0.056345,0.0438486,-0.1001936
47,0.438086,0.33833164,"('stupid', 'smart')",0.18548188,0.19915706,0.4093014,0.42900276,6.097549,6.0549927,1.7826046,1.7553711,0.0272335
71,0.4262854,0.48577982,"('diffident', 'self-confident')",2.3200111,2.3263862,0.26753986,0.2695178,0.7046614,0.74677706,0.9296244,0.9571152,-0.0274908
27,-0.42184493,-0.46266216,"('hardhearted', 'softhearted')",0.77478224,0.73692244,0.5140431,0.4434967,1.7230934,1.7789527,0.6475185,0.6241775,0.023341
69,-0.38484466,-0.3122356,"('lazy', 'industrious')",1.7464194,1.6663723,0.91728544,0.9266073,-0.5386988,-0.49021742,0.4350403,0.4476317,-0.0125914
83,0.29340798,0.18616994,"('powerless', 'powerful')",0.007245913,0.043873757,-0.16108513,-0.1678543,-0.8125,-0.9318489,-0.1682328,-0.2174149,0.0491821
61,0.25638023,0.2815621,"('illogical', 'logical')",0.044185344,0.0940291,1.1138132,1.1932544,0.25337064,0.3282011,0.4169374,0.4742616,-0.0573242
73,-0.24678302,-0.01238022,"('helpless', 'self-reliant')",0.5823575,0.6496026,-0.3072821,-0.1915344,-3.6871068,-3.573718,-0.9147036,-0.7820075,-0.1326961
88,0.23901582,0.29854628,"('low', 'eminent')",-0.9516278,-0.93581975,-1.658187,-1.6991378,0.071213305,0.046255276,-0.5748965,-0.572539,-0.0023575
58,-0.21731302,-0.15930063,"('undiscriminating', 'discriminating')",0.09241544,0.20413017,0.12644197,0.21054573,-0.16516253,-0.0729519,-0.0409045,0.0456058,-0.0865103
66,0.18977773,0.1804895,"('inactive', 'active')",0.23726127,0.2647102,0.059990615,0.072961345,1.2193422,1.1319054,0.4265929,0.4125166,0.0140763
17,0.17243508,0.117298365,"('nasty', 'nice')",0.55903023,0.5944338,0.43193495,0.317178,-0.3846233,-0.39848813,0.1946943,0.1576055,0.0370888
53,-0.16686036,-0.22549498,"('uncreative', 'creative')",0.2750837,0.35299522,-1.3321798,-1.1784027,0.9027053,0.90636194,-0.0803128,-0.0361351,-0.0441777
68,0.14380243,0.26581976,"('dependent', 'independent')",-2.3490133,-2.2890568,-0.8591622,-0.78349763,-0.44334447,-0.38528186,-0.8769294,-0.7980041,-0.0789253
84,-0.09217714,-0.009034101,"('inferior', 'superior')",0.0014505666,-0.047926076,-0.18032587,-0.17328306,0.52073723,0.5470218,0.0624212,0.0791946,-0.0167734
20,-0.078270145,-0.06826739,"('rough', 'thoughtful')",-0.53716034,-0.5416978,0.36161178,0.36150527,1.220265,1.3063097,0.2416116,0.2644624,-0.0228508
38,0.067006744,0.060259912,"('untruthful', 'truthful')",0.38905966,0.41933325,-0.29211745,-0.29799694,-0.08096336,0.03851089,0.0207464,0.0550268,-0.0342804
45,-0.06637049,-0.08309759,"('incompetent', 'competent')",-0.42685464,-0.32911667,1.1611938,1.0464154,-0.14039296,-0.14504327,0.1318939,0.1222895,0.0096044
41,-0.06311025,-0.19393888,"('unforgiving', 'forgiving')",1.1016144,1.2367245,1.4073454,1.4030559,-0.03323715,0.035582148,0.603153,0.6203559,-0.0172029
2,-0.040731847,-0.008946976,"('unlikable', 'likable')",-0.1485022,0.010421891,0.24313286,0.34207636,0.3517741,0.4180514,0.1014182,0.1904007,-0.0889825
34,-0.01593136,0.03478226,"('mean', 'honorable')",-0.21268243,-0.07013229,-0.38957095,-0.3530502,6.0138073,6.0913386,1.3489057,1.4257346,-0.0768289
18,-0.0016017035,-0.038803574,"('disagreeable', 'welcoming')",0.37840632,0.47404385,-0.18994653,-0.13650104,-0.6278088,-0.4822877,-0.1102377,-0.0458871,-0.0643506
