,brown_male,brown_female,tuple,forman_male,forman_female,corp_male,corp_female,average_male,average_female,male-female
4,-0.9189954,-1.4811536,"('disliked', 'liked')",0.033568807,-0.122414395,-7.0767674,-7.028671,-2.6540647,-2.8774128,0.2233481
9,0.91868883,0.4000982,"('unaffectionate', 'caring')",-1.2502086,-1.7069393,1.4299248,1.3449663,0.366135,0.0127084,0.3534266
58,-0.8367402,-1.1657665,"('undiscriminating', 'discriminating')",-0.84423685,-0.9828752,0.21992585,0.085077904,-0.4870171,-0.6878545,0.2008374
24,0.80705136,0.7596193,"('dishonest', 'honest')",-0.7522786,-0.96555126,0.7562769,0.6452029,0.2703499,0.1464236,0.1239263
26,-0.80633146,-1.4955823,"('hardhearted', 'benevolent')",0.19347462,-0.03572069,1.6274785,1.4489615,0.3382072,-0.0274472,0.3656544
23,0.8020767,1.0214746,"('insincere', 'sincere')",-0.5147936,-0.6375697,6.017792,5.8917603,2.1016917,2.0918884,0.0098033
63,0.7771015,0.824852,"('unperceptive', 'insightful')",0.0025452487,-0.11474624,0.9042865,0.82663995,0.5613111,0.5122486,0.0490625
46,0.7717759,0.9606751,"('uncompetitive', 'competitive')",-0.63990974,-0.8073517,-0.6213465,-0.8606002,-0.1631601,-0.2357589,0.0725988
32,0.7603814,0.8812794,"('unkind', 'kind')",-0.4198706,-0.68903047,0.69085056,0.57435215,0.3437871,0.2555337,0.0882534
18,-0.73945266,-0.839695,"('disagreeable', 'welcoming')",-0.50870895,-0.4833976,-0.70705074,-0.7357333,-0.6517375,-0.6862753,0.0345378
74,0.7272874,0.5339314,"('undedicated', 'dedicated')",0.17021166,-0.0423245,-0.29250497,-0.50843525,0.2016647,-0.0056095,0.2072742
5,-0.69851375,-1.1411979,"('distant', 'outgoing')",-0.46355456,-0.5913215,-0.750891,-0.5877941,-0.6376531,-0.7734378,0.1357847
8,-0.6976197,-1.4250565,"('unaffectionate', 'affectionate')",-1.0164522,-1.3599375,0.71609586,0.5778844,-0.3326587,-0.7357032,0.4030445
49,-0.6937501,-0.56693023,"('unable', 'able')",-0.2959434,-0.37984318,-0.43585795,-0.4238791,-0.4751838,-0.4568841,-0.0182997
48,0.6779655,1.0267287,"('unintelligent', 'intelligent')",-0.7804397,-0.6360039,0.6612948,0.68425894,0.1862736,0.3583279,-0.1720543
76,0.6656462,0.95433825,"('anxious', 'daring')",-0.4118269,-0.42933497,-0.13413769,-0.14001818,0.0398939,0.1283284,-0.0884345
1,-0.6586097,-1.2597471,"('unfriendly', 'friendly')",-1.7509195,-2.0381956,1.3240113,1.0541335,-0.3618393,-0.7479364,0.3860971
84,0.6536103,0.8242215,"('inferior', 'superior')",0.024365945,0.15169129,0.7434453,0.8146924,0.4738072,0.5968684,-0.1230612
64,0.64006305,0.38372478,"('shy', 'confident')",0.20902972,0.10155162,-6.378826,-6.3257804,-1.8432444,-1.9468347,0.1035903
87,0.63792336,0.36369956,"('unsuccessful', 'successful')",0.26216304,-0.011823542,0.92636245,0.87743485,0.6088163,0.4097703,0.199046
73,0.6176448,0.24665056,"('helpless', 'self-reliant')",1.0410839,1.0500786,-3.1590908,-3.0224025,-0.5001207,-0.5752244,0.0751037
6,-0.5798006,-0.92937624,"('distant', 'open')",-0.6215206,-0.7490437,-0.5175145,-0.5232071,-0.5729452,-0.7338757,0.1609305
61,0.5672486,0.6093043,"('illogical', 'logical')",-0.24565619,-0.4219473,0.65773726,0.47360072,0.3264432,0.2203192,0.106124
41,0.52145785,0.26243517,"('unforgiving', 'forgiving')",-0.023237396,-0.14686203,-0.03214844,-0.12555683,0.1553573,-0.0033279,0.1586852
2,0.5028174,0.24281713,"('unlikable', 'likable')",0.35720736,0.08879274,0.40344483,0.26785475,0.4211565,0.1998216,0.2213349
50,-0.4761044,-0.40694186,"('clumsy', 'skillful')",0.39585796,0.30025238,0.050062068,0.16963556,-0.0100615,0.020982,-0.0310435
11,0.47125137,0.5138826,"('unhelpful', 'helpful')",-0.43054444,-0.59047586,2.0464509,2.0419035,0.6957192,0.6551034,0.0406158
72,-0.43374488,-0.32558176,"('unambitious', 'ambitious')",-1.1133658,-1.0391642,-0.5650531,-0.44477898,-0.7040546,-0.603175,-0.1008796
51,0.42445755,0.88072115,"('uneducated', 'educated')",-0.31967822,-0.25268045,0.15182056,-0.009615883,0.0855333,0.2061416,-0.1206083
69,-0.38097936,-0.7891036,"('lazy', 'industrious')",1.5580817,1.5845815,-0.68473804,-0.3893764,0.1641214,0.1353672,0.0287542
38,0.36854273,0.31469303,"('untruthful', 'truthful')",-0.115989834,-0.29843956,-0.08061954,0.07310726,0.0573111,0.0297869,0.0275242
86,0.326415,0.3728014,"('uninfluential', 'influential')",-1.6220874,-1.8905302,-0.25793895,-0.67203283,-0.5178705,-0.7299205,0.21205
19,-0.29471162,-0.4831584,"('inhospitable', 'hospitable')",-0.23142646,-0.48550987,-0.601492,-0.6197121,-0.3758767,-0.5294601,0.1535834
33,0.28622782,-0.12961832,"('wrong', 'right')",0.633916,0.53886473,-0.60998183,-0.55291176,0.1033873,-0.0478884,0.1512757
3,0.28343412,0.7444453,"('repellent', 'pleasant')",-0.58468336,-0.44884688,0.7004887,0.5228922,0.1330798,0.2728302,-0.1397504
44,-0.24935427,-0.5270876,"('prejudiced', 'unprejudiced')",0.6293031,0.52012384,-1.6302471,-1.5561574,-0.4167661,-0.5210404,0.1042743
77,0.24087094,0.6101834,"('unmotivated', 'motivated')",-0.8794455,-0.78779346,-0.78582853,-0.7743518,-0.474801,-0.3173206,-0.1574804
57,0.22358035,-0.31518063,"('unimaginative', 'imaginative')",-0.72127736,-1.1813099,-2.82927,-3.1975365,-1.1089889,-1.5646756,0.4556867
28,-0.21761893,-0.042205222,"('disloyal', 'loyal')",-0.69144666,-0.9184252,1.0912642,0.9050918,0.0607329,-0.0185129,0.0792458
59,-0.1766797,-0.31188577,"('foolish', 'wise')",0.23145363,0.33014843,-0.041206263,0.14131892,0.0045226,0.0531939,-0.0486713
15,0.16202909,-0.36737174,"('boring', 'funny')",-0.14505525,-0.39384788,-0.18864714,-0.25595903,-0.0572244,-0.3390596,0.2818352
68,-0.1392769,0.063423984,"('dependent', 'independent')",-0.012278763,0.09642635,-0.7929113,-0.8142627,-0.3148223,-0.2181375,-0.0966848
40,-0.13003479,-0.45374572,"('stingy', 'generous')",0.26316857,0.17102301,-1.9249796,-1.9986683,-0.5972819,-0.7604637,0.1631818
20,-0.1134274,-0.0039212704,"('rough', 'thoughtful')",-0.14718817,-0.018620761,0.92885965,0.81588846,0.222748,0.2644488,-0.0417008
78,-0.099572815,0.10203791,"('nonresilient', 'resilient')",-0.27084494,-0.28905696,0.4332549,0.43404195,0.0209457,0.082341,-0.0613953
29,-0.09460983,-0.15482809,"('unfair', 'fair')",0.17334926,0.2916946,-0.5432733,-0.65453464,-0.1548446,-0.172556,0.0177114
17,0.08627328,-0.18914156,"('nasty', 'nice')",-0.3565472,-0.5307292,-0.75614434,-0.791003,-0.3421394,-0.5036246,0.1614852
83,-0.08040249,-0.12113596,"('powerless', 'powerful')",-0.6314287,-0.65060866,-0.970769,-1.0191566,-0.5608668,-0.5969671,0.0361003
22,-0.07329732,-0.13938177,"('untrustworthy', 'trustworthy')",0.46850932,0.25082943,-0.94572276,-1.167844,-0.1835036,-0.3521321,0.1686285
47,-0.058204673,-0.12979624,"('stupid', 'smart')",0.2524594,0.13999283,5.318396,5.1818357,1.8375503,1.7306774,0.1068729
27,-0.019135777,-0.4293638,"('hardhearted', 'softhearted')",-0.537402,-0.70151365,1.4129026,1.2703952,0.2854549,0.0465059,0.238949
25,0.008245882,-0.118684985,"('egoistic', 'altruistic')",0.11431214,0.071621254,0.9820435,0.96034163,0.3682005,0.304426,0.0637745
