,american_male,american_female,tuple,international_male,international_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
26,0.5102774,0.42943382,"('hardhearted', 'benevolent')",1.944902,1.7333443,1.3950776,1.0985411,2.001416,1.6055927,1.4629183,1.216728,0.2461903
88,0.48096216,0.027398003,"('low', 'eminent')",0.30944356,0.021774692,-0.77372843,-1.1895943,0.5919844,0.14545041,0.1521654,-0.2487428,0.4009082
51,0.4626971,0.42519623,"('uneducated', 'educated')",-0.21897379,-0.10073824,-0.025970321,-0.0017526764,0.004429426,0.035463203,0.0555456,0.0895421,-0.0339965
10,-0.45534405,-0.58124757,"('unsympathetic', 'sympathetic')",-1.892933,-1.8569674,-0.41185927,-0.5328413,-0.49585018,-0.4810582,-0.8139966,-0.8630286,0.049032
87,-0.4548404,-0.6299395,"('unsuccessful', 'successful')",0.5463585,0.45043623,1.2830862,1.1229689,0.89104414,0.6659942,0.5664121,0.402365,0.1640471
56,0.4501102,0.29818714,"('impractical', 'practical')",0.68665063,0.7498401,1.0859065,1.0717633,0.23237245,0.4448271,0.6137599,0.6411544,-0.0273945
83,-0.42237687,-0.2861484,"('powerless', 'powerful')",0.6318629,0.59489,0.22525991,0.1869674,-0.6882156,-0.78061557,-0.0633674,-0.0712266,0.0078592
75,0.42026222,0.6527455,"('meek', 'impulsive')",1.0589073,1.222047,-0.7241584,-0.5384466,-0.27705535,-0.18215597,0.1194889,0.2885475,-0.1690586
6,-0.38600433,0.10102529,"('distant', 'open')",0.44128257,0.6870701,-1.9801346,-1.6251268,0.4478516,0.4714203,-0.3692512,-0.0914028,-0.2778484
25,-0.36421484,-0.42734572,"('egoistic', 'altruistic')",0.9287239,0.52338684,-0.06093459,-0.21242732,1.5410796,1.0940344,0.5111635,0.2444121,0.2667514
81,0.31250855,-0.10637035,"('submissive', 'aggressive')",0.063011855,-0.08066308,1.9602821,1.7303072,-0.38909495,-0.44335127,0.4866769,0.2749806,0.2116963
59,-0.29102284,-0.16835132,"('foolish', 'wise')",0.69372046,0.8168927,-1.3072698,-1.3264409,0.6940187,0.54503477,-0.0526384,-0.0332162,-0.0194222
61,-0.28959432,-0.44227487,"('illogical', 'logical')",-0.65192294,-0.8505063,-0.13431013,-0.21582434,0.03770543,-0.1392204,-0.2595305,-0.4119565,0.152426
23,-0.28750193,-0.53758496,"('insincere', 'sincere')",-0.7286026,-0.6197212,0.5041621,0.32470733,5.3871017,5.3444934,1.2187898,1.1279737,0.0908161
72,0.28066644,0.3852714,"('unambitious', 'ambitious')",-0.12750691,0.13847987,0.43752736,0.6619798,-0.9320047,-0.64254427,-0.0853294,0.1357967,-0.2211261
80,-0.26593795,-0.118102714,"('dominated', 'dominating')",-0.4137932,-0.47670695,0.8645363,0.71195894,-1.4783503,-1.3473239,-0.3233863,-0.3075436,-0.0158427
19,0.2629298,0.29781127,"('inhospitable', 'hospitable')",-0.56760144,-0.57099074,-1.868737,-1.9125965,-0.22291495,-0.36636454,-0.5990809,-0.6380351,0.0389542
68,0.26096904,0.13030401,"('dependent', 'independent')",-0.8766761,-0.78548175,-0.6444713,-0.772096,-0.89902043,-0.9340863,-0.5397997,-0.59034,0.0505403
50,0.25452283,0.16105263,"('clumsy', 'skillful')",0.2830613,0.3728587,-0.3255378,-0.36553895,0.64349896,0.4146972,0.2138863,0.1457674,0.0681189
63,-0.23679489,-0.19351372,"('unperceptive', 'insightful')",-0.24653925,-0.043570258,1.0017854,1.0371764,0.74546725,0.88011146,0.3159796,0.420051,-0.1040714
12,0.23562452,0.4793705,"('unsupportive', 'supportive')",-0.16585985,0.2611668,0.60777795,0.9511502,-1.7512934,-1.4768411,-0.2684377,0.0537116,-0.3221493
38,0.23440087,0.2514082,"('untruthful', 'truthful')",0.18834758,0.23820025,-0.62272596,-0.7620374,0.22391513,0.2077739,0.0059844,-0.0161638,0.0221482
43,0.23335323,0.29253304,"('irresponsible', 'responsible')",-0.74436516,-0.2885372,0.62146336,0.7286698,0.39670104,0.6416999,0.1267881,0.3435914,-0.2168033
58,-0.22956501,0.1280366,"('undiscriminating', 'discriminating')",-0.01675804,0.25631806,0.43068787,0.77827823,-0.17235991,-0.23955299,0.0030012,0.23077,-0.2277688
17,0.21455093,-0.18968865,"('nasty', 'nice')",-0.31457838,-0.55114055,-0.57524246,-0.8814584,-0.21244651,-0.4995319,-0.2219291,-0.5304549,0.3085258
7,0.2099231,-0.0129901115,"('insensitive', 'sensitive')",-0.6020542,-0.6814139,0.16415717,0.12458206,0.5419156,0.5244996,0.0784854,-0.0113306,0.089816
54,-0.2031909,0.20513788,"('incapable', 'capable')",0.37496537,0.76790285,-0.08445604,0.09147679,1.1067394,1.178499,0.2985145,0.5607541,-0.2622396
52,-0.20203054,-0.2521331,"('irrational', 'rational')",0.23353466,0.09743605,-1.1888331,-1.0361648,0.284979,-0.0020910315,-0.2180875,-0.2982382,0.0801507
84,0.19562677,0.1194224,"('inferior', 'superior')",0.3580873,0.1731042,0.05988516,-0.0022057611,0.5731728,0.40063596,0.296693,0.1727392,0.1239538
15,0.19389427,0.066578805,"('boring', 'funny')",0.7424806,0.6018725,-0.7481688,-0.92911667,0.49509305,0.4145087,0.1708248,0.0384608,0.132364
85,0.19194555,0.16356556,"('insignificant', 'prestigious')",0.74528927,0.64131546,-0.7694751,-0.8201945,0.6227994,0.085714385,0.1976398,0.0176002,0.1800396
33,0.18412882,0.25842085,"('wrong', 'right')",1.274923,1.1847396,-0.15993531,-0.040998317,-0.4606485,-0.47206795,0.209617,0.2325235,-0.0229065
48,0.16781251,0.03693945,"('unintelligent', 'intelligent')",-0.70519096,-0.74218684,-0.5509757,-0.65572494,0.28614816,0.18253443,-0.2005515,-0.2946095,0.094058
64,0.16289209,0.3181695,"('shy', 'confident')",-0.3362351,-0.052191086,0.8668194,1.0658957,-6.029748,-5.666521,-1.3340679,-1.0836618,-0.2504061
40,-0.14783774,0.3281926,"('stingy', 'generous')",-0.13533512,0.23301312,0.011040412,0.4428571,-1.7162179,-1.661639,-0.4970876,-0.164394,-0.3326936
28,0.13423897,-0.12209369,"('disloyal', 'loyal')",-0.38303697,-0.84868467,-0.42360872,-0.7107465,0.90098137,0.5811797,0.0571437,-0.2750863,0.33223
42,0.1305454,0.33363307,"('unreliable', 'reliable')",0.04690451,0.51205254,0.6289466,0.947626,-2.457565,-2.1745582,-0.4127921,-0.0953116,-0.3174805
70,0.1221898,0.35921597,"('lethargic', 'energetic')",-0.40162197,-0.11230446,0.44682577,0.56696045,0.59103435,0.9030025,0.189607,0.4292186,-0.2396116
32,-0.11924577,-0.5059543,"('unkind', 'kind')",-1.1194115,-1.1422832,0.48039684,0.14430723,1.1991293,0.8920282,0.1102172,-0.1529755,0.2631927
74,-0.11450349,-0.05558618,"('undedicated', 'dedicated')",0.3069775,0.62855816,0.7889041,1.0267193,0.16476221,0.18735951,0.2865351,0.4467627,-0.1602276
65,0.110278554,-0.3787787,"('insecure', 'secure')",-0.71420926,-0.7791651,1.0592179,0.88022953,-0.20048548,-0.123030365,0.0637004,-0.1001861,0.1638865
21,-0.107602,-0.29340246,"('immoral', 'moral')",-0.47731748,-0.4883634,0.5242756,0.35811874,-0.8362323,-0.84689695,-0.224219,-0.317636,0.093417
44,0.10225839,0.38305354,"('prejudiced', 'unprejudiced')",0.6556132,0.8935789,0.10514448,0.18117918,-0.9937622,-0.81724596,-0.0326865,0.1601414,-0.1928279
79,0.091483176,0.31505108,"('wavering', 'unwavering')",-0.020976549,0.12025009,-1.8956592,-1.6550058,-0.1736342,-0.20627427,-0.4996967,-0.3564947,-0.143202
34,0.07776763,-0.4094019,"('mean', 'honorable')",0.17587739,0.03690112,0.5436173,0.25171745,5.847425,5.672881,1.6611718,1.3880244,0.2731474
13,-0.059249498,-0.58850706,"('impolite', 'polite')",0.097895466,-0.34860006,0.37410945,0.040297367,-0.35498267,-0.320182,0.0144432,-0.3042479,0.3186911
30,0.05117656,-0.20666248,"('intolerant', 'tolerant')",-0.016082747,0.07978759,0.71293867,0.41559735,1.3642324,1.1444862,0.5280662,0.3583022,0.169764
11,0.040132783,-0.14557607,"('unhelpful', 'helpful')",-0.08231886,-0.18232179,0.010892391,-0.2155265,2.1479347,2.111028,0.5291603,0.3919009,0.1372594
9,0.036411613,0.011721246,"('unaffectionate', 'caring')",0.15113708,0.082556166,-0.19604504,-0.34316593,1.151186,0.9984162,0.2856724,0.1873819,0.0982905
60,-0.03580925,-0.24336153,"('inefficient', 'efficient')",-0.21603058,-0.1764926,1.5416901,1.3947903,-0.008991331,0.12496422,0.3202147,0.2749751,0.0452396
20,0.03420676,0.10511194,"('rough', 'thoughtful')",0.49051923,0.5683596,1.352714,1.4107968,1.3133681,1.0521197,0.797702,0.784097,0.013605
27,-0.022047885,0.08547854,"('hardhearted', 'softhearted')",-1.056747,-0.76914513,-0.912805,-0.72011876,0.88640404,0.9278814,-0.2762989,-0.118976,-0.1573229
35,-0.011989063,0.26911345,"('corrupt', 'incorrupt')",0.36991453,0.20065087,-1.9467268,-1.8822526,-0.440391,-0.6822871,-0.5072981,-0.5236938,0.0163957
