,bath_male,bath_female,tuple,&_male,&_female,body_male,body_female,works_male,works_female,inc_male,inc_female,average_male,average_female,male-female
75,-0.9907039,-1.0532359,"('meek', 'impulsive')",0.16726594,0.3680972,0.46897328,0.437694,-0.83919513,-0.65974104,-0.23112716,-0.22639279,-0.2849574,-0.2267157,-0.0582417
37,0.9751516,1.089736,"('fake', 'genuine')",0.23483753,0.28298455,0.44995973,0.47462332,0.22979775,0.18929875,0.52268445,0.39728814,0.4824862,0.4867861,-0.0042999
81,-0.9723649,-0.52673334,"('submissive', 'aggressive')",-1.1044776,-1.2465564,-1.6824608,-1.4058431,0.21398361,0.29469317,-1.2971916,-0.88208115,-0.9685022,-0.7533042,-0.215198
14,0.8975239,1.1778067,"('antisocial', 'social')",0.6052793,0.45474255,-0.66588527,-0.4605396,0.82688105,0.8251795,-0.93938154,-0.69011533,0.1448835,0.2614148,-0.1165313
11,-0.86778456,-0.5729501,"('unhelpful', 'helpful')",-0.734314,-0.43609303,-0.15546282,0.066676416,0.4820775,0.5965135,1.7606337,1.9093171,0.0970299,0.3126928,-0.2156629
39,0.82093,1.0085994,"('exploitative', 'cooperative')",0.27948856,0.3631277,0.23492378,0.41035068,-0.21480888,-0.24897331,0.03768295,0.17990467,0.2316433,0.3426018,-0.1109585
44,-0.8165671,-0.6743257,"('prejudiced', 'unprejudiced')",0.37889567,0.276643,0.51095444,0.49266768,-0.115898155,-0.19448705,-1.2738297,-1.3717414,-0.263289,-0.2942487,0.0309597
24,0.8137066,0.9605494,"('dishonest', 'honest')",-0.17542663,-0.261037,-0.060691018,0.100027874,0.3229755,0.3777377,0.9751071,0.9829868,0.3751343,0.432053,-0.0569187
82,-0.8106834,-0.8080713,"('poor', 'rich')",0.2754816,0.5156061,-1.3488963,-1.3692958,-0.21660757,-0.054661967,6.016765,6.1861544,0.7832119,0.8939463,-0.1107344
46,-0.76022243,-0.14591973,"('uncompetitive', 'competitive')",-0.39356598,-0.2952605,-1.816158,-1.4272054,0.6582476,0.90646064,-0.9412795,-0.7647166,-0.6505957,-0.3453283,-0.3052674
70,-0.7550253,-0.40528655,"('lethargic', 'energetic')",0.04625182,-0.00094775856,-0.4377814,-0.26514444,0.06738455,0.114552215,0.46781078,0.6410304,-0.1222719,0.0168408,-0.1391127
80,-0.7404835,-0.28737518,"('dominated', 'dominating')",-0.26536846,-0.32267928,-1.291076,-1.0509359,0.7680711,0.74517584,-1.5843282,-1.5604818,-0.622637,-0.4952593,-0.1273777
25,0.7145931,0.5109897,"('egoistic', 'altruistic')",-0.51067513,-0.43504575,-0.13050905,-0.12034778,0.15856138,0.23677799,1.7296505,1.6004,0.3923242,0.3585548,0.0337694
72,0.695377,0.77659357,"('unambitious', 'ambitious')",-0.6551887,-0.69188803,-0.0073996373,0.07652527,1.3666252,1.3553379,-0.75005496,-0.8027303,0.1298718,0.1427677,-0.0128959
34,-0.6593633,-0.61361617,"('mean', 'honorable')",-0.14066187,0.18496147,0.45549238,0.6456039,0.5552032,0.74103606,6.1526637,6.3614736,1.2726668,1.4638918,-0.191225
32,0.6563545,0.68541217,"('unkind', 'kind')",0.28357852,0.3373651,0.0335556,0.12502486,0.23228435,0.2766495,0.98969364,1.0172477,0.4390933,0.4883399,-0.0492466
83,0.64744806,0.68721515,"('powerless', 'powerful')",-0.11595841,-0.052670315,0.09809466,0.34985372,-0.13341746,-0.10688282,-1.2753332,-1.277318,-0.1558333,-0.0799604,-0.0758729
88,-0.6473762,-0.84711915,"('low', 'eminent')",0.22860187,0.09230755,0.093555376,0.04338174,-0.23052466,-0.1896793,0.5412282,0.4306731,-0.0029031,-0.0940872,0.0911841
16,-0.59088105,-0.7671441,"('unpopular', 'popular')",0.20683083,0.2971352,-0.88702065,-0.9280867,-0.60075027,-0.5766441,0.663599,0.58903074,-0.2416444,-0.2771418,0.0354974
47,0.5805199,0.6529576,"('stupid', 'smart')",0.9808168,1.108668,0.07745762,0.1854679,0.9870205,1.1519417,5.3307614,5.538438,1.5913153,1.7274946,-0.1361793
87,0.57901645,0.72401255,"('unsuccessful', 'successful')",1.1031702,1.1677164,0.1517568,0.29475677,1.1496863,1.2280536,0.8064408,0.7928352,0.7580141,0.8414749,-0.0834608
61,0.54003245,0.62811285,"('illogical', 'logical')",0.21210101,0.2825512,-0.105389595,0.037285447,-0.4824102,-0.5176936,0.3556205,0.28680426,0.1039908,0.143412,-0.0394212
45,0.5348943,0.8063989,"('incompetent', 'competent')",0.64393276,0.6212034,-0.11635211,0.10076856,0.889393,0.9605613,-0.28310543,-0.35668793,0.3337525,0.4264488,-0.0926963
76,-0.5213873,-0.159643,"('anxious', 'daring')",0.5301356,0.41518357,-0.9016529,-0.78873944,0.76591617,0.860356,0.032746784,0.19381341,-0.0188483,0.1041941,-0.1230424
30,0.51842743,0.7994216,"('intolerant', 'tolerant')",0.15030421,0.091399595,-0.00440629,0.16846347,0.4403307,0.4864291,0.97554463,1.1136907,0.4160401,0.5318809,-0.1158408
78,-0.5031556,-0.5534276,"('nonresilient', 'resilient')",-0.802837,-0.4763038,-0.38916782,-0.22564353,-0.076873764,0.045069776,0.10822612,0.17583093,-0.3327616,-0.2068948,-0.1258668
51,-0.5013469,-0.40539783,"('uneducated', 'educated')",0.5721847,0.4194221,-0.8486774,-0.8021302,-0.21768121,-0.32777384,0.40883416,0.47145247,-0.1173373,-0.1288855,0.0115482
55,0.49208006,0.98398924,"('incompetent', 'clever')",0.059828464,0.03949403,-2.4090805,-2.0812812,0.32110927,0.45186645,-0.28975272,-0.052501716,-0.3651631,-0.1316866,-0.2334765
50,-0.4883528,-0.5774483,"('clumsy', 'skillful')",1.554881,1.5991997,1.4265392,1.2807865,-0.038595513,-0.08063048,0.275239,0.057941504,0.5459422,0.4559698,0.0899724
79,0.4850966,0.12004426,"('wavering', 'unwavering')",0.14055565,0.2005861,1.333272,1.1094244,-1.1336417,-1.0612408,0.18782778,0.0401299,0.2026221,0.0817888,0.1208333
7,0.4551887,0.6716473,"('insensitive', 'sensitive')",-0.26852527,-0.28123534,-0.5613229,-0.42190427,-0.054307386,0.026182372,0.8236354,0.8499628,0.0789337,0.1689306,-0.0899969
43,0.42600733,0.6394023,"('irresponsible', 'responsible')",-0.113813505,0.031215116,-0.07292068,0.06599144,0.36029056,0.39746264,0.39671057,0.4597438,0.1992549,0.3187631,-0.1195082
22,-0.42179668,-0.13656604,"('untrustworthy', 'trustworthy')",0.8760043,0.8064861,-0.44878954,-0.35226497,0.12286255,0.26721674,-1.0404733,-0.9620511,-0.1824385,-0.0754358,-0.1070027
23,-0.3742747,-0.123976886,"('insincere', 'sincere')",-0.92279935,-0.56902057,0.37527642,0.6745644,1.0301492,1.1773806,5.604428,5.682479,1.1425559,1.3682853,-0.2257294
54,0.3707236,0.3721347,"('incapable', 'capable')",-0.71970826,-0.49769044,0.37322947,0.42997122,-1.4128939,-1.3568431,1.0749131,1.0753036,-0.0627472,0.0045752,-0.0673224
62,-0.37055555,0.09804638,"('incompetent', 'brilliant')",-1.0492936,-0.70638466,-1.1262491,-0.6155093,0.16152455,0.35199565,-0.29551175,-0.093247876,-0.5360171,-0.19302,-0.3429971
69,0.36521053,0.027661309,"('lazy', 'industrious')",1.5237157,1.6281738,1.496603,1.3837001,0.14786722,0.03735739,-0.22899467,-0.37019932,0.6608804,0.5413386,0.1195418
59,0.36247867,0.12733272,"('foolish', 'wise')",0.7292696,0.73365456,0.5188603,0.24309173,-0.67123723,-0.76458615,0.58285344,0.36596006,0.304445,0.1410906,0.1633544
31,0.35270834,-0.110419855,"('evil', 'good')",0.04162373,-0.124042965,-0.050237153,-0.52830416,-1.3698043,-1.4305295,-0.515332,-0.72654223,-0.3082083,-0.5839677,0.2757594
21,-0.33020276,-0.030726451,"('immoral', 'moral')",-0.39676926,-0.37844187,-0.83257765,-0.62092435,0.23643366,0.309698,-0.979678,-0.81508106,-0.4605588,-0.3070951,-0.1534637
41,0.3090973,0.26999125,"('unforgiving', 'forgiving')",-0.1896103,-0.21071969,-0.29225639,-0.49373,0.4693507,0.37734157,0.0032742033,-0.15318318,0.0599711,-0.04206,0.1020311
65,0.30705255,0.6185088,"('insecure', 'secure')",-0.1386298,-0.37668645,-1.5251713,-1.3912265,0.4995551,0.45745715,-0.56879616,-0.31931168,-0.2851979,-0.2022517,-0.0829462
48,-0.29600552,-0.15200643,"('unintelligent', 'intelligent')",-0.9024239,-0.801772,-0.50797373,-0.3236652,-0.28206667,-0.1829332,0.48641714,0.5353066,-0.3004106,-0.1850141,-0.1153965
40,0.26748636,0.2288205,"('stingy', 'generous')",-0.26106596,-0.37212548,0.5124175,0.5262383,-0.27634254,-0.29461023,-1.1122328,-1.252402,-0.1739475,-0.2328158,0.0588683
33,-0.25329137,-0.33367422,"('wrong', 'right')",0.8465131,0.9267884,1.0899676,1.1156323,-0.20436817,-0.19507082,-0.36844534,-0.5927893,0.2220752,0.1841773,0.0378979
4,0.25291893,0.011785757,"('disliked', 'liked')",0.49701256,0.38714465,0.9841335,0.8458477,-0.62175965,-0.74980974,-5.815693,-5.9524465,-0.9406775,-1.0914956,0.1508181
57,0.25225565,0.49914488,"('unimaginative', 'imaginative')",-1.3552922,-1.3062576,-0.95007455,-0.850915,0.17528819,0.38607785,-2.5893579,-2.4627526,-0.8934361,-0.7469405,-0.1464956
60,0.24074158,0.6604284,"('inefficient', 'efficient')",0.0411686,0.16540408,-0.5965555,-0.16721277,2.235202,2.2926369,-0.1496243,0.17365994,0.3541865,0.6249833,-0.2707968
35,-0.19798698,-0.60938615,"('corrupt', 'incorrupt')",0.59333247,0.40624672,0.9830118,0.6285972,-1.18874,-1.3621768,0.30004564,-0.04416711,0.0979326,-0.1961772,0.2941098
36,0.19513178,-0.52110714,"('hostile', 'amicable')",-0.0729329,-0.16014302,0.6178266,0.16205002,-1.5571028,-1.6640218,0.74085104,0.36389238,-0.0152453,-0.3638659,0.3486206
38,-0.1888934,-0.163067,"('untruthful', 'truthful')",0.32903636,0.64451104,0.9509919,0.9911146,0.56997395,0.6161048,0.22473842,0.1520193,0.3771695,0.4481366,-0.0709671
52,0.18758379,-0.19483945,"('irrational', 'rational')",0.11469412,0.22736415,0.8757756,0.64825535,-1.7223369,-1.6977044,0.07432265,-0.24788679,-0.0939921,-0.2529622,0.1589701
49,0.15121017,0.26591805,"('unable', 'able')",-0.7084926,-0.42883062,0.08237058,0.32757866,-0.8881594,-0.77838147,-0.25719714,-0.087224394,-0.3240537,-0.140188,-0.1838657
27,0.14406894,0.084411964,"('hardhearted', 'softhearted')",-0.5803993,-0.57368875,0.0216936,0.053395703,-0.58764714,-0.66410965,1.6302454,1.4659415,0.1255923,0.0731902,0.0524021
18,0.13428938,0.09914717,"('disagreeable', 'welcoming')",0.5672802,0.67392707,0.15155572,0.14275059,-1.1157131,-0.92567456,-0.48895994,-0.32061762,-0.1503096,-0.0660935,-0.0842161
17,-0.13427365,-0.060409714,"('nasty', 'nice')",-0.47637418,-0.40983272,0.5052325,0.70285,0.5956825,0.6276657,-0.2166823,-0.26134163,0.054717,0.1197863,-0.0650693
86,0.120114155,0.17378321,"('uninfluential', 'influential')",-1.0407971,-1.1166095,-0.960693,-0.814363,0.13201785,0.20290112,-0.23173043,-0.11474614,-0.3962177,-0.3338068,-0.0624109
19,-0.11199178,-0.19134101,"('inhospitable', 'hospitable')",0.038588226,0.24184425,0.6147283,0.6556612,-1.173374,-1.1304533,0.31361413,0.2601816,-0.063687,-0.0328215,-0.0308655
66,-0.11124194,-0.2653792,"('inactive', 'active')",0.56145585,0.46161777,-0.35850477,-0.5131509,-0.9156592,-1.0800282,1.0770048,0.9089775,0.0506109,-0.0975926,0.1482035
0,0.09748037,0.1944786,"('unsociable', 'sociable')",0.016490765,0.000856312,-0.2276484,-0.017078124,1.0295863,1.0833508,-0.47116295,-0.34385702,0.0889492,0.1835501,-0.0946009
67,-0.095030665,-0.055943917,"('doubtful', 'determined')",0.22534941,0.16432625,0.9827848,1.0213189,0.95249236,0.8440275,-0.37595108,-0.3448256,0.337929,0.3257806,0.0121484
58,0.07032698,0.018649153,"('undiscriminating', 'discriminating')",0.100419715,-0.009682538,0.092344575,0.030522354,0.44424486,0.4259622,0.21322986,0.06400589,0.1841132,0.1058914,0.0782218
13,-0.057606637,0.1911516,"('impolite', 'polite')",-0.0023151003,-0.0259972,-0.2068089,0.11362545,0.9368809,0.994521,-0.43512234,-0.27139205,0.0470056,0.2003818,-0.1533762
53,-0.034008224,-0.16294387,"('uncreative', 'creative')",-0.82503307,-0.7246046,-0.5661464,-0.64086217,-0.4879539,-0.47476777,1.1077361,1.0709196,-0.1610811,-0.1864517,0.0253706
64,-0.02314622,0.009276286,"('shy', 'confident')",0.4372359,0.1137745,-0.0019166917,0.030371487,0.32832527,0.16119662,-6.597024,-6.609684,-1.1713052,-1.259013,0.0877078
28,-0.020288203,0.09026636,"('disloyal', 'loyal')",-0.30148456,-0.28935438,-0.5224929,-0.32882085,-0.44180858,-0.4294951,0.88709944,0.85642654,-0.0797949,-0.0201955,-0.0595994
