,state_male,state_female,tuple,street_male,street_female,corp_male,corp_female,average_male,average_female,male-female
3,0.27456453,0.34260198,"('repellent', 'pleasant')",0.6034907,0.69437397,0.6497949,0.4809508,0.5092834,0.5059756,0.0033078
2,0.270585,0.16125035,"('unlikable', 'likable')",0.29291594,0.14199346,0.3126983,0.16838568,0.2920664,0.1572098,0.1348566
32,-0.26024497,-0.29496783,"('unkind', 'kind')",0.56351334,0.33933577,1.6213304,1.583865,0.6415329,0.5427443,0.0987886
40,0.26008424,0.30401522,"('stingy', 'generous')",-0.051516432,-0.21972452,-2.169171,-2.4165237,-0.6535344,-0.777411,0.1238766
27,-0.25873733,-0.13701807,"('hardhearted', 'softhearted')",0.037984006,0.07339311,1.1676022,0.9519032,0.3156163,0.2960927,0.0195236
66,-0.23323077,-0.22678654,"('inactive', 'active')",-0.7315071,-0.5766837,-0.39751714,-0.061714623,-0.454085,-0.288395,-0.16569
76,0.22944963,0.22726023,"('anxious', 'daring')",1.0917882,1.153065,1.1806943,1.1421099,0.8339774,0.8408117,-0.0068343
49,-0.22351266,-0.27841797,"('unable', 'able')",-0.91601396,-0.9319284,0.11210884,0.21936128,-0.3424726,-0.3303283,-0.0121443
75,-0.22105588,-0.47028163,"('meek', 'impulsive')",-1.0948288,-1.3368822,-1.3274416,-1.4040145,-0.8811088,-1.0703928,0.189284
28,0.22038348,0.24341878,"('disloyal', 'loyal')",-0.40825623,-0.6014223,1.4558896,1.5446175,0.4226723,0.395538,0.0271343
29,0.21969369,0.48779076,"('unfair', 'fair')",0.23785159,0.4277066,-0.04147439,-0.063958995,0.1386903,0.2838461,-0.1451558
18,0.2109865,0.3166093,"('disagreeable', 'welcoming')",-0.6092793,-0.5417892,-0.5438998,-0.45954287,-0.3140642,-0.2282409,-0.0858233
0,0.19218695,0.117872044,"('unsociable', 'sociable')",1.1404742,1.135917,0.6686233,0.5413267,0.6670949,0.5983719,0.068723
23,-0.16900197,-0.2640326,"('insincere', 'sincere')",1.3378254,1.211871,7.127787,7.173526,2.7655369,2.7071215,0.0584154
64,-0.1625601,-0.116436414,"('shy', 'confident')",-0.34410745,-0.3799465,-6.07273,-6.7649455,-2.1931326,-2.4204427,0.2273101
19,-0.16101846,0.044905372,"('inhospitable', 'hospitable')",-0.9412784,-0.71089065,-1.1115992,-0.7986791,-0.7379653,-0.4882215,-0.2497438
44,0.1357212,0.23797,"('prejudiced', 'unprejudiced')",-0.747015,-0.5882803,-1.4459616,-1.3972898,-0.6857518,-0.5825334,-0.1032184
59,0.13504495,0.34381002,"('foolish', 'wise')",-0.8299539,-0.8400545,-0.52787536,-0.48743168,-0.4075948,-0.3278921,-0.0797027
51,0.12325765,-0.04020372,"('uneducated', 'educated')",0.6147969,0.44554752,0.90309566,0.82723486,0.5470501,0.4108595,0.1361906
71,0.11304419,0.2526765,"('diffident', 'self-confident')",0.87645,0.96864307,0.4686705,0.6494407,0.4860549,0.6235867,-0.1375318
9,-0.07889355,0.069418155,"('unaffectionate', 'caring')",-0.78830826,-0.80901885,1.356583,1.3308033,0.1631271,0.1970675,-0.0339404
63,0.07396415,0.11575316,"('unperceptive', 'insightful')",1.4551846,1.5297347,0.95916235,0.90607595,0.829437,0.8505212,-0.0210842
41,0.07190046,0.13056333,"('unforgiving', 'forgiving')",0.9484087,0.86069405,-0.094267696,-0.28310788,0.3086805,0.2360498,0.0726307
5,0.069690734,0.21037775,"('distant', 'outgoing')",-1.0918742,-1.1596539,-1.2934567,-1.15099,-0.7718801,-0.7000887,-0.0717914
83,0.057510123,0.13581704,"('powerless', 'powerful')",-0.15164411,-0.18618624,-0.89002454,-0.86893946,-0.3280528,-0.3064362,-0.0216166
54,-0.05698134,-0.03003259,"('incapable', 'capable')",-0.60405445,-0.6178357,0.7141734,0.85885996,0.0177125,0.0703306,-0.0526181
37,-0.056516897,-0.09619096,"('fake', 'genuine')",0.3223273,0.30644915,0.65052164,0.41983804,0.305444,0.2100321,0.0954119
48,-0.056024723,-0.28244007,"('unintelligent', 'intelligent')",-0.110549144,-0.289866,1.511387,1.4171898,0.448271,0.2816279,0.1666431
74,0.03718014,0.12514642,"('undedicated', 'dedicated')",0.99059325,0.83749473,-0.15544371,-0.32709503,0.2907766,0.2118487,0.0789279
45,0.03382481,0.007158514,"('incompetent', 'competent')",1.0609949,0.8900471,0.6284608,0.34145138,0.5744268,0.4128857,0.1615411
38,0.027499415,0.08316867,"('untruthful', 'truthful')",-0.0024149623,-0.11535952,-0.06252813,0.06536315,-0.0124812,0.0110574,-0.0235386
58,0.027195664,-0.029018728,"('undiscriminating', 'discriminating')",0.40732425,0.35464323,0.19765124,0.28159353,0.2107237,0.202406,0.0083177
65,0.023343433,-0.13255188,"('insecure', 'secure')",1.1940736,1.0357043,1.2094496,0.93026626,0.8089555,0.6111395,0.197816
47,0.0038457587,-0.13273944,"('stupid', 'smart')",0.7647877,0.5609199,5.8893013,5.9309583,2.2193116,2.1197128,0.0995988
81,-4.0985644e-05,-0.13554217,"('submissive', 'aggressive')",1.5838557,1.4000653,0.57688713,0.3944656,0.7202339,0.5529962,0.1672377
