,akamai_male,akamai_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,male-female
50,0.90914786,0.89129424,"('clumsy', 'skillful')",-0.2534088,-0.28401774,0.3197648,0.24005908,0.325168,0.2824452,0.0427228
87,-0.85479856,-0.73887193,"('unsuccessful', 'successful')",0.044323407,0.10961818,0.5576268,0.47322142,-0.0842828,-0.0520108,-0.032272
9,-0.8458627,-0.9380402,"('unaffectionate', 'caring')",0.551902,0.40864182,1.4634843,1.3796545,0.3898412,0.2834187,0.1064225
1,-0.836149,-0.9822316,"('unfriendly', 'friendly')",0.70182824,0.43909067,2.2026727,1.9886786,0.6894507,0.4818459,0.2076048
24,-0.83326787,-0.6868279,"('dishonest', 'honest')",-1.072408,-0.93177617,0.34023067,0.44682112,-0.5218151,-0.3905943,-0.1312208
3,-0.823231,-0.79246014,"('repellent', 'pleasant')",0.42028323,0.40854505,0.04966896,-0.08607204,-0.1177596,-0.1566624,0.0389028
61,-0.8047252,-0.747089,"('illogical', 'logical')",0.6302072,0.70068455,0.04849423,0.09149639,-0.0420079,0.0150306,-0.0570385
76,-0.8004088,-0.5226262,"('anxious', 'daring')",-0.30285138,-0.0016591838,-0.33158246,-0.121062405,-0.4782809,-0.2151159,-0.263165
60,-0.7894302,-0.69729716,"('inefficient', 'efficient')",1.2474476,1.6259598,-0.72412986,-0.43846664,-0.0887041,0.1633987,-0.2521028
33,0.7700405,0.5633658,"('wrong', 'right')",0.15924016,0.09036242,-0.0009049587,-0.1641078,0.3094586,0.1632068,0.1462518
38,-0.76663846,-0.65754557,"('untruthful', 'truthful')",-0.9799035,-0.89688784,-0.349265,-0.17745657,-0.6986024,-0.5772967,-0.1213057
15,0.6955754,0.5915551,"('boring', 'funny')",-0.12263757,-0.13552588,0.6984686,0.6631366,0.4238021,0.3730553,0.0507468
48,-0.69170934,-0.7077913,"('unintelligent', 'intelligent')",1.6797687,1.7414217,0.5327204,0.4671818,0.5069266,0.5002707,0.0066559
36,0.68607473,0.37529323,"('hostile', 'amicable')",-0.50547737,-0.99327594,1.1281085,0.8491832,0.4362353,0.0770668,0.3591685
80,-0.67388016,-0.5271811,"('dominated', 'dominating')",-0.23641779,-0.010243256,-1.6612604,-1.5669694,-0.8571861,-0.7014646,-0.1557215
7,-0.6384853,-0.6471679,"('insensitive', 'sensitive')",0.69047093,0.812363,0.90096253,0.77086216,0.3176494,0.3120191,0.0056303
84,0.63357365,0.6217365,"('inferior', 'superior')",0.2801532,0.2948624,1.1765308,1.1339293,0.6967525,0.6835093,0.0132432
78,-0.6310819,-0.51858836,"('nonresilient', 'resilient')",1.0350609,1.0199186,0.31956133,0.24816261,0.2411801,0.2498309,-0.0086508
4,0.6273879,0.5843018,"('disliked', 'liked')",-0.8514544,-1.013066,-6.172845,-6.3564796,-2.1323039,-2.261748,0.1294441
28,-0.6161085,-0.69312125,"('disloyal', 'loyal')",0.4467127,0.32770073,0.8122417,0.8024096,0.214282,0.145663,0.068619
77,-0.61199856,-0.76202816,"('unmotivated', 'motivated')",0.91124755,0.84022504,-1.219171,-1.2506623,-0.3066407,-0.3908218,0.0841811
72,-0.6114853,-0.5264458,"('unambitious', 'ambitious')",-0.5200867,-0.48860475,-1.0620517,-1.0230694,-0.7312078,-0.6793733,-0.0518345
74,-0.5969268,-0.429145,"('undedicated', 'dedicated')",0.2618005,0.3822719,-0.14343566,-0.2098488,-0.1595207,-0.085574,-0.0739467
8,-0.5541077,-0.57906157,"('unaffectionate', 'affectionate')",0.51271737,0.33138478,1.2676002,1.1441519,0.4087366,0.298825,0.1099116
26,0.5310539,0.6094488,"('hardhearted', 'benevolent')",1.0454929,0.9470729,2.1293142,2.0010307,1.235287,1.1858508,0.0494362
49,-0.52995753,-0.48596564,"('unable', 'able')",0.64490676,0.7406021,-0.16008805,-0.10740809,-0.0150463,0.0490761,-0.0641224
88,-0.5183046,-0.52433205,"('low', 'eminent')",0.254397,0.2896751,-0.003079407,-0.041108437,-0.0889957,-0.0919218,0.0029261
5,-0.50089747,-0.5455974,"('distant', 'outgoing')",-0.81981677,-0.89561063,-0.028638855,0.01083855,-0.4497844,-0.4767898,0.0270054
2,0.4869475,0.66736656,"('unlikable', 'likable')",0.044294678,0.2088545,0.26300973,0.47918496,0.2647506,0.451802,-0.1870514
20,0.486455,0.23525031,"('rough', 'thoughtful')",1.1113176,0.9540445,1.2633864,1.0634315,0.9537196,0.7509088,0.2028108
39,0.47695842,0.42646307,"('exploitative', 'cooperative')",0.8360913,0.817061,0.5059882,0.4424888,0.606346,0.5620043,0.0443417
66,-0.47404808,-0.43081838,"('inactive', 'active')",-1.3743677,-1.3887756,1.0800936,0.98907894,-0.2561074,-0.2768383,0.0207309
52,0.43868724,0.116964445,"('irrational', 'rational')",-0.0041544996,-0.403975,0.76939356,0.45042577,0.4013088,0.0544717,0.3468371
21,-0.43642607,-0.42946538,"('immoral', 'moral')",0.56346834,0.65894896,-1.1298076,-1.1350436,-0.3342551,-0.3018533,-0.0324018
41,-0.4330225,-0.43387908,"('unforgiving', 'forgiving')",-0.20407021,-0.2832528,0.38000324,0.29851255,-0.0856965,-0.1395398,0.0538433
58,-0.42890534,-0.63843125,"('undiscriminating', 'discriminating')",0.51859164,0.3834806,0.20946588,0.07021843,0.0997174,-0.0615774,0.1612948
19,-0.41264582,-0.44393435,"('inhospitable', 'hospitable')",-1.0910724,-1.1048172,0.18291518,0.21052614,-0.4402677,-0.4460751,0.0058074
79,-0.4015078,-0.40050408,"('wavering', 'unwavering')",-1.4841506,-1.6645789,0.100584805,0.07410167,-0.5950246,-0.6636604,0.0686358
68,-0.3945092,-0.6389724,"('dependent', 'independent')",-0.4613091,-0.44151643,-0.6829519,-0.7414072,-0.5129234,-0.6072987,0.0943753
83,-0.3709127,-0.44298184,"('powerless', 'powerful')",0.13552034,0.11252265,-1.0359969,-0.9967851,-0.4237964,-0.4424148,0.0186184
6,-0.33904853,-0.41164616,"('distant', 'open')",-0.93103874,-1.1215141,0.706727,0.6398361,-0.1877867,-0.2977747,0.109988
30,-0.33758333,-0.26862234,"('intolerant', 'tolerant')",1.5569406,1.734774,0.83256257,0.9734094,0.6839733,0.813187,-0.1292137
29,-0.33305085,-0.382159,"('unfair', 'fair')",-0.67576313,-0.71401966,-0.2813387,-0.39986414,-0.4300509,-0.4986809,0.06863
31,-0.32631984,-0.4493006,"('evil', 'good')",-0.39520586,-0.68506914,-0.20540752,-0.54046476,-0.3089777,-0.5582782,0.2493005
42,-0.31921914,-0.089547135,"('unreliable', 'reliable')",-1.5898012,-1.4770344,-3.2170093,-3.2734582,-1.7086765,-1.6133466,-0.0953299
17,-0.28166243,-0.21678303,"('nasty', 'nice')",-0.48660225,-0.52696896,-0.3168115,-0.3071591,-0.361692,-0.3503037,-0.0113883
40,-0.2797029,-0.29923296,"('stingy', 'generous')",0.22986673,0.17003599,-1.0819125,-1.3342884,-0.3772496,-0.4878285,0.1105789
54,0.22651318,0.11975697,"('incapable', 'capable')",0.26282895,0.09569387,1.3039397,1.3073429,0.5977606,0.5075979,0.0901627
34,-0.19256501,-0.21677846,"('mean', 'honorable')",0.1808564,0.25333327,6.1219997,6.248938,2.0367637,2.0951643,-0.0584006
18,0.15728414,0.13535255,"('disagreeable', 'welcoming')",0.4189127,0.37770668,-0.055223748,-0.0729767,0.1736577,0.1466942,0.0269635
16,-0.13332652,-0.11746404,"('unpopular', 'popular')",-0.55459505,-0.69233537,0.5203726,0.37771326,-0.0558497,-0.1440287,0.088179
37,-0.11975275,-0.24107772,"('fake', 'genuine')",-0.0833154,-0.15561713,0.34127033,0.2960065,0.0460674,-0.0335628,0.0796302
27,-0.10488817,-0.299989,"('hardhearted', 'softhearted')",0.28210327,0.33012757,1.5889809,1.4428306,0.588732,0.4909897,0.0977423
71,0.08333957,-0.0013339939,"('diffident', 'self-confident')",0.6687954,0.58579785,0.48589247,0.374282,0.4126758,0.3195819,0.0930939
44,0.07391597,0.071080044,"('prejudiced', 'unprejudiced')",-0.7077106,-0.66580087,-1.2403384,-1.2062725,-0.624711,-0.6003311,-0.0243799
64,-0.066463344,-0.028723277,"('shy', 'confident')",-0.83544964,-0.6719768,-6.780245,-6.730222,-2.5607193,-2.4769742,-0.0837451
25,0.032969218,-0.09603089,"('egoistic', 'altruistic')",0.9391657,0.7969152,1.9689459,1.9169518,0.9803603,0.872612,0.1077483
67,0.03172359,0.10011953,"('doubtful', 'determined')",-0.42176735,-0.21101831,-0.95478046,-0.7599694,-0.4482747,-0.2902894,-0.1579853
