,hudson_male,hudson_female,tuple,city_male,city_female,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,male-female
64,-0.6571505,-0.72630495,"('shy', 'confident')",-0.48520225,-0.564354,-0.8975273,-0.8328451,-6.9497037,-6.8619576,-2.247396,-2.2463655,-0.0010305
26,0.6565257,0.77959234,"('hardhearted', 'benevolent')",-0.42017913,-0.27734476,1.0730565,1.0054975,1.4777678,1.3246877,0.6967927,0.7081082,-0.0113155
70,-0.6453298,-0.54585344,"('lethargic', 'energetic')",0.01018456,-0.0144640915,-1.2550074,-1.2106216,0.7568048,0.9828972,-0.2833369,-0.1970105,-0.0863264
78,-0.6406142,-0.7390928,"('nonresilient', 'resilient')",-0.29226246,-0.40176997,1.0141276,0.99060106,0.41976932,0.5376384,0.125255,0.0968442,0.0284108
35,0.6133856,0.58738434,"('corrupt', 'incorrupt')",-0.27808285,-0.15919086,1.5960407,1.5747339,0.082976766,-0.21296397,0.5035801,0.4474908,0.0560893
51,-0.5995071,-0.5812367,"('uneducated', 'educated')",0.2040001,0.12352373,-1.6188415,-1.5678504,0.34587073,0.52541566,-0.4171194,-0.3750369,-0.0420825
37,-0.5989931,-0.54788953,"('fake', 'genuine')",0.0035305284,0.013345007,-1.0108023,-0.92771006,0.5962626,0.4940559,-0.2525006,-0.2420497,-0.0104509
61,0.59315044,0.6215058,"('illogical', 'logical')",-0.66468763,-0.7515788,0.32727128,0.4438116,0.31858206,0.2920265,0.143579,0.1514413,-0.0078623
43,-0.5860055,-0.6586129,"('irresponsible', 'responsible')",0.16083336,0.03594417,-1.4202,-1.4342366,0.44656554,0.50846916,-0.3497017,-0.387109,0.0374073
56,-0.57162464,-0.5948577,"('impractical', 'practical')",0.24824113,0.14454323,-0.31072012,-0.1876723,-0.44339553,-0.18439893,-0.2693748,-0.2055964,-0.0637784
0,-0.5312267,-0.57689434,"('unsociable', 'sociable')",-0.5312183,-0.7091199,-0.48259693,-0.47459516,-0.32566833,-0.29503298,-0.4676775,-0.5139107,0.0462332
39,0.5282511,0.5412977,"('exploitative', 'cooperative')",1.1400831,1.1151092,0.5650037,0.58826834,0.2371503,0.263227,0.617622,0.6269755,-0.0093535
30,-0.4757492,-0.37600797,"('intolerant', 'tolerant')",-0.16800915,-0.20476224,-0.9583988,-0.8938063,0.74165237,0.7800142,-0.2151262,-0.1736406,-0.0414856
1,0.46199083,0.5396653,"('unfriendly', 'friendly')",-0.64274436,-0.57512015,0.7452279,0.7439405,2.1320608,1.7276515,0.6741338,0.6090343,0.0650995
87,-0.44283423,-0.39381412,"('unsuccessful', 'successful')",0.0457736,0.0107621215,0.8306004,0.8781094,0.4560819,0.47448072,0.2224054,0.2423845,-0.0199791
36,0.43989494,0.46442077,"('hostile', 'amicable')",-0.46018648,-0.3113574,2.3191702,2.1996355,0.5842085,0.21294397,0.7207718,0.6414107,0.0793611
57,0.43438166,0.47513038,"('unimaginative', 'imaginative')",0.057723917,0.011616938,-0.4577296,-0.38540456,-2.6994016,-2.6884341,-0.6662564,-0.6467729,-0.0194835
29,0.407464,0.4536058,"('unfair', 'fair')",0.11630682,0.13242875,-0.10490462,-0.08321658,-0.20999476,-0.44235015,0.0522179,0.015117,0.0371009
67,-0.39947313,-0.4712322,"('doubtful', 'determined')",1.2170265,1.1713445,0.15573251,0.17623405,-0.89709145,-0.86257684,0.0190486,0.0034424,0.0156062
58,-0.39143163,-0.26556838,"('undiscriminating', 'discriminating')",-0.25394067,-0.18144256,0.6321627,0.62329143,0.047512148,-0.098851144,0.0085756,0.0193573,-0.0107817
2,0.3672406,0.4456135,"('unlikable', 'likable')",0.5644729,0.582543,1.3904878,1.4439293,0.6945743,0.5791467,0.7541939,0.7628081,-0.0086142
80,0.36102545,0.3533991,"('dominated', 'dominating')",0.7185184,0.59248066,-0.583928,-0.5481493,-1.0415652,-0.8127009,-0.1364873,-0.1037426,-0.0327447
69,0.36080128,0.3218969,"('lazy', 'industrious')",0.5709089,0.623441,2.7036357,2.693905,-0.6085511,-0.8745702,0.7566987,0.6911682,0.0655305
15,0.34492186,0.41742086,"('boring', 'funny')",0.05241406,0.10163267,1.4045498,1.3753691,0.14379479,0.029254049,0.4864201,0.4809192,0.0055009
17,0.33887205,0.33166006,"('nasty', 'nice')",0.00029566884,0.027344434,1.0734136,1.0540495,-0.74681586,-0.76712406,0.1664414,0.1614825,0.0049589
38,0.32472354,0.30466542,"('untruthful', 'truthful')",0.8003506,0.76671845,0.15980126,0.13895525,-0.05560423,-0.131535,0.3073178,0.269701,0.0376168
79,-0.3119677,-0.29599583,"('wavering', 'unwavering')",0.10792284,0.13217053,1.206716,1.042929,0.11070333,-0.09822822,0.2783436,0.1952189,0.0831247
20,-0.30452734,-0.22700411,"('rough', 'thoughtful')",-1.0722001,-0.9577131,0.1645119,0.2507152,1.378612,1.3952171,0.0415992,0.1153038,-0.0737046
75,0.29507065,0.39395517,"('meek', 'impulsive')",0.37582204,0.49500257,0.35177475,0.3651171,-0.41809344,-0.44585788,0.1511435,0.2020542,-0.0509107
59,0.26938218,0.16585599,"('foolish', 'wise')",0.08984341,0.052768283,0.44222888,0.3623241,0.5213743,0.25573093,0.3307072,0.2091698,0.1215374
47,0.2624351,0.24738088,"('stupid', 'smart')",-0.24306145,-0.20282592,0.17524809,0.28461078,5.876764,6.082975,1.5178463,1.6030352,-0.0851889
86,-0.25565845,-0.28642467,"('uninfluential', 'influential')",-0.27571234,-0.44979718,-1.5652665,-1.4816092,-0.047055997,0.021353997,-0.5359233,-0.5491193,0.013196
54,0.24231985,0.25202656,"('incapable', 'capable')",-0.061614923,-0.08070959,1.235971,1.2408086,1.1006511,1.0950658,0.6293318,0.6267979,0.0025339
66,0.23524934,0.20567682,"('inactive', 'active')",1.1501752,1.1730657,1.4309648,1.431978,1.1530732,0.92623746,0.9923657,0.9342395,0.0581262
7,-0.21008156,-0.22410676,"('insensitive', 'sensitive')",0.033974916,-0.096554436,-0.46334654,-0.40530884,0.85597116,0.86830515,0.0541295,0.0355838,0.0185457
4,0.2092288,0.17816669,"('disliked', 'liked')",-0.01818014,0.057962276,0.46515104,0.38690293,-6.787189,-7.1179166,-1.5327473,-1.6237211,0.0909738
28,0.19588374,0.11702415,"('disloyal', 'loyal')",-0.058412477,-0.22547434,-0.6357474,-0.67131114,1.0438396,1.0033367,0.1363909,0.0558938,0.0804971
34,-0.12907189,-0.1011939,"('mean', 'honorable')",-0.053977434,-0.036836483,0.45768812,0.4692008,6.153057,6.2799377,1.6069239,1.6527771,-0.0458532
63,0.111746095,0.09852891,"('unperceptive', 'insightful')",0.6475063,0.573367,-0.116259694,-0.04442081,0.8778849,1.0589285,0.3802194,0.4216009,-0.0413815
24,-0.105709136,-0.0890258,"('dishonest', 'honest')",-0.11147767,-0.20868301,-1.620357,-1.5855787,0.7430979,0.69467264,-0.2736115,-0.2971537,0.0235422
13,0.067086965,-0.030113045,"('impolite', 'polite')",0.489669,0.2295154,-0.33970183,-0.29214475,-0.3581935,-0.28426725,-0.0352848,-0.0942524,0.0589676
19,-0.062110633,0.014426848,"('inhospitable', 'hospitable')",0.22680946,0.31802228,-0.23848183,-0.33788037,-0.24174106,-0.3929413,-0.078881,-0.0995931,0.0207121
18,-0.05362341,-0.020828564,"('disagreeable', 'welcoming')",-0.09184775,-0.09353894,-0.17636992,-0.2197682,-0.37831664,-0.57426316,-0.1750394,-0.2270997,0.0520603
74,0.05127459,0.06047156,"('undedicated', 'dedicated')",0.29868507,0.34641773,-0.024077639,0.01055713,0.21604306,0.27650473,0.1354813,0.1734878,-0.0380065
22,0.04825601,0.1293358,"('untrustworthy', 'trustworthy')",0.39208922,0.31026256,-1.3118063,-1.2832378,-0.71684426,-0.61141413,-0.3970763,-0.3637634,-0.0333129
62,0.045520887,0.126976,"('incompetent', 'brilliant')",0.26448122,0.20689853,-0.65423733,-0.5405302,-0.13505551,0.14510421,-0.1198227,-0.0153879,-0.1044348
41,0.0064570084,0.1476672,"('unforgiving', 'forgiving')",-0.13451925,-0.10766429,0.50969255,0.55131644,-0.10945719,-0.28404376,0.0680433,0.0768189,-0.0087756
42,-0.003992174,0.060192745,"('unreliable', 'reliable')",0.5089024,0.4854451,0.38954937,0.4399111,-2.7888513,-2.7747676,-0.4735979,-0.4473047,-0.0262932
