,united_male,united_female,tuple,states_male,states_female,steel_male,steel_female,corp_male,corp_female,average_male,average_female,male-female
61,-0.15876055,-0.11681327,"('illogical', 'logical')",-0.6239567,-0.56222516,0.049145564,-0.08573049,0.4465578,0.6955936,-0.0717535,-0.0172938,-0.0544597
34,-0.15792637,0.035331205,"('mean', 'honorable')",-0.8542864,-0.28687465,-0.23560122,-0.08848277,3.7061768,5.061381,0.6145907,1.1803386,-0.5657479
73,0.14906451,0.07737366,"('helpless', 'self-reliant')",1.2236747,1.2171347,0.4139219,0.38901964,-3.1455653,-3.7752714,-0.339726,-0.5229359,0.1832099
64,0.14818694,0.020981388,"('shy', 'confident')",0.44458345,0.46259817,-0.3503361,-0.36533475,-4.3491664,-5.4324036,-1.026683,-1.3285397,0.3018567
3,-0.13894343,-0.11431183,"('repellent', 'pleasant')",-0.34817576,-0.18621457,-1.0837978,-1.0458537,0.9376567,0.9985174,-0.1583151,-0.0869657,-0.0713494
77,0.12903365,0.60121596,"('unmotivated', 'motivated')",-0.557753,-0.06262255,-0.40550816,-0.36681423,-0.76570225,-0.44069552,-0.3999825,-0.0672291,-0.3327534
44,-0.1286057,-0.068948016,"('prejudiced', 'unprejudiced')",-0.07616154,0.0083129965,-1.2969879,-0.84249544,-1.433712,-1.242565,-0.7338668,-0.5364239,-0.1974429
21,-0.12572804,-0.019879706,"('immoral', 'moral')",-0.55265975,-0.30136904,0.11278087,0.027155332,-0.3366515,-0.050396062,-0.2255646,-0.0861224,-0.1394422
84,0.1245698,0.25176394,"('inferior', 'superior')",-0.05546498,0.032633282,0.5299102,0.6474251,1.1854069,1.3359653,0.4461055,0.5669469,-0.1208414
40,0.12246631,-0.15045214,"('stingy', 'generous')",1.2201557,1.1850001,0.2788022,0.042877663,-2.0930674,-2.8498101,-0.1179108,-0.4430961,0.3251853
7,0.09828481,0.027051896,"('insensitive', 'sensitive')",-0.4001525,-0.26386583,0.02590655,-0.018302698,-0.27558562,0.034574103,-0.1378867,-0.0551356,-0.0827511
70,-0.09259501,0.15102148,"('lethargic', 'energetic')",-0.30299056,0.18187547,-1.082277,-0.8825486,-0.331585,0.35984433,-0.4523619,-0.0474518,-0.4049101
46,-0.0915952,0.29130292,"('uncompetitive', 'competitive')",-0.66869503,-0.11747872,-0.96838766,-0.90705115,-0.4163025,-0.15080404,-0.5362451,-0.2210077,-0.3152374
16,0.08859772,-0.16724223,"('unpopular', 'popular')",0.4156205,0.099667214,-0.03409168,-0.2202326,0.5547301,0.32377774,0.2562142,0.0089925,0.2472217
78,0.078497574,0.5503203,"('nonresilient', 'resilient')",-0.57896376,-0.23058587,-0.16144925,-0.3255394,0.63006115,0.86116946,-0.0079636,0.2138411,-0.2218047
32,0.07547884,0.23232803,"('unkind', 'kind')",-0.599201,-0.63504285,0.06334496,-0.17377771,-0.22959438,0.021250904,-0.1724929,-0.1388104,-0.0336825
59,0.03557525,-0.074922025,"('foolish', 'wise')",0.34441492,0.10834509,1.286283,1.0057039,-0.58174014,-0.9153911,0.2711332,0.030934,0.2401992
38,0.033590723,0.18141586,"('untruthful', 'truthful')",-0.28771108,-0.28742084,0.020388857,0.11217493,-0.6602495,-0.39959732,-0.2234952,-0.0983568,-0.1251384
85,-0.020669205,-0.23836231,"('insignificant', 'prestigious')",0.25958583,-0.114739105,1.9908137,1.4978031,0.02321353,-0.93072015,0.563236,0.0534954,0.5097406
10,-0.01575445,0.18486992,"('unsympathetic', 'sympathetic')",-1.0753044,-0.83628297,-1.4099565,-1.2325635,-0.748726,-0.31918618,-0.8124353,-0.5507907,-0.2616446
65,0.012664344,0.26402265,"('insecure', 'secure')",-0.5371794,-0.17652336,-0.94589907,-0.8109091,-0.24129324,0.30647823,-0.4279268,-0.1042329,-0.3236939
19,-0.0029112818,-0.083757356,"('inhospitable', 'hospitable')",0.5371446,0.61931217,-0.3891033,-0.4354464,-0.7670178,-0.6509588,-0.1554719,-0.1377126,-0.0177593
