,stanley_male,stanley_female,tuple,black_male,black_female,&_male,&_female,decker_male,decker_female,inc_male,inc_female,average_male,average_female,male-female
82,-0.62407535,-0.765855,"('poor', 'rich')",-1.3577839,-1.3246108,-1.2892826,-1.4283433,-1.9013073,-2.0075276,4.834639,4.5955224,-0.067562,-0.1861629,0.1186009
10,0.60356075,0.070227355,"('unsympathetic', 'sympathetic')",-1.4391718,-1.5666678,-2.835207,-3.1723933,-3.9718926,-4.1054378,-0.3219241,-0.31202036,-1.592927,-1.8172583,0.2243313
39,0.60203975,0.65500736,"('exploitative', 'cooperative')",0.6141778,0.5271288,-0.7839527,-0.7328275,1.1467506,1.1028401,0.14357598,0.09523403,0.3445183,0.3294766,0.0150417
73,0.596131,0.8357025,"('helpless', 'self-reliant')",0.98347336,1.1852138,1.2754692,1.3465595,0.30914512,0.39434654,-2.5220098,-2.3572044,0.1284418,0.2809236,-0.1524818
13,0.5945202,0.45303437,"('impolite', 'polite')",-0.49861127,-0.6611503,-1.2693475,-1.3882586,-2.097066,-2.1837173,-0.25631368,-0.18013723,-0.7053637,-0.7920458,0.0866821
27,-0.59392524,-0.7335025,"('hardhearted', 'softhearted')",-1.5369064,-1.5744362,-1.7251859,-1.716772,-0.038635623,-0.082803175,1.3277693,1.1956594,-0.5133768,-0.5823709,0.0689941
21,-0.5779573,-0.81616575,"('immoral', 'moral')",-0.80024433,-0.98948216,-1.1888016,-1.3854445,-4.062951,-4.017993,-1.1581193,-1.2420281,-1.5576147,-1.6902227,0.132608
19,-0.5725128,-0.468258,"('inhospitable', 'hospitable')",-0.15439343,-0.108704135,-0.0285258,-0.08146616,1.7229557,1.6982949,0.18801866,0.11003871,0.2311085,0.2299811,0.0011274
83,0.5668921,0.50806993,"('powerless', 'powerful')",0.003076665,0.047934882,0.12716238,0.031402618,-0.44848657,-0.4412216,-0.7360346,-0.6504736,-0.097478,-0.1008575,0.0033795
67,0.5537511,0.64117277,"('doubtful', 'determined')",0.5485796,0.51667684,0.19720036,0.27630028,1.035377,1.0402294,0.028646957,0.16678052,0.472711,0.528232,-0.055521
63,0.5522702,0.32583308,"('unperceptive', 'insightful')",-0.77620035,-0.82248884,-0.29679066,-0.4899277,-1.5179096,-1.4990615,1.4292004,1.3932935,-0.121886,-0.2184703,0.0965843
65,-0.48744226,-0.5963822,"('insecure', 'secure')",-0.96315897,-1.0620409,-1.2429948,-1.3266158,-2.9427793,-2.9694648,-1.1343706,-1.0176954,-1.3541492,-1.3944399,0.0402907
24,0.47637025,0.4445031,"('dishonest', 'honest')",-0.8075847,-0.73237586,-1.5997384,-1.6069537,-0.7026838,-0.66446173,0.22517295,0.40020412,-0.4816927,-0.4318168,-0.0498759
80,0.4753196,0.21264419,"('dominated', 'dominating')",0.6846314,0.5671784,-0.7250607,-0.7692815,-2.3060098,-2.304807,-1.3936651,-1.2654281,-0.6529569,-0.7119388,0.0589819
33,0.45651418,0.41349566,"('wrong', 'right')",1.3026675,1.2364396,1.5482296,1.5266612,1.1735572,1.247739,0.16597933,-0.009010743,0.9293896,0.8830649,0.0463247
74,0.43714368,0.3468502,"('undedicated', 'dedicated')",0.12122598,0.21635257,-0.3313661,-0.41879722,-0.28891551,-0.30470204,0.19141524,0.40886468,0.0259007,0.0497136,-0.0238129
2,0.4223651,0.59594625,"('unlikable', 'likable')",-0.044125885,0.07699678,1.1102723,1.1574686,0.8138095,0.90238905,0.6868392,0.91383874,0.597832,0.7293279,-0.1314959
79,-0.41284478,-0.14081058,"('wavering', 'unwavering')",0.5725743,0.5747932,1.1229075,1.133453,1.6299778,1.7403318,0.13386934,0.15468702,0.6092968,0.6924909,-0.0831941
1,0.3980352,0.19540562,"('unfriendly', 'friendly')",-1.2478445,-1.2189736,-0.4731183,-0.54761606,1.3884467,1.3270167,1.8829932,1.7118653,0.3897025,0.2935396,0.0961629
11,-0.3236205,-0.40584573,"('unhelpful', 'helpful')",-1.1201818,-1.1596351,-2.4964914,-2.6071541,-2.185788,-2.143731,1.7775027,1.9646676,-0.8697158,-0.8703398,0.000624
77,-0.31353292,-0.7039055,"('unmotivated', 'motivated')",-1.0117723,-1.2118431,-0.9560715,-1.1243061,-1.269378,-1.425198,-0.8778397,-1.0374252,-0.8857189,-1.1005356,0.2148167
18,0.28006113,0.16961908,"('disagreeable', 'welcoming')",-1.2919681,-1.363362,0.94408697,0.9557655,-0.31298405,-0.35689765,-0.2041681,-0.27624363,-0.1169944,-0.1742237,0.0572293
48,-0.2643686,-0.59682655,"('unintelligent', 'intelligent')",-1.7398498,-1.7452177,-1.6407834,-1.8353783,-2.6961691,-2.7295806,0.10156576,-0.075553164,-1.2479211,-1.3965113,0.1485902
25,0.25874293,0.1892282,"('egoistic', 'altruistic')",-0.4246865,-0.5468209,0.8104034,0.84428865,1.6237715,1.550757,1.286588,1.2230012,0.7109639,0.6520908,0.0588731
60,-0.24044423,-0.53433126,"('inefficient', 'efficient')",-0.21790645,-0.387524,-1.8166374,-2.0125494,-3.0418139,-3.1422577,-0.4130079,-0.20037471,-1.145962,-1.2554073,0.1094453
88,0.24030606,0.15709779,"('low', 'eminent')",-1.2502497,-1.2037657,-0.4143559,-0.45223078,-1.36811,-1.2856663,0.29409984,0.4302022,-0.4996619,-0.4708725,-0.0287894
69,0.23563206,0.56851315,"('lazy', 'industrious')",1.3471951,1.3904495,2.4415166,2.6295614,2.8711057,2.9766269,0.3960757,0.34215516,1.4583051,1.5814611,-0.123156
55,0.2224868,-0.18369092,"('incompetent', 'clever')",-0.9882444,-1.1234823,-1.986384,-2.2573884,-4.3887963,-4.489057,-0.68717724,-0.73456705,-1.565623,-1.757637,0.192014
43,0.21691859,0.10939354,"('irresponsible', 'responsible')",-0.40321994,-0.38817585,-2.2100132,-2.2637167,-1.4281917,-1.460956,0.24592838,0.43487403,-0.7157156,-0.7137162,-0.0019994
56,0.21646577,0.16266407,"('impractical', 'practical')",-0.5535049,-0.5569453,-2.0212922,-2.0385451,-1.8305604,-1.8024011,-0.56688386,-0.24664266,-0.9511551,-0.896374,-0.0547811
64,0.20266461,0.29024827,"('shy', 'confident')",-0.21847959,-0.22019047,0.10694809,0.1558204,-0.9429316,-0.92280036,-5.624945,-5.116628,-1.2953487,-1.1627101,-0.1326386
32,0.19720076,0.041817583,"('unkind', 'kind')",-0.5055866,-0.52104324,-1.2746607,-1.3685772,-1.5514455,-1.5182285,0.53043175,0.70830053,-0.520812,-0.5315462,0.0107342
17,-0.18911226,-0.1608941,"('nasty', 'nice')",-0.9391376,-1.1938013,0.22655228,0.20432267,0.5132098,0.46039748,-0.56307423,-0.65078187,-0.1903124,-0.2681514,0.077839
0,0.17854135,-0.18688531,"('unsociable', 'sociable')",-1.2720565,-1.4365702,-1.4304292,-1.6694134,-1.7582486,-1.9232106,-0.75097126,-0.8014033,-1.0066329,-1.2034966,0.1968637
6,-0.16460787,0.011034131,"('distant', 'open')",0.7808362,1.0145744,1.0667365,1.1742679,2.5512564,2.6291118,0.810706,0.75770193,1.0089855,1.117338,-0.1083525
7,-0.16446035,-0.36482066,"('insensitive', 'sensitive')",-0.08142006,-0.19277143,-2.0290706,-2.138389,-1.2104346,-1.2582638,0.42917988,0.38184065,-0.6112411,-0.7144809,0.1032398
78,0.15588659,-0.18828861,"('nonresilient', 'resilient')",0.46423817,0.348176,-0.09638952,-0.38173252,-0.06277484,-0.25582305,1.0063623,0.7785113,0.2934645,0.0601686,0.2332959
28,0.15473102,-0.13161902,"('disloyal', 'loyal')",-0.2871589,-0.3468495,-0.94345355,-1.1503769,-1.4523673,-1.5474651,0.27116793,0.2483268,-0.4514162,-0.5855968,0.1341806
38,0.15071082,0.22465186,"('untruthful', 'truthful')",0.07156378,0.14626159,-1.1903467,-1.2161303,-0.044938732,0.08437878,0.28517675,0.44815728,-0.1455668,-0.0625362,-0.0830306
70,0.13359128,0.010899664,"('lethargic', 'energetic')",-0.810299,-0.8538544,-1.5774168,-1.7108411,-2.437409,-2.4358118,0.34841192,0.5043817,-0.8686242,-0.8970452,0.028421
54,-0.12666538,0.014309131,"('incapable', 'capable')",-0.001569435,0.119390614,-0.23850939,-0.29758838,1.4557618,1.4038398,1.1059983,1.05695,0.4390032,0.4593802,-0.020377
41,0.101618156,-0.04759628,"('unforgiving', 'forgiving')",-1.8669223,-1.7848337,-0.8880216,-0.96744436,-0.20611191,-0.24381857,0.0540023,0.08278883,-0.561087,-0.5921808,0.0310938
23,0.096978456,-0.12405778,"('insincere', 'sincere')",-0.6913967,-0.8181481,-2.1166232,-2.2447677,-1.0051647,-1.080673,4.6101007,4.5015264,0.1787789,0.0467759,0.132003
4,-0.08123397,-0.04407604,"('disliked', 'liked')",-0.5752498,-0.52269423,0.9843995,1.0629755,1.0737467,1.1647586,-5.0171614,-4.6870747,-0.7230998,-0.6052222,-0.1178776
58,0.073241994,-0.14442247,"('undiscriminating', 'discriminating')",-0.7968136,-0.68637305,-0.111579455,-0.24118307,-0.41145897,-0.45127356,0.242536,0.25772867,-0.2008148,-0.2531047,0.0522899
42,-0.06764296,-0.056154348,"('unreliable', 'reliable')",0.13077801,0.21364108,0.5209427,0.5348236,-1.382376,-1.3610581,-2.4366543,-2.1257734,-0.6469905,-0.5589043,-0.0880862
81,-0.06547972,-0.13001435,"('submissive', 'aggressive')",-0.285979,-0.34963152,-1.4759703,-1.5804125,-3.6778858,-3.6658835,-1.1951605,-0.9721643,-1.340095,-1.3396212,-0.0004738
59,0.065467015,0.38240886,"('foolish', 'wise')",0.6096247,0.73904103,1.1610136,1.2401286,0.6154283,0.8455688,0.9246796,0.9035949,0.6752427,0.8221484,-0.1469057
5,0.05632221,0.24263455,"('distant', 'outgoing')",0.05526489,0.26437426,1.0518135,1.1962435,3.116288,3.1715438,0.23249355,0.28445408,0.9024364,1.03185,-0.1294136
14,0.048136394,-0.009377306,"('antisocial', 'social')",-0.3306346,-0.37305355,-0.7254088,-0.76708966,-2.3410351,-2.3535616,-0.9619718,-0.8000562,-0.8621828,-0.8606277,-0.0015551
20,0.03155032,-0.16222109,"('rough', 'thoughtful')",-1.6142396,-1.6861024,0.07282941,-0.011523409,-0.6070088,-0.6220372,1.1893634,0.9781289,-0.1855011,-0.300751,0.1152499
53,-0.027377168,-0.20796941,"('uncreative', 'creative')",-0.85229254,-0.9262564,-0.27661145,-0.33676758,-0.49009332,-0.59315526,0.8686749,0.8366923,-0.1555399,-0.2454913,0.0899514
36,-0.007134974,0.091585115,"('hostile', 'amicable')",-0.20987992,-0.2587586,1.3032216,1.2671864,3.0489376,3.0378754,0.39437002,0.21215741,0.9059029,0.8700091,0.0358938
76,0.0059166104,-0.04336526,"('anxious', 'daring')",0.46335903,0.44049096,0.3951317,0.27902994,-1.7806827,-1.7619979,-0.111549504,0.06860184,-0.205565,-0.2034481,-0.0021169
51,-0.0030676909,-0.013166504,"('uneducated', 'educated')",0.035900474,0.004883334,-0.5345455,-0.6274066,-2.5435083,-2.570614,0.3607381,0.37895563,-0.5368966,-0.5654696,0.028573
