,becton_male,becton_female,tuple,dickinson_male,dickinson_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
64,0.8139313,0.8501662,"('shy', 'confident')",0.34889796,0.37036145,-0.13203625,-0.018544152,-5.390444,-5.487287,-1.0899127,-1.0713259,-0.0185868
46,-0.76606005,-0.5009214,"('uncompetitive', 'competitive')",0.59545404,0.5450361,0.4365945,0.44804358,0.05981717,0.09663138,0.0814514,0.1471974,-0.065746
87,0.76231647,0.4190384,"('unsuccessful', 'successful')",0.117598794,-0.21400245,2.3458438,2.1984918,0.73135686,0.66796154,0.989279,0.7678723,0.2214067
30,0.7345132,0.72732186,"('intolerant', 'tolerant')",1.887266,1.7314175,0.6505016,0.464321,0.14670734,0.06447531,0.854747,0.7468839,0.1078631
6,-0.7207902,-0.44904667,"('distant', 'open')",-0.8000331,-0.38987732,-0.013266988,0.2852115,-0.059012264,0.07939941,-0.3982756,-0.1185783,-0.2796973
40,-0.71943194,-0.6016377,"('stingy', 'generous')",0.40501517,0.54497683,-0.49143186,-0.4185866,-2.069172,-2.1972945,-0.7187551,-0.6681355,-0.0506196
68,0.6909745,0.6601938,"('dependent', 'independent')",-0.45034194,-0.71950483,-0.5337578,-0.59809685,-1.3623148,-1.5368831,-0.41386,-0.5485728,0.1347128
20,-0.66659105,-0.5823311,"('rough', 'thoughtful')",0.4065081,0.31916347,0.4357859,0.4065057,-0.59483755,-0.6240355,-0.1047837,-0.1201744,0.0153907
85,-0.6328138,-0.96826655,"('insignificant', 'prestigious')",-1.2280664,-1.1786397,0.83376217,0.9517132,0.0008915318,0.11174611,-0.2565566,-0.2708617,0.0143051
78,-0.6201256,-0.3337851,"('nonresilient', 'resilient')",-0.04969372,-0.15943472,0.8146021,0.691875,1.0871366,1.0026205,0.3079799,0.3003189,0.007661
43,-0.6118149,-0.31676498,"('irresponsible', 'responsible')",1.0116057,0.9749084,-0.15377015,-0.12118697,0.24580151,0.31370416,0.1229555,0.2126651,-0.0897096
11,-0.60730684,-0.42917582,"('unhelpful', 'helpful')",0.5662668,0.4437538,-0.5760099,-0.76448023,2.0084465,2.0701063,0.3478491,0.330051,0.0177981
38,-0.60340226,-0.46084982,"('untruthful', 'truthful')",-0.7711795,-0.6006992,-0.84569037,-0.7855528,0.3712914,0.48169437,-0.4622452,-0.3413518,-0.1208934
76,-0.59546036,-0.39950633,"('anxious', 'daring')",0.33006707,0.31038564,0.65844864,0.7780561,-0.39757526,-0.21101338,-0.00113,0.1194805,-0.1206105
62,-0.5333941,-0.1287698,"('incompetent', 'brilliant')",1.0122201,1.0137076,-0.09912038,-0.027072392,-0.3906808,-0.31143776,-0.0027438,0.1366069,-0.1393507
42,0.53279525,0.79947555,"('unreliable', 'reliable')",0.064769104,0.20084824,0.41801196,0.5034096,-2.8907633,-2.8931704,-0.4687967,-0.3473592,-0.1214375
88,-0.522201,-0.76400834,"('low', 'eminent')",-0.5264505,-0.5398181,0.039534338,-0.068964966,-0.9786875,-0.9038511,-0.4969512,-0.5691606,0.0722094
55,-0.49888214,-0.3832515,"('incompetent', 'clever')",1.9703435,1.8684931,0.6936953,0.42769247,-0.45927158,-0.66534734,0.4264713,0.3118967,0.1145746
54,-0.47217843,-0.30626515,"('incapable', 'capable')",-0.64096093,-0.6590505,0.6341189,0.636216,0.80454075,0.93098307,0.0813801,0.1504708,-0.0690907
24,-0.46907017,-0.2352325,"('dishonest', 'honest')",0.13734831,0.515378,-0.06385003,0.010207877,0.05944777,0.1923186,-0.084031,0.120668,-0.204699
26,-0.4687498,-0.8269593,"('hardhearted', 'benevolent')",0.8316444,0.6293195,3.0953987,2.9182737,1.924672,1.8451816,1.3457413,1.1414539,0.2042874
51,0.46811873,0.19869195,"('uneducated', 'educated')",0.8932883,0.6761194,0.86661273,0.6017613,0.007414356,-0.18996939,0.5588585,0.3216508,0.2372077
63,-0.4597341,-0.2758564,"('unperceptive', 'insightful')",0.731393,0.7817194,1.1595012,1.2849,0.57378256,0.59087914,0.5012357,0.5954105,-0.0941748
52,-0.44908285,-0.9177335,"('irrational', 'rational')",-0.96302474,-0.97473276,0.41416484,0.31605425,-0.15370843,-0.37270248,-0.2879128,-0.4872786,0.1993658
47,-0.40511134,-0.1750406,"('stupid', 'smart')",0.37073907,0.43498686,0.69416994,0.78517723,3.7658195,3.9927404,1.1064043,1.2594659,-0.1530616
13,0.38925695,0.52329385,"('impolite', 'polite')",0.7457555,0.48898062,0.0857641,0.021403886,-0.024470314,0.01827965,0.2990765,0.2629895,0.036087
75,0.3720815,0.42327756,"('meek', 'impulsive')",-1.0049168,-0.91869396,-0.7006077,-0.5587463,-0.06532947,0.11169624,-0.3496931,-0.2356166,-0.1140765
12,-0.371726,-0.27793062,"('unsupportive', 'supportive')",1.441097,1.4768047,1.2087998,1.2042245,-1.415926,-1.5549033,0.2155612,0.2120488,0.0035124
56,-0.34252962,0.096567646,"('impractical', 'practical')",1.4451176,1.610858,-0.08131803,0.09737071,-0.8161573,-0.67009974,0.0512782,0.2836742,-0.232396
74,-0.33750302,-0.08889161,"('undedicated', 'dedicated')",0.70128095,0.9058277,0.7348764,0.90231067,-0.17973657,-0.10554316,0.2297294,0.4034259,-0.1736965
79,0.32610038,0.34063345,"('wavering', 'unwavering')",-1.5359942,-1.4343656,0.08598028,0.24637562,-0.1297306,0.040390175,-0.313411,-0.2017416,-0.1116694
19,0.3199636,0.35754192,"('inhospitable', 'hospitable')",-0.033141278,0.11463848,-0.58940434,-0.55566096,0.23151687,0.3559827,-0.0177663,0.0681255,-0.0858918
22,0.29662925,0.5256957,"('untrustworthy', 'trustworthy')",0.72858906,0.7529742,-0.008869518,-0.07480863,-1.1309999,-1.1376776,-0.0286628,0.0165459,-0.0452087
17,-0.2945365,-0.310497,"('nasty', 'nice')",-0.52961206,-0.62724936,0.300684,0.27834296,-0.41400886,-0.3704745,-0.2343684,-0.2574695,0.0231011
49,-0.2757796,-0.21255538,"('unable', 'able')",-0.88387454,-1.012975,0.15200624,-0.030977473,-0.3886049,-0.4382528,-0.3490632,-0.4236902,0.074627
45,-0.27110565,0.08432904,"('incompetent', 'competent')",1.0385418,0.9449723,0.8323765,0.8548605,-0.49610353,-0.60502034,0.2759273,0.3197854,-0.0438581
29,-0.27052578,-0.05259623,"('unfair', 'fair')",-0.52914476,-0.42721415,-0.23962545,-0.2681499,-0.8659517,-1.0244911,-0.4763119,-0.4431129,-0.033199
3,-0.2693999,0.27384883,"('repellent', 'pleasant')",-1.0612177,-0.99309564,-0.68994445,-0.71132076,0.46151206,0.46075892,-0.3897625,-0.2424521,-0.1473104
37,0.24484153,0.32573453,"('fake', 'genuine')",-0.0053072628,-0.15512711,-0.25691122,-0.29005447,0.42039362,0.33303642,0.1007542,0.0533973,0.0473569
27,-0.23006701,-0.22538431,"('hardhearted', 'softhearted')",-0.50464684,-0.6043992,-0.19794798,-0.32520464,0.5893595,0.41957626,-0.0858256,-0.183853,0.0980274
59,0.22105628,0.08570392,"('foolish', 'wise')",-0.407109,-0.43169305,0.98856544,1.0502493,-0.36226475,-0.34439582,0.110062,0.0899661,0.0200959
50,0.22009811,0.2644081,"('clumsy', 'skillful')",-0.40390283,-0.47713098,1.2658966,1.2273982,0.5544303,0.701605,0.4091305,0.4290701,-0.0199396
15,0.2083717,-0.045346573,"('boring', 'funny')",0.11129578,0.13170552,0.28007752,0.14267612,0.036658555,0.016848736,0.1591009,0.0614709,0.09763
4,0.19015887,0.1407709,"('disliked', 'liked')",-1.2198504,-1.0770946,-0.12841347,-0.11544539,-5.9682403,-6.10994,-1.7815863,-1.7904272,0.0088409
65,-0.18270333,-0.12060955,"('insecure', 'secure')",0.95300555,0.84229237,0.12269069,0.035851717,-0.70416254,-0.7125811,0.0472076,0.0112384,0.0359692
31,-0.1809028,-0.024117365,"('evil', 'good')",-2.0805092,-1.8026314,-0.5232124,-0.4995073,-0.88607013,-0.9508746,-0.9176736,-0.8192827,-0.0983909
81,0.16855493,0.16519284,"('submissive', 'aggressive')",0.30601612,0.12522659,0.4965275,0.30682456,-0.9231187,-1.0680397,0.011995,-0.1176989,0.1296939
34,-0.1586293,0.002311539,"('mean', 'honorable')",-0.6728456,-0.648825,0.35475123,0.42150855,5.1819577,5.453566,1.1763085,1.3071404,-0.1308319
70,-0.15643325,0.3931529,"('lethargic', 'energetic')",0.22143207,0.39628005,0.19206654,0.3325677,-0.22054175,-0.15639035,0.0091309,0.2414026,-0.2322717
36,-0.15367335,-0.353453,"('hostile', 'amicable')",-1.5164098,-1.3615528,-0.52869713,-0.4695971,0.09113882,0.1956299,-0.5269103,-0.4972433,-0.029667
71,-0.12967576,-0.053834423,"('diffident', 'self-confident')",0.10496035,0.1417716,0.05994335,0.22175837,0.015153833,0.1044516,0.0125954,0.1035368,-0.0909414
35,0.12142411,0.026066497,"('corrupt', 'incorrupt')",-1.6945302,-1.6663215,-0.8416411,-0.5896557,-0.63853234,-0.40488365,-0.7633199,-0.6586986,-0.1046213
83,-0.11785208,-0.2977691,"('powerless', 'powerful')",0.0059343204,-0.19480312,0.114446774,0.06648776,-0.9611459,-1.0880879,-0.2396542,-0.3785431,0.1388889
84,0.113896534,-0.03795466,"('inferior', 'superior')",1.120731,1.0622655,0.9200586,0.96502554,0.35634184,0.44734585,0.627757,0.6091706,0.0185864
5,-0.09969443,0.17634006,"('distant', 'outgoing')",-0.836327,-0.53954226,-0.053116903,0.27747136,-0.07692204,0.12786849,-0.2665151,0.0105344,-0.2770495
21,0.09492226,0.2919214,"('immoral', 'moral')",0.08853446,-0.10319306,0.36852962,0.18723929,-1.193822,-1.3291134,-0.1604589,-0.2382864,0.0778275
2,-0.07932815,0.0025062296,"('unlikable', 'likable')",-0.23733546,-0.18117993,1.0179014,1.1556157,0.7251431,0.8727476,0.3565952,0.4624224,-0.1058272
33,0.07467124,-0.08861092,"('wrong', 'right')",0.42178497,0.46175784,0.41629815,0.55443156,-0.7276426,-0.74108315,0.0462779,0.0466238,-0.0003459
58,-0.060913548,-0.032452486,"('undiscriminating', 'discriminating')",-0.04490588,-0.022109624,0.068527214,0.075227514,0.6412603,0.5684852,0.150992,0.1472877,0.0037043
66,-0.05632939,-0.13378651,"('inactive', 'active')",-1.0775019,-1.1892055,1.1095759,1.3142251,1.561135,1.6140246,0.3842199,0.4013144,-0.0170945
14,-0.011778286,0.02637504,"('antisocial', 'social')",0.8729445,0.77753246,1.5667924,1.4840299,-0.3841525,-0.45275974,0.5109515,0.4587944,0.0521571
39,0.00077167526,-0.15043652,"('exploitative', 'cooperative')",0.42064324,0.2407967,0.03045166,0.035082098,0.37772408,0.3281568,0.2073977,0.1133998,0.0939979
