,best_male,best_female,tuple,buy_male,buy_female,company_male,company_female,inc_male,inc_female,average_male,average_female,male-female
74,0.9587136,0.92827433,"('undedicated', 'dedicated')",0.30721024,0.31261033,0.93681943,1.0823804,0.33946165,0.3084863,0.6355512,0.6579378,-0.0223866
45,0.9362117,0.9917245,"('incompetent', 'competent')",0.13113078,0.3273036,1.0596656,1.2996768,-0.12880084,-0.02854498,0.4995518,0.64754,-0.1479882
18,-0.926353,-0.9048023,"('disagreeable', 'welcoming')",-0.66635615,-0.672399,-0.9784929,-1.0246978,-0.236536,-0.23515059,-0.7019345,-0.7092624,0.0073279
7,0.9012601,0.7150573,"('insensitive', 'sensitive')",0.161075,0.13482416,0.9582911,0.9632099,1.0620072,1.1407019,0.7706583,0.7384483,0.03221
32,0.8819648,0.75909466,"('unkind', 'kind')",0.717305,0.6653409,1.1055511,1.0392296,1.4732485,1.5546364,1.0445174,1.0045754,0.039942
16,-0.85550976,-0.7436978,"('unpopular', 'popular')",-1.3086238,-1.266789,-1.1104709,-1.0324618,0.47814023,0.45108858,-0.699116,-0.647965,-0.051151
23,0.8176128,0.6715753,"('insincere', 'sincere')",0.30772972,0.2358217,0.9820619,0.9972033,6.531278,6.687935,2.1596706,2.1481338,0.0115368
15,0.81473315,0.96883255,"('boring', 'funny')",0.09160636,0.1511493,-0.2989252,-0.32292455,0.23775895,0.35701573,0.2112933,0.2885182,-0.0772249
63,0.7974667,0.66496116,"('unperceptive', 'insightful')",0.5963918,0.5880068,2.315632,2.3293266,1.466025,1.4246744,1.2938789,1.2517422,0.0421367
52,-0.7284764,-0.65264285,"('irrational', 'rational')",-0.55962753,-0.5832731,-2.0987792,-2.0165873,-0.3473513,-0.46185783,-0.9335586,-0.9285902,-0.0049684
35,-0.6781842,-0.5284657,"('corrupt', 'incorrupt')",-1.4115164,-1.3665314,-2.861846,-2.8523173,-0.9023849,-0.8901764,-1.4634829,-1.4093727,-0.0541102
26,-0.67754316,-0.557191,"('hardhearted', 'benevolent')",-0.0749426,-0.09171105,0.4378891,0.2332776,1.222916,1.211203,0.2270798,0.1988946,0.0281852
17,0.6709447,0.67115456,"('nasty', 'nice')",0.5773154,0.58086896,-0.38233602,-0.24948785,-0.60954624,-0.6479331,0.0640944,0.0886506,-0.0245562
40,0.6612566,0.7333395,"('stingy', 'generous')",0.16322611,0.17265046,-0.18090312,-0.057662964,-1.8732716,-1.9413397,-0.307423,-0.2732532,-0.0341698
39,0.6522498,0.5497635,"('exploitative', 'cooperative')",0.7680044,0.59449726,0.8535955,0.75346804,0.13907103,0.25569203,0.6032302,0.5383552,0.064875
14,-0.638506,-0.6235076,"('antisocial', 'social')",0.9790656,1.0319524,1.5045997,1.5887004,-0.776612,-0.73381793,0.2671368,0.3158318,-0.048695
24,0.637128,0.66219395,"('dishonest', 'honest')",-0.2781086,-0.23199268,-0.39792573,-0.35051563,1.0903381,1.2407217,0.2628579,0.3301018,-0.0672439
65,-0.62722874,-0.84503204,"('insecure', 'secure')",0.019414663,-0.05409833,1.1107816,1.1682583,0.3129267,0.37506753,0.2039735,0.1610489,0.0429246
5,0.6239499,0.8007245,"('distant', 'outgoing')",0.53267884,0.5897629,-1.6210669,-1.7101502,-0.3397381,-0.26621255,-0.2010441,-0.1464688,-0.0545753
20,-0.62218237,-0.6394398,"('rough', 'thoughtful')",-0.5936659,-0.5507627,0.27453762,0.09664426,0.8693268,0.82715714,-0.017996,-0.0666003,0.0486043
53,-0.6133547,-0.5854305,"('uncreative', 'creative')",-0.40691078,-0.46528292,-0.04387667,-0.17976679,1.3435918,1.3848084,0.0698624,0.0385821,0.0312803
51,-0.6090319,-0.7762886,"('uneducated', 'educated')",-0.07285449,-0.20191945,1.4920862,1.4373333,0.8587545,0.6680722,0.4172386,0.2817994,0.1354392
80,0.5939089,0.5113028,"('dominated', 'dominating')",0.39789206,0.39795747,2.0139892,2.2144542,-1.2232175,-1.1588826,0.4456432,0.491208,-0.0455648
55,0.55315804,0.38979793,"('incompetent', 'clever')",0.49157804,0.49894983,2.2077692,2.2924979,0.21252897,0.22181769,0.8662586,0.8507658,0.0154928
83,0.5441135,0.54391056,"('powerless', 'powerful')",1.0241679,1.0357635,0.30828497,0.24687992,-1.0769023,-1.0536358,0.199916,0.1932295,0.0066865
28,0.5205836,0.3507317,"('disloyal', 'loyal')",0.5576197,0.44243097,-0.40863362,-0.64053786,1.0162227,1.0087625,0.4214481,0.2903468,0.1311013
61,0.51282674,0.3650765,"('illogical', 'logical')",0.23189698,0.1820867,-0.1065339,-0.12995516,0.13211095,0.15505543,0.1925752,0.1430659,0.0495093
50,0.512329,0.50722533,"('clumsy', 'skillful')",-0.020945203,2.2269785e-05,-0.6405081,-0.52400386,0.21321806,0.26338762,0.0160234,0.0616578,-0.0456344
48,-0.49289584,-0.6260033,"('unintelligent', 'intelligent')",-0.8023349,-0.8725318,0.3051034,0.18910459,0.50239915,0.49908853,-0.121932,-0.2025855,0.0806535
6,0.49288532,0.6809704,"('distant', 'open')",0.39713776,0.4555111,-2.366127,-2.4516568,0.154616,0.34191814,-0.330372,-0.2433143,-0.0870577
8,-0.48122126,-0.2816357,"('unaffectionate', 'affectionate')",-0.24578601,-0.21784572,-1.1964988,-1.2889465,0.605965,0.78301644,-0.3293853,-0.2513529,-0.0780324
64,0.48094302,0.35577843,"('shy', 'confident')",1.340127,1.2187966,1.0556931,1.1202881,-6.3513618,-6.5608654,-0.8686497,-0.9665005,0.0978508
77,-0.45686507,-0.8016866,"('unmotivated', 'motivated')",1.2659954,1.0882967,0.5256417,0.4659757,-1.267087,-1.4051565,0.0169213,-0.1631427,0.180064
21,0.42817697,0.19689849,"('immoral', 'moral')",0.72350144,0.65466475,1.9341553,1.924637,-0.86100864,-0.7111123,0.5562063,0.516272,0.0399343
86,-0.41257763,-0.5936075,"('uninfluential', 'influential')",-0.50688505,-0.5895795,0.5168175,0.46081316,0.2983827,0.33168402,-0.0260656,-0.0976725,0.0716069
0,0.38568082,0.20289686,"('unsociable', 'sociable')",0.7957968,0.7205991,1.3225507,1.2867781,-0.27850878,-0.33047873,0.5563799,0.4699489,0.086431
34,0.37824497,0.3324677,"('mean', 'honorable')",0.25131378,0.24334708,1.2430313,1.0911248,6.332745,6.4843335,2.0513339,2.0378182,0.0135157
68,0.36816502,0.0550734,"('dependent', 'independent')",-0.4034927,-0.57579124,-0.3695175,-0.5164118,-0.4665192,-0.5546584,-0.2178411,-0.397947,0.1801059
88,-0.34602588,-0.46308762,"('low', 'eminent')",-0.8497655,-0.8644923,-0.5822604,-0.635278,0.26525435,0.26055437,-0.3781993,-0.4255759,0.0473766
87,0.32527295,0.3592964,"('unsuccessful', 'successful')",0.5137615,0.51960564,1.579794,1.8065925,0.62512654,0.79705644,0.7609888,0.8706377,-0.1096489
78,-0.32482284,-0.37990254,"('nonresilient', 'resilient')",0.020294353,0.025010522,1.4980234,1.4036382,-0.0891957,-0.14931865,0.2760748,0.2248569,0.0512179
44,0.27581623,0.43852592,"('prejudiced', 'unprejudiced')",0.46120274,0.49322677,-0.16118675,-0.05055385,-1.3579496,-1.2341305,-0.1955294,-0.0882329,-0.1072965
54,0.23067833,0.3022328,"('incapable', 'capable')",0.59734106,0.6063448,-0.39534205,-0.2982764,1.2546613,1.4571122,0.4218346,0.5168533,-0.0950187
49,-0.22589347,-0.12064337,"('unable', 'able')",0.22669795,0.32863322,-0.098001465,0.0045124963,0.011092391,0.30877653,-0.0215261,0.1303197,-0.1518458
79,0.18825296,0.32987365,"('wavering', 'unwavering')",-0.13824165,-0.104600295,-1.9431593,-1.9503415,-0.3167396,-0.21120545,-0.5524719,-0.4840684,-0.0684035
4,0.18594345,0.3743322,"('disliked', 'liked')",1.1794742,1.2699034,-0.88673544,-0.6827543,-6.792091,-7.013675,-1.5783522,-1.5130484,-0.0653038
47,0.1839746,0.33383286,"('stupid', 'smart')",-0.1753973,-0.09557461,0.7950044,0.8296634,5.907459,6.2469196,1.6777601,1.8287103,-0.1509502
29,0.17756143,0.13659537,"('unfair', 'fair')",-0.06320757,-0.08553943,-1.9131448,-1.8346846,-0.7046372,-0.7651604,-0.6258571,-0.6371973,0.0113402
69,0.16229615,0.28000087,"('lazy', 'industrious')",0.5550049,0.51770926,-0.5709981,-0.5498556,-0.94693285,-0.9623798,-0.2001575,-0.1786313,-0.0215262
72,-0.16175734,-0.19428818,"('unambitious', 'ambitious')",0.20722717,0.13817629,0.16452792,0.3163376,-0.49732018,-0.3972291,-0.0718306,-0.0342508,-0.0375798
66,0.16065218,0.21683589,"('inactive', 'active')",-0.43204585,-0.46484715,-0.62379307,-0.62192756,0.73243535,0.67530465,-0.0406878,-0.0486585,0.0079707
41,0.15531668,0.17385548,"('unforgiving', 'forgiving')",0.32980922,0.33568564,0.46788785,0.31742117,0.20747234,0.008001237,0.2901215,0.2087409,0.0813806
57,0.14778341,0.17880653,"('unimaginative', 'imaginative')",0.41208526,0.42255363,0.25041568,0.39167154,-2.7653282,-2.6619902,-0.4887609,-0.4172396,-0.0715213
85,0.1381687,0.17462935,"('insignificant', 'prestigious')",-0.6770796,-0.7607866,-1.6247776,-1.879644,-0.018528372,-0.21489552,-0.5455542,-0.6701742,0.12462
19,-0.11181824,-0.03115917,"('inhospitable', 'hospitable')",0.21596742,0.24499008,-0.97533864,-1.0010387,-0.095140345,-0.07335917,-0.2415825,-0.2151417,-0.0264408
75,-0.07868869,0.36270416,"('meek', 'impulsive')",-0.6475563,-0.37086087,-1.1233239,-0.88773394,-0.63738054,-0.47244534,-0.6217374,-0.342084,-0.2796534
25,0.073164865,0.0064895004,"('egoistic', 'altruistic')",0.7592385,0.6721339,-0.16591598,-0.26766306,1.106325,0.9850575,0.4432031,0.3490044,0.0941987
59,-0.064866856,0.060731586,"('foolish', 'wise')",-0.35310423,-0.37173355,-1.6908388,-1.5527793,0.2894189,0.37980384,-0.4548478,-0.3709943,-0.0838535
2,-0.04738188,0.06565833,"('unlikable', 'likable')",0.54180735,0.5148642,0.72096026,0.76267016,0.6457842,0.69299096,0.4652925,0.5090459,-0.0437534
22,0.04120514,0.11509936,"('untrustworthy', 'trustworthy')",-0.06616104,0.017496146,0.7835619,0.90042585,-1.0728889,-0.89580274,-0.0785707,0.0343046,-0.1128753
1,-0.039945602,-0.011128478,"('unfriendly', 'friendly')",0.17497003,0.14008923,-0.8770403,-0.9908337,1.7601006,1.765774,0.2545212,0.2259753,0.0285459
58,0.03917034,0.008391388,"('undiscriminating', 'discriminating')",0.4688234,0.4402873,0.6135785,0.54855967,0.17530377,0.068855196,0.324219,0.2665234,0.0576956
