,burlington_male,burlington_female,tuple,northern_male,northern_female,santa_male,santa_female,fe_male,fe_female,cp_male,cp_female,average_male,average_female,male-female
44,-0.81428486,-0.671413,"('prejudiced', 'unprejudiced')",-0.11324556,0.09121549,1.163168,1.0970527,-0.5073082,-0.22522858,-1.3323367,-1.5246129,-0.3208014,-0.2465973,-0.0742041
56,0.80648816,0.24558924,"('impractical', 'practical')",0.06917857,0.08911623,-1.5459518,-1.5185964,-0.72410595,-0.7226678,0.19518495,0.1326892,-0.2398412,-0.3547739,0.1149327
59,0.76902837,1.5509145,"('foolish', 'wise')",0.014317783,0.21720438,1.8619006,1.9832393,1.5643159,1.862931,0.2808035,0.63936794,0.8980733,1.2507315,-0.3526582
88,0.73563254,0.77736175,"('low', 'eminent')",-0.2912586,-0.20121963,-1.1946448,-1.1204027,-0.52058613,-0.50493175,0.107135765,0.45412526,-0.2327442,-0.1190134,-0.1137308
1,-0.7295182,0.060818277,"('unfriendly', 'friendly')",-0.34509724,-0.26524478,-0.86058956,-0.62821543,0.895718,0.879409,1.6020786,1.931583,0.1125183,0.39567,-0.2831517
20,-0.7232981,-1.1079403,"('rough', 'thoughtful')",-0.9221307,-1.0883044,-0.27591828,-0.40957844,-0.7059524,-0.72883564,0.6321531,0.48631027,-0.3990293,-0.5696697,0.1706404
14,-0.6672541,-1.4692154,"('antisocial', 'social')",-0.78186166,-0.9609271,-2.561421,-2.7428262,-1.3903936,-1.6518741,-0.6024332,-1.0231904,-1.2006727,-1.5696067,0.368934
79,-0.6610254,-0.037841015,"('wavering', 'unwavering')",-0.020037763,-0.03199935,0.6839373,0.91992784,0.45954165,0.68561846,-0.26147154,0.13555543,0.0401888,0.3342523,-0.2940635
27,-0.6063268,-0.37502468,"('hardhearted', 'softhearted')",-0.6592573,-0.5746709,0.096492305,0.12220142,-0.4748371,-0.3883874,1.264589,1.2668883,-0.075868,0.0102013,-0.0860693
40,0.5779084,0.47941384,"('stingy', 'generous')",0.71348745,0.4736913,0.5763016,0.4619041,0.6626595,0.5611785,-1.9391564,-2.0195239,0.1182401,-0.0086672,0.1269073
15,-0.5682993,-0.32786444,"('boring', 'funny')",-0.28615358,-0.2075388,0.1894337,0.18836494,0.32546902,0.36879447,0.059863128,0.37131065,-0.0559374,0.0786134,-0.1345508
42,0.560882,0.33815014,"('unreliable', 'reliable')",0.10639268,0.12284993,-0.10434057,0.050738625,-0.08604719,0.071148604,-2.7805555,-2.9173436,-0.4607337,-0.4668913,0.0061576
85,-0.54567796,0.6259197,"('insignificant', 'prestigious')",0.17223826,0.2846692,1.0528704,1.1922176,1.6453022,1.7897109,-0.83893204,-0.4206405,0.2971601,0.6943754,-0.3972153
7,0.545465,0.20449933,"('insensitive', 'sensitive')",-0.45021328,-0.3621037,-0.9154374,-0.8801179,-0.7432455,-0.7455928,0.8004766,0.85739374,-0.1525909,-0.1851842,0.0325933
43,0.52679694,0.24322231,"('irresponsible', 'responsible')",-0.89348805,-0.7609018,-1.6078644,-1.4068719,-0.984848,-0.88814086,0.85479933,0.93660694,-0.4209208,-0.3752171,-0.0457037
11,0.5069699,0.12524067,"('unhelpful', 'helpful')",-0.52490336,-0.41864222,-1.268755,-0.9824064,-1.005917,-0.91298056,1.9794729,2.1032925,-0.0626265,-0.0170992,-0.0455273
0,-0.4797097,-1.2493148,"('unsociable', 'sociable')",-0.14435373,-0.48897776,-1.7745008,-1.8577935,-1.2365078,-1.5569695,-0.1853705,-0.4812008,-0.7640885,-1.1268513,0.3627628
32,0.47336984,0.52142483,"('unkind', 'kind')",-0.49178547,-0.21668568,-0.66686875,-0.5805626,-0.5775503,-0.4721691,1.2033381,1.5028013,-0.0118993,0.1509618,-0.1628611
4,0.46349657,0.751587,"('disliked', 'liked')",-0.011792529,-0.13236248,0.08039554,0.029704085,0.789696,0.7754493,-7.9564404,-7.9334536,-1.326929,-1.3018151,-0.0251139
19,-0.46070966,0.20787671,"('inhospitable', 'hospitable')",-0.45070603,-0.28273547,-0.40206125,-0.106100366,-0.18373592,0.10067719,-0.7475557,-0.4411362,-0.4489537,-0.1042836,-0.3446701
86,0.4526626,-0.20564823,"('uninfluential', 'influential')",-0.2545228,-0.6064628,-2.0838332,-2.1142013,-0.6447903,-1.0107384,0.08137797,-0.14628683,-0.4898211,-0.8166676,0.3268465
67,0.4182678,0.5632941,"('doubtful', 'determined')",0.8100462,0.9321866,0.36934298,0.20989947,0.28923374,0.28508687,-0.5952547,-0.8460105,0.2583272,0.2288913,0.0294359
28,0.41254818,0.2480258,"('disloyal', 'loyal')",-0.31635585,-0.36751726,-0.4288534,-0.39962173,-0.03417731,-0.13456507,0.90687436,0.9748439,0.1080072,0.0642331,0.0437741
34,-0.40595698,-0.17639402,"('mean', 'honorable')",-0.18767953,-0.0025764927,-1.058076,-0.7435058,-0.7127753,-0.5816878,4.7421055,4.9249797,0.4755235,0.6841631,-0.2086396
72,0.3906521,0.4368121,"('unambitious', 'ambitious')",-0.17861563,-0.07639443,-0.44269657,-0.30168632,-0.15097015,-0.08057701,0.352701,0.40835756,-0.0057858,0.0773024,-0.0830882
52,-0.39046347,0.40701127,"('irrational', 'rational')",0.26024228,0.294882,1.5064223,1.5123903,0.878988,1.0458117,-0.0053654863,0.24863763,0.4499648,0.7017466,-0.2517818
82,0.3887729,0.47387838,"('poor', 'rich')",-0.4497217,-0.23809,-0.5739437,-0.2501729,-0.057614215,0.08398058,6.655626,6.9269776,1.1926238,1.3993148,-0.206691
83,0.38731056,-0.08037841,"('powerless', 'powerful')",0.6765574,0.47375852,-0.7023235,-0.84299356,0.1038114,-0.095483534,-0.5036923,-0.6743838,-0.0076673,-0.2438962,0.2362289
84,0.38157257,0.5211494,"('inferior', 'superior')",0.34669623,0.29734373,0.087141424,0.061046988,-0.053387646,-0.119449034,0.30981424,0.34900254,0.2143674,0.2218187,-0.0074513
39,0.37991536,0.22869419,"('exploitative', 'cooperative')",-0.3775906,-0.1738264,-0.5865147,-0.6826876,-0.49488252,-0.48067263,-0.15561268,-0.12460141,-0.246937,-0.2466187,-0.0003183
53,0.37411729,0.50022274,"('uncreative', 'creative')",-0.6139226,-0.5303017,-0.48511177,-0.27383676,0.16385086,0.2126087,0.59496963,0.7811969,0.0067807,0.137978,-0.1311973
61,0.37233254,0.2784412,"('illogical', 'logical')",-0.43468365,-0.43806946,-0.7149832,-0.71366256,-0.8303418,-0.8559628,0.1820804,0.19252764,-0.2851192,-0.3073452,0.022226
38,0.36803836,0.5964414,"('untruthful', 'truthful')",-0.2613531,-0.16748601,-0.44117028,-0.13045825,0.22640347,0.27622932,0.22347622,0.43421108,0.0230789,0.2017875,-0.1787086
64,0.3419865,0.022835009,"('shy', 'confident')",0.03425017,-0.09980214,-0.3202483,-0.5461165,-0.2133858,-0.31947696,-6.2735972,-6.643328,-1.2861989,-1.5171778,0.2309789
30,-0.3333387,-0.61216915,"('intolerant', 'tolerant')",-1.2804592,-1.2691159,-1.26266,-1.3058485,-1.316844,-1.4072926,0.22417815,0.19198222,-0.7938248,-0.8804888,0.086664
25,-0.33075944,0.25714844,"('egoistic', 'altruistic')",1.3058394,1.3557949,1.0068114,1.0107355,1.6085186,1.6193459,0.74708307,0.83961135,0.8674986,1.0165273,-0.1490287
69,-0.32123238,0.5521731,"('lazy', 'industrious')",0.7574757,0.91253126,0.5745686,0.5482582,1.2700698,1.3881263,-1.2364243,-1.0875757,0.2088915,0.4627026,-0.2538111
3,-0.30437052,-0.87205267,"('repellent', 'pleasant')",-0.07114346,-0.35267377,-0.6668848,-0.81006473,-0.90145534,-1.0850756,0.6003549,0.44603598,-0.2686998,-0.5347662,0.2660664
10,0.27423245,-0.6337402,"('unsympathetic', 'sympathetic')",-0.5655551,-0.81412035,-2.3474069,-2.354828,-1.6228381,-1.8304532,0.5389338,0.50650793,-0.7445268,-1.0253267,0.2807999
9,0.25424603,0.83309066,"('unaffectionate', 'caring')",-0.07989658,0.12749481,-0.6496856,-0.4363126,0.19652052,0.21174264,1.5809486,2.025812,0.2604266,0.5523655,-0.2919389
65,-0.254056,-1.0850253,"('insecure', 'secure')",-0.5703597,-0.70643854,-1.7662258,-1.7136041,-1.8260272,-1.8941643,0.042224903,-0.18804641,-0.8748888,-1.1174557,0.2425669
55,0.2529084,-0.8616935,"('incompetent', 'clever')",-0.6722409,-0.99804103,-1.9919891,-2.0819108,-1.3828105,-1.5669612,0.26604462,-0.04510721,-0.7056175,-1.1107428,0.4051253
48,0.2525896,-0.30800456,"('unintelligent', 'intelligent')",-0.16202472,-0.36273676,-1.4707206,-1.5159556,-0.5119957,-0.6451854,0.60445225,0.6134866,-0.2575398,-0.4436792,0.1861394
62,0.25233048,-0.47775105,"('incompetent', 'brilliant')",-0.4277068,-0.49679288,-1.7030995,-1.6678752,-1.113328,-1.1712557,0.60671073,0.7207009,-0.4770186,-0.6185948,0.1415762
73,0.24778739,0.76024777,"('helpless', 'self-reliant')",-0.28520906,-0.22302808,0.576277,0.62045145,-0.0126712695,0.10800019,-3.7611165,-3.8478615,-0.6469865,-0.516438,-0.1305485
23,-0.21197647,-0.33583108,"('insincere', 'sincere')",-1.2739472,-1.1808494,-0.9748464,-0.8456951,-1.3504559,-1.391416,6.5211387,6.7377048,0.5419826,0.5967827,-0.0548001
74,-0.20347604,-0.2221902,"('undedicated', 'dedicated')",-0.8092448,-0.9148359,-1.2475525,-1.066198,-0.91892076,-0.9713404,-0.17331383,-0.2456182,-0.6705016,-0.6840365,0.0135349
17,-0.20205054,-0.33489183,"('nasty', 'nice')",0.028543727,-0.07966018,1.191726,0.997995,0.3317259,0.13017833,-0.36763296,-0.3481775,0.1964624,0.0730888,0.1233736
6,-0.20141554,0.86799884,"('distant', 'open')",-0.15799177,0.0322928,1.2152927,1.537647,1.3216456,1.5354092,0.23968592,0.62322605,0.4834434,0.9193148,-0.4358714
46,0.1943138,-0.9875892,"('uncompetitive', 'competitive')",0.8343628,0.43239737,-1.9770385,-1.9115328,-0.45937437,-0.75540406,-0.7114682,-1.0042337,-0.4238409,-0.8452724,0.4214315
76,-0.17296544,-0.76946956,"('anxious', 'daring')",-0.83275855,-0.81062156,-0.22450836,-0.19721174,-0.92058337,-0.8835715,0.29136223,0.29982653,-0.3718907,-0.4722095,0.1003188
29,-0.16856866,0.115118146,"('unfair', 'fair')",0.013657909,-0.0338523,0.961227,0.9145822,0.18942063,0.2884085,-0.24385893,-0.32279345,0.1503756,0.1922926,-0.041917
78,0.14366406,-0.49439666,"('nonresilient', 'resilient')",0.7336469,0.29889768,-0.73432267,-0.5692717,-0.27308023,-0.48832175,-0.01793183,-0.15101728,-0.0296047,-0.2808219,0.2512172
58,-0.112048924,-0.03603242,"('undiscriminating', 'discriminating')",0.034975387,-0.21922328,-1.5001512,-1.477356,0.26179302,0.095028065,-0.3576584,-0.5410792,-0.334618,-0.4357326,0.1011146
81,0.10623233,-0.8133564,"('submissive', 'aggressive')",-0.5295194,-0.6478732,-1.6048079,-1.7890441,-1.3784328,-1.7222492,-0.50570095,-0.73100686,-0.7824457,-1.1407059,0.3582602
60,0.10315965,-0.8171416,"('inefficient', 'efficient')",-0.10756863,-0.08314544,-2.428659,-2.2982936,-1.1177976,-1.1629715,0.29812524,0.0004076399,-0.6505481,-0.8722289,0.2216808
50,0.10303793,0.22017244,"('clumsy', 'skillful')",0.10142858,0.14546517,-0.13950771,0.13625273,0.2676592,0.4254964,0.20117097,0.3679405,0.1067578,0.2590654,-0.1523076
66,0.09868838,0.5023139,"('inactive', 'active')",0.12808697,0.22420207,0.83679116,0.7984868,1.1436979,1.1450152,0.098778404,0.07874429,0.4612086,0.5497525,-0.0885439
21,0.09687395,-0.7612468,"('immoral', 'moral')",0.14774102,-0.06498289,-1.6850275,-1.7575183,-1.1524521,-1.4138956,-0.38823593,-0.76301074,-0.5962201,-0.9521309,0.3559108
13,0.07480304,-0.30824322,"('impolite', 'polite')",-0.67634535,-0.5492348,-0.8485148,-0.7137485,-1.2448592,-1.1376003,0.015649475,-0.18102777,-0.5358533,-0.577971,0.0421177
24,0.06875934,0.34071004,"('dishonest', 'honest')",-1.1477726,-0.85527307,-0.4676518,-0.40839583,-0.6847485,-0.54920334,1.0761446,1.3346133,-0.2310538,-0.0275098,-0.203544
33,-0.058441274,0.5098867,"('wrong', 'right')",0.8870734,0.945636,1.0977846,1.0835109,1.277521,1.2873261,0.111922875,0.23933908,0.6631721,0.8131397,-0.1499676
16,0.052233953,0.3940245,"('unpopular', 'popular')",0.85687524,0.9023181,1.2755557,1.2550704,0.98331165,0.97602654,0.10192338,0.11804141,0.65398,0.7290962,-0.0751162
45,0.04124728,-0.5924199,"('incompetent', 'competent')",-0.5409359,-0.9260298,-2.4465046,-2.4778955,-1.4250876,-1.6193069,-0.11274503,-0.17819652,-0.8968051,-1.1587697,0.2619646
26,0.02789807,0.40557173,"('hardhearted', 'benevolent')",0.30998337,0.28178716,-0.69811,-0.6898371,0.5439907,0.43658823,0.61545926,0.8803828,0.1598443,0.2628985,-0.1030542
5,-0.025801145,0.99942875,"('distant', 'outgoing')",-0.28911418,-0.109610006,0.80606824,1.0774435,0.6970624,0.91472197,-0.48291978,-0.21766618,0.1410591,0.5328636,-0.3918045
47,-0.020441525,-0.056861978,"('stupid', 'smart')",-0.7546831,-0.63611645,-0.609972,-0.55639863,-0.3389931,-0.20042461,5.4299574,5.572891,0.7411736,0.824618,-0.0834444
87,-0.01794346,-0.23847915,"('unsuccessful', 'successful')",-0.6354482,-0.58357143,-1.4157997,-1.3750753,-1.1169859,-1.134405,-0.07065271,-0.035605803,-0.651366,-0.6734274,0.0220614
57,-0.012780152,-0.70396745,"('unimaginative', 'imaginative')",-1.0099144,-1.2283089,-1.5182992,-1.536443,-1.2036984,-1.4207692,-3.1355867,-3.2166452,-1.3760557,-1.6212269,0.2451712
37,0.0046704262,-0.015701534,"('fake', 'genuine')",-0.14856577,-0.037763506,0.04941497,0.18721472,0.06500868,0.18603115,0.32129896,0.34143722,0.0583655,0.1322436,-0.0738781
