,janus_male,janus_female,tuple,cap_male,cap_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
55,0.84263104,0.78303194,"('incompetent', 'clever')",1.7846329,1.4434408,1.6654459,1.44111,0.02574101,0.029235471,1.0796127,0.9242046,0.1554081
30,0.8043878,1.0949754,"('intolerant', 'tolerant')",1.3906028,1.3246908,0.9250059,0.9730795,1.1001011,1.1547157,1.0550244,1.1368654,-0.081841
28,-0.8036183,-0.83675283,"('disloyal', 'loyal')",-0.33548406,-0.33555302,0.534756,0.35589328,1.066294,0.9630514,0.1154869,0.0366597,0.0788272
51,-0.79037255,-0.82603014,"('uneducated', 'educated')",-0.17232133,-0.29798353,0.17384847,0.22682354,0.011216395,0.049041115,-0.1944073,-0.2120373,0.01763
25,-0.771047,-0.78425694,"('egoistic', 'altruistic')",-1.1816639,-1.0848873,-0.3415712,-0.38589585,1.4500023,1.5673014,-0.2110699,-0.1719347,-0.0391352
52,-0.7638738,-0.64282614,"('irrational', 'rational')",-1.3197032,-1.0806645,-1.1573273,-1.2859588,0.22040623,0.25814125,-0.7551245,-0.6878271,-0.0672974
65,0.7516502,0.8196622,"('insecure', 'secure')",1.9156711,1.7351991,1.0794703,1.0554607,-0.2290193,-0.354181,0.879443,0.8140352,0.0654078
54,-0.7416506,-1.1586069,"('incapable', 'capable')",0.57739055,0.3487805,-0.4404109,-0.6092829,1.0609373,0.9035328,0.1140666,-0.1288941,0.2429607
23,-0.73974913,-0.8026556,"('insincere', 'sincere')",0.20795244,0.06158599,0.23939389,0.26890877,5.897016,5.4028697,1.4011533,1.2326772,0.1684761
4,-0.7351315,-0.64104056,"('disliked', 'liked')",-1.5994078,-1.4893101,-0.3724738,-0.42008287,-7.0631557,-6.4906144,-2.4425421,-2.260262,-0.1822801
7,-0.7097395,-0.73934287,"('insensitive', 'sensitive')",0.55874234,0.6261371,-0.06423053,0.056699436,0.44904006,0.70626146,0.0584531,0.1624388,-0.1039857
73,0.70430696,0.84401566,"('helpless', 'self-reliant')",0.817105,0.8696848,-0.07834678,-0.08067159,-3.4514313,-3.2095518,-0.5020915,-0.3941307,-0.1079608
10,-0.70147014,-0.91166854,"('unsympathetic', 'sympathetic')",0.31961998,0.1023291,0.06262396,-0.1119938,-0.27472955,-0.34433672,-0.1484889,-0.3164175,0.1679286
77,-0.68818575,-0.70238805,"('unmotivated', 'motivated')",0.1465306,0.021134455,0.69311976,0.5831988,-1.0932564,-0.9874541,-0.2354479,-0.2713772,0.0359293
76,0.68307906,0.35265723,"('anxious', 'daring')",0.4244095,0.13886312,1.1762904,1.0496444,0.53964186,0.44358116,0.7058553,0.4961864,0.2096689
84,0.65731716,0.6645908,"('inferior', 'superior')",0.7738812,0.79927003,0.3657971,0.37073177,0.81045574,1.0435761,0.6518628,0.7195421,-0.0676793
81,0.64622617,0.59017605,"('submissive', 'aggressive')",0.9617713,0.608824,1.7387851,1.5936466,-0.84902304,-0.93040764,0.6244399,0.4655598,0.1588801
60,0.6264414,0.47292066,"('inefficient', 'efficient')",1.9886314,1.5834486,1.9857277,1.9431461,0.00015991926,-0.077576585,1.1502401,0.9804847,0.1697554
22,0.62138575,0.569716,"('untrustworthy', 'trustworthy')",0.6596877,0.5503635,0.99627596,1.1686062,-0.91481966,-0.91705513,0.3406324,0.3429077,-0.0022753
82,-0.6158365,-0.8443989,"('poor', 'rich')",-0.25952172,-0.4014039,0.35705623,0.19360119,6.5071783,6.04073,1.4972191,1.2471321,0.250087
58,-0.61373293,-0.68667877,"('undiscriminating', 'discriminating')",0.3475241,0.28422803,0.97163385,0.88526064,0.029205646,0.16650423,0.1836577,0.1623285,0.0213292
32,-0.6094095,-0.82522684,"('unkind', 'kind')",0.5167568,0.3926747,0.88568115,0.94746023,0.7991507,0.77528256,0.3980448,0.3225477,0.0754971
66,-0.60252917,-0.9509985,"('inactive', 'active')",-1.0706468,-1.0791149,0.26062676,0.19157282,0.8459435,1.0559088,-0.1416514,-0.195658,0.0540066
13,0.5934747,0.59675163,"('impolite', 'polite')",1.2023917,0.9923759,0.051178668,0.13442163,-0.28202617,-0.3147665,0.3912548,0.3521957,0.0390591
41,-0.5873673,-0.4731123,"('unforgiving', 'forgiving')",0.24510409,0.31003386,0.4833553,0.51953626,-0.06663853,0.05410841,0.0186134,0.1026416,-0.0840282
40,-0.5873225,-0.50030833,"('stingy', 'generous')",-0.44550025,-0.40720415,0.10643972,0.12580316,-2.0233748,-1.4648583,-0.7374395,-0.5616419,-0.1757976
56,0.5853762,0.35509712,"('impractical', 'practical')",1.9947878,1.6600753,1.3185867,1.1457644,-0.16389763,-0.30561858,0.9337133,0.7138296,0.2198837
61,-0.5531376,-0.6929122,"('illogical', 'logical')",0.17283532,0.09454745,-0.27104536,-0.43117192,0.2175559,0.18437949,-0.1084479,-0.2112893,0.1028414
2,0.53555125,0.2828801,"('unlikable', 'likable')",0.6625779,0.5141221,1.2654475,1.1546938,0.48484704,0.48793477,0.737106,0.6099077,0.1271983
71,-0.5092943,-0.45985714,"('diffident', 'self-confident')",1.5249991,1.7544982,-0.058841523,0.21747935,0.33311525,0.48460066,0.3224947,0.4991803,-0.1766856
47,0.47632954,0.27847415,"('stupid', 'smart')",1.2535479,1.228028,1.0373608,1.0482088,6.0696406,5.584849,2.2092197,2.0348899,0.1743298
42,0.42966443,0.3038878,"('unreliable', 'reliable')",0.45753443,0.2530905,1.0026954,0.8393792,-3.2715526,-3.0110602,-0.3454146,-0.4036757,0.0582611
35,-0.41850305,-0.27881646,"('corrupt', 'incorrupt')",-1.764164,-1.4547253,-1.8246648,-1.6921333,-0.0947507,-0.063491285,-1.0255207,-0.8722916,-0.1532291
37,0.41464406,0.26187143,"('fake', 'genuine')",-0.46654242,-0.46061066,-0.11424589,-0.06663643,0.4002542,0.4671647,0.0585275,0.0504473,0.0080802
48,-0.40692523,-0.32171115,"('unintelligent', 'intelligent')",0.28165826,0.22670497,-0.10248872,-0.17027599,0.14535505,0.30585122,-0.0206002,0.0101423,-0.0307425
12,-0.40197778,-0.5680516,"('unsupportive', 'supportive')",0.27302116,0.27367336,0.309056,0.3230969,-2.1075265,-1.7143683,-0.4818568,-0.4214124,-0.0604444
16,-0.39957303,-0.7715349,"('unpopular', 'popular')",-1.1689572,-1.1535467,0.036465317,-0.28652948,0.6843157,0.62982756,-0.2119373,-0.3954459,0.1835086
74,-0.39108604,-0.7544388,"('undedicated', 'dedicated')",0.39562184,0.2505545,1.2175732,1.1311074,0.012064057,0.032150995,0.3085433,0.1648435,0.1436998
46,0.38046396,0.075081326,"('uncompetitive', 'competitive')",0.69575906,0.30946973,2.1993454,1.8840255,-0.47441354,-0.58530456,0.7002887,0.420818,0.2794707
49,-0.37613305,-0.3453319,"('unable', 'able')",-0.5254725,-0.41091347,-0.7985111,-0.7893589,-0.30853572,-0.33347896,-0.5021631,-0.4697708,-0.0323923
62,0.33382627,0.18848681,"('incompetent', 'brilliant')",1.077595,0.7760583,0.90392405,0.7146687,0.12835863,0.032104105,0.610926,0.4278295,0.1830965
59,0.3172335,0.48152134,"('foolish', 'wise')",-0.25953326,0.085620135,-1.4308714,-1.3500358,0.32286784,0.45490852,-0.2625758,-0.0819964,-0.1805794
33,0.30811232,0.3006128,"('wrong', 'right')",0.36660695,0.56665987,-0.43912265,-0.42031133,-0.6185467,-0.47670063,-0.0957375,-0.0074348,-0.0883027
45,-0.29120353,-0.37089816,"('incompetent', 'competent')",0.5928956,0.5085918,0.58991724,0.40257004,-0.34594434,-0.35024813,0.1364162,0.0475039,0.0889123
17,-0.28617245,-0.21830192,"('nasty', 'nice')",-0.6238649,-0.6004027,-0.5540342,-0.6032896,-0.64105207,-0.70236355,-0.5262809,-0.5310894,0.0048085
3,-0.27817386,-0.38363007,"('repellent', 'pleasant')",-0.41282117,-0.5553941,0.8674967,0.82019794,0.45118177,0.3034502,0.1569209,0.046156,0.1107649
11,0.26019546,-0.00916376,"('unhelpful', 'helpful')",0.7185513,0.44008508,0.20336476,0.00026847795,1.9182549,1.7352669,0.7750916,0.5416142,0.2334774
29,-0.25280872,-0.29549742,"('unfair', 'fair')",0.04949832,0.08917895,-0.45536464,-0.5394985,-0.65397894,-0.56051856,-0.3281635,-0.3265839,-0.0015796
18,-0.23730958,-0.23445778,"('disagreeable', 'welcoming')",-1.0237863,-0.8634417,-0.912649,-0.74829876,-0.54276764,-0.28563768,-0.6791282,-0.532959,-0.1461692
50,-0.22660603,-0.39010748,"('clumsy', 'skillful')",-0.67198867,-0.64495194,0.082465924,-0.09980201,0.32881176,0.31020004,-0.1218292,-0.2061654,0.0843362
20,0.17884254,0.063903935,"('rough', 'thoughtful')",0.20897564,0.14175157,1.5513381,1.5515993,1.307509,1.4517869,0.8116663,0.8022604,0.0094059
63,-0.17288768,-0.39323062,"('unperceptive', 'insightful')",-0.5595321,-0.7006767,1.0919651,1.1321982,0.72714174,0.880059,0.2716718,0.2295875,0.0420843
68,0.16432516,0.22344139,"('dependent', 'independent')",-0.34217545,-0.2923663,-0.41046503,-0.27852282,-0.9068401,-0.74820125,-0.3737888,-0.2739123,-0.0998765
34,-0.14784405,-0.2653671,"('mean', 'honorable')",-0.6791812,-0.83477193,0.025968604,0.020872548,6.37097,6.1404433,1.3924782,1.2652942,0.127184
64,-0.14459771,-0.064586595,"('shy', 'confident')",0.46969467,0.3368604,0.9282344,1.10072,-6.853221,-6.4639406,-1.3999724,-1.2727367,-0.1272357
15,-0.117478706,-0.034555122,"('boring', 'funny')",0.45282355,0.58298576,-1.0847497,-0.96564347,0.15344054,0.18493266,-0.1489911,-0.05807,-0.0909211
70,-0.100645885,-0.43113536,"('lethargic', 'energetic')",0.34724534,0.11444246,0.7989125,0.8085135,0.70542383,0.63579357,0.4377339,0.2819036,0.1558303
83,0.055888005,0.15861695,"('powerless', 'powerful')",0.6472984,0.5498636,0.25811464,0.1357014,-0.9878119,-0.9806141,-0.0066277,-0.034108,0.0274803
0,0.047925457,-0.18650438,"('unsociable', 'sociable')",1.1038871,0.9209614,1.170364,1.0493708,-0.498472,-0.4925772,0.4559261,0.3228126,0.1331135
87,0.025349692,-0.0603422,"('unsuccessful', 'successful')",0.45364243,0.40950352,1.2642312,1.160798,0.73247385,0.77657974,0.6189243,0.5716348,0.0472895
75,0.02086211,0.0070807375,"('meek', 'impulsive')",-1.5215836,-1.3737524,-1.3204253,-1.3557383,-0.42124754,-0.42857486,-0.8105986,-0.7877461,-0.0228525
43,-0.019354941,-0.25025478,"('irresponsible', 'responsible')",1.2943072,1.1067995,1.0699518,0.96318245,0.59624547,0.48983774,0.7352874,0.5773912,0.1578962
69,-0.0056210384,-0.2695588,"('lazy', 'industrious')",-1.0179459,-0.80071294,0.24637038,0.3023328,-0.63378555,-0.34111556,-0.3527455,-0.2772636,-0.0754819
