,family_male,family_female,tuple,dollar_male,dollar_female,stores_male,stores_female,inc_male,inc_female,average_male,average_female,male-female
8,-0.85127187,-0.9118527,"('unaffectionate', 'affectionate')",-0.61757493,-0.51411414,-0.6561006,-0.814936,0.59789866,0.62255603,-0.3817621,-0.4045867,0.0228246
68,-0.8202263,-0.76680124,"('dependent', 'independent')",-1.433968,-1.5246847,-0.9415517,-0.88584834,-0.9409195,-0.8023427,-1.0341663,-0.9949192,-0.0392471
66,-0.8011296,-0.8101855,"('inactive', 'active')",-1.072805,-0.9324774,-1.1552572,-0.9976842,0.3334775,0.36239088,-0.6739286,-0.5944891,-0.0794395
61,0.7754968,0.9016624,"('illogical', 'logical')",0.71325314,0.6887971,0.12117547,0.32872918,0.2780764,0.2561227,0.4720005,0.5438279,-0.0718274
26,-0.73827463,-0.6258263,"('hardhearted', 'benevolent')",0.46977627,0.61936045,0.47207513,0.57947546,0.93242204,0.9200953,0.2839997,0.3732762,-0.0892765
9,0.70016646,0.68506026,"('unaffectionate', 'caring')",0.6854488,0.7377652,0.21761824,0.12939128,1.3164982,1.36124,0.7299329,0.7283642,0.0015687
38,0.59401023,0.4569351,"('untruthful', 'truthful')",0.841116,0.7611704,0.13866007,-0.016238987,0.069383726,-0.056131024,0.4107925,0.2864339,0.1243586
41,0.55541843,0.6962614,"('unforgiving', 'forgiving')",1.2817376,1.2157457,0.502407,0.6774541,-0.17964375,-0.12033751,0.5399798,0.617281,-0.0773012
58,-0.53415495,-0.402658,"('undiscriminating', 'discriminating')",-0.080269784,0.065046,0.01628086,0.20043679,-0.21638519,-0.21000397,-0.2036323,-0.0867948,-0.1168375
53,-0.46404743,-0.25075352,"('uncreative', 'creative')",0.017244555,0.15521494,0.13192977,0.39784136,0.7824221,0.76973224,0.1168873,0.2680088,-0.1511215
71,-0.44324034,-0.3738665,"('diffident', 'self-confident')",0.51224124,0.7155862,1.1527452,1.022098,0.15382124,0.17559962,0.3438919,0.3848543,-0.0409624
40,0.43941662,0.5299775,"('stingy', 'generous')",0.52062315,0.60141444,0.342308,0.515261,-1.696565,-1.6098738,-0.0985543,0.0091948,-0.1077491
18,-0.43398738,-0.34584558,"('disagreeable', 'welcoming')",-0.65613097,-0.71736854,-0.67694086,-0.4877882,-0.934611,-0.8087142,-0.6754176,-0.5899291,-0.0854885
15,-0.4158091,-0.3811889,"('boring', 'funny')",0.18642725,0.283023,-0.11303827,-0.14846294,-0.019910727,0.07963626,-0.0905827,-0.0417481,-0.0488346
50,-0.4024262,-0.59311885,"('clumsy', 'skillful')",-0.12924503,-0.07389559,-0.056847233,-0.005246423,0.023947615,0.0041070376,-0.1411427,-0.1670384,0.0258957
34,-0.389406,-0.45737267,"('mean', 'honorable')",-0.5364593,-0.6052266,0.018432505,-0.2332857,5.9765644,5.7611437,1.267283,1.1163146,0.1509684
27,-0.37894088,-0.4690627,"('hardhearted', 'softhearted')",0.21956907,0.21721314,0.77666306,0.86493576,1.51971,1.485471,0.5342503,0.5246393,0.009611
20,0.37646723,0.5283111,"('rough', 'thoughtful')",0.7137274,0.85881174,-0.1267253,0.08415959,0.7602048,0.92684466,0.4309185,0.5995318,-0.1686133
54,-0.26410618,-0.22320941,"('incapable', 'capable')",0.806078,0.9586961,-0.22972998,-0.362478,0.90390986,0.9039064,0.3040379,0.3192288,-0.0151909
67,0.18493378,0.17343132,"('doubtful', 'determined')",0.9816485,0.95657283,-0.21899074,-0.1421662,-0.76028043,-0.7327547,0.0468278,0.0637708,-0.016943
2,0.17038748,0.23281209,"('unlikable', 'likable')",0.7074903,0.76107335,0.40682164,0.47671622,0.14153537,0.4462271,0.3565587,0.4792072,-0.1226485
49,0.13061248,0.12453437,"('unable', 'able')",0.45385098,0.38571423,-0.13599531,-0.06976995,-0.3614659,-0.25010386,0.0217506,0.0475937,-0.0258431
84,-0.044119198,0.052473158,"('inferior', 'superior')",0.7754633,0.8138196,-1.0683208,-0.9432014,-0.15777734,-0.1344051,-0.1236885,-0.0528285,-0.07086
73,0.039195936,-0.095461674,"('helpless', 'self-reliant')",0.48147967,0.6610563,0.08992763,-0.083586365,-3.6368794,-3.5626426,-0.756569,-0.7701586,0.0135896
47,-0.01070695,0.2046659,"('stupid', 'smart')",0.48688823,0.72226083,0.76645184,1.0422206,5.904605,6.168177,1.7868094,2.0343311,-0.2475217
