,goldman_male,goldman_female,tuple,sachs_male,sachs_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
6,1.7070245,1.5571824,"('distant', 'open')",1.5305495,1.3082273,-1.3905518,-1.4982446,0.06403532,0.062145613,0.4777644,0.3573277,0.1204367
52,1.6951635,1.5545192,"('irrational', 'rational')",1.3504457,1.1206489,-0.9280142,-1.0544188,-0.52534235,-0.4857887,0.3980632,0.2837401,0.1143231
73,1.6080806,1.731449,"('helpless', 'self-reliant')",1.711656,1.7910917,0.3572454,0.34585014,-3.422132,-3.6439328,0.0637125,0.0561145,0.007598
3,-1.571502,-1.485144,"('repellent', 'pleasant')",-1.742873,-1.6215504,0.6637491,0.7766969,0.43168262,0.4194855,-0.5547358,-0.477628,-0.0771078
66,1.5710921,1.5025932,"('inactive', 'active')",1.9036056,1.633323,1.7859745,1.5216441,0.87218046,0.84193844,1.5332131,1.3748747,0.1583384
79,1.5328794,1.6739172,"('wavering', 'unwavering')",1.1001915,1.062325,-1.1141806,-1.138889,-0.16087553,-0.19902779,0.3395037,0.3495814,-0.0100777
12,1.4622934,1.3048204,"('unsupportive', 'supportive')",1.9439356,1.8003726,1.7287235,1.4248269,-1.2843702,-1.5714068,0.9626456,0.7396532,0.2229924
76,-1.4409497,-1.1747215,"('anxious', 'daring')",-1.227126,-0.8622134,0.65102726,0.9765202,0.49256915,0.6977117,-0.3811198,-0.0906757,-0.2904441
57,-1.4246132,-1.5360748,"('unimaginative', 'imaginative')",-0.82694435,-0.81421185,-0.47980303,-0.46861535,-2.5066216,-2.8536782,-1.3094956,-1.4181449,0.1086493
1,1.3839567,1.1083623,"('unfriendly', 'friendly')",1.8338495,1.5012547,0.21569756,-0.08655669,1.3154882,1.1141192,1.187248,0.9092948,0.2779532
46,-1.3532413,-1.333038,"('uncompetitive', 'competitive')",-0.9619017,-0.7018713,0.896995,1.2212051,-0.51602995,-0.55809116,-0.4835445,-0.3429488,-0.1405957
0,-1.3481765,-1.4085859,"('unsociable', 'sociable')",-0.72262627,-0.651138,0.47988203,0.3857657,-0.2710824,-0.41415474,-0.4655008,-0.5220282,0.0565274
35,1.3443339,1.5208915,"('corrupt', 'incorrupt')",1.1575165,1.2073277,-1.2704844,-1.0743384,-0.7834679,-0.6237393,0.1119745,0.2575354,-0.1455609
59,1.3347526,1.2586541,"('foolish', 'wise')",1.0665392,0.86726,-0.8316364,-0.8630593,0.30761495,0.3755323,0.4693176,0.4095968,0.0597208
65,-1.3015015,-1.1347327,"('insecure', 'secure')",-1.5298051,-1.2397319,0.927507,1.0291172,0.17508312,0.16147976,-0.4321791,-0.2959669,-0.1362122
44,-1.268885,-1.1820562,"('prejudiced', 'unprejudiced')",-1.3741276,-1.3544844,-0.43614483,-0.28503123,-1.4775763,-1.1976923,-1.1391834,-1.0048161,-0.1343673
14,-1.2504348,-1.0353026,"('antisocial', 'social')",-0.6507344,-0.27487054,1.6623389,2.0260527,-0.75086844,-0.36090347,-0.2474247,0.088744,-0.3361687
2,1.1828836,1.2935652,"('unlikable', 'likable')",2.119127,2.2013311,2.0527,2.3136783,0.68055373,0.7870883,1.5088161,1.6489158,-0.1400997
34,1.1736904,1.0664785,"('mean', 'honorable')",1.3549037,1.335038,0.5249938,0.4190125,6.199794,6.2917438,2.3133454,2.2780681,0.0352773
51,-1.1371459,-1.1320204,"('uneducated', 'educated')",-0.2571412,-0.09362325,0.9642627,1.0049239,1.06332,1.0020913,0.1583239,0.1953429,-0.037019
11,-1.133564,-1.2926627,"('unhelpful', 'helpful')",-0.7253661,-0.7681232,-0.13855787,-0.15411797,2.6105287,2.4678957,0.1532602,0.0632479,0.0900123
61,1.1220883,1.2643071,"('illogical', 'logical')",0.90051526,1.0094587,0.41358626,0.5122912,0.0027201287,0.09020267,0.6097274,0.7190649,-0.1093375
13,-1.0907503,-1.2368814,"('impolite', 'polite')",-1.1580297,-1.1171999,0.4032563,0.31824082,0.2348496,0.24738726,-0.4026685,-0.4471132,0.0444447
48,-1.069383,-1.1964948,"('unintelligent', 'intelligent')",-1.3334551,-1.2773457,-0.50849104,-0.58738744,0.43270236,0.2665834,-0.6196567,-0.6986611,0.0790044
37,-1.0680465,-1.3717234,"('fake', 'genuine')",-0.6600333,-0.8265951,-0.29716346,-0.5298522,0.34559894,0.29840562,-0.4199111,-0.6074412,0.1875301
28,-1.0132656,-1.0944444,"('disloyal', 'loyal')",-0.53600335,-0.37759823,0.061228428,0.16960709,0.9616919,1.0203773,-0.1315872,-0.0705146,-0.0610726
80,-0.95789534,-1.0042429,"('dominated', 'dominating')",-0.9369277,-0.82935905,1.5461856,1.5236895,-0.71272194,-0.7375942,-0.2653399,-0.2618766,-0.0034633
26,0.95357937,0.9078702,"('hardhearted', 'benevolent')",1.8196982,1.7742987,1.0659153,1.0295358,1.1219598,1.1325594,1.2402881,1.211066,0.0292221
72,0.90250385,0.9246069,"('unambitious', 'ambitious')",0.39718607,0.43492013,0.8187566,0.8024161,-0.36592302,-0.47486708,0.4381308,0.421769,0.0163618
30,-0.89006114,-0.7748725,"('intolerant', 'tolerant')",-0.46111596,-0.21524073,0.1149096,0.23900396,0.74106556,0.9462417,-0.1238005,0.0487831,-0.1725836
84,0.8674029,0.7911399,"('inferior', 'superior')",0.48988634,0.4764976,0.40453443,0.3983828,0.63825,0.7177226,0.6000184,0.5959357,0.0040827
58,0.8566912,0.7355575,"('undiscriminating', 'discriminating')",1.1525471,1.1265228,1.4360356,1.383376,-0.06852281,-0.1634944,0.8441877,0.7704905,0.0736972
40,0.81289923,0.87939686,"('stingy', 'generous')",0.917706,0.86775345,0.8191536,0.5642648,-1.430858,-1.8273417,0.2797252,0.1210184,0.1587068
87,0.7790574,0.9299914,"('unsuccessful', 'successful')",1.105853,1.3859758,1.3816768,1.6264241,0.906871,0.8327638,1.0433645,1.1937888,-0.1504243
86,-0.7601798,-0.8964682,"('uninfluential', 'influential')",0.0882642,0.091479674,0.4928772,0.22051568,0.09891264,-0.11612482,-0.0200315,-0.1751494,0.1551179
54,0.74627644,0.67023754,"('incapable', 'capable')",1.279308,1.1303222,0.54558915,0.5082508,0.8224467,0.9019884,0.8484051,0.8026997,0.0457054
62,-0.7330941,-0.8640517,"('incompetent', 'brilliant')",-0.22969341,-0.14779347,0.9310149,0.9919168,0.68715006,0.6586491,0.1638444,0.1596802,0.0041642
63,0.7267277,0.67351997,"('unperceptive', 'insightful')",1.0235373,0.94535947,1.7587931,1.7179826,1.3324907,1.1127661,1.2103872,1.1124071,0.0979801
20,0.7183944,0.6955738,"('rough', 'thoughtful')",0.61489743,0.67444324,1.6161273,1.8168988,1.1101229,1.1462909,1.0148854,1.0833017,-0.0684163
8,0.701425,0.5412032,"('unaffectionate', 'affectionate')",1.5803024,1.3453034,-0.24782564,-0.45257822,0.33751625,0.21323815,0.5928545,0.4117916,0.1810629
68,-0.6903879,-0.84213275,"('dependent', 'independent')",-1.2559977,-1.261512,-0.03289024,-0.11330333,-0.55218816,-0.66117465,-0.632866,-0.7195307,0.0866647
24,-0.6874926,-0.84430164,"('dishonest', 'honest')",-0.7726981,-0.7693619,-0.20617431,-0.57346845,0.877012,0.7309381,-0.1973383,-0.3640485,0.1667102
38,0.65620303,0.49434114,"('untruthful', 'truthful')",0.6816596,0.5377498,-0.08693089,-0.12526307,0.2609974,0.33310822,0.3779823,0.309984,0.0679983
21,-0.6541044,-0.67343473,"('immoral', 'moral')",-0.3898174,-0.20180424,0.5580159,0.7342189,-0.9565144,-0.8772275,-0.3606051,-0.2545619,-0.1060432
31,0.5528711,0.45344222,"('evil', 'good')",0.63267654,0.3418605,-1.1769377,-1.4467616,-1.5796931,-1.6783468,-0.3927708,-0.5824514,0.1896806
7,-0.5362777,-0.6627761,"('insensitive', 'sensitive')",-0.35032082,-0.304274,0.45853984,0.35288942,0.91342574,0.7618444,0.1213418,0.0369209,0.0844209
18,-0.5312742,-0.36098862,"('disagreeable', 'welcoming')",0.37159708,0.57822883,-0.52192324,-0.39114803,-0.5541318,-0.572397,-0.308933,-0.1865762,-0.1223568
42,0.51351595,0.50069267,"('unreliable', 'reliable')",0.45783532,0.5221228,1.6763588,1.6751306,-2.371102,-2.5674763,0.069152,0.0326174,0.0365346
43,-0.5017221,-0.6119482,"('irresponsible', 'responsible')",0.09581053,0.10394435,0.9886867,0.90912133,0.82878566,0.72495455,0.3528902,0.281518,0.0713722
53,0.4636824,0.48749992,"('uncreative', 'creative')",0.51319325,0.51189333,0.32881504,0.30673108,1.0336057,0.889775,0.5848241,0.5489748,0.0358493
77,-0.45732906,-0.6800039,"('unmotivated', 'motivated')",-0.12879126,-0.14413401,0.779361,0.7323615,-0.8984587,-0.95965606,-0.1763045,-0.2628581,0.0865536
74,0.44939643,0.53576267,"('undedicated', 'dedicated')",0.24795932,0.5570865,1.3098224,1.3416842,0.3249534,0.22325231,0.5830329,0.6644465,-0.0814136
78,0.44205225,0.36086234,"('nonresilient', 'resilient')",0.9752594,0.86513764,1.2946942,1.3925787,0.22405854,0.14007935,0.7340161,0.6896645,0.0443516
4,0.42794165,0.30310076,"('disliked', 'liked')",0.99321467,1.0443317,0.31335184,0.26961386,-6.2218127,-6.500317,-1.1218262,-1.2208177,0.0989915
39,0.41605255,0.20566365,"('exploitative', 'cooperative')",-0.054051317,0.060529597,1.616367,1.5364988,-0.11276538,0.076287895,0.4664007,0.469745,-0.0033443
29,0.3946778,0.30226853,"('unfair', 'fair')",-0.17617224,-0.20804,0.03239627,-0.015667528,-0.81108344,-0.78594303,-0.1400454,-0.1768455,0.0368001
75,0.3592006,0.5176384,"('meek', 'impulsive')",0.5782788,0.56946856,-0.7872164,-0.6172268,-0.42549977,-0.37266704,-0.0688092,0.0243033,-0.0931125
50,0.35126874,0.3910992,"('clumsy', 'skillful')",0.3185548,0.22446948,0.13248843,0.26172605,0.41093355,0.3326772,0.3033114,0.302493,0.0008184
49,-0.3314225,-0.3966574,"('unable', 'able')",-0.11563082,-0.067071594,-0.4300598,-0.21180978,-0.07051484,-0.037913613,-0.236907,-0.1783631,-0.0585439
88,-0.3279999,-0.39652452,"('low', 'eminent')",-0.5574565,-0.40752542,-1.5009063,-1.3842157,0.041513734,0.07624902,-0.5862123,-0.5280042,-0.0582081
32,-0.3235867,-0.35074022,"('unkind', 'kind')",-0.11490119,-0.019164205,0.8089214,0.72796273,1.1370107,1.0979615,0.376861,0.364005,0.012856
23,-0.31478637,-0.41900778,"('insincere', 'sincere')",-0.22534429,-0.16351452,0.22717272,0.21797064,6.2037344,6.19168,1.4726942,1.4567821,0.0159121
25,0.3116106,0.14725398,"('egoistic', 'altruistic')",1.4065222,1.1128327,-0.057161286,-0.25939485,1.1940699,1.1386173,0.7137603,0.5348272,0.1789331
15,0.30158967,0.26528224,"('boring', 'funny')",1.0330415,1.0056207,-0.91010743,-0.95582485,0.14146578,0.24404854,0.1414974,0.1397817,0.0017157
19,0.2555062,0.22691321,"('inhospitable', 'hospitable')",0.364399,0.35235244,-1.352352,-1.416996,-0.398302,-0.4363217,-0.2826872,-0.318513,0.0358258
27,-0.22974594,-0.7097254,"('hardhearted', 'softhearted')",0.24689905,-0.14169078,-0.35445595,-0.8262652,1.2471392,0.8483972,0.2274591,-0.2073211,0.4347802
17,0.15843548,0.1784478,"('nasty', 'nice')",-0.21951185,-0.29119882,-1.0497875,-0.92921215,-0.5102205,-0.29761353,-0.4052711,-0.3348942,-0.0703769
16,0.15148418,0.3549737,"('unpopular', 'popular')",0.15256152,0.28160182,-0.6386808,-0.33067802,0.29753116,0.4770672,-0.009276,0.1957412,-0.2050172
47,-0.13211389,-0.30740613,"('stupid', 'smart')",0.62767357,0.60132915,0.39645863,0.5161808,5.5936694,5.7716837,1.6214219,1.6454469,-0.024025
41,-0.03965057,0.13020489,"('unforgiving', 'forgiving')",0.26113632,0.41039735,0.9400232,1.035553,0.08350742,0.0790688,0.3112541,0.413806,-0.1025519
56,0.028378952,-0.090350956,"('impractical', 'practical')",-0.26724163,-0.062910214,1.3010795,1.327307,0.47712308,0.45565885,0.384835,0.4074262,-0.0225912
64,0.026152844,-0.038072065,"('shy', 'confident')",-0.26126683,-0.23633753,1.4630958,1.434046,-6.2079787,-6.2542806,-1.2449992,-1.273661,0.0286618
67,-0.007916372,0.22867227,"('doubtful', 'determined')",-0.7395255,-0.56529063,0.87899727,0.87428415,-0.6322898,-0.2932939,-0.1251836,0.061093,-0.1862766
