,t_male,t_female,tuple,rowe_male,rowe_female,price_male,price_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
88,-1.028425,-1.0617659,"('low', 'eminent')",-0.036560774,-0.17974636,-1.535467,-1.5166063,-1.0098952,-1.0208684,0.23875771,0.18323293,-0.6743181,-0.7191508,0.0448327
6,-1.0178897,-1.0007417,"('distant', 'open')",-2.8462408,-2.9319248,-1.7018495,-1.596997,-2.1757717,-2.0360234,0.32698587,0.27191913,-1.4829532,-1.4587536,-0.0241996
1,-0.9948163,-0.969372,"('unfriendly', 'friendly')",-2.9068093,-2.7197154,-0.31134877,-0.45507076,-0.21217088,-0.36223885,1.8806924,1.6683803,-0.5088906,-0.5676034,0.0587128
46,0.9712084,1.2515312,"('uncompetitive', 'competitive')",2.1486163,2.1801922,1.3459175,1.3404074,1.8824928,1.7271676,-0.59282947,-0.44480342,1.1510811,1.2108991,-0.059818
62,0.95886195,1.0528034,"('incompetent', 'brilliant')",1.6504326,1.5276285,1.2023585,1.0704565,1.0763711,1.0037725,0.32115433,0.48581094,1.0418356,1.0280944,0.0137412
2,0.9264652,0.964508,"('unlikable', 'likable')",-0.47088718,-0.2767795,1.1730359,1.2025473,1.224877,1.2015774,0.4634508,0.43478292,0.6633883,0.7053272,-0.0419389
25,-0.89000463,-0.9508212,"('egoistic', 'altruistic')",-1.2455407,-1.1131922,0.12416298,0.18454003,-0.59738696,-0.50748366,1.2009941,1.1617452,-0.2815551,-0.2450424,-0.0365127
22,0.8670782,0.9698236,"('untrustworthy', 'trustworthy')",0.73814034,0.4739243,0.4080397,0.3819599,0.66571695,0.6325473,-1.1608604,-1.0005392,0.3036229,0.2915432,0.0120797
4,-0.856814,-0.7404986,"('disliked', 'liked')",-2.9570622,-2.71571,-0.42896107,-0.3572657,-0.89546573,-0.8086723,-5.851289,-5.7902174,-2.1979183,-2.0824728,-0.1154455
55,0.82188815,0.9474141,"('incompetent', 'clever')",3.3339972,3.3757076,1.2829082,1.2034,1.1678281,1.0449426,-0.32506597,-0.2282386,1.256311,1.2686452,-0.0123342
61,0.811002,0.9684336,"('illogical', 'logical')",0.28087094,0.42896497,0.51440674,0.49736452,-0.38815433,-0.34911147,-0.08887671,-0.023043372,0.2258497,0.3045217,-0.078672
48,-0.8062989,-0.8822123,"('unintelligent', 'intelligent')",1.0357871,1.2087344,0.6326073,0.6064975,-0.2244216,-0.37346306,0.37052488,0.27097273,0.2016397,0.1661059,0.0355338
56,0.8023853,0.75971437,"('impractical', 'practical')",2.0708663,1.7945626,2.0878015,1.9200538,1.5308621,1.3439726,0.26937532,0.28785774,1.352258,1.2212322,0.1310258
5,-0.7896347,-0.73359317,"('distant', 'outgoing')",-3.4332118,-3.3903756,-1.7423226,-1.5502087,-1.8937912,-1.7146395,-0.0288059,0.0156219285,-1.5775532,-1.4746389,-0.1029143
69,-0.7868364,-0.80579376,"('lazy', 'industrious')",-3.0095158,-3.1114306,-0.2217768,-0.15977001,0.082014434,0.2888078,-0.3730806,-0.3705821,-0.861839,-0.8317537,-0.0300853
17,-0.74419683,-0.5369922,"('nasty', 'nice')",-1.6758896,-1.5846293,0.66604537,0.77438354,-0.7696405,-0.6394678,-0.58939,-0.49469897,-0.6226143,-0.496281,-0.1263333
18,-0.70482785,-0.90651906,"('disagreeable', 'welcoming')",-0.21152441,-0.18909079,-0.8371873,-0.93236506,-0.68537295,-0.7570578,-0.584902,-0.54558784,-0.6047629,-0.6661241,0.0613612
63,0.7042405,0.855095,"('unperceptive', 'insightful')",1.1191927,1.0380917,1.2830211,1.2168998,1.9552608,1.7579898,1.3777663,1.4084504,1.2878963,1.2553053,0.032591
85,-0.70356023,-0.7090328,"('insignificant', 'prestigious')",-3.0666885,-2.9028084,-1.0150696,-1.0241205,-0.88017535,-0.79480314,0.47261977,0.23443103,-1.0385748,-1.0392668,0.000692
66,-0.69044036,-0.43518528,"('inactive', 'active')",-1.043892,-0.60560596,-1.0230191,-0.8102709,0.57916033,0.8557807,0.79754114,0.8966488,-0.27613,-0.0197265,-0.2564035
83,-0.6752303,-0.6113858,"('powerless', 'powerful')",0.32010677,0.009961523,0.63360125,0.5959987,0.0012661042,0.16826645,-1.0392921,-0.99458176,-0.1519097,-0.1663482,0.0144385
64,0.6712944,0.7155723,"('shy', 'confident')",0.7392135,0.5619482,0.28009048,0.32974178,0.6307576,0.7439229,-6.1851435,-6.014933,-0.7727575,-0.7327496,-0.0400079
37,0.6648816,0.6026709,"('fake', 'genuine')",1.0560831,1.0128207,0.64562196,0.62172043,0.63887525,0.45138413,0.5554936,0.5785642,0.7121911,0.6534321,0.058759
40,-0.6415568,-0.5477985,"('stingy', 'generous')",-0.6327606,-0.5906174,-0.050267633,-0.008601438,-0.16297904,-0.13531835,-1.5306562,-1.3859122,-0.603644,-0.5336496,-0.0699944
70,0.62877744,0.7968355,"('lethargic', 'energetic')",3.1152425,3.0146494,0.48566303,0.49745452,1.2127954,1.1333983,0.86539745,0.9847053,1.2615751,1.2854087,-0.0238336
44,-0.62513876,-0.7503755,"('prejudiced', 'unprejudiced')",-0.9662478,-1.1503671,-1.4511118,-1.5155735,-0.5981533,-0.6563134,-1.5320572,-1.6292584,-1.0345418,-1.1403776,0.1058358
11,0.6233828,0.6820822,"('unhelpful', 'helpful')",0.80351067,0.578642,-0.11947936,-0.21668527,0.8031711,0.50777066,2.4512665,2.3469968,0.9123703,0.7797613,0.132609
67,0.62213725,0.578753,"('doubtful', 'determined')",0.81254536,0.86535054,1.1157452,1.1578593,1.0879687,1.0581592,-0.53562284,-0.42200685,0.6205548,0.647623,-0.0270682
42,0.6175344,0.6098809,"('unreliable', 'reliable')",1.1300405,1.0628339,0.3575318,0.26372942,1.2371027,1.1494672,-2.3969865,-2.3482766,0.1890446,0.147527,0.0415176
79,-0.5493998,-0.5178444,"('wavering', 'unwavering')",-1.9226457,-1.8794442,-0.851274,-0.68209535,-2.1854827,-2.167824,-0.08134636,-0.12282135,-1.1180298,-1.0740058,-0.044024
39,0.5435798,0.33535752,"('exploitative', 'cooperative')",0.81758344,0.227905,1.0082275,0.8797276,1.7356415,1.6172283,-0.009017739,-0.004680954,0.8192028,0.6111075,0.2080953
54,-0.51683384,-0.6778621,"('incapable', 'capable')",-0.6081814,-0.5006071,0.52220607,0.43589216,-0.12567046,-0.18527538,0.8781575,0.8127207,0.0299356,-0.0230263,0.0529619
65,0.48675257,0.5242861,"('insecure', 'secure')",2.5325477,2.297455,0.27786362,0.0943066,0.9496243,0.8646307,-0.5293451,-0.314769,0.7434886,0.6931819,0.0503067
16,-0.47649986,-0.48245496,"('unpopular', 'popular')",-0.75092137,-0.6790786,-1.7063967,-1.7600502,-0.5189692,-0.40880996,0.38935265,0.42117134,-0.6126869,-0.5818444,-0.0308425
43,0.4753775,0.43993336,"('irresponsible', 'responsible')",1.6462115,1.4055032,1.3840292,0.99777526,1.4075177,1.187908,0.6193606,0.52463543,1.1064992,0.911151,0.1953482
38,-0.45723894,-0.39259702,"('untruthful', 'truthful')",-1.3654132,-1.5251244,-0.44024932,-0.4451463,-0.57218343,-0.6717598,0.24662563,0.29607734,-0.5176918,-0.5477101,0.0300183
74,0.4426127,0.57628894,"('undedicated', 'dedicated')",0.012915738,0.1515695,0.6046479,0.616182,1.1911241,1.0288832,0.11747945,0.036686707,0.473756,0.4819221,-0.0081661
30,-0.44178212,-0.39765567,"('intolerant', 'tolerant')",1.3002738,1.0393534,1.5231631,1.3581313,0.9285564,0.83125186,1.0176017,1.1307831,0.8655626,0.7923728,0.0731898
86,0.36996192,0.34486187,"('uninfluential', 'influential')",1.3824829,1.293691,-0.1176292,-0.22688487,0.027426885,-0.090214536,-0.32635218,-0.41317838,0.2671781,0.181655,0.0855231
3,0.35797435,0.38578892,"('repellent', 'pleasant')",1.8676443,1.5555669,0.026036916,0.069626674,0.666191,0.619074,0.05757913,0.12405756,0.5950851,0.5508228,0.0442623
53,-0.34800857,-0.3358564,"('uncreative', 'creative')",-1.2843008,-1.1788868,0.2891518,0.22082858,0.028735545,-0.11855279,1.15384,1.0304909,-0.0321164,-0.0763953,0.0442789
12,0.33246067,0.4927698,"('unsupportive', 'supportive')",-0.03904661,0.061856814,1.3943125,1.4253328,1.2845211,1.2541037,-1.3271396,-1.3291453,0.3290216,0.3809836,-0.051962
9,-0.32858407,-0.35354012,"('unaffectionate', 'caring')",-0.9535638,-0.8655762,0.3485331,0.25263506,0.5601112,0.48457646,1.6113136,1.4791312,0.247562,0.1994453,0.0481167
75,-0.32505774,-0.3277864,"('meek', 'impulsive')",-1.8062353,-1.971704,-1.3426434,-1.1758361,-1.5092907,-1.4100587,-0.5904067,-0.5643261,-1.1147268,-1.0899424,-0.0247844
7,0.3199878,0.33017185,"('insensitive', 'sensitive')",2.4064965,2.3229098,2.0164425,2.0295737,0.85578156,0.70436054,0.8967807,0.9409148,1.2990978,1.2655861,0.0335117
59,0.30978805,0.115322255,"('foolish', 'wise')",-1.9879797,-2.4245417,0.085676186,-0.019201763,-0.8702501,-0.9376144,0.5420776,0.44282642,-0.3841376,-0.5646418,0.1805042
20,-0.2998771,-0.23790121,"('rough', 'thoughtful')",-0.10741441,-0.126587,0.26238424,0.23943996,1.4100803,1.4901469,1.2073663,1.2024361,0.4945079,0.5135069,-0.018999
58,-0.27959368,-0.003234459,"('undiscriminating', 'discriminating')",-0.4352936,0.15823759,0.06558484,0.15320809,0.70321256,0.7253375,0.0871876,0.17700647,0.0282195,0.242111,-0.2138915
68,-0.26940548,-0.26110426,"('dependent', 'independent')",0.006888788,-0.1532234,-0.9700371,-0.8945983,-0.27126628,-0.2757621,-0.77004296,-0.53395563,-0.4547726,-0.4237288,-0.0310438
29,0.26334634,0.32498616,"('unfair', 'fair')",-0.4445787,-0.5983403,-0.5410466,-0.4397053,-0.7825597,-0.70979786,-0.81337863,-0.8111028,-0.4636435,-0.446792,-0.0168515
27,-0.2391185,-0.06881745,"('hardhearted', 'softhearted')",-0.65152335,-0.48000252,0.4783444,0.46122476,-0.1300959,0.008226341,1.199936,1.2481444,0.1315085,0.2337551,-0.1022466
47,0.21793269,0.23150189,"('stupid', 'smart')",0.77283436,0.5351696,0.83611876,0.77776945,1.0503561,1.0278976,5.0229793,5.1134987,1.5800443,1.5371675,0.0428768
52,-0.19776124,-0.23933567,"('irrational', 'rational')",-1.9281543,-2.0215616,-0.4332816,-0.47661453,-1.3965336,-1.3715224,-0.05780468,-0.22935373,-0.8027071,-0.8676777,0.0649706
45,0.18002552,0.4399153,"('incompetent', 'competent')",1.5561047,1.5525432,0.7223148,0.6812917,0.70740914,0.60818166,-0.5085273,-0.43561742,0.5314654,0.5692629,-0.0377975
24,0.17538199,0.2325311,"('dishonest', 'honest')",1.6889634,1.5681025,0.38176566,0.41146433,-0.056747757,-0.1418028,0.43681705,0.56021774,0.5252361,0.5261025,-0.0008664
34,0.17328955,0.26400968,"('mean', 'honorable')",-0.13474089,-0.45651254,0.08544743,0.08621015,0.21802667,0.22421408,5.8460507,5.8905005,1.2376147,1.2016844,0.0359303
41,-0.16834632,0.02309779,"('unforgiving', 'forgiving')",0.15642011,0.18182456,1.3106128,1.3274615,0.929475,0.8853766,0.06711009,0.0477959,0.4590543,0.4931113,-0.034057
50,-0.15675423,-0.19276899,"('clumsy', 'skillful')",-0.1274789,0.083312094,-0.23837298,-0.2131992,0.30845857,0.18788178,0.580239,0.46513876,0.0732183,0.0660729,0.0071454
0,-0.15527892,0.08049906,"('unsociable', 'sociable')",1.488763,1.5254586,1.2224419,1.1327505,0.8666404,0.839553,-0.6171642,-0.55942464,0.5610804,0.6037673,-0.0426869
33,-0.14821073,-0.20562868,"('wrong', 'right')",-1.5009651,-1.4604528,0.15512867,0.06107536,-0.14875436,-0.15343331,-0.34638464,-0.36266592,-0.3978372,-0.4242211,0.0263839
78,0.1370769,0.45609072,"('nonresilient', 'resilient')",-0.34597299,0.07919256,0.51763606,0.68861103,1.4549099,1.662198,0.68284625,0.7914277,0.4892992,0.735504,-0.2462048
76,-0.13269138,-0.05333331,"('anxious', 'daring')",2.3386323,2.2296033,0.6399431,0.74429923,0.64057493,0.7279049,0.092954606,0.2076637,0.7158827,0.7712276,-0.0553449
32,0.12439126,0.11631856,"('unkind', 'kind')",0.9444974,0.7840318,0.3630405,0.33453858,1.2704703,1.1235025,1.2298632,1.1779425,0.7864525,0.7072668,0.0791857
84,0.12086681,0.2267569,"('inferior', 'superior')",0.3437122,0.39194766,1.217505,1.3392878,0.297264,0.2783194,0.71546185,0.7694423,0.538962,0.6011508,-0.0621888
28,-0.116156004,-0.1495233,"('disloyal', 'loyal')",0.26188865,0.14025022,0.7147038,0.6003678,0.11855294,0.0027886257,0.96840096,0.9062386,0.3894781,0.3000244,0.0894537
23,0.10151732,-0.013469191,"('insincere', 'sincere')",1.9547288,1.7083582,0.9115438,0.6572352,1.0827454,0.72020495,5.74686,5.687315,1.9594791,1.7519287,0.2075504
15,0.09965356,0.003385298,"('boring', 'funny')",-0.60289276,-0.74277914,-0.6131529,-0.6154718,-1.0853713,-1.1210285,0.33550853,0.3643678,-0.373251,-0.4223053,0.0490543
57,-0.0985094,-0.10687885,"('unimaginative', 'imaginative')",0.38979515,0.34268126,0.4184754,0.40722758,-0.072649896,-0.30639234,-2.0287771,-2.1135125,-0.2783332,-0.355375,0.0770418
72,-0.087556936,-0.03143979,"('unambitious', 'ambitious')",0.9493199,0.79802454,1.1519517,1.2305435,0.46268657,0.4159682,-1.0195754,-0.88008416,0.2913651,0.3066025,-0.0152374
82,-0.041517332,-0.13315399,"('poor', 'rich')",1.6731833,1.6414356,-1.2458731,-1.2989486,-0.40077698,-0.52648085,5.716369,5.7620034,1.140277,1.0889711,0.0513059
19,0.035136197,0.13340531,"('inhospitable', 'hospitable')",-2.049992,-1.8347243,0.08518565,0.19039188,-1.4357883,-1.5964289,-0.017469816,-0.18934599,-0.6765857,-0.6593404,-0.0172453
10,-0.025673736,0.29445398,"('unsympathetic', 'sympathetic')",2.7432475,2.8126786,0.74558634,0.82585347,0.7020623,0.6199196,-0.09672582,0.06602198,0.8136993,0.9237855,-0.1100862
71,0.0236489,-0.018683707,"('diffident', 'self-confident')",-0.90005505,-0.6592604,1.012068,0.95264846,0.41847798,0.45489752,0.6632438,0.57615757,0.2434767,0.2611519,-0.0176752
77,-0.010417946,-0.017787367,"('unmotivated', 'motivated')",1.3864388,1.4900227,1.0433346,1.0401388,0.80386424,0.72938854,-1.0063173,-0.9484645,0.4433805,0.4586596,-0.0152791
