,total_male,total_female,tuple,system_male,system_female,services_male,services_female,inc_male,inc_female,average_male,average_female,male-female
67,1.1011147,1.1504441,"('doubtful', 'determined')",1.1078367,0.89330435,0.77217996,0.7606597,-0.35719714,-0.43177605,0.6559836,0.593158,0.0628256
71,1.0835127,0.9200398,"('diffident', 'self-confident')",1.298249,1.126418,1.0128789,0.99073064,0.5730709,0.7472361,0.9919279,0.9461061,0.0458218
57,-1.0469575,-1.1011794,"('unimaginative', 'imaginative')",-0.48729047,-0.4689959,-0.45695034,-0.69995004,-2.2561913,-2.6907208,-1.0618474,-1.2402115,0.1783641
73,1.039367,1.2137995,"('helpless', 'self-reliant')",1.0202265,1.369598,-0.96962583,-0.5160424,-3.4520886,-2.9427905,-0.5905303,-0.2188589,-0.3716714
75,-1.002236,-1.2205015,"('meek', 'impulsive')",-0.161782,-0.20113827,-0.91629845,-1.0676554,-0.3261694,-0.29710302,-0.6016215,-0.6965995,0.094978
33,0.99369633,0.969381,"('wrong', 'right')",0.97681147,1.0242386,-0.11373232,0.15724345,-0.8392688,-0.57784086,0.2543767,0.3932555,-0.1388788
30,0.9750548,1.0582,"('intolerant', 'tolerant')",1.2168412,1.1562707,1.336121,1.0905095,1.4254295,1.1344734,1.2383616,1.1098634,0.1284982
21,0.9653374,1.33611,"('immoral', 'moral')",0.6580785,0.64421606,1.328988,1.2790029,-0.5432095,-0.81318593,0.6022986,0.6115357,-0.0092371
72,0.94968617,1.093886,"('unambitious', 'ambitious')",-0.5313134,-0.16736554,-1.0263575,-0.89798415,-1.4303519,-0.9968865,-0.5095842,-0.2420875,-0.2674967
62,0.88166255,1.1797719,"('incompetent', 'brilliant')",0.3853787,0.49312994,1.2448324,1.4180758,0.21516325,0.23680817,0.6817592,0.8319464,-0.1501872
88,0.8697201,0.16126405,"('low', 'eminent')",0.44774115,-0.2153129,0.97529626,0.25128144,1.2631567,0.37772343,0.8889785,0.143739,0.7452395
51,-0.8515161,-0.67437613,"('uneducated', 'educated')",-0.9572327,-0.9648273,0.48134935,0.42497873,0.23002094,0.110744104,-0.2743446,-0.2758701,0.0015255
81,0.8452566,0.8537214,"('submissive', 'aggressive')",0.41308647,0.09703281,1.6713127,1.263063,-0.20931834,-0.4568631,0.6800843,0.4392385,0.2408458
17,-0.83889204,-1.1461533,"('nasty', 'nice')",0.518816,0.23789108,0.65889186,0.29089367,0.016900253,-0.46965778,0.088929,-0.2717566,0.3606856
22,0.79456735,0.8584534,"('untrustworthy', 'trustworthy')",0.6835582,0.5190811,0.9287724,0.72326034,-0.6216543,-0.83365405,0.4463109,0.3167852,0.1295257
49,-0.77612406,-0.6764214,"('unable', 'able')",-0.12792444,-0.17028445,0.35228506,0.30663115,0.27687907,0.2540279,-0.0687211,-0.0715117,0.0027906
48,0.75941885,1.0356634,"('unintelligent', 'intelligent')",0.035515115,0.2511788,-0.08179334,0.06244524,0.4002742,0.38163435,0.2783537,0.4327304,-0.1543767
83,0.74100006,0.8462659,"('powerless', 'powerful')",0.6494121,0.65009075,0.05616261,0.035895206,-1.198709,-1.3049854,0.0619664,0.0568166,0.0051498
60,0.7029296,1.5167485,"('inefficient', 'efficient')",0.43982098,0.8089738,2.1217275,2.3469481,0.0004549967,0.08499524,0.8162333,1.1894164,-0.3731831
13,0.6915877,0.9980929,"('impolite', 'polite')",-0.109686986,0.065154076,0.8217316,0.9226485,-0.1459068,-0.17079632,0.3144314,0.4537748,-0.1393434
47,0.6778256,0.6220572,"('stupid', 'smart')",0.74360865,0.4827804,1.4706684,1.3003079,5.3857217,5.53832,2.0694561,1.9858664,0.0835897
38,0.6758683,0.7814782,"('untruthful', 'truthful')",0.39647314,0.34028047,0.16679889,0.26393548,0.27347907,0.28544196,0.3781548,0.417784,-0.0396292
43,0.6429379,1.1456846,"('irresponsible', 'responsible')",-0.47929114,-0.16926484,0.45542693,0.6025508,0.37620303,0.23672648,0.2488192,0.4539243,-0.2051051
2,0.64191306,0.407805,"('unlikable', 'likable')",1.3985806,1.1275796,1.4128706,1.2463562,0.8075696,0.8061062,1.0652335,0.8969617,0.1682718
74,0.6375721,0.7382911,"('undedicated', 'dedicated')",0.18036519,0.20724899,0.1367843,0.32107309,0.15751578,0.021991368,0.2780594,0.3221511,-0.0440917
82,-0.6225077,-0.61566144,"('poor', 'rich')",-0.9669336,-1.1469012,0.70973194,0.35610953,6.445252,6.243884,1.3913857,1.2093577,0.182028
53,-0.58382547,-0.59436685,"('uncreative', 'creative')",-0.6969478,-0.4955936,-0.16540349,-0.18785639,0.68266904,0.88368386,-0.1908769,-0.0985333,-0.0923436
87,0.5503961,0.6287472,"('unsuccessful', 'successful')",-0.12708242,-0.45086074,1.5918064,1.3530533,0.8769356,0.7854515,0.7230139,0.5790978,0.1439161
70,0.54672974,0.63125193,"('lethargic', 'energetic')",-0.096386395,-0.2976609,1.2986543,1.0127642,0.7296442,0.5547899,0.6196605,0.4752863,0.1443742
7,0.5465434,0.6541457,"('insensitive', 'sensitive')",0.2738784,0.2696926,0.7340771,0.56683236,0.58889073,0.35982707,0.5358474,0.4626244,0.073223
80,0.5435992,0.8478215,"('dominated', 'dominating')",-0.08599514,-0.17206457,1.2580584,1.2230675,-1.2055535,-1.2343657,0.1275272,0.1661147,-0.0385875
54,0.53237605,0.11360547,"('incapable', 'capable')",0.07558998,-0.22178212,0.27943885,0.08858536,1.2119739,1.2062744,0.5248447,0.2966708,0.2281739
9,-0.45853555,-0.36457512,"('unaffectionate', 'caring')",-0.4806915,-0.2473217,0.17676282,0.39370218,0.9040168,1.1417187,0.0353881,0.230881,-0.1954929
3,-0.4536193,-0.12980276,"('repellent', 'pleasant')",-0.31299824,-0.2534404,0.4535422,0.5525857,0.32510677,0.007022064,0.0030079,0.0440912,-0.0410833
85,-0.4521914,-1.2229263,"('insignificant', 'prestigious')",0.61992157,0.43846595,-0.3862838,-0.5427216,0.566017,0.38848406,0.0868658,-0.2346745,0.3215403
10,-0.44365945,-0.1545201,"('unsympathetic', 'sympathetic')",-1.0425768,-1.0628375,0.35106862,0.30890295,-0.16553864,-0.38652202,-0.3251766,-0.3237442,-0.0014324
86,-0.41062605,-0.2817963,"('uninfluential', 'influential')",-0.47309864,-0.40122584,-0.15527955,-0.0074372366,-0.017067023,-0.26222053,-0.2640178,-0.23817,-0.0258478
55,-0.40957958,0.12410859,"('incompetent', 'clever')",-0.82372,-0.68941134,0.7392438,0.714056,-0.017552968,-0.2696153,-0.1279022,-0.0302155,-0.0976867
1,-0.39892,-0.72543544,"('unfriendly', 'friendly')",0.23183545,0.3358326,-0.105163194,-0.066078864,1.4449358,1.5611477,0.293172,0.2763665,0.0168055
52,-0.36023143,-0.6538718,"('irrational', 'rational')",0.54327875,0.2887329,0.09614816,-0.0498038,-0.3416084,-0.32883468,-0.0156032,-0.1859443,0.1703411
37,0.34611887,0.67719465,"('fake', 'genuine')",0.10234727,0.018924907,0.28983313,0.25619853,-0.009268802,0.233264,0.1822576,0.2963955,-0.1141379
66,-0.33917308,-0.606416,"('inactive', 'active')",-0.8003289,-1.1598948,0.20161644,-0.0051667094,0.930863,0.9619692,-0.0017557,-0.2023771,0.2006214
29,-0.33910334,-0.080904245,"('unfair', 'fair')",0.36914068,0.26012257,-0.5934243,-0.710126,-0.736362,-0.7787092,-0.3249372,-0.3274042,0.002467
59,0.3374794,0.10462326,"('foolish', 'wise')",0.9088662,0.8580205,-0.3334151,-0.22616853,0.063893184,0.31887212,0.2442059,0.2638368,-0.0196309
19,-0.3344621,-0.5908331,"('inhospitable', 'hospitable')",-0.2641817,-0.35484886,-0.76762915,-0.7660657,-0.041203048,-0.046656273,-0.351869,-0.439601,0.087732
63,0.3272631,0.51560605,"('unperceptive', 'insightful')",0.12212959,0.23495501,1.724544,1.7886045,0.95041,0.9086548,0.7810867,0.861955,-0.0808683
25,0.31386742,-0.16767833,"('egoistic', 'altruistic')",0.9606644,0.8388419,1.1807823,0.93822867,1.4882594,1.3890399,0.9858934,0.749608,0.2362854
15,0.30744624,-0.10393044,"('boring', 'funny')",0.7700789,0.4229637,0.101361044,-0.37805966,1.0365663,0.60647887,0.5538631,0.1368631,0.417
76,0.30161712,0.66792417,"('anxious', 'daring')",-0.953367,-1.0960354,1.5415728,1.1387249,0.29277,0.26553634,0.2956482,0.2440375,0.0516107
0,0.28999075,0.2801079,"('unsociable', 'sociable')",-0.056840885,-0.4149782,1.1850106,0.82338136,0.11620769,-0.40813467,0.383592,0.0700941,0.3134979
64,0.2721917,0.40722704,"('shy', 'confident')",0.8273659,0.90876323,0.43568307,0.6213729,-6.017722,-6.084571,-1.1206204,-1.0368019,-0.0838185
69,0.26094282,-0.13826835,"('lazy', 'industrious')",1.1105739,0.83460647,0.47345713,0.6025908,-0.122514494,0.009472014,0.4306148,0.3271002,0.1035146
11,0.22774385,0.46044207,"('unhelpful', 'helpful')",0.30577302,0.31852967,2.0952623,1.857555,2.3837793,2.0478415,1.2531396,1.171092,0.0820476
77,-0.21818085,0.0252908,"('unmotivated', 'motivated')",-0.0068138056,0.1914611,0.34146512,0.56042737,-1.0187209,-1.1459846,-0.2255626,-0.0922014,-0.1333612
45,-0.1986138,-0.078951105,"('incompetent', 'competent')",-0.31608123,-0.45577088,1.586267,1.4931579,0.14335516,-0.34469798,0.3037318,0.1534345,0.1502973
41,0.17729832,-0.074312314,"('unforgiving', 'forgiving')",-0.25434917,-0.06737422,1.2184461,1.2054859,0.5565664,0.097092114,0.4244905,0.2902229,0.1342676
79,0.17227747,-0.23068511,"('wavering', 'unwavering')",-0.58916754,-0.7918239,-1.2109933,-1.4012507,0.27538458,0.062081486,-0.3381247,-0.5904196,0.2522949
35,-0.1685297,-0.5355703,"('corrupt', 'incorrupt')",-0.0854442,-0.1180102,-1.6118366,-1.5013574,-0.1364406,-0.077650756,-0.5005627,-0.5581472,0.0575845
58,0.16703987,0.025769763,"('undiscriminating', 'discriminating')",0.4172151,0.4119546,0.39379397,0.4063322,-0.021532776,-0.32420668,0.239129,0.1299625,0.1091665
34,-0.16267434,-0.19619325,"('mean', 'honorable')",-0.019054152,-0.10763077,0.42544222,0.32245845,5.9560323,5.9534554,1.5499365,1.4930224,0.0569141
40,-0.10259475,0.024082288,"('stingy', 'generous')",-0.101163276,0.384115,0.028370606,0.5232985,-1.8737655,-1.5823305,-0.5122882,-0.1627087,-0.3495795
68,0.07639387,0.42059574,"('dependent', 'independent')",-0.34322658,-0.36448997,0.19886012,0.2654553,-0.5124746,-0.49608278,-0.1451118,-0.0436304,-0.1014814
50,-0.06915766,-0.123921365,"('clumsy', 'skillful')",-0.1764908,-0.30205753,0.012347303,0.03522481,-0.24749893,-0.033321574,-0.1202,-0.1060189,-0.0141811
18,-0.05904586,-0.31246725,"('disagreeable', 'welcoming')",-0.007374957,0.088573284,0.3735056,0.384557,-0.2536803,-0.17693019,0.0133511,-0.0040668,0.0174179
28,0.048870336,0.073436126,"('disloyal', 'loyal')",0.41813445,0.44107717,0.40208662,0.38264903,1.0046885,0.95429003,0.468445,0.4628631,0.0055819
46,0.035278246,0.3510822,"('uncompetitive', 'competitive')",0.007828422,-0.09400233,1.3762124,1.1923076,-0.4764485,-0.82852155,0.2357176,0.1552165,0.0805011
20,0.030925114,0.451829,"('rough', 'thoughtful')",0.42448986,0.5671177,0.30711868,0.45652696,0.48656705,0.45789602,0.3122752,0.4833424,-0.1710672
44,-0.027712781,0.10198048,"('prejudiced', 'unprejudiced')",-0.40567002,-0.49918085,0.3842993,0.35561785,-1.4609705,-1.2629542,-0.3775135,-0.3261342,-0.0513793
