,dupont_male,dupont_female,tuple,de_male,de_female,nemours_male,nemours_female,inc_male,inc_female,average_male,average_female,male-female
58,1.0872446,0.7356781,"('undiscriminating', 'discriminating')",0.45759043,-0.04112721,-0.963275,-1.4005663,-0.14137265,-0.3057961,0.1100469,-0.2529529,0.3629998
33,1.0667887,0.9193934,"('wrong', 'right')",0.41540685,0.35590065,1.5035084,1.4042822,-0.13433519,-0.40660906,0.7128422,0.5682418,0.1446004
84,1.0095277,0.91549045,"('inferior', 'superior')",0.5032711,0.48878965,-0.08522457,-0.3284977,1.1715393,1.0930668,0.6497784,0.5422122,0.1075662
81,-0.9635547,-0.8581283,"('submissive', 'aggressive')",-0.6463954,-0.4467741,-2.127543,-1.9759026,-1.1677277,-1.1123463,-1.2263052,-1.0982878,-0.1280174
17,-0.9474518,-0.8840951,"('nasty', 'nice')",-0.26736096,-0.13063067,-0.24767758,-0.18943764,-0.31316438,-0.19976799,-0.4439137,-0.3509828,-0.0929309
3,-0.89696646,-0.9458414,"('repellent', 'pleasant')",-0.8955337,-1.022803,-1.3860949,-1.4551203,0.23789594,0.26012677,-0.7351748,-0.7909095,0.0557347
46,-0.89515775,-1.0023379,"('uncompetitive', 'competitive')",-0.3690678,-0.68195754,-3.0854006,-3.5364287,-0.7448807,-0.9160366,-1.2736267,-1.5341902,0.2605635
40,0.8604927,0.539262,"('stingy', 'generous')",1.0751338,0.5667637,0.51536125,-0.017540952,-1.1927756,-1.4983114,0.3145531,-0.1024567,0.4170098
75,-0.85935754,-0.8921968,"('meek', 'impulsive')",0.24171993,0.23364352,1.1935819,1.1039802,-0.1731641,-0.092902556,0.1006951,0.0881311,0.012564
5,0.85381824,0.7977621,"('distant', 'outgoing')",0.036249198,0.012049924,1.1222608,0.97965944,0.029179856,0.07276893,0.510377,0.4655601,0.0448169
6,0.8504573,0.70402133,"('distant', 'open')",0.1773733,-0.07861369,1.3383466,1.0538169,0.72192997,0.6568911,0.7720268,0.5840289,0.1879979
22,-0.8431132,-0.9017445,"('untrustworthy', 'trustworthy')",0.04900787,-0.06805705,-1.0699781,-1.2014439,-1.0631748,-0.97716635,-0.7318146,-0.787103,0.0552884
74,0.8399483,0.7626691,"('undedicated', 'dedicated')",0.66148335,0.36250612,-0.5166485,-0.7268696,0.06535331,0.11672258,0.2625341,0.1287571,0.133777
57,-0.83243275,-1.1788429,"('unimaginative', 'imaginative')",-0.27181327,-0.6762071,-2.3082612,-2.688855,-2.2087996,-2.437343,-1.4053266,-1.745312,0.3399854
48,-0.818278,-0.8697601,"('unintelligent', 'intelligent')",-1.1115954,-1.1543779,-2.0015502,-2.132581,0.33968374,0.2969978,-0.897935,-0.9649304,0.0669954
62,-0.7945949,-0.66289467,"('incompetent', 'brilliant')",-0.32556444,-0.20667872,-1.9976919,-1.9910283,-0.20155904,0.013435125,-0.8298526,-0.7117916,-0.118061
21,-0.78451663,-0.78115004,"('immoral', 'moral')",-0.3679864,-0.25810647,-2.4717968,-2.4111876,-0.99117655,-0.9259629,-1.153869,-1.0941018,-0.0597672
30,-0.775449,-0.8030837,"('intolerant', 'tolerant')",-1.5430492,-1.629186,-2.306675,-2.361417,0.7978216,1.049112,-0.9568379,-0.9361438,-0.0206941
72,0.77249,0.7323573,"('unambitious', 'ambitious')",0.61715287,0.5367792,-0.2034846,-0.34537023,-0.8395761,-0.79966694,0.0866456,0.0310248,0.0556208
36,0.76930535,0.48319542,"('hostile', 'amicable')",-0.57159334,-0.78896344,1.5760372,1.527245,0.5815285,0.4960636,0.5888194,0.4293852,0.1594342
54,0.76821256,0.73159564,"('incapable', 'capable')",0.38063112,0.52698565,0.4571589,0.4728324,1.2824993,1.3759139,0.7221255,0.7768319,-0.0547064
67,-0.7659977,-0.732481,"('doubtful', 'determined')",0.24398756,0.37129834,-0.02112681,0.06942386,-0.45384824,-0.39446986,-0.2492463,-0.1715572,-0.0776891
51,-0.7624593,-0.84085447,"('uneducated', 'educated')",0.1977487,0.15381548,-1.5907816,-1.7296677,-0.2163764,-0.20150787,-0.5929671,-0.6545536,0.0615865
63,-0.7608291,-0.89535034,"('unperceptive', 'insightful')",-0.2675011,-0.63880545,-1.6600784,-1.9826975,0.50761557,0.5432588,-0.5451983,-0.7433987,0.1982004
31,0.7579287,0.46455106,"('evil', 'good')",-0.23881249,-0.36657926,1.6321718,1.5428201,-0.81267315,-0.8805428,0.3346537,0.1900623,0.1445914
59,-0.7219504,-0.71527064,"('foolish', 'wise')",-0.105227396,-0.36741313,1.0747945,0.96885276,0.6468655,0.71235985,0.2236205,0.1496322,0.0739883
7,-0.66507053,-0.4897594,"('insensitive', 'sensitive')",-0.9856576,-0.80808043,-2.6847968,-2.5887449,0.32847017,0.4367327,-1.0017637,-0.862463,-0.1393007
24,-0.65325177,-0.7501297,"('dishonest', 'honest')",-1.274652,-1.4268262,-1.3596365,-1.581198,0.486835,0.5377167,-0.7001764,-0.8051093,0.1049329
4,-0.609724,-0.7936392,"('disliked', 'liked')",-0.16740611,-0.3591186,0.2604736,0.19129057,-6.2272625,-6.1706696,-1.6859797,-1.7830342,0.0970545
56,0.5773295,0.5744405,"('impractical', 'practical')",0.49133864,0.52187014,-1.5555097,-1.5397877,-0.44983965,-0.36825055,-0.2341703,-0.2029319,-0.0312384
0,-0.56707704,-0.5509692,"('unsociable', 'sociable')",-0.30306703,-0.3136131,-2.2280908,-2.3723443,-0.8482034,-0.7988623,-0.9866096,-1.0089473,0.0223377
12,0.55946034,0.5098841,"('unsupportive', 'supportive')",-0.11551328,-0.3304456,-1.0070603,-1.3669661,-1.7396775,-1.707301,-0.5756977,-0.7237072,0.1480095
27,-0.55638236,-0.5875432,"('hardhearted', 'softhearted')",-0.2376717,-0.38866132,-0.2917082,-0.45492175,1.366048,1.22706,0.0700714,-0.0510166,0.121088
29,-0.53577304,-0.6483526,"('unfair', 'fair')",0.5235084,0.44757298,0.18648979,0.08779284,-0.3809781,-0.49150982,-0.0516882,-0.1511241,0.0994359
28,0.53402,0.37931406,"('disloyal', 'loyal')",-0.6564624,-1.0878958,-0.9350107,-1.3367337,0.8657922,0.7523798,-0.0479152,-0.3232339,0.2753187
43,-0.5231264,-0.42144486,"('irresponsible', 'responsible')",0.0067196805,0.10435817,-1.9116755,-1.9062091,0.27157986,0.5728825,-0.5391256,-0.4126033,-0.1265223
87,-0.50756454,-0.18664953,"('unsuccessful', 'successful')",0.712433,0.9431759,-0.77647614,-0.6070014,0.70287675,0.7794026,0.0328173,0.2322319,-0.1994146
14,-0.45933113,-0.3674972,"('antisocial', 'social')",-0.020500887,0.19982216,-2.5187428,-2.464136,-0.8308263,-0.6313519,-0.9573503,-0.8157907,-0.1415596
49,-0.4584706,-0.36323488,"('unable', 'able')",-0.40243375,-0.15853854,-1.0804733,-0.96572995,-0.32640862,-0.13387468,-0.5669466,-0.4053445,-0.1616021
82,-0.43000638,-0.37649915,"('poor', 'rich')",-0.080204144,0.101621866,-0.99388164,-0.8685271,5.7766137,6.101502,1.0681304,1.2395244,-0.171394
32,0.4276744,0.5299784,"('unkind', 'kind')",-0.3347608,-0.16343167,-0.96472985,-0.9448872,0.743308,0.8142862,-0.0321271,0.0589864,-0.0911135
50,-0.4030592,-0.3974604,"('clumsy', 'skillful')",0.90565914,1.0433049,0.8417543,0.9255467,0.38389868,0.4310654,0.4320632,0.5006142,-0.068551
60,-0.3998234,-0.17404915,"('inefficient', 'efficient')",-0.6360917,-0.29027566,-2.8106642,-2.5730913,-0.68581945,-0.39637193,-1.1330997,-0.858447,-0.2746527
15,-0.38249642,-0.25991425,"('boring', 'funny')",-0.25697407,-0.04150306,-0.34691215,-0.14782178,0.28811935,0.62052214,-0.1745658,0.0428208,-0.2173866
10,-0.36081943,-0.45876497,"('unsympathetic', 'sympathetic')",-1.3818904,-1.6835686,-2.8483036,-3.2522495,-0.34146947,-0.4339459,-1.2331207,-1.4571321,0.2240114
18,-0.3545994,-0.40039575,"('disagreeable', 'welcoming')",-0.010262363,0.04127176,-0.22419807,-0.09585046,-0.3997907,-0.2710962,-0.2472126,-0.1815177,-0.0656949
55,-0.349597,-0.4401934,"('incompetent', 'clever')",0.27554113,0.18287149,-2.1637409,-2.4008927,-0.016929448,-0.0044612736,-0.5636815,-0.665669,0.1019875
73,0.34952402,0.28004786,"('helpless', 'self-reliant')",1.1081688,0.94582474,1.1863006,1.0963336,-3.017909,-3.0106122,-0.0934789,-0.1721015,0.0786226
39,0.3273511,0.47633827,"('exploitative', 'cooperative')",0.7188304,0.9117173,-0.26668635,-0.12877649,0.21756549,0.23395938,0.2492651,0.3733096,-0.1240445
88,-0.31851402,-0.15224773,"('low', 'eminent')",-1.6658682,-1.3570845,-0.9121692,-0.5146579,0.066862844,0.40606055,-0.7074221,-0.4044824,-0.3029397
66,-0.3152544,-0.27851155,"('inactive', 'active')",0.17284155,0.02818536,0.38474044,0.28713155,0.9831044,0.8964459,0.306358,0.2333128,0.0730452
19,-0.30621246,-0.40361717,"('inhospitable', 'hospitable')",-0.4719936,-0.5540841,-0.06527033,-0.10019571,0.0689589,0.17682993,-0.1936294,-0.2202668,0.0266374
77,-0.29333404,-0.2660338,"('unmotivated', 'motivated')",-0.48140556,-0.38778514,-2.456864,-2.3914142,-1.1953106,-1.2662812,-1.1067286,-1.0778786,-0.02885
37,-0.28362882,-0.4529581,"('fake', 'genuine')",-0.15433744,-0.25339586,-0.26921016,-0.51922274,0.4936838,0.44074795,-0.0533732,-0.1962072,0.142834
79,0.2792174,0.1270058,"('wavering', 'unwavering')",0.36342794,0.38856706,1.3676264,1.4175332,0.22871496,0.32691443,0.5597467,0.5650051,-0.0052584
41,0.23827618,-0.087222636,"('unforgiving', 'forgiving')",0.42293757,-0.12949964,-0.41768292,-0.8606305,-0.23900038,-0.28269017,0.0011326,-0.3400107,0.3411433
35,0.2360028,0.20075172,"('corrupt', 'incorrupt')",0.21156444,0.33335236,3.2105088,3.4186528,0.3359186,0.28010997,0.9984987,1.0582167,-0.059718
52,-0.21949953,-0.37493354,"('irrational', 'rational')",0.9648508,0.63676506,1.2642986,0.9770637,0.6029505,0.48838657,0.6531501,0.4318205,0.2213296
34,0.2137793,0.29292467,"('mean', 'honorable')",-0.6975752,-0.5304513,-0.615207,-0.40627956,5.7183704,5.848558,1.1548419,1.301188,-0.1463461
86,-0.18468022,-0.41472387,"('uninfluential', 'influential')",-0.54438984,-0.8753629,-2.294314,-2.7773163,-0.5203599,-0.64258474,-0.885936,-1.1774969,0.2915609
38,0.18366776,0.14533967,"('untruthful', 'truthful')",-0.7671999,-0.9782743,-0.37084675,-0.56124175,-0.19936717,-0.090538576,-0.2884365,-0.3711787,0.0827422
2,0.18202691,0.39407682,"('unlikable', 'likable')",1.2547122,1.5233439,0.87009907,1.100601,0.57354164,0.84771717,0.7200949,0.9664347,-0.2463398
23,-0.12322049,-0.06524782,"('insincere', 'sincere')",-1.1141948,-1.227681,-1.9737127,-1.9948505,4.9992156,5.2231,0.447022,0.4838302,-0.0368082
61,0.10484407,0.25038654,"('illogical', 'logical')",0.24088797,0.3291868,-0.6972061,-0.6156595,0.31958565,0.29962102,-0.0079721,0.0658837,-0.0738558
47,0.05544299,0.21448931,"('stupid', 'smart')",-0.3077199,-0.26538074,0.082378596,0.25328812,4.9661665,5.212835,1.199067,1.3538079,-0.1547409
83,0.038097635,-0.12248251,"('powerless', 'powerful')",0.39921367,0.03905295,-1.0757223,-1.4639977,-1.0403024,-1.1250217,-0.4196784,-0.6681123,0.2484339
42,-0.011127278,-0.021382812,"('unreliable', 'reliable')",0.89276975,0.85069764,-0.4786308,-0.51140726,-3.0403507,-3.0446956,-0.6593348,-0.681697,0.0223622
16,0.0009017475,0.0836485,"('unpopular', 'popular')",0.45487574,0.51872873,1.0121003,1.0787079,0.797397,0.71735924,0.5663188,0.5996111,-0.0332923
