,waste_male,waste_female,tuple,management_male,management_female,inc_male,inc_female,del_male,del_female,average_male,average_female,male-female
2,-0.8106726,-0.8188479,"('unlikable', 'likable')",0.9114969,0.9661481,0.8436897,0.7934709,-0.0145974755,0.03669676,0.2324791,0.244367,-0.0118879
5,0.79803276,0.90564007,"('distant', 'outgoing')",-1.0564312,-1.035705,0.79023486,0.805264,0.57026523,0.40585113,0.2755254,0.2702625,0.0052629
56,0.7720103,0.8846834,"('impractical', 'practical')",1.1124697,1.2614857,-0.021536931,0.21036723,-1.3902977,-1.0590154,0.1181614,0.3243802,-0.2062188
28,0.7292937,0.7221527,"('disloyal', 'loyal')",-0.21402323,-0.28493232,-0.024237989,-0.14054917,0.61333966,0.6486533,0.276093,0.2363311,0.0397619
35,-0.72326326,-0.71857196,"('corrupt', 'incorrupt')",-1.2708918,-1.277743,0.46676728,0.39982972,0.5828984,0.19570145,-0.2361223,-0.3501959,0.1140736
21,-0.7107703,-0.8522848,"('immoral', 'moral')",0.8780032,0.9764615,-0.48948386,-0.4549801,-1.2362441,-0.94154686,-0.3896238,-0.3180875,-0.0715363
13,-0.6906133,-0.74449736,"('impolite', 'polite')",0.8819967,1.0208471,-0.49620104,-0.3031932,-1.1594929,-0.94900894,-0.3660776,-0.2439631,-0.1221145
6,0.64317864,0.74667597,"('distant', 'open')",-1.5659559,-1.5401125,0.539615,0.44479394,1.4883387,1.3000056,0.2762941,0.2378407,0.0384534
34,-0.6188234,-0.6282622,"('mean', 'honorable')",-0.26610443,-0.30741745,1.2741767,1.363517,5.4975405,5.299961,1.4716973,1.4319496,0.0397477
30,-0.60832125,-0.6280564,"('intolerant', 'tolerant')",1.4316473,1.5326053,0.8363691,0.88083684,-0.18996522,-0.08429562,0.3674325,0.4252725,-0.05784
60,-0.60305417,-0.60558975,"('inefficient', 'efficient')",1.9003618,2.0007944,-0.29969475,0.018320505,-1.7078685,-1.1887407,-0.1775639,0.0561961,-0.23376
14,-0.586499,-0.64890325,"('antisocial', 'social')",1.168196,1.2218759,-0.69771314,-0.67174625,-0.96870494,-0.78875196,-0.2711803,-0.2218814,-0.0492989
20,-0.58556813,-0.5790455,"('rough', 'thoughtful')",0.29922405,0.37218043,0.84459645,0.8490047,0.21931787,0.25854355,0.1943925,0.2251708,-0.0307783
23,-0.5821565,-0.51053923,"('insincere', 'sincere')",0.70871687,0.7801188,-0.66644573,-0.4895694,4.8533363,4.8963094,1.0783627,1.1690799,-0.0907172
72,0.55837035,0.6259346,"('unambitious', 'ambitious')",0.2705292,0.42948157,-0.9046939,-0.6891241,-0.28567147,-0.075090505,-0.0903665,0.0728004,-0.1631669
69,0.55723166,0.50101566,"('lazy', 'industrious')",0.38739946,0.40547514,1.4113868,1.3615664,-0.46587875,-0.84132737,0.4725348,0.3566825,0.1158523
37,-0.51781344,-0.6102339,"('fake', 'genuine')",0.74652404,0.8170219,-0.06558737,-0.053463608,0.15158251,0.1063072,0.0786764,0.0649079,0.0137685
0,-0.5166719,-0.5283292,"('unsociable', 'sociable')",0.39304003,0.40328446,-0.74157816,-0.654716,-0.82687986,-0.5826885,-0.4230225,-0.3406123,-0.0824102
12,0.5073732,0.41657245,"('unsupportive', 'supportive')",1.2857294,1.2376144,0.3376811,0.3278621,-2.0509505,-2.0064805,0.0199583,-0.0061079,0.0260662
40,0.505124,0.56338865,"('stingy', 'generous')",-0.34929964,-0.40739617,0.65885085,0.4890488,-1.5038744,-1.5900794,-0.1722998,-0.2362595,0.0639597
32,-0.4870166,-0.58020025,"('unkind', 'kind')",1.2007917,1.0910591,0.22898437,0.28626147,0.727872,0.9286234,0.4176579,0.4314359,-0.013778
83,-0.46418357,-0.56012416,"('powerless', 'powerful')",-0.18139015,-0.22730976,-0.84780777,-0.95417815,-0.91422004,-0.7494443,-0.6019004,-0.6227641,0.0208637
48,-0.44256812,-0.48680922,"('unintelligent', 'intelligent')",-0.104274124,-0.11744173,-0.04350882,-0.031457916,-0.32015803,-0.13130707,-0.2276273,-0.191754,-0.0358733
79,-0.44118202,-0.41045633,"('wavering', 'unwavering')",-1.7765638,-1.8527734,-0.28035456,-0.3878651,0.45998394,0.3896801,-0.5095291,-0.5653537,0.0558246
59,-0.43829703,-0.5510085,"('foolish', 'wise')",-0.34709615,-0.4790267,0.83421445,0.6514033,0.9440611,0.86159986,0.2482206,0.120742,0.1274786
7,-0.40729073,-0.38040385,"('insensitive', 'sensitive')",1.0933021,1.1247073,-0.32366487,-0.29498616,0.36548764,0.47364426,0.1819586,0.2307404,-0.0487818
87,-0.39438373,-0.48304093,"('unsuccessful', 'successful')",0.2931018,0.13710469,0.49901408,0.34508148,0.35421878,0.28504017,0.1879877,0.0710464,0.1169413
78,0.3939724,0.22822236,"('nonresilient', 'resilient')",1.3449949,1.2695322,-0.012568593,-0.08630635,-0.31508586,-0.29238304,0.3528282,0.2797663,0.0730619
52,0.3736358,0.3367281,"('irrational', 'rational')",-1.165149,-1.3199345,-0.47191077,-0.7923541,1.4400444,1.1353822,0.0441551,-0.1600446,0.2041997
74,0.3645536,0.3336257,"('undedicated', 'dedicated')",0.15670677,0.065931946,0.6416353,0.6594906,-0.6873746,-0.62368715,0.1188803,0.1088403,0.01004
66,-0.3471418,-0.44931743,"('inactive', 'active')",0.026604643,-0.03466229,0.36320925,0.22496739,1.7406082,1.3040888,0.4458201,0.2612691,0.184551
63,-0.32168734,-0.4136026,"('unperceptive', 'insightful')",1.1665304,1.0869479,0.48112392,0.5000278,0.10148609,0.24322467,0.3568633,0.3541494,0.0027139
36,-0.3155861,-0.30972603,"('hostile', 'amicable')",-2.0801868,-2.232811,0.36367807,0.15107165,1.5359303,1.1526611,-0.1240412,-0.3097011,0.1856599
53,0.31140855,0.34675592,"('uncreative', 'creative')",-0.16531077,-0.13708192,0.25036055,0.24853924,0.9845721,0.9699905,0.3452576,0.3570509,-0.0117933
43,-0.3111905,-0.41550598,"('irresponsible', 'responsible')",1.8632511,1.9069625,0.15341346,0.26989675,-0.50696105,-0.23676069,0.2996283,0.3811481,-0.0815198
8,0.29783428,0.30592704,"('unaffectionate', 'affectionate')",-0.886701,-0.9983851,0.003043238,-0.1353812,1.7818024,1.6297432,0.2989947,0.200476,0.0985187
39,-0.29455423,-0.30386627,"('exploitative', 'cooperative')",-0.7327437,-0.77975935,0.6889865,0.7092456,-0.4023679,-0.4933168,-0.1851698,-0.2169242,0.0317544
42,-0.27815124,-0.3889215,"('unreliable', 'reliable')",1.7032833,1.6809107,1.030935,0.9207038,-3.0963664,-2.8048215,-0.1600748,-0.1480321,-0.0120427
84,0.24236573,0.2084612,"('inferior', 'superior')",0.28566223,0.17167237,0.7067226,0.73596036,0.41941923,0.49210617,0.4135424,0.40205,0.0114924
38,0.20486836,0.22050555,"('untruthful', 'truthful')",0.6195216,0.64446044,-0.17145197,-0.028891217,-0.28532588,-0.37520146,0.091903,0.1152183,-0.0233153
61,0.1746481,0.124048315,"('illogical', 'logical')",0.6387334,0.6901677,-0.39270398,-0.43148854,-0.017273866,-0.026206315,0.1008509,0.0891303,0.0117206
67,0.16339916,0.070931554,"('doubtful', 'determined')",0.8828456,0.8487289,0.31505936,0.272161,-0.5675073,-0.6365571,0.1984492,0.1388161,0.0596331
81,-0.16319118,-0.28028494,"('submissive', 'aggressive')",1.6082344,1.612807,-0.20692115,-0.1454091,-1.5323021,-1.1888295,-0.073545,-0.0004291,-0.0731159
27,-0.14492427,-0.20721182,"('hardhearted', 'softhearted')",-0.01068389,-0.01669598,0.6632811,0.6578645,1.3182962,1.1553711,0.4564923,0.397332,0.0591603
77,-0.10032124,-0.25793684,"('unmotivated', 'motivated')",-0.16978845,-0.2065972,-1.0380936,-0.9934089,-1.9798859,-1.7989768,-0.8220223,-0.81423,-0.0077923
57,-0.0999137,-0.17953041,"('unimaginative', 'imaginative')",-0.014956757,-0.11591758,0.05340723,-0.06322859,-3.7314646,-3.4071212,-0.9482319,-0.9414495,-0.0067824
24,0.08914134,0.14993435,"('dishonest', 'honest')",-0.396518,-0.31082636,0.19923279,0.2818069,0.22010413,0.25536516,0.0279901,0.09407,-0.0660799
86,0.05267487,-0.06687954,"('uninfluential', 'influential')",-0.34257677,-0.48055848,0.19846025,0.026588958,-0.18345952,0.022670701,-0.0687253,-0.1245446,0.0558193
4,-0.049057,0.035345744,"('disliked', 'liked')",-0.7091727,-0.79422605,0.80210084,0.63992435,-6.6427717,-6.603567,-1.6497252,-1.6806308,0.0309056
41,0.030952964,0.09639995,"('unforgiving', 'forgiving')",0.5551493,0.48688447,0.41768748,0.2954929,-0.5441264,-0.63339597,0.1149158,0.0613453,0.0535705
47,0.01951155,0.023702487,"('stupid', 'smart')",0.5856421,0.62766325,0.6198484,0.6426628,5.674557,5.8437896,1.7248898,1.7844546,-0.0595648
