,johnson_male,johnson_female,tuple,controls_male,controls_female,intl_male,intl_female,plc_male,plc_female,average_male,average_female,male-female
43,0.25055414,0.38155448,"('irresponsible', 'responsible')",1.9011374,2.2290158,-1.2548958,-1.111145,0.67805034,0.60537994,0.3937115,0.5262014,-0.1324899
48,-0.24501625,-0.2829259,"('unintelligent', 'intelligent')",-0.25464454,-0.15596661,-1.951129,-1.8578547,-0.49188915,-0.4447432,-0.7356697,-0.6853726,-0.0502971
11,0.2329096,0.2549085,"('unhelpful', 'helpful')",0.87664914,0.8820262,-1.5172093,-1.3854352,0.5235128,0.9757757,0.0289655,0.1818188,-0.1528533
35,-0.22845633,-0.23153783,"('corrupt', 'incorrupt')",-2.9129133,-3.3002555,0.9807056,0.8502488,0.12306553,0.03885762,-0.5093997,-0.6606717,0.151272
50,-0.2279984,0.11656609,"('clumsy', 'skillful')",-0.827494,-0.48404396,0.4902307,0.47109425,-0.32685766,-0.053618386,-0.2230299,0.0124995,-0.2355294
47,0.20649707,0.36698493,"('stupid', 'smart')",0.50244415,0.68026453,-0.087510884,0.018268347,4.9376583,5.8240123,1.3897722,1.7223825,-0.3326103
26,0.20435464,-0.37217075,"('hardhearted', 'benevolent')",0.9966582,0.760334,0.57941204,0.47284847,2.3723352,1.7468687,1.03819,0.6519701,0.3862199
8,-0.19404958,-0.3586858,"('unaffectionate', 'affectionate')",-0.7293377,-0.91647506,-1.4024343,-1.1678432,0.98193014,1.2171246,-0.3359729,-0.3064699,-0.029503
30,-0.19320859,-0.4471041,"('intolerant', 'tolerant')",1.4039274,1.4360611,-0.88534534,-0.8840412,-0.0355133,0.05735323,0.0724651,0.0405673,0.0318978
27,-0.18115087,-0.10614401,"('hardhearted', 'softhearted')",-0.75815505,-0.74877644,-0.47909328,-0.40034524,0.62671506,0.94373417,-0.197921,-0.0778829,-0.1200381
5,-0.17868511,-0.0003325306,"('distant', 'outgoing')",-1.6687865,-1.7870454,-0.14003512,-0.035638236,0.31157738,0.19804125,-0.4189823,-0.4062437,-0.0127386
37,-0.17385986,-0.056663144,"('fake', 'genuine')",0.5338954,0.88131815,-0.05471494,-0.16140832,0.6111238,0.60256225,0.2291111,0.3164522,-0.0873411
0,-0.17321314,-0.60206383,"('unsociable', 'sociable')",0.76477355,0.7336109,-1.6770455,-1.8908312,-0.5827504,-0.8481541,-0.4170588,-0.6518596,0.2348008
25,0.1652224,0.3381732,"('egoistic', 'altruistic')",-0.4489901,-0.580496,-0.013048835,0.25654083,1.6494517,1.6239047,0.3381588,0.4095307,-0.0713719
1,0.16128626,-0.138971,"('unfriendly', 'friendly')",-0.58739036,-0.75479585,-1.439937,-1.2516357,2.0827157,1.9027169,0.0541687,-0.0606714,0.1148401
13,0.15261358,-0.21145502,"('impolite', 'polite')",1.3815746,1.2592311,-0.3225994,-0.4744076,-0.871576,-0.8351679,0.0850032,-0.0654498,0.150453
29,0.1516152,0.313447,"('unfair', 'fair')",-0.3231037,-0.06152555,-0.9148399,-0.90602434,-0.49909043,-0.646511,-0.3963547,-0.3251535,-0.0712012
79,-0.14628455,0.035118,"('wavering', 'unwavering')",-2.0927951,-2.219826,0.26417848,0.41875923,-0.19243014,0.141506,-0.5418328,-0.4061107,-0.1357221
14,0.13101955,-0.40111944,"('antisocial', 'social')",1.7248199,1.6531421,-0.3391742,-0.69127476,0.1793724,-0.24554569,0.4240094,0.0788005,0.3452089
63,0.12649542,0.30107054,"('unperceptive', 'insightful')",0.848893,1.1697018,-0.8561693,-0.5384892,0.5270629,0.42866948,0.1615705,0.3402382,-0.1786677
17,-0.12027824,-0.41356423,"('nasty', 'nice')",-1.7012137,-1.904436,-0.79560494,-1.1187718,-1.0229348,-0.84898746,-0.910008,-1.0714399,0.1614319
32,0.10923434,0.11428228,"('unkind', 'kind')",0.43297324,0.6390765,-0.655658,-0.62856364,0.53594846,0.5740676,0.1056245,0.1747157,-0.0690912
15,-0.08546422,-0.3504817,"('boring', 'funny')",-0.42204976,-0.6954945,0.7176669,0.6750804,-0.18007985,-0.084119335,0.0075183,-0.1137538,0.1212721
80,-0.07359054,-0.15601125,"('dominated', 'dominating')",1.5228719,1.678973,-0.17798114,-0.17909841,-0.15291381,-0.34362543,0.2795966,0.2500595,0.0295371
52,0.060560238,-0.18637411,"('irrational', 'rational')",-1.4824578,-1.8535799,-0.5785921,-0.51695365,0.39888346,0.6768732,-0.4004016,-0.4700086,0.069607
9,-0.058007248,-0.14713958,"('unaffectionate', 'caring')",-0.05333385,-0.22407295,-1.7390022,-1.6741632,1.3563893,1.4462804,-0.1234885,-0.1497739,0.0262854
76,0.05421008,0.030294048,"('anxious', 'daring')",-0.08763113,0.35294595,-0.25224027,-0.065416515,-0.9143311,-0.5502832,-0.2999981,-0.0581149,-0.2418832
21,-0.050640263,-0.051963057,"('immoral', 'moral')",0.783599,1.0920286,-1.231194,-1.2844522,-1.6189268,-1.525517,-0.5292905,-0.4424759,-0.0868146
46,-0.046198532,-0.096583806,"('uncompetitive', 'competitive')",2.2928169,2.5634174,-1.348259,-1.4778577,-1.1548829,-1.6149346,-0.0641309,-0.1564897,0.0923588
53,-0.037285812,-0.12291774,"('uncreative', 'creative')",-0.7859992,-0.60610175,-0.8570571,-0.7601366,0.9951688,0.5250311,-0.1712933,-0.2410313,0.069738
40,-0.037194986,-0.34632736,"('stingy', 'generous')",-0.65208125,-0.51397246,-0.6282849,-0.58409345,-1.3350317,-2.227317,-0.6631482,-0.9179276,0.2547794
42,0.020640796,0.007426301,"('unreliable', 'reliable')",-0.12514353,0.43348408,-0.23756513,0.18590656,-3.049395,-3.4022102,-0.8478658,-0.6938483,-0.1540175
44,-0.016059548,0.07413085,"('prejudiced', 'unprejudiced')",-1.100179,-0.99311006,0.37144262,0.20299007,-1.3653942,-1.1398962,-0.5275475,-0.4639713,-0.0635762
23,0.015352234,0.0015451517,"('insincere', 'sincere')",0.8310752,0.87403566,-1.1477672,-1.2840303,4.4228935,5.5224743,1.0303885,1.2785062,-0.2481177
55,0.003508851,-0.020864192,"('incompetent', 'clever')",1.6207945,1.7858431,-1.3105593,-1.4055065,-0.35125577,-0.44733092,-0.0093779,-0.0219646,0.0125867
41,0.0033827797,-0.54082036,"('unforgiving', 'forgiving')",-0.036776945,-0.22857648,-0.8698819,-0.87312496,0.14724684,-0.055086102,-0.1890073,-0.424402,0.2353947
