,pnc_male,pnc_female,tuple,financial_male,financial_female,services_male,services_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,male-female
10,-0.7121596,-0.5741024,"('unsympathetic', 'sympathetic')",-1.3226613,-1.3351594,1.7115936,1.4337811,0.4028076,0.3922987,0.4283525,0.47788936,0.1015866,0.0789415,0.0226451
73,0.7076097,0.7647954,"('helpless', 'self-reliant')",1.3958405,1.4056752,-1.2960633,-1.0925012,0.09611341,0.18258956,-3.5916169,-3.4683657,-0.5376233,-0.4415613,-0.096062
76,0.6806229,0.8865264,"('anxious', 'daring')",-0.30543247,-0.19762264,1.9033068,1.9713839,1.353646,1.5410256,0.30553833,0.5915466,0.7875363,0.9585719,-0.1710356
20,-0.6486056,-0.68032926,"('rough', 'thoughtful')",0.04943078,-0.07054144,0.35726482,0.28958237,-0.014491569,-0.076263666,1.0206695,0.91755706,0.1528536,0.076001,0.0768526
60,0.64505565,1.0516968,"('inefficient', 'efficient')",-0.8330217,-0.5322126,3.2075799,3.1755207,1.4930916,1.9141974,-0.119619966,0.50918853,0.8786171,1.2236782,-0.3450611
0,-0.6412197,-0.6943263,"('unsociable', 'sociable')",-0.58723223,-0.6959319,1.6473768,1.4154767,-0.28378415,-0.14361525,-0.28915918,-0.36011857,-0.0308037,-0.0957031,0.0648994
31,-0.6394976,-0.94515634,"('evil', 'good')",-0.38769847,-0.5971747,-2.8134348,-2.7918909,-1.8946543,-2.1185715,-1.0527306,-1.5457156,-1.3576032,-1.5997017,0.2420985
53,-0.626159,-0.49613154,"('uncreative', 'creative')",1.3122531,1.2791575,0.4714778,0.220951,-0.29020318,-0.21947174,1.7081246,1.3614751,0.5150987,0.4291961,0.0859026
6,-0.6212481,-0.8347251,"('distant', 'open')",0.5644643,0.59680456,-2.0992453,-2.1092021,-0.88048834,-1.2160944,0.49707896,0.070035875,-0.5078877,-0.6986362,0.1907485
49,-0.6104436,-0.28573775,"('unable', 'able')",-1.2532799,-1.0844122,0.36125597,0.4408156,-0.6381037,-0.35339636,-0.5586823,-0.37337267,-0.5398507,-0.3312207,-0.20863
9,-0.6084832,-0.8518319,"('unaffectionate', 'caring')",1.381966,1.2675033,0.46242136,0.21140653,-0.76853186,-0.9884952,1.391889,1.2317168,0.3718523,0.1740599,0.1977924
35,-0.60448474,-0.7050793,"('corrupt', 'incorrupt')",0.042916637,-0.032475043,-2.4471622,-2.3162193,-0.8325379,-0.93766,-0.09746803,-0.42998925,-0.7877472,-0.8842846,0.0965374
26,-0.56513274,-0.7588421,"('hardhearted', 'benevolent')",1.8143376,1.4380028,0.34484145,0.10571308,0.11360982,-0.23859,2.0072763,1.7400417,0.7429865,0.4572651,0.2857214
66,0.513247,0.28880155,"('inactive', 'active')",1.68678,1.548523,0.6460291,0.63732207,0.34850892,0.078880444,1.1422606,0.7170758,0.8673651,0.6541206,0.2132445
56,0.5096945,1.1300724,"('impractical', 'practical')",0.47602564,0.9007074,1.3369994,1.5361203,1.2488818,1.9397845,-0.5367123,-0.07698757,0.6069778,1.0859394,-0.4789616
74,0.5059613,0.54659903,"('undedicated', 'dedicated')",0.6653458,0.70978224,1.3967743,1.3006055,0.7653944,0.8223701,0.48077852,0.46481594,0.7628509,0.7688345,-0.0059836
25,-0.48964635,-0.8642753,"('egoistic', 'altruistic')",0.21366973,0.14596696,1.1964593,1.0120676,-0.9251993,-1.0590239,1.4889075,1.3046168,0.2968382,0.1078704,0.1889678
28,-0.48683566,-0.59441435,"('disloyal', 'loyal')",0.5943494,0.49415517,0.79805595,0.6337446,-0.7071672,-0.7339159,1.6539549,1.5622069,0.3704715,0.2723553,0.0981162
32,0.47532097,0.5964426,"('unkind', 'kind')",0.1794849,0.18899342,1.1591337,1.1704124,1.2663199,1.3281459,1.3229159,1.504611,0.8806351,0.957721,-0.0770859
87,0.43851405,0.7949209,"('unsuccessful', 'successful')",1.0939525,1.128783,1.2265586,1.3239791,0.60263366,0.79726624,0.38045034,0.43207794,0.7484218,0.8954055,-0.1469837
88,-0.43386653,-0.46309716,"('low', 'eminent')",-0.198867,-0.26054224,-0.14577086,-0.20650733,-0.47849977,-0.5103658,0.6261068,0.61792606,-0.1261795,-0.1645173,0.0383378
45,-0.42588255,-0.15209344,"('incompetent', 'competent')",-1.0465494,-0.94240147,2.394793,2.1552162,0.18825729,0.45439252,-0.14591558,-0.02861258,0.1929406,0.2973002,-0.1043596
12,0.4227629,0.51615787,"('unsupportive', 'supportive')",1.121088,1.1804181,1.9147182,1.8606397,-0.4753403,-0.2983243,-1.6015306,-1.6501533,0.2763396,0.3217476,-0.045408
70,0.41640168,0.8064835,"('lethargic', 'energetic')",0.015303768,-0.0348676,2.5262573,2.5785143,1.3977569,1.5590385,1.0925046,1.4291996,1.0896448,1.2676737,-0.1780289
33,0.4123222,0.24890493,"('wrong', 'right')",2.0582113,1.9394209,-0.459409,-0.5045571,-0.122959,-0.1412414,-0.9939038,-1.1905757,0.1788524,0.0703903,0.1084621
38,-0.39183342,-0.27594265,"('untruthful', 'truthful')",0.8713619,1.0939026,0.25510144,0.3225727,-0.51911885,-0.2596752,-0.04757612,0.022557331,0.033587,0.1806829,-0.1470959
5,-0.38328472,-0.44785404,"('distant', 'outgoing')",1.1195704,1.1981053,-2.084223,-1.8935912,-0.961533,-1.0899425,-0.38920504,-0.7405805,-0.5397351,-0.5947726,0.0550375
7,0.36434838,0.39528942,"('insensitive', 'sensitive')",0.321116,0.32030275,1.0274101,0.99827975,0.6793288,0.81229234,1.0211378,1.1207474,0.6826682,0.7293823,-0.0467141
30,0.35732788,0.4488613,"('intolerant', 'tolerant')",0.19508883,0.14712486,1.2810571,1.1096455,0.84592646,0.99192095,0.7220984,1.0609667,0.6802997,0.7517039,-0.0714042
13,0.35718906,0.59189373,"('impolite', 'polite')",-0.09386574,0.0071125384,1.706769,1.6785464,0.36702424,0.681034,-0.31607312,-0.0029894747,0.4042087,0.5911194,-0.1869107
21,0.35484087,0.68061453,"('immoral', 'moral')",0.66816634,0.5719946,2.1907187,2.0992522,1.3015585,1.5607919,-0.69511175,-0.44100648,0.7640346,0.8943294,-0.1302948
4,-0.34232587,-0.38332042,"('disliked', 'liked')",0.27759317,0.2339243,-1.2882651,-1.123344,-0.6130852,-0.48853397,-5.9265437,-6.2916017,-1.5785254,-1.6105751,0.0320497
81,0.3239451,0.73942006,"('submissive', 'aggressive')",0.50134724,0.57269204,1.6339006,1.8323286,0.6393706,1.0089921,-1.0878328,-0.60894686,0.4021461,0.7088972,-0.3067511
82,-0.3097915,0.2425718,"('poor', 'rich')",-0.7422874,-0.5185938,0.71309966,0.76682574,0.364245,0.51654905,6.3195915,6.6208906,1.2689714,1.5256487,-0.2566773
61,0.30240145,0.27568904,"('illogical', 'logical')",1.6115983,1.5697387,1.4640586,1.3133118,0.51386154,0.5377445,0.5778054,0.42619967,0.8939451,0.8245367,0.0694084
59,-0.30237278,-0.28725904,"('foolish', 'wise')",1.4604763,1.2411609,-1.0393568,-1.0730035,-0.0849334,-0.19161896,0.10111525,-0.026261792,0.0269857,-0.0673965,0.0943822
36,-0.28760287,-0.85054755,"('hostile', 'amicable')",1.1914862,0.78211904,-1.813018,-1.9615752,-0.7434914,-1.3389632,0.57640934,-0.065063044,-0.2152433,-0.6868059,0.4715626
75,0.26485363,0.44385877,"('meek', 'impulsive')",-0.059327684,0.13199386,-1.1088089,-0.7515553,-0.23247793,-0.06907502,-0.55978966,-0.56249934,-0.3391101,-0.1614554,-0.1776547
55,-0.24707696,-0.08578864,"('incompetent', 'clever')",-1.497608,-1.540551,1.9775884,1.7625136,-0.07362029,0.12596786,0.24864525,0.41483223,0.0815857,0.1353948,-0.0538091
40,0.23000221,-0.10426153,"('stingy', 'generous')",1.4500995,1.2469038,0.9662191,0.7674424,-0.11881848,-0.34810284,-1.171838,-1.5734744,0.2711329,-0.0022985,0.2734314
63,0.22947668,0.5027128,"('unperceptive', 'insightful')",0.8497374,0.88487875,3.0589957,2.9171102,0.4547241,0.6206445,0.9324191,1.1511611,1.1050707,1.2153015,-0.1102308
46,-0.22455813,0.17418915,"('uncompetitive', 'competitive')",0.024092972,-0.012505062,3.956631,3.666952,0.5094694,0.64466345,-0.092242666,0.019879125,0.8346785,0.8986358,-0.0639573
77,-0.21625403,-0.060670726,"('unmotivated', 'motivated')",0.35204506,0.37517852,1.3604224,1.3619372,-0.46601415,-0.22729753,-1.1688161,-0.9957837,-0.0277234,0.0906728,-0.1183962
23,-0.20576994,-0.05220149,"('insincere', 'sincere')",0.38362026,0.5219078,2.3518975,2.2125595,0.7580698,0.8517906,5.838886,6.128855,1.8253407,1.9325823,-0.1072416
62,0.20557344,0.6356447,"('incompetent', 'brilliant')",-0.29106367,0.08877689,2.2312236,2.284179,0.06575729,0.69807696,-0.0752432,0.43409565,0.4272495,0.8281547,-0.4009052
18,-0.19879429,-0.41729605,"('disagreeable', 'welcoming')",-0.15362643,-0.31832686,0.64606655,0.42298657,-1.0484276,-1.1824734,-0.0021233317,-0.12109581,-0.151381,-0.3232411,0.1718601
85,0.19440892,-0.16197792,"('insignificant', 'prestigious')",2.5245767,2.3186939,-0.7908408,-0.9854837,-0.72718644,-0.9873178,0.887969,0.41785392,0.4177855,0.1203537,0.2974318
22,0.1941737,0.4480331,"('untrustworthy', 'trustworthy')",-0.4957955,-0.62545615,1.1016884,0.9453362,0.8900897,1.0273682,-0.81635714,-0.72743416,0.1747598,0.2135695,-0.0388097
14,0.181506,0.25406736,"('antisocial', 'social')",1.1057839,1.0393924,1.9047291,1.8834515,0.8639114,1.0869747,-0.73463655,-0.47837296,0.6642587,0.7571026,-0.0928439
69,0.14267494,-0.065987475,"('lazy', 'industrious')",1.3887784,1.274139,-0.6521175,-0.57034767,0.07401608,-0.10573195,-0.7874177,-1.0719807,0.0331869,-0.1079818,0.1411687
79,-0.1418503,-0.10820532,"('wavering', 'unwavering')",0.8364575,0.94721407,-1.0851946,-0.887067,-1.0580643,-0.9741355,0.00915969,-0.17466232,-0.2878984,-0.2393712,-0.0485272
34,0.13219589,0.35070595,"('mean', 'honorable')",0.738993,0.9253721,0.7562685,0.9201505,0.6678712,0.8369814,5.8520913,5.9801354,1.629484,1.8026691,-0.1731851
51,0.09948965,0.3572845,"('uneducated', 'educated')",-0.44178212,-0.3685339,1.8435613,1.7136643,-0.003034249,0.17045629,0.4543805,0.516284,0.390523,0.477831,-0.087308
27,0.097908646,-0.1621415,"('hardhearted', 'softhearted')",-0.8042253,-1.0104538,0.08370435,-0.1906799,0.055913813,-0.2575758,1.4666916,1.103331,0.1799986,-0.103504,0.2835026
15,-0.097349614,-0.014566172,"('boring', 'funny')",0.5307104,0.52327305,-1.6214501,-1.4886787,-0.12393802,0.071564674,-0.16644078,-0.17139597,-0.2956936,-0.2159606,-0.079733
50,0.09557216,0.22756368,"('clumsy', 'skillful')",1.0272784,1.0546626,1.4561616,1.2319034,0.71693695,0.5078243,0.5476998,0.41744864,0.7687298,0.6878805,0.0808493
72,0.09465268,0.08315005,"('unambitious', 'ambitious')",-0.035334304,0.08522238,-0.9074314,-0.89764404,-0.36490792,-0.3002742,-0.7880917,-0.60775775,-0.4002225,-0.3274607,-0.0727618
11,0.08997728,0.5934348,"('unhelpful', 'helpful')",-0.0052734017,0.27518535,2.422567,2.397634,0.038586147,0.33719766,1.9157295,2.1811862,0.8923173,1.1569276,-0.2646103
84,0.08181292,0.14015672,"('inferior', 'superior')",0.41728947,0.47829977,-0.7361631,-0.65145296,0.099648885,0.17716748,0.39024755,0.34924254,0.0505672,0.0986827,-0.0481155
37,-0.075738035,0.05716457,"('fake', 'genuine')",-0.43108442,-0.5054485,1.0269396,1.0218577,0.65634453,0.640442,0.75290895,0.77914196,0.3858741,0.3986316,-0.0127575
52,-0.07075303,-0.5519798,"('irrational', 'rational')",1.4047016,1.1788441,-0.114732206,-0.42638195,-0.7093341,-0.98520935,0.037044898,-0.26662302,0.1093854,-0.21027,0.3196554
47,0.06729689,0.23355103,"('stupid', 'smart')",1.0651218,1.0731763,1.885385,1.8777183,1.1160886,1.3049453,4.8925548,5.288359,1.8052895,1.95555,-0.1502605
19,0.063607626,0.25024453,"('inhospitable', 'hospitable')",-0.081579775,0.042334408,-1.0807455,-1.0246836,-0.889515,-0.83036685,-0.11906477,-0.34273803,-0.4214595,-0.3810419,-0.0404176
65,0.050085753,0.28569704,"('insecure', 'secure')",-0.6360524,-0.6551597,0.78119254,0.6657619,0.93348444,1.1378951,-0.2125542,0.23813519,0.1832312,0.3344659,-0.1512347
29,-0.04370007,-0.035231106,"('unfair', 'fair')",-0.29950827,-0.25677198,-0.7875891,-0.7630976,-0.13555923,-0.07757618,-0.3772058,-0.6616469,-0.3287125,-0.3588647,0.0301522
83,0.033513278,0.10859233,"('powerless', 'powerful')",1.1243533,1.1730256,0.43775478,0.44388264,-0.25988713,-0.11120212,-1.1160315,-1.1108626,0.0439405,0.1006872,-0.0567467
44,-0.03136065,0.1490892,"('prejudiced', 'unprejudiced')",-0.52520907,-0.28000635,-0.69254315,-0.35345674,0.9102055,0.9185807,-1.4607594,-1.2813473,-0.3599334,-0.1694281,-0.1905053
41,-0.030545114,-0.21118806,"('unforgiving', 'forgiving')",0.9429035,0.762918,0.3515197,0.2740725,0.30748707,0.24671042,-0.25344816,-0.2116767,0.2635834,0.1721672,0.0914162
24,0.029780738,-0.0012486875,"('dishonest', 'honest')",0.35606056,0.33584434,-0.7658242,-0.7916784,0.39138702,0.41391864,1.0671401,1.1547372,0.2157089,0.2223146,-0.0066057
64,0.021474477,0.10292972,"('shy', 'confident')",0.28913686,0.25681165,0.7346689,0.7730338,0.5333987,0.7156657,-6.5436015,-6.383771,-0.9929846,-0.907066,-0.0859186
43,0.02032689,0.31521094,"('irresponsible', 'responsible')",0.32227272,0.412143,0.74353117,0.7868548,0.6997947,0.9549249,1.1969829,1.4540461,0.5965816,0.7846359,-0.1880543
54,0.016768947,0.071903914,"('incapable', 'capable')",0.9632177,1.0440503,0.19985656,0.25101823,0.40169838,0.45412037,0.975809,1.0585163,0.5114701,0.5759218,-0.0644517
80,0.016716328,0.2508151,"('dominated', 'dominating')",-0.37058127,-0.32294247,2.4924335,2.3879933,1.0259043,1.3117722,-1.583199,-1.4491423,0.3162548,0.4356992,-0.1194444
71,-0.00994393,0.04009223,"('diffident', 'self-confident')",1.6906385,1.742228,0.040615655,0.24146268,-0.7146245,-0.6304383,0.3684121,0.29900244,0.2750196,0.3384694,-0.0634498
17,-0.0043618586,0.07266543,"('nasty', 'nice')",-0.038892858,0.053703953,-0.24824324,-0.13457802,-0.4990272,-0.4879806,-0.73227024,-0.82449996,-0.3045591,-0.2641378,-0.0404213
3,0.0032421686,-0.047165867,"('repellent', 'pleasant')",-0.9846776,-0.9886032,1.5645131,1.4836172,0.62260026,0.5224631,0.5362063,0.5307479,0.3483768,0.3002118,0.048165
58,0.0011409819,-0.005318854,"('undiscriminating', 'discriminating')",1.2722101,1.1086612,0.081356764,-0.06827051,0.6724891,0.5227958,0.37166002,0.058279507,0.4797714,0.3232294,0.156542
