,new_male,new_female,tuple,york_male,york_female,times_male,times_female,co_male,co_female,average_male,average_female,male-female
19,-0.8073246,-0.85376537,"('inhospitable', 'hospitable')",0.51145726,0.4234922,0.08075054,0.058962487,-0.93351173,-0.85650486,-0.2871571,-0.3069539,0.0197968
66,0.7831653,0.46631718,"('inactive', 'active')",2.0299315,1.5998641,0.9918849,0.7360808,-0.13909264,-0.26750574,0.9164723,0.6336891,0.2827832
10,-0.77463204,-0.8777976,"('unsympathetic', 'sympathetic')",-2.003181,-1.8619045,-0.35883552,-0.21490894,0.38572526,0.4678846,-0.6877308,-0.6216816,-0.0660492
25,-0.7585772,-0.8072941,"('egoistic', 'altruistic')",0.47484538,0.23227262,0.009080682,-0.07436909,0.7852849,0.75654,0.1276584,0.0267874,0.100871
35,-0.75014436,-0.77610415,"('corrupt', 'incorrupt')",0.5588657,0.35184205,0.35913843,0.13216746,-1.1538421,-1.2230002,-0.2464956,-0.3787737,0.1322781
81,0.7482803,0.625209,"('submissive', 'aggressive')",-0.020811701,-0.017591096,0.28881446,0.37274134,-0.319469,-0.40466866,0.1742035,0.1439226,0.0302809
13,0.6803509,0.8154301,"('impolite', 'polite')",-0.95188296,-0.66582566,0.35359204,0.55489737,0.0145726465,0.08739083,0.0241582,0.1979732,-0.173815
2,0.67224723,0.7032193,"('unlikable', 'likable')",1.2549751,1.2450438,1.186533,1.1873088,0.34509683,0.3486925,0.864713,0.8710661,-0.0063531
43,-0.67054605,-0.5851041,"('irresponsible', 'responsible')",-0.78083974,-0.5958897,-0.40173653,-0.23018976,0.76265126,0.9070604,-0.2726178,-0.1260308,-0.146587
56,0.6577063,0.80509967,"('impractical', 'practical')",-0.061506372,0.20444624,1.5208461,1.7236694,0.29205352,0.5157147,0.6022749,0.8122325,-0.2099576
24,-0.65472823,-0.6828397,"('dishonest', 'honest')",-0.9706133,-0.8938345,-0.09708559,0.07294978,1.0269802,1.0812978,-0.1738617,-0.1056067,-0.068255
28,-0.6337832,-0.705005,"('disloyal', 'loyal')",-0.89675224,-0.9210126,-0.4671595,-0.47669303,1.0646402,1.0752577,-0.2332637,-0.2568633,0.0235996
59,-0.63039637,-0.7787303,"('foolish', 'wise')",0.589486,0.42884693,0.74348384,0.63804245,-0.3769285,-0.45725518,0.0814112,-0.042274,0.1236852
4,-0.6090529,-0.5372123,"('disliked', 'liked')",0.59851223,0.49527735,0.51883656,0.47504777,-6.816632,-7.0158353,-1.5770839,-1.6456807,0.0685968
9,-0.60395646,-0.6938809,"('unaffectionate', 'caring')",0.20108259,0.17591612,0.3952819,0.35694313,0.6675442,0.7388265,0.1649881,0.1444512,0.0205369
44,0.5569237,0.3397736,"('prejudiced', 'unprejudiced')",-0.16125344,-0.364459,-0.97622806,-1.0665723,-1.3423436,-1.3986131,-0.4807253,-0.6224677,0.1417424
17,-0.5273713,-0.48446172,"('nasty', 'nice')",-0.2922754,-0.21244314,-0.36920348,-0.37180308,-0.41740167,-0.32049656,-0.401563,-0.3473011,-0.0542619
69,-0.5224407,-0.5351779,"('lazy', 'industrious')",0.7676669,0.4580664,0.4492377,0.2863203,-2.0469103,-2.1564,-0.3381116,-0.4867978,0.1486862
71,0.5103728,0.44367695,"('diffident', 'self-confident')",1.2234452,0.97439575,0.7873422,0.63704747,0.22118825,0.25744843,0.6855871,0.5781422,0.1074449
50,-0.5066254,-0.5085317,"('clumsy', 'skillful')",-0.52761376,-0.5629294,-0.77302986,-0.80399686,-0.39519137,-0.41869858,-0.5506151,-0.5735391,0.022924
38,-0.5001148,-0.405115,"('untruthful', 'truthful')",-0.27469915,-0.13773675,0.8077153,0.8888858,-0.1732303,-0.057862826,-0.0350822,0.0720428,-0.107125
74,0.49080718,0.51974785,"('undedicated', 'dedicated')",0.7995061,1.0209233,0.5682447,0.6917338,0.69852537,0.7869151,0.6392708,0.75483,-0.1155592
29,-0.47759312,-0.5641495,"('unfair', 'fair')",-0.7856216,-0.7513579,-0.982689,-0.9832093,-0.52017,-0.4871781,-0.6915184,-0.6964737,0.0049553
68,-0.43640912,-0.55363214,"('dependent', 'independent')",-0.45574895,-0.61037016,-0.16323024,-0.2900215,-1.4759055,-1.4563904,-0.6328235,-0.7276036,0.0947801
47,0.43289492,0.5397035,"('stupid', 'smart')",0.1819421,0.3687188,0.8696974,1.0704424,4.415144,4.6266465,1.4749196,1.6513778,-0.1764582
26,-0.4235028,-0.3844927,"('hardhearted', 'benevolent')",0.86404437,0.8441967,1.2476466,1.3165095,1.1204424,1.1529044,0.7021576,0.7322794,-0.0301218
83,0.36839056,0.36864,"('powerless', 'powerful')",0.5103521,0.6000484,0.9038061,1.0062873,-0.6362833,-0.49826378,0.2865663,0.369178,-0.0826117
70,0.36156616,0.3291386,"('lethargic', 'energetic')",-0.16809005,-0.18329704,0.48281527,0.61974156,0.62569886,0.6633388,0.3254976,0.3572305,-0.0317329
12,0.34266913,0.28326562,"('unsupportive', 'supportive')",0.8966437,0.88378525,0.3575608,0.4255124,-1.7224555,-1.7258053,-0.0313954,-0.0333105,0.0019151
73,-0.3312322,-0.12435764,"('helpless', 'self-reliant')",0.9704878,1.1280085,0.5396377,0.58029974,-3.1981204,-3.2102954,-0.5048068,-0.4065862,-0.0982206
40,-0.3151222,-0.43961325,"('stingy', 'generous')",0.20003754,0.14828616,-0.59667486,-0.611554,-2.147566,-2.3578835,-0.7148314,-0.8151911,0.1003597
49,-0.3119458,-0.54708374,"('unable', 'able')",-0.46262792,-0.6745043,-0.14875259,-0.23802492,-0.5343845,-0.54954827,-0.3644277,-0.5022903,0.1378626
14,0.30808878,0.5907339,"('antisocial', 'social')",-0.30608383,0.05042596,0.4351389,0.85504836,0.0062010754,0.06730576,0.1108362,0.3908785,-0.2800423
0,-0.29939088,-0.24635392,"('unsociable', 'sociable')",-1.1297003,-0.9691782,-0.32474017,-0.15201794,0.18482548,0.29429162,-0.3922515,-0.2683146,-0.1239369
32,-0.294866,-0.19348972,"('unkind', 'kind')",-1.3365477,-1.2236606,-0.21022987,-0.1727355,1.1723207,1.2579647,-0.1673307,-0.0829802,-0.0843505
5,0.2945485,0.27734536,"('distant', 'outgoing')",0.81053436,0.7552205,-0.54687595,-0.5756389,-1.8475,-1.7296076,-0.3223233,-0.3181702,-0.0041531
61,-0.29270834,-0.37741745,"('illogical', 'logical')",-0.6760305,-0.7009669,-0.5296436,-0.5503245,0.1139617,0.07867138,-0.3461052,-0.3875094,0.0414042
23,0.29086313,0.26362488,"('insincere', 'sincere')",-1.828839,-1.6477715,-0.5491588,-0.46454492,6.1142635,6.298166,1.0067823,1.1123686,-0.1055863
3,-0.25558105,-0.2378619,"('repellent', 'pleasant')",-1.0330166,-0.8019336,-0.68148166,-0.61954933,0.8731865,0.7988756,-0.2742231,-0.2151173,-0.0591058
60,-0.23342764,-0.06162177,"('inefficient', 'efficient')",-2.2714741,-1.8624383,-0.85736555,-0.58521724,0.31705996,0.52829206,-0.7613019,-0.4952463,-0.2660556
52,-0.23186865,-0.45002204,"('irrational', 'rational')",0.67360413,0.37156832,-0.6597247,-0.9093963,-0.7664081,-0.8807894,-0.2460993,-0.4671599,0.2210606
15,-0.22389707,-0.18489483,"('boring', 'funny')",0.82284224,0.6853966,0.92829597,0.9025151,-0.07092091,0.04680612,0.36408,0.3624557,0.0016243
7,-0.2186519,-0.18918131,"('insensitive', 'sensitive')",-1.027572,-0.9044918,0.47357827,0.58032364,1.0334747,1.0686795,0.0652073,0.1388325,-0.0736252
33,0.19890021,0.11265479,"('wrong', 'right')",0.50748646,0.34430906,0.4091703,0.2448233,-0.7455656,-0.8213631,0.0924978,-0.029894,0.1223918
82,-0.1975987,0.18135756,"('poor', 'rich')",-1.161565,-0.5749033,-1.014344,-0.64828706,5.5059233,5.8184285,0.7831039,1.1941489,-0.411045
46,0.19658619,0.36241186,"('uncompetitive', 'competitive')",-1.2221321,-0.89667135,-0.5824572,-0.30652243,-0.6142516,-0.5056828,-0.5555637,-0.3366162,-0.2189475
57,-0.18526347,-0.24399643,"('unimaginative', 'imaginative')",0.034671336,-0.0002556257,-0.56668377,-0.6107104,-2.9668875,-2.9642432,-0.9210408,-0.9548014,0.0337606
64,0.17056818,0.03766925,"('shy', 'confident')",-0.38369125,-0.40925726,-0.51597136,-0.4527665,-5.359766,-5.602082,-1.5222151,-1.6066091,0.084394
55,0.16900243,0.17852378,"('incompetent', 'clever')",-0.59722286,-0.30182678,-0.38299844,-0.0873811,1.0322474,1.0775397,0.0552571,0.2167139,-0.1614568
75,0.14322843,0.3764969,"('meek', 'impulsive')",1.7438287,1.7867589,0.08454651,0.013923902,-0.81889385,-0.77789676,0.2881774,0.3498207,-0.0616433
6,0.13882372,0.031895436,"('distant', 'open')",0.78187096,0.6714488,-0.4921646,-0.63114166,-1.3689308,-1.3422867,-0.2351002,-0.317521,0.0824208
53,-0.1345509,-0.14729382,"('uncreative', 'creative')",0.16576894,0.24745011,-0.11221118,-0.20303774,0.429891,0.47319227,0.0872245,0.0925777,-0.0053532
88,0.13121669,0.17611599,"('low', 'eminent')",-0.35340467,-0.37006733,0.9390544,0.93554026,0.17649147,0.28357378,0.2233395,0.2562907,-0.0329512
22,0.1290074,0.019688405,"('untrustworthy', 'trustworthy')",-0.0045367703,-0.012411086,0.7756574,0.7219504,-0.20774688,-0.273532,0.1730953,0.1139239,0.0591714
62,0.11325989,0.1724999,"('incompetent', 'brilliant')",-0.55488884,-0.27949324,0.034945533,0.36013532,0.15925127,0.3711535,-0.061858,0.1560739,-0.2179319
79,-0.10941302,-0.35092413,"('wavering', 'unwavering')",0.8312728,0.5317209,0.44029734,0.32641056,-0.7114635,-0.68536246,0.1126734,-0.0445388,0.1572122
84,0.09453301,-0.19826555,"('inferior', 'superior')",-0.2701718,-0.56683594,-0.6678067,-0.6406256,0.57089114,0.5409412,-0.0681386,-0.2161965,0.1480579
86,0.061258987,0.018519402,"('uninfluential', 'influential')",0.4669032,0.6297292,1.3289986,1.3201966,0.11581332,0.104831874,0.4932435,0.5183193,-0.0250758
18,0.060965993,-0.029702142,"('disagreeable', 'welcoming')",0.5635139,0.36088878,-0.549357,-0.70534366,-0.9408137,-0.9892615,-0.2164227,-0.3408546,0.1244319
78,0.060242534,0.121708944,"('nonresilient', 'resilient')",-0.38722932,-0.42019612,-0.51111126,-0.6275456,-0.1558689,-0.09311138,-0.2484917,-0.254786,0.0062943
63,0.051919542,0.102504894,"('unperceptive', 'insightful')",-0.103180885,-0.0465428,0.7887295,0.8070132,-0.001266975,0.120090306,0.1840503,0.2457664,-0.0617161
87,-0.034713365,-0.08684554,"('unsuccessful', 'successful')",0.1085182,0.061623286,0.71736115,0.695866,0.16383232,0.25234717,0.2387496,0.2307477,0.0080019
20,0.02225975,-0.07454491,"('rough', 'thoughtful')",0.05017864,0.024180766,-0.39702997,-0.35754767,0.5013638,0.56452763,0.0441931,0.039154,0.0050391
72,-0.020254925,0.18787098,"('unambitious', 'ambitious')",-0.08370954,0.15145634,0.82894343,1.0043262,0.08491086,0.16872808,0.2024725,0.3780954,-0.1756229
58,0.019978285,0.028205037,"('undiscriminating', 'discriminating')",0.62834305,0.62027323,1.0883659,1.0093845,0.56524426,0.5647475,0.5754828,0.5556526,0.0198302
65,-0.013770409,-0.08601764,"('insecure', 'secure')",-2.2005029,-2.0566132,-1.1596339,-1.0502049,0.5799426,0.60805875,-0.6984911,-0.6461943,-0.0522968
54,-0.0112103,-0.2483396,"('incapable', 'capable')",0.37845367,0.19679193,0.43764317,0.40444535,0.5128663,0.5523027,0.3294382,0.2263001,0.1031381
