,morgan_male,morgan_female,tuple,stanley_male,stanley_female,dean_male,dean_female,witter_male,witter_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
16,1.0956316,1.0998557,"('unpopular', 'popular')",0.2470022,0.16538048,-1.2924026,-1.2800182,0.78648555,0.6707966,0.6386417,0.61457574,0.38284594,0.49412858,0.3097007,0.2941198,0.0155809
77,-1.095581,-0.84364337,"('unmotivated', 'motivated')",-0.41859353,-0.2627511,0.10631929,0.37184897,-2.0413885,-1.7738739,-0.20490459,-0.16394898,-0.28989434,-0.22468904,-0.6573404,-0.4828429,-0.1744975
49,-1.0186762,-0.82027686,"('unable', 'able')",-0.4297794,-0.31798422,-0.42262098,-0.23309,-0.38977414,-0.3881519,-0.08934823,-0.15233795,-0.7421645,-0.7612064,-0.5153939,-0.4455079,-0.069886
12,0.9472661,1.1033534,"('unsupportive', 'supportive')",1.178329,1.1712524,0.8098998,0.90582633,-1.0786645,-0.9534561,1.0104176,1.1010833,-1.4454951,-1.3744643,0.2369588,0.3255992,-0.0886404
37,-0.92637473,-0.9618547,"('fake', 'genuine')",-1.3061508,-1.2293977,0.8543199,0.84076,-0.19320258,-0.13266847,-0.70272154,-0.5267415,0.01863449,0.06580616,-0.3759159,-0.324016,-0.0518999
56,-0.87857175,-0.783114,"('impractical', 'practical')",-0.71380115,-0.7807315,1.0806664,1.1659145,-1.7233046,-1.5431118,-0.9987131,-1.0810798,-1.047629,-1.2879808,-0.7135588,-0.7183506,0.0047918
59,0.8772491,0.86994845,"('foolish', 'wise')",0.0019939803,-0.1482889,-0.8155594,-0.86167485,1.6243405,1.4589009,1.5183412,1.5058157,-0.28740698,-0.15045862,0.4864931,0.4457071,0.040786
87,0.8546272,0.9172994,"('unsuccessful', 'successful')",0.8764267,0.91123646,1.0302514,1.1976763,1.3190954,1.4439263,2.5002759,2.6342635,1.0719712,1.1914796,1.2754412,1.3826469,-0.1072057
73,0.8387976,0.6969355,"('helpless', 'self-reliant')",-0.32419515,-0.59165055,0.76525444,0.69004077,1.956035,1.7388692,-0.35085455,-0.2875461,-2.0327237,-1.7008121,0.1420523,0.0909728,0.0510795
84,0.81188554,0.70680124,"('inferior', 'superior')",0.97651124,0.8277002,0.94503784,0.8659276,0.5696187,0.4549577,1.2235687,1.144874,0.6141471,0.47803342,0.8567948,0.7463824,0.1104124
13,-0.8072778,-0.7004024,"('impolite', 'polite')",-0.43963683,-0.18880051,2.1847746,2.15524,-1.1815937,-1.0751622,-0.7881985,-0.6534467,-0.58014786,-0.6263941,-0.26868,-0.1814943,-0.0871857
24,-0.80686474,-0.5779663,"('dishonest', 'honest')",-1.4451975,-1.0614372,0.4934106,0.6911797,-2.241472,-1.9035637,-0.8973853,-0.6380264,-1.095065,-0.9899098,-0.9987624,-0.7466207,-0.2521417
51,-0.78419006,-0.85706663,"('uneducated', 'educated')",-0.2537493,-0.14720856,1.3896499,1.3089862,-0.9610549,-1.072358,-0.23063676,-0.37674645,-0.7221388,-0.8669306,-0.2603533,-0.3352207,0.0748674
75,0.77632785,0.7522645,"('meek', 'impulsive')",0.82022107,0.6551347,-0.24282953,-0.39268777,1.4599588,1.3918089,-0.15999234,-0.12304267,0.9397052,1.0458058,0.5988985,0.5548806,0.0440179
28,-0.7532706,-0.6545501,"('disloyal', 'loyal')",-0.7382126,-0.6121538,-0.4293505,-0.12954286,-1.9368919,-1.8641183,-0.40228134,-0.29590735,-0.6107614,-0.65316737,-0.8117948,-0.7015733,-0.1102215
15,0.688808,0.9282318,"('boring', 'funny')",-0.62974775,-0.62957036,-0.93720746,-0.9532661,0.8338824,0.70909816,0.025216743,0.15352541,-0.38545153,-0.2519864,-0.0674166,-0.0073279,-0.0600887
43,-0.68760604,-0.48093697,"('irresponsible', 'responsible')",-0.58634835,-0.4256438,0.39651465,0.6218972,-2.7688057,-2.4002113,-0.96886086,-0.7661941,-0.3693472,-0.43718743,-0.8307423,-0.6480461,-0.1826962
31,0.6851121,0.8642559,"('evil', 'good')",-0.11930846,-0.14285406,-3.0877829,-3.0200522,0.9477444,0.9411494,0.16936809,0.39163733,-0.5134589,-0.12827177,-0.319721,-0.1823559,-0.1373651
68,-0.6816018,-0.7317948,"('dependent', 'independent')",-0.9489084,-0.9045775,0.41934076,0.2398129,-0.11054865,-0.292357,-0.8026711,-0.9030967,-1.2032138,-1.2591218,-0.5546005,-0.6418558,0.0872553
72,-0.6734341,-0.68794096,"('unambitious', 'ambitious')",-0.11120324,-0.13804606,0.54860175,0.4377551,-2.0739334,-1.9495835,-0.60446954,-0.55043477,-1.2829657,-1.2327613,-0.6995673,-0.6868352,-0.0127321
62,-0.66619885,-0.49885118,"('incompetent', 'brilliant')",-0.240592,-0.08146742,1.1804777,1.4109015,-1.8821225,-1.6762639,-1.2365143,-1.0477988,-1.0561956,-1.1709995,-0.6501909,-0.5107466,-0.1394443
50,0.6244906,0.5164583,"('clumsy', 'skillful')",0.1307602,0.03468364,0.9065935,0.80558777,1.0146778,1.0218211,1.4973364,1.5505294,0.6557559,0.7218249,0.8049358,0.7751509,0.0297849
7,-0.59670293,-0.35012326,"('insensitive', 'sensitive')",-1.052205,-0.7164816,0.867049,0.98194623,-1.8731178,-1.6785866,-0.7770921,-0.6085003,-0.73355883,-0.6883366,-0.6942712,-0.5100137,-0.1842575
21,-0.54859686,-0.32808718,"('immoral', 'moral')",-1.133519,-0.94367725,1.6719435,1.7919114,-1.9040242,-1.7381924,-0.90323013,-0.83543,-2.1756678,-2.2639468,-0.8321824,-0.7195703,-0.1126121
38,0.5186761,0.68360656,"('untruthful', 'truthful')",0.5365008,0.5727124,-0.09018527,-0.11788818,-0.35814607,-0.23754033,-0.7485692,-0.5143625,0.16750915,0.2720694,0.0042976,0.1097662,-0.1054686
11,-0.45360073,-0.4203399,"('unhelpful', 'helpful')",0.18443859,0.16804057,0.68902695,0.76009727,-1.6995151,-1.5972426,-1.2815285,-1.2038068,1.1840092,0.8417764,-0.2295282,-0.2419125,0.0123843
46,-0.4295499,-0.409262,"('uncompetitive', 'competitive')",0.66496545,0.66940564,2.254168,2.5160189,-2.2047873,-1.8796812,-0.20163478,-0.10896989,0.14410572,0.030488249,0.0378779,0.1363333,-0.0984554
34,0.40128577,0.48322317,"('mean', 'honorable')",0.99558634,0.9898022,-0.047502834,-0.07549033,-0.68870085,-0.7143641,0.2923365,0.25013638,4.0719395,3.8515596,0.8374907,0.7974778,0.0400129
44,-0.39368024,-0.50221145,"('prejudiced', 'unprejudiced')",-0.5327076,-0.5562915,-1.4189597,-1.5123295,0.6488237,0.52211964,-1.557858,-1.6112676,-1.447926,-1.4008344,-0.783718,-0.8434691,0.0597511
78,0.38985994,0.46692258,"('nonresilient', 'resilient')",1.1987516,1.2302353,0.2879808,0.4384202,-0.56589746,-0.35105976,1.2771442,1.3046958,1.5591664,1.4641436,0.6911676,0.758893,-0.0677254
53,0.37367684,0.5273568,"('uncreative', 'creative')",0.60302925,0.5926205,-0.42466593,-0.3950372,-1.2125568,-1.1613872,1.473295,1.347594,1.2835895,1.344247,0.3493946,0.375899,-0.0265044
25,0.354725,0.44964272,"('egoistic', 'altruistic')",0.68119174,0.61625826,-1.7312789,-1.6286994,-0.6269672,-0.6443323,0.82740104,0.87265956,1.0901097,1.2531072,0.0991969,0.153106,-0.0539091
63,0.3369459,0.4349712,"('unperceptive', 'insightful')",0.8212768,0.8741705,0.9800519,1.024002,-1.5408206,-1.3754805,0.8438365,0.9637698,0.09843554,0.015385229,0.256621,0.322803,-0.066182
64,-0.29970375,-0.34138662,"('shy', 'confident')",-0.91038305,-0.88427156,0.6578879,0.6954844,0.32391188,0.3894155,-0.07282414,-0.060887173,-4.181309,-4.046522,-0.7470701,-0.7080279,-0.0390422
27,-0.26431665,-0.012310255,"('hardhearted', 'softhearted')",-1.049054,-0.9982047,-0.62709135,-0.7895938,-0.65340924,-0.55750614,-0.9205442,-0.750398,-0.30452657,-0.29752806,-0.6364903,-0.5675902,-0.0689001
29,-0.24781245,-0.18817317,"('unfair', 'fair')",-1.4443007,-1.5025071,-1.5350649,-1.5830643,0.115733705,0.13652368,-0.3014996,-0.24034896,-0.9809232,-0.87948436,-0.7323112,-0.7095091,-0.0228021
18,0.19270001,0.34482035,"('disagreeable', 'welcoming')",-0.0641295,0.030726954,0.02814281,-0.17704213,-1.1431159,-1.2602154,0.4224957,0.36426556,-1.6385409,-1.5417851,-0.3670746,-0.3732049,0.0061303
47,-0.17476289,-0.18227428,"('stupid', 'smart')",0.0643356,0.01509513,0.5189562,0.60504144,-1.2814944,-1.1056228,0.28484723,0.29436252,2.370214,2.0553157,0.297016,0.2803196,0.0166964
67,0.17456554,-0.014177776,"('doubtful', 'determined')",0.08635471,-0.06681541,0.85811317,0.6448182,0.27007484,0.099210955,0.23152405,0.11178261,-0.45842934,-0.6755268,0.1937005,0.0165486,0.1771519
19,-0.17307462,-0.032451484,"('inhospitable', 'hospitable')",-0.09189691,-0.047220718,-0.4520216,-0.4740767,0.4341071,0.38355154,-0.6373496,-0.6231351,0.06263739,0.20905767,-0.142933,-0.0973791,-0.0455539
39,0.16822556,0.491675,"('exploitative', 'cooperative')",-0.005018748,0.2797323,1.1992197,1.3617046,-0.4330524,-0.3017569,0.30958617,0.36153263,0.032695785,0.09313294,0.2119427,0.3810035,-0.1690608
17,-0.16318639,0.022060314,"('nasty', 'nice')",-0.008833252,0.03510461,-0.77337563,-0.6606328,0.537283,0.6256136,0.08869468,0.16355383,-0.33824128,-0.25304398,-0.1096098,-0.0112241,-0.0983857
40,0.15397416,0.15747868,"('stingy', 'generous')",0.32327262,0.25504398,-0.4316582,-0.3601095,-0.96707684,-0.9950731,-0.3074028,-0.16881725,-1.8693128,-1.7550166,-0.5163673,-0.477749,-0.0386183
61,0.11834346,0.36529818,"('illogical', 'logical')",0.27455357,0.46343678,0.6044464,0.6518905,-0.54583806,-0.4758769,0.4163656,0.56906015,-0.5203578,-0.3758014,0.0579189,0.1996679,-0.141749
42,-0.10410822,-0.100692116,"('unreliable', 'reliable')",-0.5343818,-0.6799105,0.03021599,-0.04130475,0.22596392,0.18940583,0.17943335,0.16783947,-2.3730025,-2.2748752,-0.4293132,-0.4565895,0.0272763
74,-0.087408245,-0.06688272,"('undedicated', 'dedicated')",0.046562664,0.062951885,0.882411,0.95695806,-0.6490706,-0.57887805,0.43908426,0.44733754,-0.11130977,-0.15985043,0.0867115,0.1102727,-0.0235612
32,-0.047976978,-0.03409581,"('unkind', 'kind')",-0.13907087,-0.055767257,0.52037,0.5019299,-2.2852712,-2.2057655,-0.6140882,-0.630239,-0.30906373,-0.41047096,-0.4791835,-0.4724015,-0.006782
88,0.045093562,0.03630081,"('low', 'eminent')",0.23528695,0.2448489,0.5779367,0.5351309,-1.3825803,-1.4670105,0.24253492,0.12881048,-1.1524864,-1.256351,-0.2390358,-0.2963784,0.0573426
20,-0.024570897,0.0012758626,"('rough', 'thoughtful')",0.6623711,0.56424105,0.22523554,0.19402517,-1.112256,-0.9592064,0.3767598,0.37839955,-0.6891172,-0.7758448,-0.0935963,-0.0995183,0.005922
4,-0.02106652,0.07711828,"('disliked', 'liked')",0.54214746,0.41228092,-1.5708178,-1.6001772,1.7268833,1.6905035,0.75153255,0.7335333,-3.7628915,-3.3372812,-0.3890355,-0.3373371,-0.0516984
41,-0.017475,0.26159084,"('unforgiving', 'forgiving')",-0.36300963,-0.07061784,-0.077567935,0.069894835,-1.5580711,-1.2649411,-0.40693316,-0.3143973,-0.67994773,-0.70732945,-0.5171674,-0.3376333,-0.1795341
23,0.0023916177,0.07227996,"('insincere', 'sincere')",-0.017324468,0.071218714,1.9965973,1.9690682,-3.0544753,-2.9864175,-1.0702844,-1.0594949,2.4789414,2.0294485,0.0559744,0.0160172,0.0399572
