,american_male,american_female,tuple,electric_male,electric_female,power_male,power_female,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
42,0.594966,0.7311861,"('unreliable', 'reliable')",-1.0752811,-1.1431931,-0.9502252,-0.87632716,0.042244375,0.32032394,-3.2139986,-2.9818504,-0.9204589,-0.7899721,-0.1304868
70,0.5660703,0.74198294,"('lethargic', 'energetic')",-0.97427887,-0.9729959,-1.1980757,-1.146852,-1.070037,-0.72381717,0.32179135,0.5965629,-0.4709059,-0.3010239,-0.169882
88,0.5549323,0.5592527,"('low', 'eminent')",-0.39828768,-0.54147846,-0.36455294,-0.43172625,-0.24686052,-0.27436006,0.3744738,0.37632382,-0.016059,-0.0623976,0.0463386
11,0.5522207,0.7967261,"('unhelpful', 'helpful')",-1.0440433,-1.1041917,-0.54620683,-0.60252804,-0.8508864,-0.6253625,1.8396213,2.0136077,-0.0098589,0.0956503,-0.1055092
53,-0.52930474,-0.5848788,"('uncreative', 'creative')",-0.175677,-0.3336115,0.5266051,0.36662242,-0.26122242,-0.2911142,0.99641216,1.2723405,0.1113626,0.0858717,0.0254909
62,-0.5163959,-0.32336485,"('incompetent', 'brilliant')",-1.3720212,-1.2656158,-0.64570504,-0.54481936,-1.6438969,-1.2262274,-0.39910015,-0.08613788,-0.9154239,-0.689233,-0.2261909
4,-0.48233312,-0.46515724,"('disliked', 'liked')",1.0830065,1.2206364,0.7818829,0.7979325,0.32810992,0.25149918,-6.580883,-6.770642,-0.9740434,-0.9931462,0.0191028
18,0.47490948,0.39727128,"('disagreeable', 'welcoming')",-0.15355061,-0.23136377,-1.3759819,-1.2961665,-0.49073464,-0.46935198,-0.44293728,-0.45142013,-0.397659,-0.4102062,0.0125472
7,0.45895594,0.4733849,"('insensitive', 'sensitive')",-0.9874168,-0.8445768,-0.54106367,-0.40642238,-1.370616,-1.1637808,0.5013425,0.6708585,-0.3877596,-0.2541073,-0.1336523
45,-0.44845247,-0.35539317,"('incompetent', 'competent')",-2.4763854,-2.576918,-1.7182239,-1.6918114,-2.2332606,-1.8141544,-0.83947486,-0.73552597,-1.5431594,-1.4347607,-0.1083987
67,0.42077503,0.5660997,"('doubtful', 'determined')",0.0361534,0.07859988,0.2945529,0.4487654,0.6616394,0.82681555,-0.7101946,-0.6627413,0.1405852,0.2515078,-0.1109226
3,-0.417604,-0.43299377,"('repellent', 'pleasant')",-1.3188404,-1.4286397,-0.8716224,-0.9080482,0.25629005,0.22335581,-0.04073111,-0.023755329,-0.4785016,-0.5140162,0.0355146
25,-0.41217804,-0.49055633,"('egoistic', 'altruistic')",0.7534868,0.651796,1.1030781,1.0848666,1.0126681,0.9508723,1.4452822,1.4551996,0.7804675,0.7304357,0.0500318
63,0.40881285,0.56307095,"('unperceptive', 'insightful')",-1.4484031,-1.4784486,-0.89833105,-0.78828406,-1.0332189,-0.6997965,0.6311499,0.87430704,-0.467998,-0.3058302,-0.1621678
20,0.3767474,0.4468118,"('rough', 'thoughtful')",-0.6368316,-0.488157,-0.43653077,-0.39363423,-0.23324901,-0.09334486,0.99864316,0.9210564,0.0137558,0.0785464,-0.0647906
30,-0.3618462,-0.31422582,"('intolerant', 'tolerant')",-1.32889,-1.4587798,-0.86238444,-0.8978289,0.11889361,0.2457999,0.8810446,0.85712385,-0.3106365,-0.3135821,0.0029456
44,-0.35646838,-0.1807343,"('prejudiced', 'unprejudiced')",-0.18617433,0.1318549,-0.90874493,-0.75088286,-0.38014913,-0.2639427,-1.5364177,-1.5074037,-0.6735909,-0.5142218,-0.1593691
71,0.3460788,0.42866775,"('diffident', 'self-confident')",0.27411184,0.28149945,0.853019,0.8814808,-0.4067863,-0.47214416,0.61572623,0.6664773,0.3364299,0.3571962,-0.0207663
85,-0.34496823,-0.47457162,"('insignificant', 'prestigious')",0.24868305,0.22950289,1.0314385,1.0159441,0.46190158,0.17490663,1.2047137,1.0750968,0.5203537,0.4041758,0.1161779
50,0.33280423,0.3181825,"('clumsy', 'skillful')",-0.06554057,-0.10746473,0.10883334,0.052752025,-0.2703258,-0.24551073,0.48665595,0.54805976,0.1184854,0.1132038,0.0052816
55,0.31889513,0.33796218,"('incompetent', 'clever')",-2.0379877,-2.2304268,-1.7060885,-1.7560008,-0.7647165,-0.50119424,-0.6381261,-0.53001934,-0.9656047,-0.9359358,-0.0296689
59,-0.2859968,-0.20125037,"('foolish', 'wise')",0.70726496,0.80390114,1.1620674,1.1340891,0.14882863,-0.01574038,0.83662504,0.83206385,0.5137578,0.5106127,0.0031451
23,-0.28067753,-0.17659378,"('insincere', 'sincere')",-2.3014684,-2.434404,-1.3276801,-1.4104024,-2.2500563,-1.9818969,5.5416574,5.8760095,-0.123645,-0.0254575,-0.0981875
87,-0.27802533,-0.15368594,"('unsuccessful', 'successful')",-1.0796292,-0.93172926,-0.43119377,-0.30910963,0.20938383,0.4341734,0.617112,0.5752322,-0.1924705,-0.0770238,-0.1154467
54,-0.27712682,-0.14446859,"('incapable', 'capable')",-1.2431946,-1.1540809,-0.12072544,-0.08723886,-1.211529,-1.0774463,0.91702473,1.226331,-0.3871102,-0.2473807,-0.1397295
41,-0.26788926,-0.37161067,"('unforgiving', 'forgiving')",-1.569259,-1.9038308,-1.2876241,-1.4605808,-0.114292435,-0.06665605,-0.038484737,-0.036450393,-0.6555099,-0.7678257,0.1123158
57,0.26720503,0.1534689,"('unimaginative', 'imaginative')",-0.31500342,-0.5860535,0.06408994,-0.05795405,-1.0116638,-0.9350733,-3.0702164,-3.0713341,-0.8131177,-0.8993893,0.0862716
58,0.2577855,0.29732135,"('undiscriminating', 'discriminating')",-0.23585334,-0.31784284,0.60265356,0.60072124,0.24625818,0.42152983,-0.022061717,-0.08682534,0.1697564,0.1829808,-0.0132244
38,0.25762075,0.43385246,"('untruthful', 'truthful')",-0.48059142,-0.36148515,0.17822628,0.18283981,-1.0465257,-0.95379794,0.20812029,0.29248515,-0.17663,-0.0812211,-0.0954089
68,0.25409317,0.30511993,"('dependent', 'independent')",-1.4007014,-1.3733194,-1.528916,-1.552981,-1.7001143,-1.7009064,-0.72465706,-0.9585521,-1.0200591,-1.0561277,0.0360686
6,-0.24619791,-0.27310634,"('distant', 'open')",0.32961,0.3166202,0.1510894,0.09030326,-0.78512216,-0.8213874,0.9379756,0.9621832,0.077471,0.0549226,0.0225484
46,-0.23663329,-0.08729468,"('uncompetitive', 'competitive')",-1.4983631,-1.6673417,-1.3537414,-1.3029653,-1.0051222,-0.77055186,-1.3396753,-1.264108,-1.0867071,-1.0184523,-0.0682548
32,0.23255958,0.2725033,"('unkind', 'kind')",-1.3943024,-1.5224876,-0.73568994,-0.7608328,-0.4725436,-0.25960574,0.7793352,1.0315675,-0.3181283,-0.247771,-0.0703573
69,0.23189685,0.3096029,"('lazy', 'industrious')",1.5903096,1.7215846,1.2318105,1.2773194,1.8228643,1.740899,-7.452816e-05,-0.25062656,0.9753614,0.9597559,0.0156055
61,-0.22344333,-0.24825889,"('illogical', 'logical')",-0.5081821,-0.5103583,0.39190048,0.31477672,-1.2272359,-1.2433342,0.036721848,0.013510622,-0.3060478,-0.3347328,0.028685
21,0.20859288,0.25244406,"('immoral', 'moral')",-1.3804555,-1.4705975,-0.62124866,-0.66288483,-0.84215534,-0.6035393,-1.1994746,-1.1776588,-0.7669483,-0.7324473,-0.034501
65,0.1707005,0.0712551,"('insecure', 'secure')",-1.714349,-1.8170768,-0.7252563,-0.7802727,-0.35963482,-0.24516135,-1.0275954,-0.95733494,-0.731227,-0.7457181,0.0144911
56,0.16964534,0.27783275,"('impractical', 'practical')",-0.16908012,-0.34565365,-0.02696712,-0.101959735,-0.7253305,-0.372051,-0.71090776,-0.5829585,-0.292528,-0.224958,-0.06757
75,-0.16219391,-0.031165954,"('meek', 'impulsive')",0.66914845,1.051427,0.24665786,0.49020386,-0.07472105,-0.01924967,-0.26896158,-0.17787871,0.081986,0.2626673,-0.1806813
37,-0.14172259,-0.045460023,"('fake', 'genuine')",-0.34134045,-0.3372965,-0.19838211,-0.15551844,-1.0407227,-0.8143327,0.27828205,0.3964532,-0.2887772,-0.1912309,-0.0975463
84,0.13372304,0.082627304,"('inferior', 'superior')",0.28796455,0.23116611,0.62213814,0.5788859,0.62842274,0.55581594,0.69916755,0.59758425,0.4742832,0.4092159,0.0650673
33,-0.12975219,-0.18547958,"('wrong', 'right')",1.1928651,1.2018862,1.5905901,1.55479,0.66753656,0.47758412,0.14669234,-0.044587504,0.6935864,0.6008386,0.0927478
13,-0.11433776,0.017421275,"('impolite', 'polite')",-0.82474023,-0.8409692,-0.86177576,-0.84516805,-0.2570093,-0.08524378,-0.30248684,-0.37201685,-0.47207,-0.4251953,-0.0468747
52,-0.10990811,-0.26012892,"('irrational', 'rational')",0.19247386,0.08379196,0.41133055,0.27766946,-0.997493,-1.1647072,0.2512791,0.21565482,-0.0504635,-0.169544,0.1190805
15,-0.09108207,-0.093363106,"('boring', 'funny')",0.5209084,0.40350989,-0.197637,-0.37915683,-0.031523872,0.0131733455,0.5771334,0.5456363,0.1555598,0.0979599,0.0575999
9,0.08858631,-0.08504051,"('unaffectionate', 'caring')",-0.733025,-1.023003,0.12684177,-0.07228553,-1.1858801,-1.2731997,1.7388524,1.884025,0.0070751,-0.1139007,0.1209758
2,0.06938083,0.2645682,"('unlikable', 'likable')",-0.19274694,-0.12687561,-0.19918731,-0.11646974,0.68353564,0.9146133,0.6354919,0.76564044,0.1992948,0.3402953,-0.1410005
17,-0.062265076,-0.25080785,"('nasty', 'nice')",-0.4216673,-0.5502905,-0.62730527,-0.85410905,0.30139154,0.034211807,-0.5053109,-0.77232397,-0.2630314,-0.4786639,0.2156325
19,-0.055682555,-0.0827977,"('inhospitable', 'hospitable')",0.21079907,0.20410258,-0.04412054,-0.08263502,-0.4169223,-0.55909246,0.22932018,0.16210118,-0.0153212,-0.0716643,0.0563431
60,-0.046872497,0.12315053,"('inefficient', 'efficient')",-1.0039874,-1.0187514,-0.55363595,-0.5726799,-1.2751703,-0.9058954,-0.64088655,-0.34939146,-0.7041106,-0.5447135,-0.1593971
79,-0.045576654,-0.082331486,"('wavering', 'unwavering')",0.36145264,0.47818145,0.13579923,0.13484508,-0.893944,-0.9980084,0.25976706,0.22948243,-0.0365004,-0.0475662,0.0110658
35,-0.014510624,-0.14064914,"('corrupt', 'incorrupt')",1.0718281,1.1788223,0.12636578,0.1916478,0.23506068,0.042510908,0.52293533,0.3244097,0.3883358,0.3193483,0.0689875
14,0.005109757,0.07116429,"('antisocial', 'social')",-0.4588699,-0.56712216,-0.085751176,-0.09065256,0.06877783,0.30862322,-1.0118517,-1.0007991,-0.296517,-0.2557573,-0.0407597
