,rowan_male,rowan_female,tuple,companies_male,companies_female,plc_male,plc_female,average_male,average_female,male-female
74,2.1536663,2.2097864,"('undedicated', 'dedicated')",1.1683486,1.3145225,1.37274,1.387574,1.5649182,1.6372943,-0.0723761
22,2.005203,2.1037393,"('untrustworthy', 'trustworthy')",0.094954394,0.1622587,-0.47573674,-0.4807692,0.5414736,0.5950762,-0.0536026
72,1.9720123,2.048541,"('unambitious', 'ambitious')",0.48410267,0.5521951,0.7678464,0.89672333,1.0746538,1.1658198,-0.091166
32,1.9073613,2.0215805,"('unkind', 'kind')",0.7894737,0.8595711,0.6156748,0.7601527,1.1041699,1.2137682,-0.1095983
42,1.8936653,2.0733747,"('unreliable', 'reliable')",0.50001305,0.6686802,-1.2109892,-1.2083149,0.3942297,0.5112467,-0.117017
48,1.8696222,1.9047949,"('unintelligent', 'intelligent')",0.10377382,0.011559166,-0.19736256,-0.27269328,0.5920112,0.5478869,0.0441243
26,1.869374,1.7279038,"('hardhearted', 'benevolent')",2.0936172,2.0609286,3.4555912,3.4257233,2.4728608,2.4048519,0.0680089
50,-1.8285139,-1.7766557,"('clumsy', 'skillful')",-1.3453609,-1.2333611,-0.46018296,-0.36133027,-1.2113526,-1.1237824,-0.0875702
87,1.8226589,1.9215101,"('unsuccessful', 'successful')",1.5645216,1.691992,1.5377252,1.6037915,1.6416353,1.7390979,-0.0974626
77,1.7134951,1.8029504,"('unmotivated', 'motivated')",-0.08582936,0.020012394,-1.3635092,-1.2991006,0.0880522,0.1746207,-0.0865685
61,1.6743132,1.6421963,"('illogical', 'logical')",0.42077386,0.4877904,1.0028142,0.9700127,1.0326338,1.0333331,-0.0006993
68,-1.5964234,-1.502032,"('dependent', 'independent')",-1.1991875,-1.2254527,-1.2525716,-1.2368885,-1.3493942,-1.3214577,-0.0279365
37,1.5504993,1.5846149,"('fake', 'genuine')",0.27611068,0.2366662,0.79134786,0.7499542,0.8726526,0.8570784,0.0155742
1,-1.5370333,-1.7143914,"('unfriendly', 'friendly')",0.093072176,-0.07345445,2.6021268,2.2790856,0.3860552,0.1637466,0.2223086
64,1.5044062,1.6768087,"('shy', 'confident')",0.91230226,1.0260012,-4.689419,-4.583192,-0.7575701,-0.626794,-0.1307761
29,-1.4335514,-1.4744171,"('unfair', 'fair')",-1.3491163,-1.3479133,-0.630815,-0.75192964,-1.1378276,-1.1914201,0.0535925
44,-1.2994349,-1.3023486,"('prejudiced', 'unprejudiced')",-0.32344815,-0.29552904,-1.5587248,-1.533401,-1.0605359,-1.0437595,-0.0167764
18,-1.2495785,-1.1642983,"('disagreeable', 'welcoming')",-0.553735,-0.35865727,-0.82006127,-0.74542147,-0.8744582,-0.7561257,-0.1183325
83,1.2419407,1.2674952,"('powerless', 'powerful')",0.2269845,0.21639976,-0.17880718,-0.2526079,0.4300394,0.410429,0.0196104
28,1.2240466,1.2098963,"('disloyal', 'loyal')",0.40191936,0.3587997,1.0587739,0.95931876,0.8949133,0.8426716,0.0522417
47,1.14129,1.2199495,"('stupid', 'smart')",0.24898195,0.3345569,4.491384,4.5526853,1.9605519,2.0357305,-0.0751786
25,-1.1228714,-1.320509,"('egoistic', 'altruistic')",0.9327031,0.79069376,1.6406995,1.447951,0.4835104,0.3060453,0.1774651
34,-0.94947904,-0.8443184,"('mean', 'honorable')",0.20756222,0.24641913,3.8506877,3.973788,1.0362569,1.1252963,-0.0890394
73,-0.8378984,-0.7917348,"('helpless', 'self-reliant')",0.6325975,0.69300044,-1.830868,-1.8365188,-0.6787229,-0.6450844,-0.0336385
78,0.83161175,0.84441215,"('nonresilient', 'resilient')",0.22952959,0.24744673,0.4647853,0.48017338,0.5086422,0.5240107,-0.0153685
8,-0.81766295,-0.97760737,"('unaffectionate', 'affectionate')",0.4182187,0.26749706,1.4845204,1.305525,0.3616921,0.1984715,0.1632206
20,0.8025812,0.9238745,"('rough', 'thoughtful')",-0.29288518,-0.22934066,1.1674714,1.2254494,0.5590558,0.6399944,-0.0809386
58,0.78625846,0.79305315,"('undiscriminating', 'discriminating')",0.2669471,0.32522225,1.1547095,1.1321403,0.7359716,0.7501386,-0.014167
88,0.723974,0.82069486,"('low', 'eminent')",0.3856413,0.35143435,0.6467999,0.5385577,0.5854717,0.570229,0.0152427
33,-0.69625646,-0.81420857,"('wrong', 'right')",-0.07744891,-0.036927313,0.39223444,0.18754622,-0.127157,-0.2211965,0.0940395
82,0.6798804,0.8104039,"('poor', 'rich')",0.025505945,0.17998247,4.393106,4.5523524,1.6994974,1.8475796,-0.1480822
40,0.67121065,0.6948649,"('stingy', 'generous')",0.7843579,0.93117267,-1.1145829,-1.180382,0.1136619,0.1485519,-0.03489
3,0.6584961,0.7567386,"('repellent', 'pleasant')",0.57137924,0.64804304,-0.33147228,-0.21348983,0.2994677,0.3970973,-0.0976296
54,-0.6217777,-0.6840035,"('incapable', 'capable')",-0.26501146,-0.1660733,0.7620531,0.79666626,-0.0415787,-0.0178035,-0.0237752
38,-0.5827698,-0.56379783,"('untruthful', 'truthful')",0.058120087,0.020611085,0.60214895,0.5344069,0.0258331,-0.0029266,0.0287597
66,-0.5205965,-0.58592194,"('inactive', 'active')",-0.10512486,-0.019923795,1.0535047,1.0603148,0.1425945,0.1514897,-0.0088952
49,-0.5183402,-0.5827519,"('unable', 'able')",-0.46609163,-0.52182305,-0.58045447,-0.56324154,-0.5216288,-0.5559388,0.03431
27,-0.5180091,-0.5120925,"('hardhearted', 'softhearted')",0.48553362,0.4123178,0.2965115,0.2770642,0.088012,0.0590965,0.0289155
9,0.5079908,0.4234084,"('unaffectionate', 'caring')",0.7244396,0.67062944,1.8210919,1.7086812,1.0178408,0.9342397,0.0836011
84,0.18991339,0.24516499,"('inferior', 'superior')",-0.68301463,-0.6528999,0.59131503,0.5784811,0.0327379,0.0569154,-0.0241775
67,0.17600445,0.1338789,"('doubtful', 'determined')",-0.7996117,-0.7476319,-0.96251,-0.9445321,-0.5287058,-0.5194284,-0.0092774
71,-0.16797547,-0.283146,"('diffident', 'self-confident')",0.46003053,0.35691836,0.5950997,0.52419794,0.2957183,0.1993234,0.0963949
41,0.1483403,0.28116593,"('unforgiving', 'forgiving')",-0.38345087,-0.22031802,0.60091925,0.5224169,0.1219362,0.1944216,-0.0724854
17,0.084422186,-0.06245932,"('nasty', 'nice')",0.067807406,-0.11462221,-0.8506861,-1.0421257,-0.2328188,-0.4064024,0.1735836
15,-0.062108234,-0.14125755,"('boring', 'funny')",-0.41940358,-0.54756665,0.02181252,-0.124018975,-0.1532331,-0.2709477,0.1177146
53,-0.033547435,-0.13292165,"('uncreative', 'creative')",0.63488925,0.669215,1.4062655,1.3610829,0.6692024,0.6324588,0.0367436
2,0.022757322,0.14045843,"('unlikable', 'likable')",0.36887378,0.5806937,0.13328448,0.24771515,0.1749719,0.3229558,-0.1479839
