,illinois_male,illinois_female,tuple,tool_male,tool_female,works_male,works_female,inc_male,inc_female,average_male,average_female,male-female
58,-0.94765574,-1.0978284,"('undiscriminating', 'discriminating')",0.72860885,0.5644421,0.23896602,0.117633566,-0.14101042,-0.16386315,-0.0302728,-0.144904,0.1146312
72,0.9399759,0.93981373,"('unambitious', 'ambitious')",0.0053765215,0.0064524477,0.021523688,0.032266222,-1.172568,-1.059316,-0.051423,-0.0201959,-0.0312271
7,0.904271,0.88934934,"('insensitive', 'sensitive')",-0.27042097,-0.26629376,-0.40955302,-0.3009929,0.7006964,0.75328285,0.2312483,0.2688364,-0.0375881
6,-0.80057436,-0.5492496,"('distant', 'open')",0.89702386,1.0207647,-2.044604,-1.9878759,0.33679658,0.3645437,-0.4028395,-0.2879543,-0.1148852
62,0.79044247,0.8598109,"('incompetent', 'brilliant')",-1.2309542,-1.2529681,-0.6006556,-0.50283056,-0.24607731,0.077746816,-0.3218111,-0.2045602,-0.1172509
29,-0.7792916,-0.7125057,"('unfair', 'fair')",-0.23011175,-0.274928,-1.322061,-1.3121567,-0.5311429,-0.53938544,-0.7156518,-0.709744,-0.0059078
59,-0.7623522,-0.7033939,"('foolish', 'wise')",1.6659063,1.6890942,-0.35737035,-0.36497235,0.26935506,0.22330555,0.2038847,0.2110084,-0.0071237
44,-0.760695,-0.6071079,"('prejudiced', 'unprejudiced')",-1.2205102,-1.0986801,-0.8668885,-0.7242185,-1.7314504,-1.5816224,-1.144886,-1.0029073,-0.1419787
69,-0.6891693,-0.61601806,"('lazy', 'industrious')",1.5904307,1.5947965,0.9251467,0.93467283,-0.37961733,-0.42734817,0.3616977,0.3715258,-0.0098281
37,0.6742694,0.6702203,"('fake', 'genuine')",-0.23427847,-0.28263137,-0.48451135,-0.5070285,0.3267009,0.26822,0.0705451,0.0371951,0.03335
48,0.67344826,0.61698496,"('unintelligent', 'intelligent')",-0.4481955,-0.54478705,-0.2941993,-0.3279089,0.59287256,0.63226557,0.1309815,0.0941386,0.0368429
87,-0.66291225,-0.844595,"('unsuccessful', 'successful')",-0.20315146,-0.25914663,0.923747,0.93479127,0.2281737,0.3774999,0.0714642,0.0521374,0.0193268
57,0.65450805,0.47859925,"('unimaginative', 'imaginative')",0.4009529,0.2821636,0.50528795,0.42163423,-2.4658606,-2.587677,-0.2262779,-0.35132,0.1250421
77,-0.64923245,-0.5316074,"('unmotivated', 'motivated')",0.038413282,0.033041246,0.016721185,0.11571005,-1.1854031,-1.0303853,-0.4448753,-0.3533103,-0.091565
21,0.6349767,0.722409,"('immoral', 'moral')",-0.1172853,-0.11977774,0.62580925,0.7324148,-0.8594771,-0.6914565,0.0710059,0.1608974,-0.0898915
23,0.61969215,0.7551307,"('insincere', 'sincere')",-0.09673466,-0.043376893,0.23327394,0.3893673,5.903099,6.1688333,1.6648326,1.8174887,-0.1526561
8,-0.6065751,-0.5169362,"('unaffectionate', 'affectionate')",0.21406946,0.31370997,-1.8947786,-1.8879552,0.4590174,0.4178203,-0.4570667,-0.4183402,-0.0387265
42,0.602652,0.6824268,"('unreliable', 'reliable')",-0.38714987,-0.37845427,-0.5779237,-0.41916168,-2.916704,-2.8348463,-0.8197814,-0.7375088,-0.0822726
32,0.58982474,0.6745052,"('unkind', 'kind')",-0.48064396,-0.43635172,-0.11119218,-0.008341035,1.071163,1.1617267,0.2672879,0.3478848,-0.0805969
15,-0.5630234,-0.56671447,"('boring', 'funny')",0.6041285,0.54001445,-0.72826254,-0.79116887,0.33704308,0.36803162,-0.0875286,-0.1124593,0.0249307
47,0.55818176,0.42694086,"('stupid', 'smart')",0.04036911,-0.022684928,0.7659795,0.70959777,5.8923583,5.862923,1.8142221,1.7441943,0.0700278
3,0.55158406,0.45738816,"('repellent', 'pleasant')",-0.97582215,-1.059753,0.537789,0.48084235,0.19434775,0.135733,0.0769747,0.0035526,0.0734221
22,-0.5482198,-0.5745555,"('untrustworthy', 'trustworthy')",-1.823087,-1.8897461,-0.34260643,-0.34649944,-1.040473,-1.1028675,-0.9385966,-0.9784172,0.0398206
20,0.54618907,0.49079984,"('rough', 'thoughtful')",-0.97856814,-1.1754667,-0.538238,-0.6779846,1.0298878,0.88689315,0.0148177,-0.1189395,0.1337572
34,0.5226009,0.59704834,"('mean', 'honorable')",-0.57634825,-0.4457536,0.044302285,0.09816771,6.2861404,6.430112,1.5691738,1.6698936,-0.1007198
88,-0.5223298,-0.5306194,"('low', 'eminent')",-0.23840632,-0.3042023,-0.45517048,-0.44918942,0.058475308,0.09168955,-0.2893578,-0.2980804,0.0087226
52,-0.50024015,-0.5501723,"('irrational', 'rational')",0.9229314,0.8229572,-1.1429564,-1.3261236,-0.30873877,-0.5040936,-0.257251,-0.3893581,0.1321071
75,-0.49002504,-0.50067127,"('meek', 'impulsive')",-0.46182314,-0.5147621,-1.0391374,-1.0865312,-0.45727864,-0.521549,-0.612066,-0.6558784,0.0438124
54,-0.48101336,-0.24749532,"('incapable', 'capable')",0.42717654,0.59992164,-1.3232741,-1.1861293,0.85076404,1.0493262,-0.1315867,0.0539058,-0.1854925
66,0.39806056,0.21370351,"('inactive', 'active')",-0.32578415,-0.4015452,-0.88552725,-0.9437832,0.8044652,0.7237984,-0.0021964,-0.1019566,0.0997602
27,0.39617077,0.42907903,"('hardhearted', 'softhearted')",-1.1913673,-1.0924517,-1.4597821,-1.3213025,1.7169122,1.6254499,-0.1345166,-0.0898063,-0.0447103
33,-0.37781435,-0.36306816,"('wrong', 'right')",1.4304849,1.3296937,-0.323575,-0.34139138,-0.5107056,-0.6413943,0.0545975,-0.00404,0.0586375
45,0.3486382,0.21556683,"('incompetent', 'competent')",-0.3287767,-0.55567896,0.2798571,0.2127746,-0.35250598,-0.26487833,-0.0131968,-0.098054,0.0848572
67,0.3355354,0.28967494,"('doubtful', 'determined')",2.247696,2.1693447,1.3463475,1.3823773,-0.23731299,-0.18104649,0.9230664,0.9150876,0.0079788
38,0.32910144,0.46186477,"('untruthful', 'truthful')",0.69299394,0.7637377,-0.33047396,-0.16288069,0.103941105,0.33163366,0.1988906,0.3485889,-0.1496983
50,-0.31870222,-0.3037191,"('clumsy', 'skillful')",1.2806572,1.3236705,0.59779215,0.691781,0.2959172,0.27923593,0.4639161,0.4977421,-0.033826
41,-0.3055536,-0.3164256,"('unforgiving', 'forgiving')",-0.1769141,-0.3046071,0.44956425,0.33175966,0.20630231,0.16505015,0.0433497,-0.0310557,0.0744054
71,0.29334518,0.4182077,"('diffident', 'self-confident')",1.2070701,1.2757033,-0.32791713,-0.23110655,0.19507903,0.32907036,0.3418943,0.4479687,-0.1060744
0,0.28299144,0.09597586,"('unsociable', 'sociable')",0.03832785,-0.14423276,1.2973531,1.185325,-0.33124116,-0.26245686,0.3218578,0.2186528,0.103205
9,0.2809098,0.39002186,"('unaffectionate', 'caring')",1.0844979,1.152346,-0.88127685,-0.8657277,1.2077357,1.252882,0.4229666,0.4823806,-0.059414
17,-0.22354795,-0.3747398,"('nasty', 'nice')",-0.107882425,-0.27507302,0.40224555,0.31218326,-0.31784508,-0.42323372,-0.0617575,-0.1902158,0.1284583
79,-0.20852269,-0.19287403,"('wavering', 'unwavering')",0.59910536,0.62394065,-1.5474756,-1.5851778,0.028327165,0.019542757,-0.2821414,-0.2836421,0.0015007
30,0.1913565,0.13006452,"('intolerant', 'tolerant')",-0.013213696,-0.04839409,0.71302605,0.69963187,1.0507591,1.1191305,0.485482,0.4751082,0.0103738
73,0.17760903,0.28629315,"('helpless', 'self-reliant')",1.1119384,1.2377235,-0.31184256,-0.19906671,-3.6657627,-3.6860209,-0.6720145,-0.5902678,-0.0817467
25,-0.16712387,0.036875956,"('egoistic', 'altruistic')",0.9672071,1.0913876,0.31836817,0.3943076,1.2021587,1.1498139,0.5801525,0.6680963,-0.0879438
61,-0.15159693,-0.18387187,"('illogical', 'logical')",-0.7390801,-0.7949024,-0.782452,-0.80016917,0.13959906,0.17467824,-0.3833825,-0.4010663,0.0176838
26,0.15044379,0.052388184,"('hardhearted', 'benevolent')",0.87508076,0.73321164,0.13088205,-0.019305438,1.2759807,1.2530681,0.6080968,0.5048406,0.1032562
68,0.13806233,0.15324302,"('dependent', 'independent')",-1.3820068,-1.3816569,-1.326118,-1.2310362,-0.48740643,-0.4129671,-0.7643672,-0.7181042,-0.046263
18,-0.13094787,0.054317035,"('disagreeable', 'welcoming')",-0.9425453,-0.8415618,-1.0086015,-0.9066355,-0.36012647,-0.31061286,-0.6105553,-0.5011233,-0.109432
2,0.11102815,0.30790317,"('unlikable', 'likable')",0.075124875,0.16525891,0.19638664,0.22647941,0.49579683,0.53948045,0.2195841,0.3097805,-0.0901964
82,0.097161986,0.2353014,"('poor', 'rich')",-0.71106094,-0.6306685,-0.42639214,-0.33990142,6.241549,6.4158688,1.3003144,1.42015,-0.1198356
64,-0.073803976,-0.1118045,"('shy', 'confident')",-0.014322929,-0.014712356,0.46728718,0.5410249,-6.809011,-6.7521553,-1.6074626,-1.5844119,-0.0230507
84,0.06963156,0.04941684,"('inferior', 'superior')",1.3223553,1.305278,-0.10088007,-0.11007333,0.57474387,0.64115167,0.4664627,0.4714433,-0.0049806
83,-0.018999426,-0.081238605,"('powerless', 'powerful')",0.70057917,0.64225364,-0.4668585,-0.42137885,-1.2900871,-1.265662,-0.2688414,-0.2815064,0.012665
78,-0.018454568,-0.018340321,"('nonresilient', 'resilient')",0.103818804,0.106492214,0.12291758,0.111648634,0.27631703,0.34757075,0.1211497,0.1368428,-0.0156931
