,peabody_male,peabody_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,male-female
29,-0.91519666,-1.1822157,"('unfair', 'fair')",-0.49810797,-0.5805384,-0.1546423,-0.29008636,-0.522649,-0.6842802,0.1616312
58,0.90343016,0.8604243,"('undiscriminating', 'discriminating')",1.2129741,0.99601394,0.20057274,0.11308316,0.7723257,0.6565071,0.1158186
14,0.8553006,1.2281592,"('antisocial', 'social')",0.5879151,0.5346782,0.112898,-0.13335204,0.5187046,0.5431618,-0.0244572
35,-0.8533624,-1.8097632,"('corrupt', 'incorrupt')",-0.48925012,-0.64620805,-1.1940069,-1.1734117,-0.8455398,-1.2097944,0.3642546
28,0.8400486,0.65958714,"('disloyal', 'loyal')",-0.17139858,-0.27933696,0.8781367,0.946574,0.5155956,0.4422747,0.0733209
46,0.7834454,1.5926135,"('uncompetitive', 'competitive')",-0.06985307,0.15786807,-0.33987236,-0.47982454,0.1245733,0.4235523,-0.298979
78,0.7807032,0.9685551,"('nonresilient', 'resilient')",0.4977087,0.72315216,0.2922838,0.23903406,0.5235652,0.6435804,-0.1200152
62,0.7594146,1.3414087,"('incompetent', 'brilliant')",0.06906195,0.38893747,0.46202353,0.62715673,0.4301667,0.7858343,-0.3556676
49,-0.75921327,-0.6774464,"('unable', 'able')",0.03870511,0.26635224,-0.5859953,-0.31725764,-0.4355012,-0.2427839,-0.1927173
73,0.7572513,0.5515425,"('helpless', 'self-reliant')",1.4527605,1.4277191,-3.340484,-3.3520339,-0.3768241,-0.4575907,0.0807666
36,-0.7045389,-1.8053871,"('hostile', 'amicable')",-0.16726185,-0.6747491,-0.5200934,-0.55368745,-0.4639647,-1.0112745,0.5473098
79,-0.6913197,-1.1037532,"('wavering', 'unwavering')",-0.25647536,-0.5075001,-0.6693033,-0.564528,-0.5390328,-0.7252604,0.1862276
53,0.6674685,0.45816663,"('uncreative', 'creative')",1.0516506,1.048601,0.45498535,0.5098965,0.7247015,0.6722213,0.0524802
84,0.6604498,0.47246972,"('inferior', 'superior')",0.37699994,0.3992524,0.64482796,0.6963687,0.5607592,0.5226969,0.0380623
63,0.64507854,1.0275506,"('unperceptive', 'insightful')",0.5522343,0.66742736,0.91538864,0.98584723,0.7042338,0.8936084,-0.1893746
4,-0.64417094,-1.3780385,"('disliked', 'liked')",0.61656314,0.45921525,-6.607308,-6.967332,-2.2116386,-2.6287184,0.4170798
51,0.62996674,1.0269367,"('uneducated', 'educated')",-0.3768909,-0.4289865,0.30568638,0.21525279,0.1862541,0.2710677,-0.0848136
52,-0.6225782,-1.4203122,"('irrational', 'rational')",-0.039840467,-0.534093,-0.32506737,-0.4477995,-0.329162,-0.8007349,0.4715729
3,-0.60867673,-0.4448154,"('repellent', 'pleasant')",-0.32563287,-0.26808563,1.2132175,0.99677515,0.0929693,0.0946247,-0.0016554
20,0.59993017,0.6419468,"('rough', 'thoughtful')",-0.09154481,0.004466977,0.5728087,0.5635503,0.360398,0.4033213,-0.0429233
59,-0.59436375,-1.3609339,"('foolish', 'wise')",1.0082431,1.0312476,-0.14600877,0.0149890855,0.0892902,-0.1048991,0.1941893
48,0.5930191,0.9055476,"('unintelligent', 'intelligent')",1.0060563,0.978952,0.65203726,0.6793117,0.7503709,0.8546038,-0.1042329
0,0.5929122,0.7472985,"('unsociable', 'sociable')",-0.47068098,-0.6778147,-0.095680594,-0.3819997,0.0088502,-0.104172,0.1130222
27,0.55211675,0.24891034,"('hardhearted', 'softhearted')",0.5790613,0.5317284,1.2153834,1.2118399,0.7821871,0.6641595,0.1180276
1,0.5421588,-0.07965935,"('unfriendly', 'friendly')",0.57009023,0.30414376,0.9547551,1.0256115,0.6890014,0.4166987,0.2723027
5,-0.51374733,-1.3483838,"('distant', 'outgoing')",0.2835608,0.15969297,-0.7792448,-0.6095214,-0.3364771,-0.5994041,0.262927
67,-0.49930364,-0.5326817,"('doubtful', 'determined')",-0.26243293,-0.37937507,-0.7410483,-0.7141239,-0.5009283,-0.5420602,0.0411319
17,-0.4788068,-0.83816504,"('nasty', 'nice')",-0.9694539,-1.0604796,-0.61354804,-0.51453936,-0.6872695,-0.8043947,0.1171252
11,0.43086106,0.7987324,"('unhelpful', 'helpful')",-0.09570746,0.128871,1.7459441,2.0884714,0.6936992,1.0053582,-0.311659
82,-0.4118862,-0.074589014,"('poor', 'rich')",-0.64735687,-0.52396834,5.882289,6.364289,1.6076819,1.9219104,-0.3142285
77,0.39315495,0.65897185,"('unmotivated', 'motivated')",0.8065267,0.8328973,-1.036421,-1.1388376,0.0544202,0.1176772,-0.063257
22,0.37490034,0.49435276,"('untrustworthy', 'trustworthy')",-0.76673484,-0.8438492,-0.43812105,-0.6917745,-0.2766519,-0.3470903,0.0704384
83,0.36223847,0.5192623,"('powerless', 'powerful')",1.0544132,1.0607291,-1.0858442,-1.0280106,0.1102692,0.1839936,-0.0737244
41,0.32440984,0.00670051,"('unforgiving', 'forgiving')",-0.67446756,-0.88456917,-0.154861,-0.32014605,-0.1683062,-0.3993382,0.231032
38,0.31742552,0.44253394,"('untruthful', 'truthful')",0.101811804,0.09865384,-0.3923786,-0.07282682,0.0089529,0.1561203,-0.1471674
18,-0.31576222,-0.44737512,"('disagreeable', 'welcoming')",-0.74093944,-0.8160596,-0.6522036,-0.6481875,-0.5696351,-0.6372074,0.0675723
34,0.27543953,0.76642615,"('mean', 'honorable')",0.32143462,0.32468733,4.8828306,5.326538,1.8265683,2.1392172,-0.3126489
81,0.268982,1.0713683,"('submissive', 'aggressive')",0.9816847,1.2459286,-0.44072148,-0.31990665,0.2699817,0.6657968,-0.3958151
25,-0.26682517,-0.8644267,"('egoistic', 'altruistic')",1.1247904,0.8796747,0.9703041,0.92214787,0.6094231,0.3124653,0.2969578
54,-0.2590228,-0.64100975,"('incapable', 'capable')",-0.4120049,-0.363904,0.22966757,0.48303148,-0.14712,-0.1739608,0.0268408
68,-0.22431652,0.082161635,"('dependent', 'independent')",-0.12204477,-0.14913309,-0.7145854,-0.75949687,-0.3536489,-0.2754894,-0.0781595
2,0.17025939,0.05839876,"('unlikable', 'likable')",1.029686,1.0600549,0.65436745,0.7037717,0.6181043,0.6074084,0.0106959
45,0.15737626,0.27275574,"('incompetent', 'competent')",-0.90895575,-0.95352495,0.121975236,-0.06532813,-0.2098681,-0.2486991,0.038831
50,-0.15490714,-0.40078214,"('clumsy', 'skillful')",-0.18817908,-0.056329403,0.10203223,0.25620967,-0.0803513,-0.0669673,-0.013384
40,0.15048212,-0.077163845,"('stingy', 'generous')",0.3282878,0.17353289,-1.924108,-2.188983,-0.4817794,-0.697538,0.2157586
8,-0.14722615,-0.86193895,"('unaffectionate', 'affectionate')",-0.47986132,-0.6300468,0.22698678,0.4312032,-0.1333669,-0.3535942,0.2202273
57,0.14226913,0.15099093,"('unimaginative', 'imaginative')",0.86965096,0.7818347,-2.468755,-2.802407,-0.4856116,-0.6231938,0.1375822
87,0.10962425,0.17185432,"('unsuccessful', 'successful')",-0.04670549,-3.0107796e-05,0.9041241,0.789509,0.3223476,0.3204444,0.0019032
19,-0.10090378,-0.58180696,"('inhospitable', 'hospitable')",-0.7842354,-0.8844261,-0.7965939,-0.6644821,-0.5605777,-0.7102384,0.1496607
47,-0.07370825,0.18064958,"('stupid', 'smart')",0.43427992,0.49526292,5.043874,5.3367777,1.8014819,2.00423,-0.2027481
85,0.042890154,-1.102946,"('insignificant', 'prestigious')",0.8390826,0.57011086,-0.38136423,-0.4214093,0.1668695,-0.3180815,0.484951
33,-0.03389977,-0.46131513,"('wrong', 'right')",1.4745497,1.3217306,-0.73043346,-0.7777169,0.2367388,0.0275662,0.2091726
66,-0.033474125,-0.22177117,"('inactive', 'active')",-0.3535235,-0.43476236,0.7047122,0.63783765,0.1059049,-0.006232,0.1121369
15,-0.02700575,-0.4400674,"('boring', 'funny')",-0.12953915,-0.32427096,-0.51210654,-0.5054877,-0.2228838,-0.4232754,0.2003916
88,-0.025895016,-0.02399913,"('low', 'eminent')",-0.29584402,-0.38570693,-0.35594893,-0.3704146,-0.225896,-0.2600402,0.0341442
